,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-29,0.0,30.612244897959183,0.0,0.0,17.0,19.0,0.0,0.0,25.0,29.0,28.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,21.0,15.385106756735176
2020-10-30,0.0,55.10204081632653,0.0,0.0,15.0,0.0,0.0,0.0,0.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.354381258084608
2020-10-31,29.0,72.44897959183673,48.0,0.0,0.0,52.0,0.0,53.0,23.0,54.0,52.0,26.0,0.0,73.0,24.0,39.0,22.0,90.0,24.285714285714285,20.0,54.911448601862055
2020-11-01,0.0,71.42857142857143,0.0,0.0,0.0,0.0,46.0,26.0,0.0,26.0,76.0,26.0,39.0,24.0,48.0,19.0,21.0,30.0,24.285714285714285,39.0,40.35516376818538
2020-11-02,30.0,29.591836734693878,16.0,43.0,16.0,0.0,24.0,26.0,22.0,83.0,25.0,26.0,20.0,50.0,50.0,59.0,22.0,60.0,0.0,0.0,47.07516887845542
2020-11-03,29.0,58.16326530612245,32.0,21.0,16.0,0.0,23.0,0.0,66.0,54.0,52.0,27.0,40.0,25.0,50.0,39.0,22.0,60.0,24.285714285714285,20.0,51.52429773710854
2020-11-04,55.0,39.795918367346935,30.0,0.0,15.0,16.0,0.0,24.0,0.0,25.0,0.0,25.0,0.0,23.0,24.0,18.0,20.0,28.0,47.142857142857146,19.0,31.999872243248852
2020-11-05,28.0,27.551020408163264,16.0,0.0,16.0,0.0,0.0,51.0,21.0,26.0,0.0,25.0,0.0,0.0,0.0,0.0,21.0,0.0,24.285714285714285,0.0,20.019482904549736
2020-11-06,88.0,100.0,31.0,41.0,0.0,51.0,24.0,0.0,45.0,53.0,77.0,79.0,0.0,49.0,50.0,20.0,22.0,60.0,75.71428571428571,40.0,70.87305769814273
2020-11-07,29.0,28.571428571428573,0.0,0.0,0.0,17.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,29.0,0.0,0.0,13.973394656573879
2020-11-08,58.0,57.142857142857146,47.0,41.0,47.0,67.0,23.0,51.0,88.0,52.0,100.0,26.0,39.0,48.0,73.0,39.0,21.0,29.0,72.85714285714286,39.0,79.65952825819639
2020-11-09,30.0,28.571428571428573,32.0,41.0,0.0,17.0,0.0,0.0,0.0,80.0,26.0,0.0,0.0,24.0,50.0,39.0,22.0,30.0,25.714285714285715,40.0,37.97409731870518
2020-11-10,0.0,28.571428571428573,16.0,43.0,0.0,18.0,0.0,0.0,0.0,27.0,26.0,0.0,20.0,0.0,25.0,0.0,22.0,60.0,24.285714285714285,0.0,24.246634408087
2020-11-11,55.0,53.06122448979592,29.0,98.0,45.0,32.0,0.0,98.0,63.0,100.0,96.0,24.0,74.0,68.0,23.0,37.0,41.0,84.0,45.714285714285715,37.0,86.29329756144301
2020-11-12,0.0,28.571428571428573,16.0,21.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,25.0,0.0,0.0,0.0,0.0,20.0,13.503888596112999
2020-11-13,30.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,22.0,26.0,25.0,0.0,20.0,0.0,0.0,0.0,0.0,29.0,24.285714285714285,20.0,16.61157156773503
2020-11-14,29.0,71.42857142857143,16.0,21.0,48.0,51.0,24.0,25.0,0.0,26.0,0.0,52.0,20.0,0.0,0.0,39.0,44.0,30.0,24.285714285714285,0.0,40.746418818569445
2020-11-15,0.0,28.571428571428573,31.0,20.0,16.0,0.0,23.0,0.0,44.0,0.0,26.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,0.0,20.0,20.233475462718978
2020-11-16,0.0,28.571428571428573,0.0,0.0,0.0,17.0,23.0,26.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,22.0,0.0,50.0,40.0,19.920471422411723
2020-11-17,29.0,73.46938775510205,16.0,0.0,16.0,0.0,48.0,0.0,45.0,0.0,26.0,54.0,20.0,25.0,25.0,20.0,44.0,30.0,24.285714285714285,20.0,40.35835768696402
2020-11-18,29.0,57.142857142857146,16.0,21.0,32.0,35.0,24.0,53.0,44.0,0.0,0.0,52.0,40.0,0.0,50.0,39.0,43.0,59.0,100.0,20.0,55.882399910570264
2020-11-19,29.0,43.87755102040816,16.0,0.0,32.0,35.0,48.0,27.0,23.0,0.0,0.0,54.0,20.0,25.0,0.0,20.0,44.0,30.0,51.42857142857143,0.0,38.99295740909309
2020-11-20,30.0,29.591836734693878,32.0,0.0,33.0,54.0,0.0,54.0,45.0,28.0,53.0,54.0,62.0,25.0,77.0,60.0,45.0,31.0,50.0,62.0,64.52514412558487
2020-11-21,30.0,29.591836734693878,16.0,62.0,16.0,35.0,0.0,52.0,0.0,27.0,26.0,54.0,41.0,100.0,51.0,40.0,0.0,60.0,50.0,20.0,55.526277966751294
2020-11-22,29.0,28.571428571428573,16.0,41.0,16.0,0.0,24.0,51.0,22.0,0.0,26.0,26.0,79.0,47.0,73.0,0.0,43.0,30.0,48.57142857142857,40.0,50.091825164886046
2020-11-23,58.0,58.16326530612245,16.0,21.0,16.0,0.0,48.0,26.0,45.0,0.0,26.0,81.0,60.0,24.0,100.0,0.0,22.0,29.0,24.285714285714285,0.0,51.21129369680129
2020-11-24,30.0,28.571428571428573,16.0,42.0,32.0,17.0,46.0,26.0,22.0,54.0,0.0,26.0,0.0,25.0,50.0,0.0,22.0,30.0,0.0,20.0,38.07470576023252
2020-11-25,0.0,97.95918367346938,15.0,80.0,30.0,17.0,23.0,25.0,22.0,51.0,0.0,25.0,19.0,71.0,24.0,19.0,42.0,58.0,24.285714285714285,0.0,50.33456299206311
2020-11-26,61.0,43.87755102040816,16.0,87.0,16.0,53.0,96.0,27.0,23.0,82.0,0.0,0.0,20.0,25.0,51.0,40.0,22.0,31.0,51.42857142857143,40.0,61.450997301138635
2020-11-27,29.0,57.142857142857146,31.0,41.0,0.0,33.0,23.0,25.0,22.0,52.0,50.0,51.0,0.0,72.0,0.0,19.0,21.0,0.0,24.285714285714285,39.0,46.12338108241907
2020-11-28,0.0,41.83673469387755,31.0,0.0,0.0,17.0,0.0,26.0,43.0,26.0,0.0,26.0,0.0,24.0,0.0,19.0,0.0,30.0,0.0,19.0,23.697280378159984
2020-11-29,0.0,82.65306122448979,30.0,100.0,15.0,16.0,45.0,50.0,0.0,51.0,49.0,100.0,38.0,23.0,24.0,74.0,62.0,87.0,24.285714285714285,19.0,69.63860809019626
2020-11-30,29.0,27.551020408163264,0.0,0.0,16.0,17.0,0.0,0.0,22.0,26.0,25.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.319327999488973
2020-12-01,0.0,43.87755102040816,16.0,0.0,0.0,17.0,0.0,26.0,22.0,27.0,26.0,27.0,0.0,0.0,0.0,20.0,22.0,0.0,0.0,21.0,20.96168894425015
2020-12-02,0.0,28.571428571428573,16.0,0.0,15.0,17.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,29.0,0.0,0.0,12.251872434883978
2020-12-03,0.0,29.591836734693878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3155911145179577
2020-12-04,29.0,28.571428571428573,16.0,0.0,16.0,51.0,0.0,26.0,22.0,0.0,0.0,53.0,0.0,48.0,50.0,0.0,22.0,30.0,50.0,20.0,36.11843050831217
2020-12-05,59.0,28.571428571428573,16.0,41.0,0.0,34.0,70.0,26.0,44.0,27.0,0.0,53.0,20.0,49.0,74.0,38.0,64.0,88.0,48.57142857142857,0.0,61.04696657563997
2020-12-06,30.0,29.591836734693878,16.0,22.0,32.0,0.0,0.0,0.0,23.0,27.0,0.0,53.0,20.0,25.0,0.0,20.0,44.0,61.0,25.714285714285715,0.0,33.51538670371612
2020-12-07,90.0,86.73469387755102,16.0,0.0,32.0,0.0,71.0,27.0,45.0,0.0,26.0,0.0,40.0,73.0,25.0,0.0,0.0,30.0,0.0,0.0,43.95630719110813
2020-12-08,0.0,29.591836734693878,16.0,21.0,16.0,53.0,49.0,27.0,23.0,0.0,0.0,54.0,20.0,75.0,52.0,20.0,45.0,93.0,25.714285714285715,41.0,51.6696210415369
2020-12-09,60.0,43.87755102040816,32.0,22.0,16.0,52.0,47.0,26.0,68.0,27.0,79.0,53.0,61.0,0.0,51.0,0.0,88.0,90.0,25.714285714285715,60.0,70.55047190149953
2020-12-10,62.0,30.612244897959183,0.0,22.0,34.0,0.0,25.0,0.0,0.0,57.0,0.0,28.0,43.0,0.0,26.0,21.0,24.0,0.0,25.714285714285715,21.0,32.81272457241412
2020-12-11,0.0,30.612244897959183,0.0,0.0,17.0,18.0,0.0,28.0,0.0,0.0,0.0,28.0,21.0,26.0,26.0,20.0,0.0,31.0,27.142857142857142,0.0,21.34336223829828
2020-12-12,31.0,30.612244897959183,17.0,66.0,0.0,18.0,100.0,0.0,46.0,56.0,54.0,54.0,21.0,0.0,0.0,20.0,46.0,31.0,0.0,63.0,51.145818361839055
2020-12-13,59.0,29.591836734693878,31.0,21.0,16.0,17.0,48.0,26.0,22.0,54.0,53.0,0.0,40.0,74.0,0.0,40.0,22.0,0.0,0.0,41.0,46.44916079784091
2020-12-14,61.0,29.591836734693878,33.0,43.0,33.0,35.0,48.0,0.0,45.0,27.0,27.0,27.0,20.0,25.0,26.0,40.0,22.0,31.0,0.0,21.0,46.44916079784091
2020-12-15,0.0,30.612244897959183,17.0,0.0,0.0,18.0,51.0,0.0,24.0,29.0,28.0,0.0,0.0,0.0,0.0,21.0,23.0,0.0,25.714285714285715,0.0,20.918571040738435
2020-12-16,0.0,61.224489795918366,0.0,44.0,17.0,0.0,25.0,55.0,0.0,28.0,0.0,0.0,0.0,25.0,0.0,21.0,23.0,32.0,0.0,21.0,27.56192210032099
2020-12-17,33.0,65.3061224489796,0.0,24.0,36.0,0.0,27.0,59.0,50.0,61.0,30.0,60.0,67.0,27.0,28.0,44.0,0.0,0.0,55.714285714285715,0.0,52.195020680624076
2020-12-18,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,36.0,0.0,0.0,8.99886615883358
2020-12-19,66.0,32.6530612244898,0.0,72.0,0.0,59.0,0.0,0.0,100.0,92.0,88.0,30.0,23.0,55.0,28.0,44.0,100.0,67.0,28.571428571428573,46.0,72.86925693479616
2020-12-20,33.0,48.97959183673469,18.0,71.0,18.0,0.0,0.0,0.0,25.0,61.0,30.0,89.0,46.0,56.0,28.0,22.0,0.0,67.0,55.714285714285715,22.0,54.04749357223846
2020-12-21,33.0,94.89795918367346,52.0,93.0,18.0,19.0,78.0,29.0,24.0,59.0,28.0,89.0,22.0,26.0,55.0,65.0,48.0,66.0,27.142857142857142,43.0,75.82842268321117
2020-12-22,33.0,32.6530612244898,0.0,47.0,0.0,0.0,52.0,0.0,25.0,59.0,57.0,29.0,43.0,0.0,28.0,44.0,0.0,0.0,54.285714285714285,43.0,42.798511633849145
