,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-11-04,0.0,0.0,47.252747252747255,41.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,41.0,0.0,40.0,0.0,46.0,30.273635569978577
2020-11-05,0.0,42.0,48.35164835164835,0.0,0.0,41.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,42.0,47.0,24.82473390417905
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,42.0,0.0,0.0,43.0,50.0,43.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,43.0,44.0,0.0,0.0,45.0,0.0,28.166915052160952
2020-11-08,43.0,0.0,49.45054945054945,0.0,51.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,21.703013254085135
2020-11-09,42.0,43.0,0.0,43.0,0.0,42.0,85.0,0.0,0.0,50.0,0.0,43.0,43.0,82.0,43.0,45.0,42.0,0.0,44.0,0.0,51.92021093660438
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,41.0,0.0,48.35164835164835,42.0,48.0,0.0,0.0,46.0,40.0,49.0,0.0,42.0,41.0,79.0,42.0,43.0,0.0,0.0,0.0,0.0,45.04713445444845
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.074171729909434
2020-11-13,0.0,0.0,0.0,44.0,100.0,43.0,0.0,0.0,42.0,51.0,45.0,45.0,0.0,0.0,45.0,46.0,43.0,44.0,45.0,0.0,47.58683939011808
2020-11-14,0.0,90.0,0.0,88.0,51.0,0.0,44.0,49.0,0.0,51.0,45.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,51.0,44.61767740456265
2020-11-15,0.0,0.0,0.0,44.0,0.0,0.0,0.0,48.0,41.0,0.0,0.0,0.0,44.0,84.0,0.0,0.0,0.0,43.0,0.0,0.0,24.395276854293247
2020-11-16,0.0,44.0,100.0,43.0,0.0,0.0,0.0,0.0,40.0,100.0,43.0,44.0,0.0,82.0,43.0,44.0,43.0,0.0,0.0,0.0,50.2350108907486
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0,0.0,51.0,0.0,44.0,0.0,42.0,52.0,0.0,45.0,45.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,26.08047690014903
2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,42.0,0.0,0.0,0.0,48.0,42.0,0.0,47.0,40.0,49.0,0.0,42.0,0.0,0.0,43.0,44.0,0.0,0.0,43.0,0.0,35.30895334174023
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,44.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,43.0,44.0,43.0,0.0,0.0,0.0,20.944629141350454
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,0.0,0.0,51.64835164835165,44.0,51.0,0.0,44.0,0.0,42.0,51.0,44.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,29.74364853305585
2020-12-06,0.0,43.0,0.0,0.0,51.0,43.0,43.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.975467155795023
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,43.0,0.0,42.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,18.13596239825748
2020-12-10,44.0,0.0,0.0,45.0,51.0,44.0,0.0,0.0,43.0,0.0,46.0,0.0,0.0,86.0,0.0,46.0,0.0,0.0,0.0,0.0,32.50028659864726
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,50.0,51.0,0.0,100.0,0.0,49.0,100.0,0.0,47.0,0.0,100.0,51.0,50.0,97.0,100.0,52.0,100.0,50.0,0.0,57.0,84.58099277771409
2020-12-19,49.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,95.0,49.0,0.0,49.0,0.0,51.0,0.0,27.845924567236047
2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
