date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-05,0.0,0.0,0.0,31.0,44.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53763440860215,0.0,47.0,47.0,0.0,0.0,35.0,47.0,34.30776252799626
2020-10-06,48.0,48.0,57.0,32.0,0.0,48.0,0.0,55.0,32.0,0.0,31.0,0.0,53.763440860215056,46.0,100.0,50.0,94.0,48.0,37.0,96.0,86.45246207899459
2020-10-07,0.0,47.0,0.0,32.0,0.0,0.0,48.0,0.0,0.0,93.0,61.0,31.0,0.0,46.0,49.0,49.0,47.0,46.0,36.0,94.0,67.02862783810465
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,42.0,0.0,19.94076999012833
2020-10-11,0.0,50.0,0.0,34.0,49.0,52.0,0.0,0.0,33.0,0.0,0.0,0.0,54.83870967741935,0.0,52.0,53.0,50.0,0.0,38.0,0.0,45.98605228799797
2020-10-12,0.0,51.0,60.0,0.0,0.0,51.0,0.0,0.0,34.0,49.0,0.0,34.0,0.0,0.0,0.0,52.0,0.0,0.0,38.0,51.0,41.46100691016782
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.451135241855875
2020-10-14,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,32.0,0.0,32.0,32.0,52.68817204301075,48.0,0.0,0.0,48.0,48.0,37.0,0.0,37.38284028065259
2020-10-15,51.0,51.0,59.0,0.0,0.0,0.0,0.0,57.0,0.0,50.0,0.0,0.0,55.913978494623656,100.0,0.0,0.0,0.0,0.0,39.0,0.0,45.69733252661635
2020-10-16,0.0,52.0,0.0,0.0,0.0,53.0,55.0,0.0,0.0,0.0,0.0,0.0,58.064516129032256,51.0,0.0,54.0,51.0,0.0,40.0,0.0,40.87507562971691
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,100.0,100.0,0.0,0.0,49.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,55.913978494623656,49.0,0.0,52.0,0.0,100.0,38.0,0.0,93.18005710707045
2020-10-20,49.0,49.0,0.0,32.0,47.0,50.0,50.0,0.0,64.0,48.0,31.0,64.0,0.0,48.0,0.0,50.0,47.0,48.0,37.0,49.0,75.32082922013821
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,58.0,100.0,100.0,0.0,51.0,57.0,33.0,51.0,65.0,34.0,54.83870967741935,0.0,0.0,52.0,100.0,50.0,0.0,100.0,89.42139286055475
2020-10-23,51.0,0.0,59.0,0.0,49.0,0.0,0.0,0.0,0.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,27.640671273445214
2020-10-24,50.0,0.0,59.0,34.0,48.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.211253701875616
2020-10-25,0.0,0.0,56.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,20.138203356367224
