date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-01-29,13.0,27.0,0.0,11.0,15.0,0.0,19.0,23.0,20.0,12.0,13.0,20.0,10.0,7.0,24.0,0.0,31.0,0.0,8.0,19.0,13.6
2020-01-30,14.0,0.0,30.0,12.0,0.0,20.0,20.0,24.0,0.0,12.0,14.0,0.0,22.0,0.0,12.0,0.0,0.0,14.0,0.0,39.0,11.65
2020-01-31,15.0,15.0,0.0,25.0,17.0,20.0,20.0,0.0,11.0,12.0,0.0,0.0,11.0,8.0,0.0,21.0,12.0,14.0,0.0,20.0,11.05
2020-02-01,14.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.25
2020-02-02,14.0,0.0,0.0,12.0,15.0,19.0,37.0,24.0,10.0,0.0,40.0,21.0,32.0,15.0,0.0,39.0,11.0,14.0,8.0,39.0,17.5
2020-02-03,25.0,12.0,17.0,0.0,0.0,52.0,35.0,0.0,9.0,21.0,13.0,29.0,28.0,13.0,11.0,53.0,0.0,12.0,8.0,0.0,16.9
2020-02-04,14.0,42.0,10.0,24.0,0.0,20.0,0.0,0.0,21.0,0.0,14.0,0.0,11.0,7.0,0.0,40.0,22.0,14.0,9.0,39.0,14.35
2020-02-05,0.0,29.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,12.0,28.0,22.0,11.0,8.0,0.0,0.0,11.0,14.0,18.0,20.0,10.45
2020-02-06,0.0,0.0,10.0,0.0,17.0,21.0,0.0,13.0,12.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,9.0,0.0,7.4
2020-02-07,15.0,31.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,34.0,11.0,0.0,0.0,43.0,23.0,30.0,19.0,0.0,12.7
2020-02-08,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,21.0,12.0,0.0,0.0,21.0,4.65
2020-02-09,27.0,14.0,9.0,0.0,16.0,0.0,38.0,24.0,0.0,0.0,13.0,0.0,21.0,15.0,0.0,19.0,0.0,14.0,0.0,38.0,12.4
