,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2021-01-09,0.0,0.0,0.0,32.0,25.0,0.0,34.0,68.0,24.0,68.0,33.84615384615385,76.0,35.0,32.63157894736842,54.0,52.0,44.0,89.0,27.0,25.0,73.03152673030517
2021-01-10,68.0,63.0,24.0,0.0,0.0,0.0,69.0,0.0,49.0,35.0,35.38461538461539,26.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.136363636363637,42.990049991014985
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.526315789473685,0.0,24.0,0.0,0.0,0.0,0.0,7.158865774442303
2021-01-12,63.0,28.0,22.0,30.0,0.0,48.0,0.0,0.0,22.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.015740388936894
2021-01-13,31.0,28.0,22.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,29.473684210526315,0.0,24.0,41.0,21.0,0.0,0.0,29.180391686570044
2021-01-14,31.0,0.0,0.0,0.0,24.0,0.0,32.0,32.0,0.0,32.0,63.07692307692308,24.0,0.0,0.0,51.0,24.0,41.0,21.0,25.0,23.863636363636363,43.032640049374585
2021-01-15,0.0,29.0,23.0,0.0,0.0,49.0,33.0,0.0,23.0,32.0,0.0,25.0,17.0,30.526315789473685,26.0,0.0,21.0,21.0,26.0,48.86363636363637,41.048130128319364
2021-01-16,100.0,30.0,47.0,64.0,50.0,0.0,67.0,0.0,24.0,68.0,0.0,77.0,35.0,0.0,27.0,26.0,0.0,0.0,0.0,77.27272727272727,70.27004712179
2021-01-17,0.0,30.0,23.0,0.0,0.0,25.0,33.0,100.0,23.0,0.0,33.84615384615385,100.0,34.0,94.73684210526316,53.0,100.0,86.0,65.0,27.0,98.86363636363636,94.04017512733121
2021-01-18,31.0,55.0,65.0,88.0,23.0,24.0,93.0,0.0,87.0,62.0,30.76923076923077,0.0,32.0,30.526315789473685,0.0,0.0,0.0,0.0,51.0,0.0,68.2422373080692
2021-01-19,0.0,56.0,0.0,0.0,24.0,47.0,32.0,32.0,0.0,94.0,63.07692307692308,0.0,16.0,30.526315789473685,51.0,24.0,0.0,21.0,26.0,48.86363636363637,57.39845353256515
2021-01-20,0.0,27.0,21.0,0.0,22.0,0.0,59.0,30.0,21.0,0.0,0.0,0.0,15.0,28.42105263157895,24.0,0.0,19.0,19.0,0.0,22.727272727272727,31.278998132388583
2021-01-21,0.0,0.0,21.0,87.0,45.0,46.0,61.0,31.0,43.0,31.0,61.53846153846154,23.0,32.0,57.89473684210526,100.0,23.0,100.0,100.0,100.0,22.727272727272727,100.00000000000001
