,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-07,17.0,0.0,48.0,0.0,48.0,0.0,22.0,19.0,42.0,21.0,19.0,28.0,25.0,22.0,0.0,54.0,57.0,17.0,15.0,21.0,36.01213040181956
2020-11-08,34.0,32.0,48.0,21.0,0.0,0.0,0.0,0.0,43.0,21.0,19.0,0.0,25.0,21.0,34.0,18.0,0.0,17.0,0.0,22.0,26.914329037149354
2020-11-09,34.0,16.0,24.0,64.0,100.0,63.0,22.0,100.0,44.0,43.0,80.0,86.0,51.0,42.0,52.0,37.0,99.0,51.0,47.0,0.0,79.98483699772555
2020-11-10,17.0,16.0,25.0,0.0,0.0,0.0,22.0,20.0,0.0,33.0,41.0,29.0,26.0,0.0,17.0,55.0,20.0,0.0,31.0,0.0,26.686884003032603
2020-11-11,32.0,30.0,22.0,41.0,23.0,59.0,100.0,55.0,41.0,20.0,93.0,79.0,24.0,100.0,16.0,53.0,56.0,48.0,100.0,62.0,79.9090219863533
2020-11-12,52.0,16.0,25.0,44.0,25.0,16.0,0.0,59.0,66.0,22.0,0.0,29.0,26.0,22.0,52.0,19.0,20.0,0.0,31.0,22.0,41.39499620924943
2020-11-13,17.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,21.0,39.0,0.0,0.0,22.0,17.0,18.0,0.0,17.0,0.0,22.0,17.513267626990142
2020-11-14,34.0,16.0,24.0,43.0,0.0,31.0,22.0,19.0,21.0,43.0,59.0,28.0,77.0,21.0,17.0,0.0,0.0,0.0,15.0,0.0,35.6330553449583
2020-11-15,0.0,0.0,24.0,0.0,25.0,16.0,22.0,19.0,0.0,43.0,0.0,0.0,25.0,21.0,17.0,18.0,20.0,17.0,31.0,22.0,24.260803639120546
2020-11-16,50.0,0.0,24.0,43.0,25.0,16.0,64.0,39.0,87.0,54.0,59.0,84.0,52.0,85.0,52.0,72.0,40.0,68.0,62.0,66.0,78.99924184988627
2020-11-17,50.0,49.0,49.0,87.0,100.0,48.0,88.0,39.0,89.0,54.0,41.0,88.0,26.0,44.0,17.0,56.0,99.0,34.0,61.0,66.0,89.84078847611826
2020-11-18,17.0,0.0,49.0,22.0,25.0,0.0,0.0,0.0,44.0,55.0,20.0,0.0,26.0,0.0,35.0,18.0,39.0,51.0,47.0,66.0,38.96891584533738
2020-11-19,17.0,16.0,50.0,22.0,0.0,0.0,22.0,20.0,45.0,45.0,21.0,29.0,78.0,66.0,35.0,55.0,20.0,0.0,32.0,67.0,48.52160727824109
2020-11-20,35.0,33.0,50.0,23.0,0.0,17.0,23.0,40.0,0.0,23.0,41.0,58.0,0.0,0.0,18.0,19.0,40.0,18.0,31.0,46.0,39.04473085670963
2020-11-21,17.0,16.0,25.0,43.0,26.0,0.0,0.0,0.0,22.0,44.0,40.0,0.0,53.0,0.0,18.0,19.0,40.0,17.0,31.0,22.0,32.82789992418499
2020-11-22,34.0,0.0,0.0,64.0,100.0,47.0,22.0,19.0,43.0,44.0,20.0,85.0,51.0,21.0,17.0,54.0,39.0,51.0,30.0,67.0,61.25852918877938
2020-11-23,17.0,16.0,0.0,43.0,50.0,32.0,0.0,39.0,67.0,0.0,20.0,29.0,0.0,21.0,17.0,18.0,20.0,34.0,15.0,22.0,34.874905231235786
2020-11-24,35.0,0.0,25.0,22.0,0.0,16.0,0.0,20.0,0.0,22.0,40.0,29.0,26.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.332827899924183
2020-11-25,16.0,31.0,71.0,41.0,72.0,15.0,0.0,19.0,43.0,43.0,38.0,27.0,25.0,42.0,17.0,0.0,19.0,0.0,15.0,21.0,42.07733131159969
2020-11-26,53.0,32.0,25.0,68.0,75.0,0.0,66.0,21.0,23.0,22.0,41.0,87.0,26.0,43.0,35.0,19.0,41.0,0.0,16.0,45.0,55.951478392721754
2020-11-27,34.0,47.0,24.0,63.0,24.0,15.0,21.0,58.0,21.0,21.0,39.0,56.0,25.0,21.0,50.0,18.0,19.0,17.0,46.0,21.0,48.52160727824109
2020-11-28,33.0,16.0,24.0,0.0,24.0,16.0,21.0,19.0,21.0,32.0,19.0,0.0,51.0,21.0,33.0,0.0,20.0,0.0,0.0,21.0,28.127369219105383
2020-11-29,17.0,15.0,23.0,41.0,0.0,30.0,62.0,0.0,0.0,21.0,19.0,0.0,25.0,62.0,33.0,0.0,38.0,17.0,30.0,21.0,34.420015163002276
2020-11-30,34.0,31.0,49.0,42.0,25.0,31.0,0.0,20.0,0.0,22.0,20.0,28.0,25.0,0.0,17.0,0.0,19.0,17.0,15.0,22.0,31.61485974222896
2020-12-01,17.0,16.0,25.0,23.0,25.0,0.0,45.0,0.0,44.0,22.0,20.0,0.0,78.0,0.0,52.0,56.0,40.0,0.0,16.0,0.0,36.315390447308566
2020-12-02,0.0,0.0,0.0,21.0,0.0,16.0,21.0,19.0,0.0,22.0,0.0,0.0,26.0,0.0,17.0,18.0,20.0,17.0,15.0,22.0,17.740712661106897
2020-12-03,0.0,0.0,0.0,22.0,25.0,0.0,0.0,40.0,22.0,44.0,40.0,57.0,76.0,0.0,17.0,18.0,20.0,17.0,15.0,22.0,32.97952994692949
2020-12-04,34.0,16.0,49.0,21.0,49.0,16.0,43.0,0.0,22.0,22.0,20.0,57.0,26.0,21.0,34.0,37.0,60.0,34.0,31.0,22.0,46.550416982562545
2020-12-05,34.0,0.0,24.0,42.0,25.0,16.0,43.0,0.0,43.0,22.0,20.0,57.0,0.0,0.0,17.0,18.0,0.0,17.0,0.0,22.0,30.32600454890068
2020-12-06,17.0,0.0,100.0,45.0,51.0,32.0,89.0,40.0,67.0,22.0,59.0,29.0,52.0,66.0,35.0,18.0,20.0,52.0,47.0,45.0,67.17210007581501
2020-12-07,17.0,0.0,73.0,64.0,49.0,16.0,22.0,40.0,45.0,55.0,41.0,28.0,52.0,21.0,0.0,18.0,0.0,34.0,0.0,22.0,45.261561789234264
2020-12-08,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,56.0,21.0,0.0,0.0,22.0,18.0,19.0,0.0,0.0,0.0,0.0,13.343442001516301
2020-12-09,17.0,0.0,25.0,0.0,50.0,16.0,0.0,0.0,45.0,33.0,20.0,0.0,26.0,44.0,17.0,37.0,20.0,17.0,31.0,44.0,33.510235026535256
2020-12-10,36.0,17.0,0.0,23.0,26.0,17.0,0.0,21.0,46.0,0.0,0.0,61.0,28.0,23.0,36.0,0.0,0.0,18.0,32.0,23.0,30.856709628506447
2020-12-11,36.0,17.0,79.0,46.0,53.0,17.0,23.0,84.0,69.0,46.0,43.0,60.0,54.0,45.0,18.0,0.0,42.0,18.0,33.0,23.0,61.106899166034864
2020-12-12,54.0,49.0,52.0,92.0,52.0,100.0,46.0,41.0,46.0,45.0,63.0,59.0,27.0,45.0,35.0,19.0,41.0,36.0,47.0,70.0,77.25549658832449
2020-12-13,0.0,16.0,0.0,44.0,26.0,48.0,44.0,20.0,22.0,44.0,20.0,57.0,0.0,43.0,0.0,18.0,40.0,35.0,16.0,0.0,37.37680060652009
2020-12-14,18.0,33.0,50.0,0.0,26.0,0.0,22.0,20.0,22.0,33.0,0.0,88.0,53.0,0.0,18.0,0.0,0.0,35.0,16.0,46.0,36.391205458680815
2020-12-15,0.0,0.0,26.0,22.0,27.0,0.0,0.0,43.0,0.0,24.0,21.0,61.0,27.0,0.0,19.0,0.0,21.0,0.0,0.0,23.0,23.805913570887036
2020-12-16,18.0,34.0,26.0,23.0,0.0,0.0,0.0,0.0,23.0,34.0,42.0,90.0,54.0,45.0,18.0,19.0,20.0,18.0,0.0,47.0,38.74147081122062
2020-12-17,38.0,36.0,28.0,49.0,28.0,18.0,24.0,0.0,0.0,50.0,23.0,0.0,29.0,24.0,19.0,0.0,22.0,0.0,17.0,25.0,32.600454890068235
2020-12-18,20.0,37.0,58.0,50.0,58.0,0.0,25.0,46.0,25.0,25.0,23.0,33.0,30.0,0.0,0.0,22.0,0.0,41.0,36.0,0.0,40.10614101592115
2020-12-19,19.0,0.0,0.0,25.0,28.0,18.0,49.0,0.0,25.0,63.0,46.0,32.0,0.0,24.0,39.0,0.0,23.0,19.0,35.0,0.0,33.73768006065201
2020-12-20,19.0,54.0,56.0,25.0,56.0,18.0,49.0,22.0,24.0,25.0,69.0,32.0,30.0,24.0,0.0,42.0,23.0,19.0,52.0,25.0,50.34116755117514
2020-12-21,19.0,17.0,27.0,24.0,55.0,0.0,0.0,22.0,24.0,36.0,0.0,32.0,0.0,0.0,19.0,0.0,0.0,19.0,34.0,24.0,26.686884003032603
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,17.0,0.0,7.808946171341925
