date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06,batch_id
2020-01-01,29.0,28.0,27.0,29.0,28.0,28.0,29.0,29.0,31.0,27.0,28.5,0.0
2020-01-02,31.0,27.0,30.0,29.0,28.0,31.0,29.0,32.0,30.0,30.0,29.7,0.0
2020-01-03,31.0,31.0,28.0,28.0,32.0,31.0,33.0,31.0,31.0,33.0,30.9,0.0
2020-01-04,31.0,29.0,28.0,28.0,28.0,31.0,28.0,25.0,32.0,28.0,28.8,0.0
2020-01-05,36.0,31.0,31.0,32.0,29.0,34.0,28.0,31.0,33.0,31.0,31.6,0.0
2020-01-06,28.0,28.0,31.0,27.0,28.0,25.0,28.0,27.0,30.0,27.0,27.9,0.0
2020-01-07,31.0,34.0,30.0,29.0,31.0,32.0,30.0,31.0,30.0,31.0,30.9,0.0
2020-01-08,28.0,26.0,26.0,29.0,29.0,29.0,30.0,29.0,30.0,29.0,28.5,0.0
2020-01-09,28.0,27.0,26.0,27.0,30.0,27.0,27.0,30.0,32.0,26.0,28.0,0.0
2020-01-10,28.0,24.0,26.0,26.0,25.0,26.0,24.0,25.0,29.0,27.0,26.0,0.0
2020-01-11,29.0,26.0,29.0,27.0,27.0,25.0,29.0,30.0,27.0,25.0,27.4,0.0
2020-01-12,30.0,30.0,26.0,27.0,31.0,28.0,28.0,26.0,28.0,27.0,28.1,0.0
2020-01-13,36.0,29.0,30.0,32.0,37.0,30.0,34.0,31.0,34.0,31.0,32.4,0.0
2020-01-14,30.0,25.0,25.0,27.0,28.0,24.0,28.0,29.0,28.0,23.0,26.7,0.0
2020-01-15,31.0,30.0,30.0,30.0,31.0,30.0,29.0,34.0,32.0,32.0,30.9,0.0
2020-01-16,35.0,31.0,34.0,32.0,33.0,28.0,33.0,34.0,35.0,31.0,32.6,0.0
2020-01-17,27.0,26.0,25.0,26.0,30.0,31.0,27.0,32.0,27.0,26.0,27.7,0.0
2020-01-18,32.0,27.0,30.0,25.0,30.0,30.0,25.0,28.0,28.0,26.0,28.1,0.0
2020-01-19,32.0,27.0,27.0,29.0,31.0,27.0,32.0,31.0,33.0,27.0,29.6,0.0
2020-01-20,27.0,30.0,31.0,31.0,32.0,29.0,30.0,32.0,31.0,29.0,30.2,0.0
2020-01-21,33.0,31.0,31.0,33.0,32.0,33.0,31.0,30.0,32.0,31.0,31.7,0.0
2020-01-22,34.0,32.0,28.0,30.0,31.0,30.0,27.0,31.0,31.0,30.0,30.4,0.0
2020-01-23,37.0,36.0,34.0,33.0,36.0,37.0,38.0,34.0,36.0,31.0,35.2,0.0
