date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,37.0,25.0,7.0,35.0,25.0,35.0,34.0,13.0,24.0,40.0,22.0,12.0,36.0,12.0,26.0,31.0,38.0,33.0,40.0,28.0,29.22832980972516
2020-10-06,25.0,36.0,41.0,21.0,20.0,22.0,21.0,24.0,28.0,32.0,27.0,38.0,26.0,24.0,20.0,27.0,32.0,25.0,37.0,38.0,29.80972515856237
2020-10-07,66.0,32.0,37.0,47.0,38.0,46.0,38.0,30.0,38.0,50.0,49.0,54.0,44.0,60.0,50.0,44.0,42.0,40.0,72.0,46.0,48.78435517970403
2020-10-08,40.0,50.0,56.0,50.0,40.0,34.0,34.0,36.0,36.0,41.0,32.0,75.0,54.0,47.0,45.0,29.0,41.0,33.0,57.0,40.0,45.98308668076111
2020-10-09,50.0,32.0,37.0,20.0,33.0,27.0,32.0,46.0,16.0,35.0,37.0,37.0,24.0,27.0,34.0,32.0,35.0,14.0,30.0,19.0,32.61099365750529
2020-10-10,60.0,54.0,39.0,44.0,22.0,37.0,53.0,20.0,36.0,44.0,35.0,43.0,17.0,60.0,49.0,48.0,48.0,40.0,37.0,39.0,43.6046511627907
2020-10-11,18.0,19.0,21.0,26.0,24.0,34.0,41.0,30.0,37.0,33.0,52.0,31.0,28.0,34.0,33.0,33.0,33.0,23.0,57.0,32.0,33.77378435517971
2020-10-12,59.0,41.0,43.0,28.0,28.0,45.0,34.0,37.0,44.0,52.0,20.0,45.0,35.0,60.0,49.0,33.0,41.0,54.0,67.0,67.0,46.617336152219885
2020-10-13,38.0,43.0,33.0,45.0,24.0,57.0,58.0,29.0,33.0,56.0,57.0,68.0,43.0,47.0,49.0,36.0,53.0,37.0,49.0,78.0,49.31289640591967
2020-10-14,40.0,60.0,41.0,51.0,70.0,52.0,52.0,46.0,58.0,43.0,44.0,67.0,62.0,55.0,40.0,44.0,55.0,39.0,66.0,62.0,55.338266384778024
