date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-12-05,0.0,28.0,51.0,33.0,34.0,63.0,50.0,60.317460317460316,71.0,42.0,39.0,15.0,54.0,54.0,56.0,42.0,59.0,18.0,14.0,42.0,63.00591343124424
2020-12-06,44.0,15.0,26.0,34.0,35.0,13.0,13.0,41.26984126984127,73.0,15.0,14.0,63.0,0.0,14.0,43.0,29.0,31.0,55.0,59.0,44.0,50.482283941641214
2020-12-07,70.0,57.0,62.0,49.0,34.0,12.0,25.0,60.317460317460316,86.0,28.0,13.0,46.0,27.0,40.0,70.0,42.0,59.0,53.0,57.0,14.0,69.03688623915467
2020-12-08,41.0,42.0,49.0,48.0,22.0,12.0,25.0,39.68253968253968,42.0,28.0,13.0,74.0,65.0,27.0,41.0,28.0,44.0,52.0,28.0,14.0,56.086714167999624
2020-12-09,28.0,42.0,25.0,32.0,44.0,37.0,25.0,19.047619047619047,0.0,27.0,26.0,15.0,26.0,27.0,41.0,0.0,59.0,70.0,28.0,55.0,47.79336920168678
2020-12-10,71.0,43.0,51.0,100.0,23.0,25.0,13.0,41.26984126984127,72.0,28.0,53.0,31.0,54.0,55.0,56.0,57.0,30.0,72.0,100.0,28.0,76.59105229993698
2020-12-11,15.0,14.0,26.0,33.0,23.0,13.0,13.0,20.63492063492064,30.0,29.0,27.0,16.0,14.0,0.0,0.0,56.0,31.0,0.0,0.0,29.0,29.74528621976637
2020-12-12,30.0,45.0,67.0,52.0,35.0,40.0,40.0,42.857142857142854,30.0,45.0,28.0,48.0,56.0,72.0,75.0,59.0,79.0,95.0,45.0,29.0,77.32296059328196
2020-12-13,15.0,0.0,14.0,18.0,0.0,0.0,14.0,42.857142857142854,46.0,15.0,14.0,49.0,29.0,29.0,15.0,30.0,0.0,19.0,31.0,0.0,29.07517812999855
2020-12-14,14.0,14.0,25.0,49.0,34.0,25.0,51.0,20.63492063492064,43.0,42.0,26.0,61.0,13.0,27.0,14.0,28.0,15.0,36.0,14.0,28.0,44.250157529930675
2020-12-15,14.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,29.0,15.0,18.0,0.0,0.0,9.924385633270322
2020-12-16,14.0,30.0,26.0,34.0,23.0,13.0,52.0,84.12698412698413,29.0,29.0,54.0,31.0,14.0,14.0,15.0,29.0,31.0,55.0,59.0,0.0,48.56284232465707
2020-12-17,15.0,0.0,14.0,53.0,37.0,13.0,41.0,42.857142857142854,15.0,15.0,0.0,66.0,43.0,0.0,45.0,15.0,16.0,38.0,31.0,15.0,39.3049294750618
2020-12-18,0.0,48.0,14.0,56.0,26.0,43.0,29.0,22.222222222222218,32.0,32.0,0.0,35.0,15.0,0.0,0.0,0.0,17.0,40.0,32.0,16.0,34.904997334108856
2020-12-19,46.0,32.0,28.0,73.0,25.0,41.0,42.0,66.66666666666667,31.0,62.0,58.0,50.0,44.0,75.0,61.0,46.0,50.0,59.0,31.0,93.0,77.38476079685911
2020-12-20,61.0,16.0,84.0,72.0,25.0,41.0,55.0,88.8888888888889,63.0,31.0,100.0,33.0,74.0,45.0,31.0,31.0,49.0,58.0,63.0,15.0,79.0812369734865
2020-12-21,46.0,47.0,28.0,55.0,38.0,42.0,28.0,22.222222222222218,32.0,31.0,59.0,34.0,45.0,30.0,16.0,31.0,17.0,20.0,32.0,0.0,49.86791721196258
2020-12-22,16.0,16.0,14.0,55.0,63.0,28.0,43.0,44.444444444444436,64.0,64.0,44.0,69.0,45.0,46.0,32.0,31.0,0.0,40.0,64.0,16.0,60.64902331442974
