date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,88.0,0.0,95.0,0.0,0.0,47.0,87.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,95.0,49.0,87.0,98.0,0.0,47.164948453608254
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,99.0,0.0,0.0,100.0,100.0,53.0,100.0,99.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,53.0,51.80412371134022
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,89.0,100.0,95.0,90.0,90.0,48.0,0.0,88.0,96.0,89.0,86.0,96.0,89.0,100.0,100.0,97.0,99.0,0.0,100.0,0.0,100.0
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.0,100.0,0.0,0.0,0.0,97.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68556701030928
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,99.0,55.0,0.0,0.0,57.0,0.0,0.0,55.0,42.91237113402062
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,50.0,0.0,97.0,0.0,89.0,0.0,0.0,27.12628865979381
2020-10-21,0.0,93.0,93.0,89.0,0.0,0.0,89.0,89.0,0.0,0.0,85.0,95.0,89.0,49.0,50.0,0.0,50.0,0.0,0.0,0.0,56.12113402061856
2020-10-22,0.0,96.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.783505154639176
2020-10-23,90.0,0.0,0.0,0.0,0.0,48.0,0.0,87.0,93.0,0.0,88.0,0.0,0.0,0.0,50.0,0.0,51.0,88.0,99.0,0.0,44.71649484536084
2020-10-24,98.0,0.0,0.0,0.0,98.0,52.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,54.0,0.0,0.0,52.0,0.0,0.0,0.0,35.6958762886598
2020-10-25,90.0,99.0,0.0,92.0,93.0,100.0,92.0,92.0,0.0,0.0,90.0,96.0,0.0,0.0,51.0,97.0,100.0,88.0,0.0,100.0,82.47422680412372
2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
