date,/m/0cjf0,isPartial
2020-03-01,25,False
2020-03-02,32,False
2020-03-03,30,False
2020-03-04,30,False
2020-03-05,31,False
2020-03-06,26,False
2020-03-07,29,False
2020-03-08,29,False
2020-03-09,29,False
2020-03-10,44,False
2020-03-11,49,False
2020-03-12,64,False
2020-03-13,76,False
2020-03-14,76,False
2020-03-15,100,False
2020-03-16,89,False
2020-03-17,81,False
2020-03-18,79,False
2020-03-19,82,False
2020-03-20,70,False
2020-03-21,55,False
2020-03-22,62,False
2020-03-23,39,False
2020-03-24,47,False
2020-03-25,38,False
2020-03-26,40,False
2020-03-27,42,False
2020-03-28,42,False
2020-03-29,38,False
2020-03-30,35,False
