date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3,batch_id
2020-01-01,20.0,18.0,19.0,18.0,18.0,15.0,18.0,17.0,18.0,19.0,18.0,0
2020-01-02,17.0,16.0,20.0,20.0,19.0,19.0,19.0,21.0,20.0,19.0,19.0,0
2020-01-03,18.0,17.0,20.0,17.0,19.0,18.0,17.0,17.0,16.0,18.0,17.7,0
2020-01-04,22.0,18.0,22.0,19.0,21.0,19.0,21.0,19.0,19.0,20.0,20.0,0
2020-01-05,18.0,19.0,21.0,19.0,20.0,19.0,17.0,19.0,20.0,19.0,19.1,0
2020-01-06,21.0,19.0,20.0,22.0,22.0,18.0,17.0,18.0,15.0,21.0,19.3,0
2020-01-07,22.0,19.0,22.0,24.0,20.0,24.0,20.0,22.0,18.0,22.0,21.3,0
2020-01-08,19.0,18.0,22.0,20.0,21.0,21.0,19.0,15.0,18.0,17.0,19.0,0
2020-01-09,17.0,15.0,16.0,19.0,17.0,18.0,16.0,18.0,15.0,13.0,16.4,0
2020-01-10,20.0,20.0,20.0,20.0,20.0,16.0,21.0,17.0,19.0,19.0,19.2,0
2020-01-11,18.0,18.0,18.0,18.0,19.0,18.0,20.0,17.0,16.0,18.0,18.0,0
2020-01-12,18.0,18.0,17.0,19.0,18.0,16.0,16.0,14.0,15.0,16.0,16.7,0
2020-01-13,20.0,16.0,16.0,18.0,19.0,17.0,17.0,16.0,12.0,19.0,17.0,0
2020-01-14,18.0,17.0,17.0,21.0,15.0,17.0,11.0,17.0,16.0,17.0,16.6,0
2020-01-15,20.0,17.0,18.0,19.0,21.0,18.0,21.0,19.0,20.0,19.0,19.2,0
2020-01-16,16.0,19.0,18.0,19.0,18.0,14.0,18.0,19.0,19.0,19.0,17.9,0
2020-01-17,20.0,19.0,17.0,19.0,21.0,19.0,19.0,17.0,16.0,17.0,18.4,0
2020-01-18,20.0,20.0,24.0,18.0,18.0,17.0,18.0,18.0,17.0,21.0,19.1,0
2020-01-19,20.0,15.0,21.0,16.0,19.0,18.0,18.0,18.0,18.0,17.0,18.0,0
2020-01-20,22.0,17.0,17.0,18.0,16.0,19.0,16.0,18.0,19.0,20.0,18.2,0
2020-01-21,21.0,22.0,19.0,22.0,24.0,19.0,17.0,20.0,19.0,22.0,20.5,0
2020-01-22,22.0,17.0,20.0,16.0,21.0,18.0,18.0,17.0,19.0,24.0,19.2,0
2020-01-23,21.0,24.0,26.0,16.0,23.0,19.0,20.0,21.0,21.0,25.0,21.6,0
2020-01-24,23.0,19.0,16.0,18.0,19.0,17.0,19.0,17.0,19.0,15.0,18.2,0
2020-01-25,21.0,19.0,20.0,19.0,19.0,19.0,22.0,19.0,17.0,22.0,19.7,0
2020-01-26,25.0,18.0,24.0,15.0,17.0,16.0,16.0,20.0,19.0,19.0,18.9,0
2020-01-27,18.0,19.0,17.0,18.0,18.0,20.0,18.0,19.0,15.0,21.0,18.3,0
2020-01-28,20.0,19.0,21.0,20.0,21.0,21.0,17.0,20.0,15.0,18.0,19.2,0
2020-01-29,18.0,17.0,21.0,20.0,22.0,18.0,15.0,16.0,18.0,19.0,18.4,0
2020-01-30,23.0,19.0,22.0,16.0,23.0,20.0,17.0,21.0,16.0,22.0,19.9,0
2020-01-31,21.0,16.0,21.0,15.0,21.0,15.0,17.0,19.0,16.0,19.0,18.0,0
2020-02-01,20.0,17.0,21.0,20.0,17.0,25.0,14.0,18.0,18.0,21.0,19.1,0
2020-02-02,20.0,16.0,17.0,17.0,14.0,16.0,15.0,16.0,14.0,19.0,16.4,0
2020-02-03,19.0,21.0,21.0,17.0,22.0,19.0,18.0,21.0,16.0,20.0,19.4,0
2020-02-04,19.0,19.0,17.0,17.0,21.0,14.0,18.0,18.0,13.0,17.0,17.3,0
2020-02-05,23.0,20.0,24.0,20.0,22.0,19.0,18.0,20.0,19.0,20.0,20.5,0
2020-02-06,20.0,19.0,24.0,21.0,22.0,17.0,19.0,18.0,19.0,19.0,19.8,0
2020-02-07,17.0,17.0,21.0,19.0,20.0,20.0,18.0,14.0,20.0,18.0,18.4,0
2020-02-08,18.0,18.0,18.0,19.0,21.0,15.0,15.0,15.0,17.0,17.0,17.3,0
2020-02-09,18.0,16.0,19.0,21.0,17.0,18.0,15.0,17.0,16.0,17.0,17.4,0
2020-02-10,26.0,17.0,17.0,21.0,21.0,18.0,21.0,22.0,17.0,20.0,20.0,0
2020-02-11,18.0,20.0,20.0,20.0,16.0,15.0,20.0,16.0,17.0,20.0,18.2,0
2020-02-12,18.0,15.0,17.0,21.0,19.0,16.0,19.0,16.0,17.0,20.0,17.8,0
2020-02-13,20.0,19.0,20.0,19.0,17.0,17.0,20.0,17.0,18.0,17.0,18.4,0
2020-02-14,18.0,18.0,17.0,17.0,17.0,16.0,17.0,20.0,14.0,16.0,17.0,0
2020-02-15,19.0,16.0,20.0,18.0,20.0,18.0,19.0,17.0,18.0,17.0,18.2,0
2020-02-16,20.0,18.0,17.0,20.0,20.0,16.0,16.0,18.0,13.0,20.0,17.8,0
2020-02-17,17.0,17.0,17.0,18.0,16.0,16.0,14.0,16.0,18.0,16.0,16.5,0
2020-02-18,19.0,18.0,20.0,20.0,16.0,19.0,20.0,20.0,17.0,17.0,18.6,0
2020-02-19,14.0,16.0,16.0,20.0,14.0,16.0,16.0,16.0,14.0,14.0,15.6,0
2020-02-20,18.0,22.0,20.0,15.0,17.0,17.0,18.0,19.0,19.0,22.0,18.7,0
2020-02-21,19.0,14.0,17.0,16.0,16.0,16.0,17.0,17.0,18.0,17.0,16.7,0
2020-02-22,16.0,16.0,15.0,17.0,15.0,16.0,17.0,12.0,14.0,14.0,15.2,0
2020-02-23,19.0,15.0,19.0,20.0,19.0,18.0,16.0,14.0,19.0,19.0,17.8,0
2020-02-24,17.0,16.0,20.0,20.0,18.0,17.0,17.0,17.0,17.0,18.0,17.7,0
2020-02-25,20.0,17.0,22.0,22.0,21.0,18.0,20.0,20.0,18.0,23.0,20.1,0
2020-02-26,15.0,16.0,16.0,17.0,18.0,14.0,16.0,19.0,16.0,18.0,16.5,0
2020-02-27,21.0,18.0,18.0,19.0,17.0,16.0,21.0,19.0,20.0,21.0,19.0,0
2020-02-28,28.0,17.0,15.0,25.0,19.0,18.0,19.0,20.0,20.0,20.0,20.1,0
2020-02-29,20.0,18.0,24.0,22.0,16.0,16.0,17.0,18.0,15.0,17.0,18.3,0
2020-03-01,23.0,18.0,19.0,18.0,20.0,16.0,21.0,16.0,18.0,20.0,18.9,0
2020-03-02,19.0,22.0,21.0,20.0,22.0,16.0,17.0,20.0,17.0,18.0,19.2,0
2020-03-03,19.0,21.0,22.0,17.0,20.0,17.0,18.0,18.0,19.0,20.0,19.1,0
2020-03-04,29.0,29.0,22.0,26.0,24.0,25.0,24.0,25.0,27.0,23.0,25.4,0
2020-03-05,27.0,28.0,25.0,25.0,25.0,25.0,23.0,28.0,21.0,25.0,25.2,0
2020-03-06,28.0,24.0,28.0,28.0,27.0,28.0,22.0,31.0,22.0,23.0,26.1,0
2020-03-07,21.0,25.0,27.0,25.0,24.0,23.0,22.0,22.0,25.0,24.0,23.8,0
2020-03-08,24.0,21.0,18.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,20.9,0
2020-03-09,26.0,24.0,25.0,21.0,26.0,23.0,21.0,25.0,23.0,24.0,23.8,0
2020-03-10,27.0,27.0,25.0,27.0,31.0,20.0,22.0,22.0,24.0,23.0,24.8,0
2020-03-11,26.0,23.0,28.0,29.0,24.0,20.0,24.0,24.0,21.0,25.0,24.4,0
2020-03-12,32.0,31.0,38.0,25.0,30.0,29.0,26.0,32.0,28.0,31.0,30.2,0
2020-03-13,37.0,33.0,36.0,34.0,34.0,29.0,29.0,31.0,30.0,31.0,32.4,0
2020-03-14,40.0,45.0,39.0,44.0,38.0,33.0,40.0,36.0,40.0,41.0,39.6,0
2020-03-15,59.0,53.0,49.0,51.0,54.0,47.0,47.0,56.0,50.0,52.0,51.8,0
2020-03-16,68.0,56.0,67.0,59.0,55.0,59.0,60.0,57.0,58.0,58.0,59.7,0
2020-03-17,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-18,92.0,83.0,89.0,87.0,85.0,77.0,87.0,83.0,84.0,87.0,85.4,0
2020-03-19,87.0,75.0,79.0,89.0,76.0,70.0,72.0,81.0,72.0,75.0,77.6,0
2020-03-20,59.0,57.0,59.0,57.0,67.0,48.0,56.0,53.0,55.0,60.0,57.1,0
2020-03-21,59.0,61.0,54.0,51.0,48.0,44.0,49.0,50.0,43.0,52.0,51.1,0
2020-03-22,45.0,41.0,48.0,40.0,41.0,37.0,44.0,47.0,42.0,41.0,42.6,0
2020-03-23,46.0,35.0,35.0,42.0,41.0,33.0,37.0,38.0,40.0,36.0,38.3,0
2020-03-24,32.0,27.0,34.0,32.0,34.0,30.0,32.0,31.0,35.0,36.0,32.3,0
2020-03-25,35.0,30.0,31.0,33.0,33.0,27.0,33.0,29.0,32.0,33.0,31.6,0
2020-03-26,32.0,31.0,29.0,29.0,26.0,26.0,31.0,28.0,25.0,30.0,28.7,0
2020-03-27,30.0,29.0,30.0,28.0,28.0,23.0,29.0,26.0,27.0,27.0,27.7,0
2020-03-28,31.0,30.0,32.0,33.0,31.0,28.0,29.0,30.0,28.0,28.0,30.0,0
2020-03-29,24.0,27.0,24.0,25.0,22.0,22.0,25.0,23.0,23.0,28.0,24.3,0
2020-03-30,26.0,26.0,25.0,23.0,26.0,23.0,23.0,20.0,24.0,25.0,24.1,0
2020-03-31,20.0,20.0,21.0,19.0,20.0,17.0,22.0,16.0,22.0,24.0,20.1,0
2020-04-01,26.0,20.0,30.0,23.0,21.0,23.0,23.0,25.0,23.0,25.0,23.9,0
2020-04-02,21.0,21.0,20.0,24.0,16.0,20.0,21.0,21.0,20.0,22.0,20.6,0
2020-04-03,21.0,21.0,18.0,20.0,22.0,16.0,20.0,20.0,21.0,20.0,19.9,0
2020-04-04,21.0,22.0,20.0,21.0,19.0,17.0,19.0,20.0,17.0,21.0,19.7,0
2020-04-05,23.0,22.0,18.0,20.0,20.0,20.0,21.0,22.0,21.0,19.0,20.6,0
2020-04-06,19.0,18.0,17.0,20.0,19.0,19.0,17.0,19.0,20.0,20.0,18.8,0
2020-04-07,26.0,21.0,22.0,22.0,22.0,15.0,20.0,20.0,20.0,21.0,20.9,0
2020-04-08,23.0,21.0,23.0,24.0,22.0,21.0,21.0,23.0,23.0,18.0,21.9,0
2020-04-09,20.0,22.0,19.0,17.0,18.0,18.0,19.0,20.0,16.0,18.0,18.7,0
2020-04-10,15.0,15.0,14.0,17.0,18.0,15.0,17.0,17.0,15.0,17.0,16.0,0
2020-04-11,14.0,18.0,17.0,19.0,17.0,15.0,17.0,15.0,17.0,16.0,16.5,0
2020-04-12,23.0,21.0,18.0,21.0,19.0,14.0,20.0,16.0,16.0,17.0,18.5,0
2020-04-13,16.0,17.0,13.0,15.0,17.0,13.0,16.0,16.0,15.0,14.0,15.2,0
2020-04-14,21.0,16.0,21.0,21.0,20.0,20.0,18.0,18.0,18.0,23.0,19.6,0
2020-04-15,22.0,19.0,18.0,18.0,19.0,19.0,18.0,22.0,18.0,20.0,19.3,0
2020-04-16,16.0,12.0,15.0,17.0,15.0,14.0,14.0,15.0,15.0,17.0,15.0,0
2020-04-17,17.0,15.0,16.0,15.0,16.0,13.0,13.0,15.0,15.0,13.0,14.8,0
2020-04-18,17.0,15.0,13.0,21.0,18.0,16.0,17.0,17.0,16.0,18.0,16.8,0
2020-04-19,17.0,17.0,16.0,17.0,18.0,15.0,20.0,15.0,17.0,18.0,17.0,0
2020-04-20,13.0,17.0,15.0,16.0,18.0,13.0,11.0,12.0,14.0,17.0,14.6,0
2020-04-21,19.0,13.0,16.0,15.0,14.0,15.0,16.0,14.0,15.0,15.0,15.2,0
2020-04-22,16.0,14.0,17.0,16.0,15.0,14.0,16.0,16.0,15.0,18.0,15.7,0
2020-04-23,13.0,14.0,13.0,15.0,14.0,14.0,14.0,15.0,13.0,15.0,14.0,0
2020-04-24,14.0,11.0,13.0,15.0,12.0,11.0,14.0,14.0,11.0,14.0,12.9,0
2020-04-25,16.0,15.0,17.0,18.0,18.0,15.0,16.0,16.0,14.0,18.0,16.3,0
2020-04-26,15.0,13.0,15.0,17.0,15.0,12.0,13.0,11.0,13.0,13.0,13.7,0
2020-04-27,16.0,16.0,15.0,16.0,16.0,16.0,14.0,12.0,13.0,16.0,15.0,0
2020-04-28,16.0,14.0,15.0,14.0,16.0,17.0,12.0,14.0,14.0,12.0,14.4,0
2020-04-29,16.0,15.0,15.0,19.0,17.0,14.0,16.0,14.0,15.0,19.0,16.0,0
2020-04-30,14.0,11.0,13.0,14.0,12.0,13.0,11.0,10.0,10.0,12.0,12.0,0
2020-05-01,15.0,13.0,14.0,14.0,14.0,11.0,14.0,14.0,14.0,14.0,13.7,0
2020-05-02,19.0,12.0,17.0,16.0,14.0,17.0,16.0,14.0,15.0,16.0,15.6,0
2020-05-03,16.0,13.0,16.0,16.0,17.0,12.0,14.0,15.0,18.0,14.0,15.1,0
2020-05-04,15.0,13.0,14.0,13.0,13.0,12.0,13.0,15.0,14.0,14.0,13.6,0
2020-05-05,15.0,11.0,15.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,13.3,0
2020-05-06,13.0,12.0,14.0,15.0,14.0,12.0,12.0,14.0,12.0,13.0,13.1,0
2020-05-07,15.0,14.0,19.0,16.0,13.0,13.0,14.0,11.0,14.0,15.0,14.4,0
2020-05-08,18.0,10.0,18.0,16.0,17.0,12.0,13.0,17.0,13.0,17.0,15.1,0
2020-05-09,21.0,17.0,15.0,13.0,18.0,15.0,16.0,16.0,15.0,17.0,16.3,0
2020-05-10,17.0,13.0,12.0,15.0,16.0,14.0,13.0,13.0,12.0,14.0,13.9,0
2020-05-11,16.0,16.0,15.0,15.0,17.0,14.0,15.0,14.0,14.0,13.0,14.9,0
2020-05-12,14.0,12.0,15.0,16.0,16.0,12.0,14.0,15.0,14.0,14.0,14.2,0
2020-05-13,17.0,16.0,17.0,13.0,15.0,13.0,13.0,14.0,14.0,12.0,14.4,0
2020-05-14,15.0,12.0,13.0,14.0,13.0,11.0,14.0,16.0,12.0,15.0,13.5,0
2020-05-15,14.0,13.0,12.0,13.0,15.0,12.0,13.0,12.0,11.0,12.0,12.7,0
2020-05-16,8.0,11.0,12.0,13.0,10.0,11.0,12.0,13.0,10.0,12.0,11.2,0
2020-05-17,13.0,13.0,13.0,16.0,14.0,12.0,13.0,13.0,13.0,13.0,13.3,0
2020-05-18,12.0,11.0,12.0,14.0,13.0,13.0,11.0,13.0,13.0,12.0,12.4,0
2020-05-19,16.0,14.0,14.0,13.0,15.0,11.0,12.0,12.0,12.0,14.0,13.3,0
2020-05-20,11.0,10.0,14.0,11.0,11.0,11.0,13.0,11.0,13.0,13.0,11.8,0
2020-05-21,16.0,15.0,12.0,14.0,13.0,15.0,12.0,13.0,16.0,15.0,14.1,0
2020-05-22,14.0,15.0,14.0,11.0,14.0,13.0,17.0,12.0,12.0,16.0,13.8,0
2020-05-23,18.0,13.0,14.0,14.0,14.0,12.0,11.0,14.0,15.0,14.0,13.9,0
2020-05-24,14.0,9.0,13.0,11.0,11.0,13.0,11.0,13.0,13.0,11.0,11.9,0
2020-05-25,15.0,15.0,12.0,14.0,16.0,16.0,13.0,13.0,13.0,15.0,14.2,0
2020-05-26,18.0,16.0,17.0,15.0,17.0,13.0,14.0,16.0,16.0,13.0,15.5,0
2020-05-27,15.0,14.0,16.0,16.0,15.0,12.0,14.0,13.0,14.0,17.0,14.6,0
2020-05-28,16.0,13.0,18.0,16.0,13.0,14.0,14.0,17.0,14.0,18.0,15.3,0
2020-05-29,12.0,10.0,15.0,14.0,13.0,11.0,11.0,14.0,13.0,15.0,12.8,0
2020-05-30,14.0,13.0,13.0,15.0,16.0,15.0,15.0,15.0,15.0,15.0,14.6,0
2020-05-31,13.0,15.0,13.0,14.0,13.0,11.0,14.0,13.0,13.0,14.0,13.3,0
2020-06-01,15.0,12.0,14.0,15.0,14.0,15.0,11.0,12.0,11.0,13.0,13.2,0
2020-06-02,15.0,12.0,16.0,12.0,15.0,10.0,12.0,16.0,14.0,12.0,13.4,0
2020-06-03,11.0,12.0,12.0,14.0,12.0,12.0,11.0,11.0,13.0,12.0,12.0,0
2020-06-04,12.0,11.0,12.0,6.0,14.0,10.0,10.0,12.0,12.0,9.0,10.8,0
2020-06-05,15.0,10.0,10.0,11.0,10.0,12.0,10.0,11.0,8.0,12.0,10.9,0
2020-06-06,13.0,13.0,13.0,13.0,13.0,12.0,11.0,12.0,11.0,14.0,12.5,0
2020-06-07,13.0,13.0,12.0,12.0,13.0,13.0,14.0,11.0,11.0,10.0,12.2,0
2020-06-08,10.0,14.0,13.0,15.0,13.0,10.0,13.0,11.0,15.0,15.0,12.9,0
2020-06-09,14.0,13.0,15.0,15.0,14.0,14.0,13.0,14.0,14.0,15.0,14.1,0
2020-06-10,13.0,13.0,15.0,14.0,14.0,12.0,11.0,13.0,14.0,13.0,13.2,0
2020-06-11,10.0,12.0,12.0,12.0,13.0,11.0,8.0,9.0,10.0,11.0,10.8,0
2020-06-12,16.0,12.0,15.0,14.0,13.0,12.0,14.0,12.0,15.0,15.0,13.8,0
2020-06-13,14.0,14.0,15.0,15.0,12.0,13.0,15.0,16.0,14.0,16.0,14.4,0
2020-06-14,16.0,15.0,14.0,17.0,14.0,12.0,13.0,15.0,11.0,15.0,14.2,0
2020-06-15,15.0,16.0,14.0,13.0,14.0,12.0,14.0,16.0,12.0,15.0,14.1,0
2020-06-16,14.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,10.0,15.0,13.1,0
2020-06-17,12.0,13.0,14.0,13.0,16.0,13.0,13.0,13.0,13.0,14.0,13.4,0
2020-06-18,15.0,11.0,12.0,12.0,15.0,12.0,15.0,13.0,12.0,12.0,12.9,0
2020-06-19,13.0,12.0,14.0,13.0,11.0,13.0,9.0,13.0,12.0,14.0,12.4,0
2020-06-20,17.0,12.0,17.0,15.0,14.0,14.0,11.0,14.0,14.0,14.0,14.2,0
