date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-12-29,92.0,58.0,36.0,51.0,47.0,87.0,48.0,58.0,61.0,75.0,37.0,55.0,36.0,51.0,49.0,47.36842105263158,53.0,79.56989247311827,86.0,89.0,74.02272639701839
2020-12-30,52.0,61.0,63.0,35.0,68.0,34.0,36.0,61.0,52.0,32.0,59.0,77.0,46.0,73.0,78.0,49.473684210526315,50.0,66.66666666666667,66.0,45.0,68.3408819439336
2020-12-31,24.0,30.0,40.0,31.0,20.0,18.0,27.0,35.0,63.0,17.0,42.0,41.0,25.0,19.0,21.0,20.0,12.0,37.634408602150536,32.0,19.0,35.50516142817611
2021-01-01,44.0,61.0,24.0,45.0,55.0,64.0,34.0,60.0,77.0,46.0,36.0,49.0,35.0,78.0,28.0,54.73684210526316,24.0,72.04301075268818,72.0,58.0,62.93369482596162
2021-01-02,69.0,69.0,55.0,42.0,64.0,65.0,37.0,45.0,66.0,27.0,39.0,52.0,24.0,73.0,26.0,55.78947368421053,68.0,48.38709677419355,42.0,48.0,62.83445949496117
2021-01-03,29.0,39.0,38.0,47.0,93.0,69.0,40.0,61.0,47.0,26.0,45.0,59.0,67.0,48.0,42.0,44.21052631578947,67.0,53.763440860215056,42.0,35.0,61.398331949713295
2021-01-04,31.0,40.0,24.0,74.0,61.0,56.0,42.0,49.0,53.0,67.0,65.0,29.0,37.0,43.0,60.0,28.42105263157895,65.0,48.38709677419355,49.0,42.0,59.65500572713612
2021-01-05,74.0,55.0,34.0,44.0,68.0,58.0,66.0,69.0,59.0,48.0,50.0,52.0,42.0,54.0,60.0,55.78947368421053,100.0,44.086021505376344,38.0,53.0,69.56239075531643
2021-01-06,57.0,54.0,66.0,63.0,39.0,87.0,41.0,69.0,67.0,47.0,44.0,29.0,38.0,48.0,32.0,49.473684210526315,44.0,59.13978494623656,75.0,73.0,66.94657825509748
2021-01-07,62.0,50.0,53.0,54.0,45.0,58.0,14.0,63.0,58.0,68.0,49.0,64.0,43.0,55.0,33.0,77.89473684210526,30.0,76.34408602150538,49.0,31.0,63.95242448762273
2021-01-08,29.0,60.0,80.0,54.0,87.0,64.0,46.0,55.0,58.0,53.0,72.0,59.0,37.0,70.0,61.0,92.63157894736842,78.0,60.215053763440864,59.0,82.0,77.79265315272713
2021-01-09,25.0,18.0,45.0,38.0,41.0,62.0,27.0,30.0,44.0,52.0,47.0,69.0,40.0,71.0,28.0,26.31578947368421,77.0,37.634408602150536,78.0,81.0,57.99263003401253
2021-01-10,62.0,61.0,82.0,77.0,68.0,43.0,28.0,71.0,63.0,63.0,35.0,63.0,45.0,26.0,65.0,53.68421052631579,29.0,83.87096774193549,71.0,44.0,70.16151574699721
2021-01-11,45.0,76.0,68.0,64.0,48.0,51.0,90.0,58.0,86.0,71.0,70.0,99.0,58.0,70.0,70.0,98.94736842105263,43.0,65.59139784946237,52.0,79.0,84.33447876055666
2021-01-12,51.0,44.0,26.0,35.0,49.0,62.0,21.0,38.0,53.0,37.0,32.0,63.0,36.0,18.0,25.0,61.05263157894737,55.0,53.763440860215056,30.0,35.0,51.052076656053075
2021-01-13,62.0,65.0,79.0,79.0,90.0,44.0,89.0,58.0,69.0,66.0,93.0,75.0,46.0,70.0,60.0,78.94736842105263,87.0,70.96774193548387,76.0,85.0,89.30938094387405
2021-01-14,23.0,22.0,37.0,47.0,37.0,74.0,51.0,33.0,47.0,53.0,33.0,39.0,37.0,59.0,20.0,48.421052631578945,28.0,53.763440860215056,36.0,40.0,50.64161438684615
2021-01-15,25.0,42.0,34.0,26.0,41.0,25.0,44.0,30.0,45.0,40.0,24.0,56.0,35.0,33.0,45.0,53.68421052631579,36.0,33.333333333333336,46.0,44.0,46.91757477678181
2021-01-16,26.0,75.0,49.0,59.0,49.0,32.0,47.0,25.0,66.0,41.0,62.0,51.0,68.0,47.0,59.0,33.68421052631579,37.0,61.29032258064516,53.0,58.0,61.831632706676054
2021-01-17,18.0,48.0,34.0,38.0,33.0,0.0,27.0,17.0,19.0,23.0,52.0,55.0,29.0,32.0,16.0,52.63157894736842,23.0,19.35483870967742,32.0,49.0,38.18843854099894
2021-01-18,51.0,49.0,47.0,29.0,49.0,62.0,40.0,43.0,47.0,47.0,38.0,45.0,9.0,41.0,25.0,37.89473684210526,57.0,29.032258064516128,48.0,52.0,52.35873939954392
2021-01-19,41.0,56.0,48.0,89.0,87.0,51.0,71.0,55.0,60.0,85.0,60.0,64.0,61.0,100.0,46.0,68.42105263157895,50.0,95.6989247311828,53.0,46.0,79.66642497101404
2021-01-20,32.0,42.0,41.0,45.0,65.0,27.0,40.0,47.0,62.0,30.0,48.0,49.0,36.0,34.0,34.0,41.05263157894737,37.0,39.784946236559136,57.0,39.0,52.353204919382236
2021-01-21,35.0,78.0,37.0,41.0,37.0,41.0,36.0,33.0,52.0,48.0,39.0,78.0,42.0,54.0,47.0,55.78947368421053,34.0,48.38709677419355,66.0,72.0,60.296760227404086
2021-01-22,69.0,45.0,48.0,71.0,82.0,46.0,31.0,34.0,53.0,74.0,79.0,52.0,38.0,48.0,74.0,69.47368421052632,40.0,48.38709677419355,60.0,77.0,70.48990657937601
2021-01-23,100.0,90.0,58.0,82.0,81.0,69.0,39.0,83.0,51.0,68.0,48.0,76.0,66.0,91.0,51.0,81.05263157894737,42.0,70.96774193548387,78.0,62.0,85.84977038913003
2021-01-24,66.0,42.0,46.0,56.0,66.0,61.0,27.0,58.0,37.0,45.0,29.0,27.0,59.0,25.0,22.0,71.57894736842105,35.0,56.98924731182796,38.0,68.0,57.9070907899945
2021-01-25,87.0,93.0,57.0,51.0,84.0,100.0,50.0,64.0,79.0,72.0,48.0,81.0,63.0,86.0,100.0,84.21052631578948,86.0,91.39784946236558,64.0,75.0,93.8087381735515
2021-01-26,33.0,71.0,47.0,35.0,24.0,39.0,61.0,53.0,68.0,46.0,59.0,80.0,44.0,64.0,30.0,54.73684210526316,54.0,53.763440860215056,71.0,61.0,64.89703414914374
2021-01-27,55.0,58.0,40.0,45.0,42.0,33.0,40.0,47.0,46.0,36.0,58.0,49.0,40.0,34.0,24.0,35.78947368421053,64.0,63.44086021505376,64.0,39.0,56.52448657187993
2021-01-28,34.0,33.0,31.0,23.0,49.0,23.0,50.0,27.0,63.0,15.0,27.0,25.0,32.0,53.0,30.0,42.10526315789474,16.0,29.032258064516128,53.0,40.0,43.02560923067223
