date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-03-28,87.0,64.0,90.0,81.0,83.0,76.0,83.0,86.0,74.0,83.0,76.0,76.0,80.0,84.0,83.0,93.0,83.83838383838383,75.0,86.0,72.0,84.11665106691765
2020-03-29,81.0,74.0,85.0,84.0,70.0,84.0,77.0,77.0,74.0,82.0,75.0,76.0,73.0,91.0,77.0,84.0,84.84848484848484,70.0,79.0,78.0,82.03487332653253
2020-03-30,67.0,61.0,59.0,65.0,57.0,59.0,64.0,69.0,54.0,65.0,60.0,56.0,58.0,66.0,61.0,68.0,60.60606060606061,63.0,64.0,63.0,64.53090327805063
2020-03-31,59.0,62.0,68.0,59.0,51.0,57.0,52.0,61.0,47.0,53.0,56.0,58.0,50.0,55.0,56.0,69.0,58.58585858585859,62.0,56.0,51.0,59.376150262391285
2020-04-01,65.0,65.0,72.0,72.0,69.0,63.0,64.0,72.0,64.0,70.0,62.0,59.0,64.0,70.0,61.0,74.0,66.66666666666667,59.0,74.0,54.0,68.69866543270899
2020-04-02,57.0,56.0,51.0,58.0,50.0,49.0,53.0,51.0,49.0,49.0,52.0,43.0,59.0,57.0,54.0,46.0,54.54545454545455,50.0,56.0,51.0,54.428575935722016
2020-04-03,100.0,83.0,96.0,96.0,89.0,92.0,90.0,92.0,100.0,98.0,98.0,95.0,94.0,100.0,91.0,100.0,96.96969696969697,93.0,100.0,85.0,98.33520880877512
2020-04-04,89.0,100.0,100.0,91.0,93.0,95.0,89.0,100.0,80.0,93.0,97.0,92.0,94.0,98.0,100.0,97.0,100.0,99.0,98.0,100.0,99.16970774133162
2020-04-05,92.0,89.0,100.0,100.0,100.0,100.0,100.0,95.0,82.0,100.0,100.0,100.0,100.0,98.0,89.0,99.0,94.94949494949495,100.0,91.0,91.0,100.0
2020-04-06,42.0,48.0,57.0,44.0,42.0,49.0,44.0,49.0,46.0,42.0,48.0,41.0,48.0,49.0,46.0,53.0,49.494949494949495,46.0,46.0,46.0,48.699611934333824
2020-04-07,37.0,39.0,44.0,43.0,41.0,42.0,39.0,41.0,43.0,42.0,40.0,34.0,40.0,41.0,41.0,48.0,44.44444444444444,39.0,44.0,41.0,42.86653275421456
2020-04-08,45.0,37.0,59.0,53.0,46.0,44.0,45.0,50.0,46.0,40.0,48.0,46.0,53.0,49.0,44.0,52.0,48.484848484848484,45.0,53.0,52.0,49.74023788740837
2020-04-09,38.0,38.0,40.0,44.0,35.0,48.0,41.0,48.0,37.0,38.0,38.0,40.0,45.0,43.0,39.0,35.0,45.45454545454545,44.0,45.0,42.0,42.867058588450575
2020-04-10,43.0,39.0,43.0,43.0,41.0,46.0,38.0,50.0,42.0,41.0,42.0,41.0,41.0,44.0,40.0,41.0,41.41414141414141,38.0,44.0,47.0,44.01022221754815
