date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751,batch_id
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-02,4.0,5.0,5.0,5.0,4.0,4.0,4.0,10.0,4.0,6.0,5.214723926380367,0
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.329243353783231,0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-17,4.0,10.0,0.0,4.0,8.0,8.0,4.0,5.0,4.0,0.0,4.805725971370143,0
2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7157464212678937,0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-23,0.0,5.0,4.0,8.0,4.0,0.0,0.0,0.0,4.0,5.0,3.067484662576687,0
2020-01-24,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4314928425357873,0
2020-01-25,8.0,17.0,9.0,10.0,5.0,9.0,0.0,5.0,0.0,17.0,8.1799591002045,0
2020-01-26,0.0,21.0,13.0,23.0,22.0,0.0,8.0,15.0,16.0,11.0,13.190184049079756,0
2020-01-27,7.0,32.0,11.0,8.0,0.0,18.0,3.0,9.0,10.0,32.0,13.292433537832311,0
2020-01-28,7.0,5.0,8.0,4.0,4.0,7.0,0.0,13.0,0.0,19.0,6.850715746421268,0
2020-01-29,7.0,0.0,0.0,4.0,0.0,7.0,3.0,0.0,7.0,5.0,3.374233128834356,0
2020-01-30,3.0,5.0,4.0,0.0,8.0,7.0,3.0,4.0,0.0,5.0,3.9877300613496933,0
2020-01-31,0.0,10.0,8.0,8.0,8.0,4.0,11.0,9.0,4.0,10.0,7.361963190184049,0
2020-02-01,12.0,6.0,5.0,0.0,9.0,9.0,8.0,5.0,9.0,6.0,7.0552147239263805,0
2020-02-02,8.0,11.0,13.0,9.0,9.0,17.0,12.0,25.0,8.0,11.0,12.576687116564418,0
2020-02-03,3.0,4.0,4.0,0.0,4.0,3.0,3.0,4.0,6.0,4.0,3.5787321063394684,0
2020-02-04,0.0,5.0,4.0,4.0,0.0,4.0,7.0,9.0,4.0,5.0,4.294478527607362,0
2020-02-05,3.0,5.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,0.0,3.067484662576687,0
2020-02-06,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,4.0,5.0,2.556237218813906,0
2020-02-07,7.0,10.0,12.0,0.0,8.0,4.0,4.0,9.0,8.0,5.0,6.850715746421268,0
2020-02-08,0.0,6.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,0.0,3.374233128834356,0
2020-02-09,0.0,5.0,4.0,5.0,0.0,4.0,0.0,5.0,0.0,0.0,2.351738241308793,0
2020-02-10,0.0,5.0,4.0,0.0,4.0,4.0,3.0,9.0,0.0,9.0,3.885480572597137,0
2020-02-11,3.0,0.0,4.0,4.0,12.0,4.0,7.0,4.0,7.0,5.0,5.112474437627812,0
2020-02-12,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.6359918200408998,0
2020-02-13,4.0,15.0,16.0,0.0,4.0,12.0,11.0,5.0,0.0,5.0,7.361963190184049,0
2020-02-14,7.0,10.0,4.0,0.0,4.0,4.0,4.0,10.0,11.0,10.0,6.543967280163599,0
2020-02-15,4.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.8404907975460123,0
2020-02-16,12.0,11.0,5.0,5.0,5.0,9.0,8.0,5.0,4.0,11.0,7.668711656441718,0
2020-02-17,10.0,5.0,4.0,8.0,4.0,4.0,7.0,0.0,7.0,5.0,5.521472392638037,0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-20,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.738241308793456,0
2020-02-21,11.0,15.0,4.0,4.0,8.0,4.0,4.0,9.0,4.0,10.0,7.4642126789366054,0
2020-02-22,8.0,22.0,14.0,10.0,27.0,4.0,8.0,16.0,13.0,17.0,14.212678936605318,0
2020-02-23,12.0,10.0,22.0,27.0,22.0,8.0,19.0,25.0,12.0,21.0,18.200408997955012,0
2020-02-24,30.0,58.0,37.0,38.0,51.0,42.0,33.0,33.0,37.0,50.0,41.8200408997955,0
2020-02-25,42.0,43.0,47.0,37.0,35.0,34.0,21.0,27.0,36.0,57.0,38.75255623721881,0
2020-02-26,17.0,5.0,23.0,20.0,15.0,26.0,14.0,35.0,14.0,28.0,20.143149284253578,0
2020-02-27,13.0,18.0,15.0,16.0,11.0,29.0,20.0,13.0,7.0,32.0,17.791411042944784,0
2020-02-28,21.0,15.0,20.0,17.0,16.0,12.0,11.0,27.0,4.0,10.0,15.644171779141105,0
2020-02-29,17.0,39.0,33.0,20.0,23.0,22.0,33.0,32.0,30.0,22.0,27.70961145194274,0
2020-03-01,12.0,11.0,9.0,14.0,9.0,9.0,4.0,5.0,8.0,5.0,8.793456032719837,0
2020-03-02,10.0,5.0,12.0,8.0,12.0,0.0,7.0,13.0,14.0,9.0,9.202453987730062,0
2020-03-03,3.0,5.0,4.0,0.0,8.0,4.0,3.0,4.0,4.0,5.0,4.08997955010225,0
2020-03-04,10.0,9.0,4.0,20.0,8.0,11.0,10.0,26.0,7.0,5.0,11.247443762781186,0
2020-03-05,3.0,9.0,4.0,0.0,8.0,0.0,3.0,9.0,7.0,5.0,4.9079754601226995,0
2020-03-06,15.0,15.0,21.0,9.0,4.0,16.0,15.0,9.0,15.0,10.0,13.190184049079756,0
2020-03-07,8.0,0.0,5.0,10.0,9.0,9.0,8.0,16.0,4.0,17.0,8.793456032719837,0
2020-03-08,11.0,16.0,17.0,9.0,9.0,12.0,19.0,15.0,16.0,21.0,14.826175869120656,0
2020-03-09,23.0,44.0,26.0,23.0,36.0,42.0,19.0,45.0,20.0,31.0,31.595092024539877,0
2020-03-10,41.0,75.0,39.0,45.0,46.0,34.0,41.0,40.0,50.0,61.0,48.261758691206545,0
2020-03-11,48.0,89.0,39.0,65.0,50.0,63.0,62.0,62.0,53.0,52.0,59.61145194274029,0
2020-03-12,65.0,73.0,65.0,81.0,65.0,81.0,62.0,79.0,56.0,100.0,74.33537832310839,0
2020-03-13,36.0,60.0,74.0,52.0,66.0,20.0,48.0,56.0,53.0,55.0,53.169734151329244,0
2020-03-14,58.0,50.0,57.0,78.0,60.0,49.0,54.0,70.0,43.0,79.0,61.14519427402863,0
2020-03-15,100.0,94.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,95.0,100.0,0
2020-03-16,62.0,85.0,43.0,45.0,62.0,75.0,55.0,93.0,53.0,71.0,65.84867075664623,0
2020-03-17,35.0,80.0,44.0,62.0,70.0,76.0,67.0,45.0,68.0,63.0,62.372188139059304,0
2020-03-18,32.0,52.0,48.0,54.0,28.0,31.0,28.0,41.0,25.0,29.0,37.62781186094069,0
2020-03-19,36.0,39.0,33.0,47.0,37.0,35.0,40.0,46.0,30.0,39.0,39.059304703476485,0
2020-03-20,46.0,82.0,57.0,55.0,53.0,42.0,46.0,41.0,37.0,54.0,52.45398773006135,0
2020-03-21,25.0,79.0,47.0,49.0,51.0,59.0,50.0,64.0,52.0,80.0,56.85071574642127,0
2020-03-22,59.0,100.0,79.0,69.0,54.0,72.0,74.0,62.0,73.0,50.0,70.75664621676891,0
2020-03-23,57.0,85.0,61.0,69.0,50.0,77.0,59.0,68.0,49.0,65.0,65.439672801636,0
2020-03-24,26.0,39.0,36.0,30.0,43.0,42.0,39.0,41.0,40.0,40.0,38.445807770961146,0
2020-03-25,39.0,30.0,25.0,38.0,47.0,24.0,22.0,29.0,23.0,48.0,33.23108384458078,0
2020-03-26,49.0,53.0,45.0,23.0,67.0,39.0,56.0,34.0,51.0,76.0,50.40899795501023,0
2020-03-27,45.0,53.0,33.0,34.0,22.0,28.0,23.0,38.0,30.0,40.0,35.37832310838446,0
2020-03-28,75.0,70.0,63.0,79.0,63.0,47.0,59.0,86.0,57.0,49.0,66.25766871165645,0
2020-03-29,55.0,81.0,80.0,66.0,70.0,69.0,56.0,100.0,73.0,82.0,74.84662576687117,0
2020-03-30,26.0,35.0,7.0,34.0,22.0,28.0,13.0,25.0,17.0,36.0,24.846625766871167,0
2020-03-31,44.0,38.0,43.0,41.0,25.0,24.0,28.0,40.0,26.0,39.0,35.58282208588957,0
2020-04-01,36.0,44.0,33.0,27.0,15.0,39.0,16.0,37.0,37.0,49.0,34.04907975460122,0
2020-04-02,20.0,42.0,27.0,20.0,26.0,29.0,17.0,43.0,21.0,37.0,28.83435582822086,0
2020-04-03,39.0,39.0,33.0,42.0,32.0,50.0,46.0,37.0,26.0,54.0,40.69529652351738,0
2020-04-04,24.0,22.0,28.0,33.0,32.0,13.0,24.0,36.0,17.0,39.0,27.402862985685072,0
2020-04-05,55.0,50.0,54.0,40.0,71.0,48.0,48.0,71.0,62.0,86.0,59.8159509202454,0
2020-04-06,24.0,46.0,42.0,44.0,38.0,22.0,34.0,44.0,45.0,37.0,38.445807770961146,0
2020-04-07,21.0,29.0,20.0,41.0,16.0,11.0,32.0,27.0,22.0,29.0,25.357873210633947,0
2020-04-08,11.0,39.0,16.0,38.0,24.0,43.0,18.0,28.0,23.0,5.0,25.051124744376278,0
2020-04-09,29.0,50.0,29.0,30.0,37.0,24.0,18.0,28.0,37.0,35.0,32.41308793456033,0
2020-04-10,11.0,20.0,16.0,26.0,12.0,16.0,15.0,19.0,8.0,25.0,17.177914110429448,0
2020-04-11,21.0,11.0,23.0,10.0,19.0,9.0,21.0,21.0,9.0,23.0,17.075664621676893,0
2020-04-12,8.0,16.0,9.0,14.0,13.0,25.0,15.0,35.0,16.0,32.0,18.711656441717793,0
2020-04-13,21.0,34.0,36.0,37.0,24.0,27.0,25.0,32.0,22.0,49.0,31.390593047034766,0
2020-04-14,13.0,5.0,19.0,20.0,15.0,18.0,20.0,17.0,10.0,14.0,15.439672801635993,0
2020-04-15,7.0,5.0,8.0,4.0,8.0,8.0,11.0,5.0,4.0,10.0,7.157464212678937,0
2020-04-16,19.0,10.0,21.0,13.0,17.0,8.0,7.0,9.0,15.0,5.0,12.678936605316974,0
2020-04-17,24.0,27.0,28.0,14.0,14.0,13.0,12.0,31.0,12.0,22.0,20.143149284253578,0
2020-04-18,4.0,17.0,20.0,10.0,20.0,0.0,9.0,6.0,9.0,6.0,10.327198364008181,0
2020-04-19,12.0,22.0,23.0,19.0,23.0,27.0,8.0,21.0,17.0,17.0,19.32515337423313,0
2020-04-20,4.0,10.0,4.0,4.0,12.0,12.0,7.0,5.0,4.0,10.0,7.361963190184049,0
2020-04-21,23.0,23.0,22.0,16.0,26.0,11.0,7.0,25.0,10.0,18.0,18.507157464212682,0
2020-04-22,3.0,5.0,19.0,8.0,11.0,7.0,3.0,13.0,21.0,14.0,10.633946830265849,0
2020-04-23,13.0,18.0,22.0,23.0,25.0,17.0,13.0,29.0,26.0,22.0,21.267893660531698,0
2020-04-24,7.0,9.0,8.0,12.0,4.0,4.0,7.0,9.0,17.0,18.0,9.713701431492844,0
2020-04-25,8.0,16.0,13.0,5.0,9.0,4.0,8.0,20.0,4.0,0.0,8.895705521472392,0
2020-04-26,7.0,10.0,4.0,30.0,8.0,19.0,18.0,14.0,15.0,20.0,14.826175869120656,0
2020-04-27,3.0,0.0,4.0,0.0,4.0,4.0,7.0,4.0,0.0,4.0,3.067484662576687,0
2020-04-28,10.0,18.0,11.0,8.0,7.0,7.0,10.0,12.0,7.0,27.0,11.96319018404908,0
2020-04-29,16.0,9.0,11.0,19.0,18.0,14.0,13.0,24.0,7.0,26.0,16.05316973415133,0
2020-04-30,6.0,21.0,7.0,18.0,0.0,16.0,6.0,15.0,16.0,4.0,11.145194274028631,0
2020-05-01,19.0,5.0,4.0,27.0,17.0,12.0,15.0,14.0,19.0,20.0,15.541922290388548,0
2020-05-02,23.0,26.0,22.0,32.0,13.0,21.0,15.0,25.0,16.0,26.0,22.392638036809817,0
2020-05-03,17.0,9.0,12.0,16.0,27.0,26.0,21.0,27.0,18.0,14.0,19.120654396728018,0
2020-05-04,12.0,16.0,14.0,21.0,20.0,13.0,9.0,23.0,9.0,20.0,16.05316973415133,0
2020-05-05,9.0,20.0,10.0,7.0,10.0,6.0,17.0,15.0,9.0,8.0,11.349693251533743,0
2020-05-06,3.0,12.0,3.0,7.0,7.0,3.0,3.0,7.0,9.0,8.0,6.339468302658487,0
2020-05-07,6.0,13.0,14.0,11.0,25.0,10.0,19.0,24.0,7.0,13.0,14.519427402862986,0
2020-05-08,14.0,14.0,12.0,4.0,12.0,11.0,17.0,22.0,7.0,19.0,13.496932515337424,0
2020-05-09,8.0,0.0,19.0,20.0,19.0,18.0,8.0,11.0,9.0,17.0,13.190184049079756,0
2020-05-10,8.0,21.0,9.0,9.0,13.0,8.0,8.0,10.0,4.0,26.0,11.860940695296524,0
2020-05-11,6.0,0.0,7.0,11.0,4.0,7.0,10.0,12.0,7.0,9.0,7.4642126789366054,0
2020-05-12,16.0,4.0,7.0,11.0,7.0,13.0,12.0,4.0,6.0,17.0,9.918200408997954,0
2020-05-13,6.0,4.0,11.0,0.0,11.0,0.0,3.0,4.0,3.0,4.0,4.703476482617586,0
2020-05-14,13.0,9.0,0.0,15.0,4.0,3.0,10.0,8.0,20.0,0.0,8.38445807770961,0
2020-05-15,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.9202453987730062,0
2020-05-16,4.0,6.0,0.0,0.0,5.0,0.0,4.0,0.0,9.0,6.0,3.476482617586912,0
2020-05-17,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,5.0,2.556237218813906,0
2020-05-18,7.0,13.0,11.0,12.0,11.0,7.0,16.0,17.0,7.0,13.0,11.656441717791411,0
2020-05-19,10.0,13.0,7.0,4.0,11.0,4.0,7.0,13.0,7.0,14.0,9.202453987730062,0
2020-05-20,9.0,17.0,0.0,4.0,3.0,3.0,12.0,8.0,19.0,8.0,8.486707566462169,0
2020-05-21,6.0,4.0,11.0,4.0,7.0,11.0,3.0,8.0,3.0,4.0,6.237218813905931,0
2020-05-22,0.0,5.0,4.0,4.0,8.0,0.0,4.0,0.0,0.0,5.0,3.067484662576687,0
2020-05-23,4.0,6.0,10.0,0.0,0.0,0.0,9.0,11.0,9.0,19.0,6.952965235173824,0
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
