,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-23,53.0,47.0,30.0,39.0,60.0,46.0,31.0,36.0,20.0,64.0,57.0,60.0,42.0,28.0,54.0,33.0,24.0,24.0,11.0,54.0,56.06896551724138
2020-10-24,22.0,25.0,73.0,41.0,37.0,49.0,56.0,25.0,31.0,53.0,36.0,38.0,44.0,40.0,23.0,56.0,74.0,50.0,22.0,69.0,59.58620689655172
2020-10-25,21.0,58.0,20.0,39.0,36.0,35.0,42.0,73.0,39.0,26.0,46.0,72.0,85.0,19.0,22.0,43.0,82.0,60.0,32.0,55.0,62.41379310344828
2020-10-26,51.0,45.0,48.0,100.0,92.0,100.0,71.0,35.0,57.0,98.0,100.0,80.0,91.0,100.0,52.0,52.0,57.0,34.0,94.0,52.0,97.17241379310344
2020-10-27,50.0,22.0,28.0,37.0,57.0,78.0,50.0,47.0,9.0,85.0,33.0,23.0,61.0,45.0,41.0,10.0,23.0,68.0,52.0,42.0,59.37931034482759
2020-10-28,68.0,76.0,65.0,72.0,100.0,53.0,78.0,45.0,100.0,71.0,75.0,100.0,59.0,95.0,30.0,20.0,97.0,66.0,100.0,30.0,96.55172413793103
2020-10-29,40.0,66.0,28.0,36.0,23.0,55.0,60.0,58.0,37.0,24.0,22.0,22.0,30.0,9.0,10.0,51.0,55.0,46.0,51.0,20.0,51.241379310344826
2020-10-30,49.0,55.0,74.0,49.0,34.0,22.0,50.0,58.0,65.0,95.0,43.0,56.0,20.0,45.0,20.0,20.0,33.0,68.0,51.0,61.0,66.75862068965517
2020-10-31,22.0,50.0,21.0,41.0,25.0,25.0,34.0,39.0,10.0,41.0,25.0,13.0,22.0,30.0,46.0,46.0,37.0,26.0,11.0,35.0,41.310344827586206
2020-11-01,53.0,24.0,0.0,13.0,48.0,23.0,11.0,37.0,20.0,13.0,23.0,24.0,42.0,48.0,11.0,22.0,48.0,36.0,44.0,33.0,39.51724137931034
2020-11-02,20.0,11.0,46.0,24.0,22.0,43.0,20.0,11.0,28.0,12.0,43.0,44.0,40.0,18.0,20.0,20.0,33.0,11.0,30.0,20.0,35.58620689655172
2020-11-03,10.0,33.0,66.0,85.0,45.0,44.0,60.0,46.0,46.0,61.0,44.0,79.0,50.0,9.0,71.0,41.0,67.0,56.0,61.0,72.0,72.13793103448276
2020-11-04,45.0,30.0,9.0,67.0,62.0,10.0,37.0,32.0,25.0,33.0,30.0,31.0,36.0,25.0,19.0,28.0,30.0,21.0,28.0,19.0,42.55172413793103
2020-11-05,37.0,20.0,17.0,0.0,62.0,41.0,56.0,32.0,43.0,34.0,20.0,42.0,28.0,17.0,38.0,28.0,20.0,41.0,38.0,29.0,44.3448275862069
2020-11-06,29.0,54.0,27.0,36.0,22.0,21.0,10.0,33.0,36.0,24.0,21.0,44.0,29.0,27.0,20.0,49.0,11.0,45.0,50.0,20.0,41.93103448275862
2020-11-07,54.0,60.0,31.0,26.0,49.0,48.0,22.0,50.0,40.0,52.0,35.0,49.0,54.0,39.0,55.0,33.0,48.0,49.0,66.0,55.0,63.10344827586207
2020-11-08,22.0,24.0,30.0,53.0,25.0,60.0,33.0,25.0,50.0,13.0,82.0,49.0,32.0,39.0,44.0,33.0,48.0,37.0,33.0,45.0,53.58620689655172
2020-11-09,39.0,43.0,46.0,12.0,11.0,65.0,40.0,34.0,37.0,72.0,53.0,0.0,20.0,18.0,30.0,0.0,22.0,44.0,30.0,20.0,43.86206896551724
2020-11-10,39.0,33.0,18.0,36.0,22.0,32.0,49.0,22.0,0.0,24.0,43.0,33.0,29.0,18.0,20.0,30.0,44.0,33.0,20.0,41.0,40.41379310344828
2020-11-11,20.0,91.0,29.0,75.0,46.0,67.0,61.0,70.0,47.0,24.0,66.0,46.0,51.0,45.0,52.0,41.0,91.0,69.0,73.0,63.0,77.72413793103448
2020-11-12,30.0,55.0,37.0,24.0,57.0,44.0,40.0,57.0,37.0,48.0,22.0,45.0,30.0,36.0,30.0,41.0,22.0,11.0,41.0,21.0,50.206896551724135
2020-11-13,70.0,44.0,19.0,0.0,34.0,33.0,50.0,35.0,37.0,24.0,22.0,22.0,50.0,9.0,62.0,20.0,22.0,57.0,51.0,41.0,48.41379310344828
2020-11-14,100.0,61.0,62.0,40.0,74.0,61.0,100.0,88.0,62.0,53.0,84.0,62.0,66.0,60.0,34.0,78.0,37.0,100.0,23.0,57.0,89.79310344827584
2020-11-15,72.0,35.0,39.0,51.0,46.0,45.0,41.0,59.0,39.0,37.0,45.0,0.0,41.0,37.0,63.0,32.0,23.0,35.0,21.0,21.0,53.93103448275862
2020-11-16,19.0,32.0,27.0,0.0,44.0,32.0,19.0,22.0,45.0,0.0,32.0,54.0,19.0,17.0,10.0,30.0,0.0,44.0,60.0,10.0,35.58620689655172
2020-11-17,49.0,76.0,64.0,84.0,66.0,43.0,58.0,90.0,71.0,48.0,64.0,44.0,39.0,35.0,40.0,60.0,64.0,45.0,20.0,51.0,76.62068965517241
2020-11-18,30.0,55.0,37.0,24.0,56.0,44.0,39.0,80.0,55.0,24.0,43.0,34.0,0.0,18.0,20.0,31.0,55.0,45.0,10.0,41.0,51.103448275862064
2020-11-19,39.0,55.0,64.0,36.0,67.0,32.0,39.0,45.0,18.0,35.0,32.0,33.0,58.0,53.0,69.0,50.0,43.0,33.0,20.0,60.0,60.758620689655174
2020-11-20,21.0,45.0,19.0,38.0,47.0,23.0,42.0,47.0,48.0,37.0,34.0,35.0,20.0,9.0,42.0,31.0,45.0,35.0,32.0,53.0,48.48275862068966
2020-11-21,22.0,24.0,51.0,81.0,12.0,48.0,22.0,25.0,10.0,53.0,48.0,25.0,22.0,20.0,67.0,34.0,24.0,25.0,34.0,34.0,46.9655172413793
2020-11-22,21.0,82.0,50.0,26.0,59.0,58.0,10.0,24.0,29.0,76.0,34.0,71.0,42.0,47.0,32.0,43.0,35.0,83.0,43.0,75.0,64.82758620689656
2020-11-23,58.0,54.0,54.0,36.0,66.0,43.0,48.0,56.0,27.0,12.0,11.0,22.0,39.0,35.0,10.0,69.0,54.0,33.0,40.0,20.0,54.275862068965516
2020-11-24,49.0,54.0,27.0,60.0,44.0,21.0,68.0,79.0,45.0,94.0,42.0,44.0,39.0,18.0,60.0,50.0,22.0,11.0,61.0,50.0,64.6896551724138
2020-11-25,29.0,22.0,18.0,12.0,11.0,11.0,10.0,11.0,27.0,24.0,21.0,11.0,20.0,18.0,30.0,0.0,11.0,22.0,20.0,20.0,23.999999999999996
2020-11-26,30.0,33.0,37.0,49.0,55.0,43.0,39.0,11.0,46.0,35.0,75.0,56.0,39.0,44.0,30.0,60.0,44.0,33.0,71.0,51.0,60.758620689655174
2020-11-27,19.0,43.0,55.0,48.0,56.0,21.0,19.0,56.0,54.0,47.0,21.0,44.0,88.0,71.0,30.0,79.0,65.0,44.0,40.0,100.0,68.96551724137932
2020-11-28,33.0,12.0,42.0,55.0,25.0,12.0,67.0,77.0,41.0,40.0,24.0,38.0,11.0,30.0,0.0,46.0,25.0,25.0,23.0,58.0,47.17241379310345
2020-11-29,32.0,35.0,10.0,39.0,48.0,35.0,54.0,12.0,30.0,65.0,35.0,24.0,21.0,29.0,0.0,22.0,36.0,36.0,33.0,11.0,41.86206896551724
2020-11-30,38.0,21.0,9.0,35.0,43.0,21.0,39.0,22.0,27.0,23.0,41.0,32.0,19.0,17.0,29.0,29.0,32.0,43.0,29.0,10.0,38.55172413793103
2020-12-01,29.0,11.0,18.0,36.0,22.0,11.0,10.0,33.0,18.0,35.0,11.0,33.0,19.0,18.0,50.0,20.0,22.0,33.0,30.0,10.0,32.3448275862069
2020-12-02,69.0,11.0,92.0,48.0,77.0,86.0,69.0,23.0,82.0,83.0,63.0,89.0,59.0,71.0,90.0,89.0,98.0,89.0,81.0,81.0,100.0
2020-12-03,78.0,33.0,56.0,85.0,23.0,65.0,50.0,80.0,65.0,36.0,65.0,78.0,100.0,54.0,61.0,30.0,78.0,56.0,51.0,62.0,83.17241379310344
2020-12-04,0.0,23.0,38.0,25.0,46.0,34.0,31.0,12.0,29.0,50.0,22.0,35.0,30.0,46.0,32.0,11.0,23.0,12.0,21.0,42.0,38.758620689655174
2020-12-05,55.0,25.0,31.0,41.0,25.0,37.0,23.0,39.0,21.0,27.0,60.0,13.0,45.0,20.0,23.0,23.0,38.0,13.0,0.0,23.0,40.13793103448276
2020-12-06,77.0,62.0,52.0,82.0,50.0,49.0,67.0,26.0,72.0,54.0,49.0,25.0,22.0,30.0,57.0,34.0,62.0,50.0,46.0,57.0,70.55172413793103
2020-12-07,70.0,99.0,75.0,36.0,56.0,33.0,50.0,69.0,83.0,84.0,75.0,56.0,10.0,27.0,31.0,51.0,44.0,56.0,61.0,51.0,77.03448275862068
2020-12-08,68.0,65.0,46.0,83.0,77.0,54.0,30.0,68.0,9.0,72.0,87.0,44.0,79.0,71.0,80.0,51.0,44.0,22.0,40.0,71.0,80.06896551724138
2020-12-09,30.0,33.0,57.0,73.0,57.0,55.0,60.0,81.0,46.0,37.0,55.0,67.0,49.0,27.0,51.0,72.0,56.0,34.0,41.0,41.0,70.48275862068965
2020-12-10,20.0,23.0,38.0,25.0,0.0,45.0,20.0,12.0,29.0,37.0,22.0,0.0,31.0,0.0,52.0,41.0,35.0,12.0,0.0,64.0,34.89655172413793
2020-12-11,21.0,11.0,19.0,37.0,23.0,22.0,10.0,0.0,9.0,12.0,22.0,23.0,10.0,9.0,10.0,21.0,0.0,12.0,11.0,0.0,19.448275862068964
2020-12-12,33.0,36.0,0.0,41.0,12.0,36.0,22.0,38.0,41.0,26.0,35.0,25.0,22.0,20.0,45.0,22.0,37.0,12.0,11.0,11.0,36.206896551724135
2020-12-13,0.0,0.0,10.0,13.0,24.0,36.0,11.0,25.0,10.0,26.0,24.0,37.0,11.0,30.0,11.0,22.0,12.0,25.0,11.0,11.0,24.06896551724138
2020-12-14,49.0,33.0,73.0,24.0,55.0,11.0,49.0,56.0,54.0,60.0,53.0,67.0,20.0,9.0,40.0,40.0,44.0,66.0,70.0,61.0,64.41379310344827
2020-12-15,70.0,78.0,19.0,49.0,45.0,76.0,61.0,12.0,65.0,73.0,43.0,91.0,70.0,82.0,62.0,51.0,78.0,68.0,62.0,31.0,81.79310344827586
2020-12-16,51.0,56.0,38.0,38.0,35.0,34.0,51.0,36.0,19.0,37.0,22.0,23.0,41.0,18.0,31.0,31.0,46.0,46.0,31.0,42.0,50.068965517241374
2020-12-17,41.0,34.0,38.0,64.0,46.0,45.0,72.0,23.0,19.0,37.0,22.0,46.0,41.0,55.0,42.0,43.0,57.0,47.0,53.0,21.0,58.3448275862069
2020-12-18,21.0,24.0,20.0,39.0,37.0,35.0,22.0,12.0,30.0,26.0,12.0,12.0,21.0,39.0,33.0,11.0,24.0,12.0,44.0,11.0,33.44827586206897
2020-12-19,44.0,12.0,31.0,14.0,37.0,48.0,22.0,13.0,20.0,40.0,36.0,12.0,22.0,20.0,23.0,34.0,49.0,25.0,34.0,46.0,40.13793103448276
2020-12-20,22.0,25.0,21.0,41.0,25.0,12.0,11.0,13.0,21.0,27.0,24.0,25.0,45.0,40.0,23.0,23.0,25.0,13.0,0.0,23.0,31.655172413793103
2020-12-21,30.0,45.0,56.0,37.0,68.0,33.0,40.0,35.0,9.0,60.0,55.0,56.0,10.0,9.0,31.0,41.0,23.0,23.0,41.0,21.0,49.86206896551724
2020-12-22,51.0,34.0,48.0,51.0,59.0,34.0,41.0,72.0,57.0,100.0,45.0,47.0,31.0,56.0,63.0,43.0,69.0,59.0,21.0,33.0,69.93103448275862
2020-12-23,53.0,71.0,20.0,39.0,24.0,35.0,54.0,61.0,10.0,13.0,46.0,48.0,21.0,38.0,11.0,32.0,12.0,48.0,44.0,55.0,50.689655172413794
2020-12-24,12.0,13.0,11.0,29.0,14.0,27.0,0.0,41.0,0.0,0.0,13.0,14.0,24.0,11.0,37.0,37.0,27.0,14.0,25.0,25.0,25.79310344827586
2020-12-25,26.0,14.0,0.0,47.0,14.0,43.0,26.0,15.0,36.0,16.0,42.0,0.0,51.0,12.0,26.0,13.0,57.0,29.0,26.0,40.0,36.758620689655174
2020-12-26,0.0,38.0,32.0,57.0,13.0,0.0,11.0,13.0,0.0,28.0,25.0,26.0,34.0,0.0,12.0,12.0,26.0,0.0,24.0,36.0,26.689655172413797
2020-12-27,31.0,23.0,10.0,25.0,12.0,23.0,10.0,36.0,19.0,38.0,22.0,12.0,21.0,19.0,21.0,21.0,23.0,35.0,32.0,21.0,31.310344827586206
2020-12-28,10.0,46.0,29.0,26.0,24.0,34.0,31.0,96.0,19.0,38.0,34.0,12.0,41.0,19.0,0.0,32.0,46.0,47.0,21.0,75.0,46.89655172413793
2020-12-29,21.0,23.0,40.0,39.0,48.0,47.0,43.0,37.0,59.0,64.0,12.0,71.0,32.0,19.0,32.0,43.0,47.0,71.0,33.0,33.0,56.13793103448276
2020-12-30,44.0,36.0,31.0,54.0,25.0,35.0,66.0,87.0,20.0,52.0,12.0,37.0,43.0,20.0,33.0,33.0,60.0,49.0,56.0,79.0,60.13793103448276
2020-12-31,0.0,26.0,0.0,14.0,0.0,13.0,12.0,27.0,22.0,0.0,26.0,13.0,12.0,11.0,24.0,24.0,0.0,26.0,12.0,12.0,18.896551724137932
2021-01-01,13.0,0.0,12.0,31.0,28.0,14.0,37.0,14.0,23.0,0.0,0.0,28.0,12.0,23.0,38.0,26.0,0.0,28.0,26.0,39.0,27.034482758620694
2021-01-02,22.0,25.0,32.0,42.0,52.0,12.0,56.0,39.0,53.0,55.0,37.0,38.0,11.0,10.0,23.0,11.0,51.0,26.0,23.0,23.0,44.20689655172413
2021-01-03,33.0,100.0,42.0,82.0,50.0,61.0,22.0,91.0,52.0,27.0,61.0,51.0,67.0,62.0,58.0,69.0,100.0,89.0,80.0,46.0,85.72413793103448
2021-01-04,10.0,21.0,9.0,48.0,22.0,33.0,49.0,45.0,45.0,12.0,31.0,22.0,39.0,26.0,40.0,40.0,33.0,22.0,40.0,51.0,44.0
2021-01-05,40.0,56.0,28.0,37.0,80.0,22.0,51.0,35.0,56.0,24.0,44.0,11.0,40.0,27.0,21.0,51.0,45.0,11.0,21.0,21.0,49.72413793103448
2021-01-06,40.0,54.0,28.0,74.0,34.0,33.0,10.0,34.0,9.0,24.0,43.0,23.0,50.0,9.0,20.0,51.0,67.0,23.0,31.0,31.0,47.44827586206897
2021-01-07,49.0,33.0,46.0,37.0,11.0,33.0,30.0,23.0,28.0,36.0,11.0,45.0,30.0,18.0,30.0,20.0,55.0,56.0,41.0,10.0,44.275862068965516
2021-01-08,40.0,44.0,48.0,25.0,11.0,55.0,40.0,70.0,19.0,12.0,44.0,11.0,30.0,27.0,41.0,62.0,23.0,35.0,31.0,42.0,48.96551724137931
2021-01-09,11.0,37.0,21.0,27.0,13.0,0.0,22.0,25.0,0.0,41.0,12.0,38.0,11.0,10.0,11.0,11.0,12.0,13.0,34.0,11.0,24.82758620689655
2021-01-10,22.0,24.0,21.0,41.0,25.0,36.0,22.0,25.0,31.0,80.0,48.0,87.0,22.0,40.0,45.0,34.0,37.0,50.0,56.0,34.0,53.793103448275865
2021-01-11,77.0,98.0,100.0,83.0,33.0,43.0,39.0,100.0,54.0,93.0,64.0,99.0,39.0,70.0,60.0,100.0,54.0,66.0,70.0,100.0,99.44827586206895
2021-01-12,39.0,11.0,37.0,49.0,33.0,43.0,50.0,46.0,18.0,36.0,64.0,55.0,39.0,27.0,10.0,30.0,33.0,22.0,0.0,60.0,48.41379310344828
2021-01-13,30.0,11.0,19.0,24.0,45.0,22.0,10.0,46.0,37.0,12.0,32.0,34.0,60.0,18.0,31.0,71.0,56.0,11.0,41.0,31.0,44.20689655172413
2021-01-14,40.0,11.0,19.0,50.0,35.0,22.0,10.0,23.0,19.0,37.0,22.0,11.0,30.0,9.0,31.0,21.0,11.0,34.0,31.0,42.0,35.03448275862069
2021-01-15,31.0,46.0,58.0,51.0,58.0,45.0,0.0,24.0,58.0,75.0,34.0,35.0,72.0,9.0,32.0,32.0,81.0,35.0,32.0,53.0,59.37931034482759
2021-01-16,44.0,37.0,62.0,41.0,12.0,24.0,22.0,25.0,31.0,27.0,60.0,25.0,56.0,40.0,34.0,34.0,49.0,37.0,23.0,23.0,48.68965517241379
2021-01-17,66.0,48.0,41.0,66.0,49.0,59.0,43.0,50.0,51.0,79.0,24.0,24.0,75.0,69.0,100.0,55.0,36.0,61.0,33.0,56.0,74.82758620689656
