date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-01-29,0.0,18.0,19.0,13.0,18.0,50.0,0.0,0.0,0.0,18.0,0.0,60.0,0.0,39.0,0.0,0.0,18.0,69.0,20.0,0.0,22.20779220779221
2020-01-30,100.0,57.0,20.0,27.0,0.0,35.0,19.0,46.0,70.0,73.0,41.0,82.0,61.0,62.0,19.0,0.0,58.0,69.0,0.0,56.0,58.116883116883116
2020-01-31,0.0,20.0,61.0,14.0,38.0,18.0,0.0,0.0,0.0,0.0,14.0,42.0,21.0,21.0,20.0,22.07792207792208,0.0,25.0,21.0,0.0,21.888176758306628
2020-02-01,0.0,39.0,61.0,56.0,18.0,55.0,39.0,63.0,0.0,28.0,42.0,21.0,20.0,42.0,19.0,66.23376623376623,20.0,97.0,20.0,43.0,48.65154326193287
2020-02-02,0.0,35.0,19.0,26.0,35.0,0.0,36.0,59.0,33.0,0.0,26.0,57.0,38.0,58.0,0.0,61.03896103896104,0.0,22.0,58.0,27.0,38.314218249283186
2020-02-03,0.0,34.0,17.0,25.0,33.0,0.0,52.0,14.0,15.0,24.0,12.0,0.0,17.0,18.0,0.0,38.96103896103896,35.0,0.0,0.0,13.0,22.594872659807727
2020-02-04,19.0,19.0,20.0,67.0,54.0,35.0,77.0,47.0,52.0,18.0,27.0,61.0,38.0,20.0,19.0,0.0,100.0,94.0,100.0,84.0,61.753246753246756
2020-02-05,40.0,0.0,40.0,14.0,18.0,35.0,19.0,15.0,52.0,55.0,28.0,20.0,40.0,20.0,57.0,64.93506493506493,0.0,24.0,60.0,28.0,40.904874346432784
2020-02-06,21.0,0.0,42.0,15.0,19.0,18.0,20.0,34.0,18.0,39.0,15.0,0.0,42.0,43.0,42.0,23.376623376623378,0.0,0.0,21.0,15.0,27.751728790689832
2020-02-07,0.0,40.0,43.0,15.0,57.0,56.0,0.0,17.0,37.0,100.0,15.0,0.0,84.0,22.0,20.0,23.376623376623378,42.0,100.0,91.0,45.0,52.4270534660145
2020-02-08,43.0,0.0,22.0,30.0,0.0,19.0,20.0,34.0,19.0,20.0,0.0,0.0,21.0,0.0,0.0,23.376623376623378,21.0,26.0,23.0,0.0,20.868611907572944
2020-02-09,19.0,55.0,39.0,0.0,18.0,50.0,37.0,15.0,50.0,36.0,27.0,0.0,20.0,40.0,19.0,20.77922077922078,19.0,70.0,40.0,0.0,37.323326024624734
2020-02-10,19.0,36.0,19.0,13.0,0.0,33.0,18.0,0.0,17.0,26.0,0.0,0.0,0.0,20.0,18.0,20.77922077922078,19.0,0.0,0.0,0.0,16.803845505144206
2020-02-11,19.0,0.0,20.0,0.0,35.0,17.0,19.0,15.0,17.0,17.0,0.0,20.0,19.0,20.0,19.0,0.0,38.0,24.0,20.0,0.0,20.714285714285715
2020-02-12,57.0,18.0,19.0,14.0,18.0,34.0,19.0,15.0,34.0,27.0,27.0,40.0,0.0,40.0,19.0,62.33766233766234,0.0,46.0,61.0,14.0,36.645302749198855
2020-02-13,0.0,0.0,39.0,14.0,18.0,34.0,19.0,15.0,17.0,17.0,27.0,20.0,0.0,0.0,0.0,42.857142857142854,19.0,47.0,20.0,0.0,22.653061224489797
