,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-11-03,33.0,50.0,44.0,50.0,73.0,60.0,47.0,48.0,47.0,63.0,61.0,59.0,37.0,66.0,42.0,33.0,40.0,38.0,19.0,42.0,56.19834710743802
2020-11-04,56.0,61.0,59.0,43.0,48.0,59.0,55.0,64.0,66.0,82.0,61.0,64.0,53.0,49.0,52.0,37.0,50.0,34.0,57.0,47.0,64.75796930342385
2020-11-05,100.0,100.0,79.0,100.0,100.0,90.0,75.0,73.0,63.0,92.0,66.0,74.0,74.0,96.0,89.0,70.0,75.0,80.0,90.0,100.0,99.52774498229043
2020-11-06,56.0,93.0,63.0,53.0,41.0,40.0,75.0,42.0,41.0,67.0,90.0,44.0,64.0,95.0,77.0,48.0,62.0,82.0,50.0,67.0,73.78984651711924
2020-11-07,84.0,75.0,48.0,45.0,46.0,58.0,40.0,56.0,84.0,58.0,48.0,78.0,45.0,54.0,65.0,47.0,48.0,27.0,71.0,45.0,66.23376623376623
2020-11-08,47.0,65.0,67.0,50.0,37.0,88.0,51.0,46.0,46.0,52.0,59.0,58.0,48.0,60.0,33.0,44.0,39.0,74.0,52.0,54.0,63.16410861865407
2020-11-09,42.0,64.0,58.0,41.0,52.0,44.0,60.0,59.0,37.0,67.0,53.0,38.0,56.0,53.0,33.0,32.0,57.0,37.0,51.0,50.0,58.08736717827627
2020-11-10,49.0,57.0,60.0,35.0,98.0,52.0,47.0,67.0,43.0,55.0,62.0,45.0,38.0,81.0,40.0,71.0,61.0,48.0,53.0,76.0,67.17827626918536
2020-11-11,45.0,52.0,70.0,32.0,55.0,53.0,78.0,33.0,52.0,55.0,62.0,47.0,50.0,40.0,45.0,35.0,42.0,49.0,62.0,44.0,59.090909090909086
2020-11-12,53.0,75.0,69.0,47.0,58.0,27.0,55.0,39.0,65.0,59.0,81.0,50.0,33.0,90.0,62.0,54.0,55.0,56.0,80.0,51.0,68.41794569067297
2020-11-13,47.0,61.0,54.0,55.0,36.0,55.0,42.0,35.0,47.0,42.0,44.0,60.0,38.0,54.0,24.0,21.0,44.0,56.0,33.0,61.0,53.65997638724911
2020-11-14,63.0,61.0,59.0,51.0,58.0,51.0,38.0,39.0,30.0,53.0,77.0,64.0,47.0,73.0,39.0,37.0,50.0,47.0,54.0,52.0,61.570247933884296
2020-11-15,38.0,74.0,44.0,63.0,67.0,40.0,50.0,30.0,29.0,46.0,49.0,68.0,33.0,42.0,51.0,48.0,29.0,60.0,46.0,69.0,57.6151121605667
2020-11-16,71.0,40.0,67.0,41.0,41.0,53.0,33.0,42.0,49.0,62.0,84.0,53.0,49.0,35.0,51.0,59.0,63.0,68.0,51.0,45.0,62.39669421487603
2020-11-17,43.0,50.0,38.0,38.0,58.0,60.0,59.0,34.0,55.0,52.0,54.0,49.0,49.0,65.0,51.0,33.0,45.0,33.0,67.0,50.0,58.02833530106257
2020-11-18,49.0,56.0,54.0,21.0,54.0,55.0,37.0,45.0,17.0,59.0,61.0,65.0,29.0,67.0,43.0,45.0,40.0,39.0,39.0,57.0,55.017709563164104
2020-11-19,38.0,60.0,49.0,46.0,52.0,53.0,46.0,69.0,42.0,57.0,53.0,49.0,41.0,60.0,66.0,44.0,38.0,56.0,56.0,50.0,60.50767414403778
2020-11-20,43.0,25.0,56.0,56.0,74.0,28.0,53.0,57.0,70.0,44.0,45.0,61.0,46.0,67.0,62.0,46.0,55.0,67.0,83.0,52.0,64.34474616292798
2020-11-21,19.0,57.0,25.0,38.0,27.0,46.0,23.0,44.0,26.0,16.0,55.0,25.0,21.0,43.0,33.0,41.0,25.0,14.0,38.0,28.0,38.01652892561984
2020-11-22,60.0,40.0,43.0,21.0,36.0,32.0,23.0,34.0,21.0,57.0,32.0,49.0,36.0,35.0,46.0,24.0,44.0,42.0,32.0,36.0,43.86068476977568
2020-11-23,48.0,65.0,44.0,34.0,68.0,41.0,51.0,43.0,45.0,47.0,49.0,59.0,50.0,83.0,47.0,48.0,53.0,56.0,57.0,28.0,59.97638724911452
2020-11-24,14.0,35.0,29.0,25.0,16.0,27.0,36.0,13.0,29.0,26.0,27.0,38.0,33.0,35.0,19.0,28.0,29.0,23.0,14.0,32.0,31.16883116883117
2020-11-25,32.0,44.0,33.0,37.0,51.0,57.0,45.0,42.0,33.0,30.0,58.0,38.0,32.0,47.0,42.0,32.0,52.0,41.0,41.0,13.0,47.22550177095631
2020-11-26,33.0,66.0,30.0,26.0,26.0,55.0,42.0,26.0,22.0,64.0,28.0,41.0,38.0,36.0,52.0,25.0,19.0,33.0,53.0,47.0,44.98229043683589
2020-11-27,33.0,46.0,49.0,25.0,47.0,37.0,36.0,30.0,29.0,68.0,71.0,40.0,25.0,83.0,57.0,41.0,58.0,32.0,19.0,50.0,51.71192443919716
2020-11-28,41.0,43.0,67.0,36.0,50.0,35.0,31.0,46.0,53.0,51.0,58.0,66.0,36.0,47.0,64.0,51.0,52.0,45.0,50.0,41.0,56.84769775678866
2020-11-29,41.0,64.0,62.0,53.0,55.0,57.0,40.0,41.0,49.0,86.0,37.0,62.0,32.0,57.0,41.0,47.0,61.0,40.0,36.0,54.0,59.917355371900825
2020-11-30,64.0,59.0,66.0,33.0,46.0,43.0,49.0,37.0,58.0,56.0,69.0,63.0,47.0,64.0,60.0,36.0,62.0,55.0,42.0,63.0,63.282172373081465
2020-12-01,71.0,50.0,39.0,34.0,36.0,18.0,32.0,38.0,38.0,42.0,48.0,29.0,45.0,47.0,41.0,20.0,59.0,33.0,28.0,32.0,46.04486422668241
2020-12-02,24.0,20.0,20.0,17.0,21.0,32.0,23.0,17.0,29.0,26.0,27.0,24.0,32.0,12.0,14.0,12.0,34.0,24.0,28.0,14.0,26.564344746162927
2020-12-03,58.0,56.0,55.0,51.0,36.0,41.0,56.0,52.0,47.0,58.0,49.0,69.0,45.0,66.0,34.0,37.0,24.0,48.0,28.0,38.0,55.96221959858323
2020-12-04,33.0,50.0,39.0,29.0,26.0,31.0,45.0,38.0,30.0,31.0,32.0,34.0,32.0,54.0,41.0,28.0,24.0,14.0,52.0,27.0,40.73199527744982
2020-12-05,33.0,21.0,25.0,17.0,26.0,32.0,33.0,13.0,17.0,32.0,27.0,25.0,8.0,6.0,10.0,21.0,10.0,14.0,19.0,32.0,24.85242030696576
2020-12-06,28.0,24.0,29.0,25.0,53.0,36.0,14.0,30.0,25.0,47.0,43.0,19.0,37.0,47.0,23.0,32.0,39.0,41.0,33.0,23.0,38.252656434474616
2020-12-07,43.0,25.0,34.0,21.0,42.0,27.0,33.0,35.0,34.0,63.0,44.0,30.0,21.0,18.0,38.0,28.0,29.0,23.0,42.0,41.0,39.6103896103896
2020-12-08,32.0,30.0,38.0,28.0,31.0,18.0,42.0,30.0,33.0,35.0,21.0,38.0,20.0,40.0,23.0,24.0,28.0,18.0,28.0,18.0,33.94332939787485
2020-12-09,23.0,55.0,29.0,25.0,61.0,40.0,54.0,34.0,25.0,40.0,47.0,39.0,28.0,29.0,46.0,32.0,34.0,46.0,46.0,27.0,44.8642266824085
2020-12-10,49.0,37.0,55.0,22.0,27.0,28.0,28.0,49.0,35.0,54.0,39.0,66.0,50.0,55.0,44.0,50.0,40.0,33.0,44.0,24.0,48.93742621015348
2020-12-11,24.0,20.0,75.0,57.0,65.0,55.0,38.0,53.0,43.0,48.0,45.0,76.0,55.0,61.0,34.0,41.0,40.0,62.0,53.0,62.0,59.44510035419126
2020-12-12,29.0,41.0,30.0,26.0,33.0,33.0,38.0,49.0,31.0,27.0,50.0,21.0,13.0,62.0,34.0,29.0,41.0,29.0,48.0,38.0,41.44037780401417
2020-12-13,34.0,25.0,44.0,35.0,37.0,19.0,36.0,35.0,30.0,32.0,27.0,45.0,33.0,55.0,48.0,33.0,30.0,5.0,33.0,37.0,39.728453364817
2020-12-14,62.0,65.0,35.0,46.0,59.0,55.0,64.0,43.0,73.0,48.0,99.0,50.0,29.0,86.0,53.0,62.0,74.0,61.0,56.0,46.0,68.83116883116882
2020-12-15,50.0,37.0,41.0,27.0,71.0,38.0,64.0,23.0,27.0,38.0,39.0,51.0,35.0,44.0,24.0,34.0,40.0,34.0,40.0,24.0,46.1038961038961
2020-12-16,40.0,31.0,41.0,26.0,27.0,24.0,67.0,31.0,22.0,38.0,39.0,26.0,17.0,44.0,15.0,21.0,46.0,19.0,30.0,10.0,36.24557260920897
2020-12-17,32.0,50.0,49.0,56.0,46.0,45.0,60.0,44.0,42.0,57.0,73.0,33.0,18.0,73.0,41.0,44.0,38.0,46.0,31.0,36.0,53.955135773317586
2020-12-18,44.0,40.0,56.0,29.0,36.0,36.0,58.0,44.0,29.0,42.0,18.0,68.0,37.0,69.0,37.0,38.0,57.0,59.0,44.0,47.0,52.42030696576151
2020-12-19,75.0,57.0,33.0,42.0,47.0,56.0,47.0,68.0,48.0,70.0,67.0,61.0,61.0,95.0,95.0,63.0,61.0,48.0,64.0,46.0,71.07438016528926
2020-12-20,77.0,49.0,49.0,61.0,28.0,70.0,40.0,33.0,27.0,64.0,54.0,38.0,31.0,65.0,56.0,26.0,44.0,46.0,15.0,40.0,53.896103896103895
2020-12-21,51.0,38.0,64.0,28.0,39.0,44.0,39.0,46.0,60.0,45.0,52.0,42.0,53.0,46.0,45.0,66.0,37.0,45.0,51.0,55.0,55.84415584415584
2020-12-22,69.0,70.0,56.0,58.0,60.0,29.0,70.0,50.0,54.0,62.0,57.0,47.0,52.0,76.0,59.0,51.0,47.0,55.0,55.0,74.0,67.9456906729634
2020-12-23,52.0,27.0,48.0,23.0,45.0,19.0,35.0,33.0,42.0,75.0,24.0,32.0,13.0,39.0,57.0,44.0,38.0,45.0,31.0,35.0,44.68713105076741
