date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-10-05,66.0,28.0,0.0,26.0,53.0,62.0,53.0,100.0,61.0,63.0,60.0,60.0,79.0,78.0,95.0,83.0,84.14634146341463,52.0,27.0,34.065934065934066,96.55029236204439
2020-10-06,36.0,58.0,28.0,55.0,28.0,100.0,56.0,26.0,32.0,33.0,0.0,32.0,27.0,56.0,51.0,89.0,0.0,27.0,55.0,72.52747252747253,71.44807789682487
2020-10-07,70.0,29.0,29.0,27.0,0.0,0.0,27.0,26.0,31.0,33.0,31.0,0.0,27.0,0.0,24.0,87.0,29.26829268292683,27.0,0.0,70.32967032967034,47.07195622726931
2020-10-08,37.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,37.362637362637365,16.118855518069633
2020-10-09,39.0,31.0,64.0,30.0,30.0,36.0,30.0,0.0,34.0,71.0,100.0,69.0,30.0,60.0,27.0,31.0,65.85365853658537,29.0,31.0,39.56043956043956,70.27762946906272
2020-10-10,0.0,34.0,100.0,0.0,32.0,38.0,0.0,30.0,0.0,38.0,0.0,0.0,32.0,0.0,29.0,33.0,0.0,31.0,0.0,41.75824175824176,36.38703817888655
2020-10-11,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,34.0,0.0,33.0,34.0,0.0,0.0,0.0,0.0,31.70731707317073,44.0,0.0,0.0,20.37696543624027
2020-10-12,38.0,0.0,60.0,0.0,29.0,35.0,0.0,28.0,33.0,0.0,33.0,33.0,29.0,30.0,26.0,61.0,0.0,0.0,0.0,75.82417582417582,42.36360031421196
2020-10-13,0.0,31.0,30.0,0.0,0.0,34.0,0.0,28.0,0.0,0.0,33.0,67.0,29.0,29.0,27.0,31.0,31.70731707317073,29.0,30.0,37.362637362637365,38.734981241972996
2020-10-14,37.0,30.0,30.0,0.0,29.0,66.0,0.0,0.0,0.0,68.0,31.0,33.0,58.0,29.0,0.0,30.0,60.97560975609756,56.0,28.0,37.362637362637365,51.694601804807164
2020-10-15,39.0,64.0,31.0,30.0,0.0,72.0,30.0,29.0,35.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,31.70731707317073,29.0,0.0,38.46153846153846,40.56768426944165
2020-10-16,41.0,33.0,0.0,31.0,32.0,0.0,0.0,0.0,36.0,38.0,34.0,35.0,64.0,31.0,85.0,33.0,34.146341463414636,31.0,62.0,40.65934065934066,54.80184597301458
2020-10-17,41.0,100.0,66.0,62.0,63.0,38.0,64.0,31.0,0.0,38.0,35.0,72.0,98.0,33.0,86.0,100.0,68.29268292682927,63.0,64.0,83.51648351648352,100.0
2020-10-18,41.0,33.0,0.0,32.0,32.0,0.0,0.0,0.0,37.0,39.0,36.0,36.0,0.0,32.0,29.0,33.0,0.0,31.0,32.0,0.0,36.7388150901759
2020-10-19,0.0,31.0,61.0,0.0,30.0,0.0,59.0,28.0,34.0,72.0,33.0,100.0,29.0,30.0,0.0,0.0,63.41463414634146,86.0,30.0,37.362637362637365,60.024197165779704
2020-10-20,38.0,0.0,89.0,0.0,0.0,34.0,29.0,0.0,100.0,68.0,0.0,65.0,57.0,58.0,51.0,90.0,0.0,28.0,0.0,73.62637362637362,64.73879908617134
2020-10-21,75.0,31.0,0.0,29.0,29.0,34.0,29.0,28.0,0.0,69.0,0.0,0.0,29.0,29.0,26.0,0.0,0.0,0.0,28.0,37.362637362637365,39.25684515725491
2020-10-22,38.0,0.0,31.0,0.0,30.0,36.0,0.0,29.0,0.0,35.0,0.0,34.0,30.0,0.0,27.0,0.0,31.70731707317073,29.0,0.0,0.0,29.08481099937451
2020-10-23,40.0,63.0,0.0,90.0,0.0,36.0,31.0,58.0,36.0,0.0,0.0,0.0,0.0,90.0,0.0,32.0,100.0,29.0,30.0,0.0,52.66173269133566
