date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl,batch_id
2020-01-23,0.0,11.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.3003300330033003,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,9.0,12.0,4.29042904290429,0
2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-27,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2002200220022,0
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-29,0.0,11.0,0.0,0.0,9.0,9.0,0.0,7.0,0.0,0.0,3.9603960396039604,0
2020-01-30,0.0,0.0,12.0,0.0,0.0,9.0,11.0,0.0,8.0,12.0,5.72057205720572,0
2020-01-31,0.0,0.0,0.0,0.0,9.0,9.0,0.0,7.0,0.0,0.0,2.75027502750275,0
2020-02-01,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,4.07040704070407,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,19.0,10.0,31.0,10.0,0.0,16.0,0.0,6.0,0.0,11.0,11.33113311331133,0
2020-02-04,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.19031903190319,0
2020-02-05,0.0,10.0,11.0,11.0,0.0,9.0,0.0,7.0,8.0,0.0,6.16061606160616,0
2020-02-06,0.0,11.0,0.0,11.0,9.0,0.0,10.0,7.0,8.0,12.0,7.48074807480748,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,12.0,3.52035203520352,0
2020-02-08,0.0,12.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.74037403740374,0
2020-02-09,22.0,11.0,12.0,0.0,9.0,9.0,22.0,7.0,0.0,12.0,11.44114411441144,0
2020-02-10,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-17,0.0,11.0,11.0,11.0,9.0,0.0,10.0,13.0,8.0,11.0,9.24092409240924,0
2020-02-18,11.0,0.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,4.4004400440044,0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-23,11.0,11.0,12.0,0.0,0.0,0.0,11.0,7.0,9.0,12.0,8.030803080308031,0
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-25,0.0,10.0,21.0,10.0,0.0,8.0,20.0,0.0,0.0,11.0,8.8008800880088,0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-27,0.0,10.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.86028602860286,0
2020-02-28,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,8.0,0.0,2.6402640264026402,0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.2101210121012103,0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-03-03,20.0,10.0,32.0,10.0,25.0,25.0,29.0,25.0,31.0,11.0,23.98239823982398,0
2020-03-04,10.0,10.0,21.0,0.0,16.0,8.0,0.0,6.0,8.0,10.0,9.79097909790979,0
2020-03-05,20.0,10.0,0.0,10.0,9.0,17.0,0.0,0.0,0.0,22.0,9.680968096809682,0
2020-03-06,10.0,10.0,11.0,0.0,0.0,9.0,0.0,7.0,0.0,11.0,6.38063806380638,0
2020-03-07,22.0,58.0,37.0,23.0,29.0,19.0,22.0,7.0,35.0,12.0,29.042904290429043,0
2020-03-08,22.0,11.0,47.0,22.0,27.0,9.0,43.0,7.0,17.0,48.0,27.83278327832783,0
2020-03-09,9.0,28.0,10.0,29.0,0.0,16.0,9.0,24.0,14.0,20.0,17.49174917491749,0
2020-03-10,0.0,10.0,10.0,0.0,8.0,8.0,0.0,12.0,0.0,10.0,6.38063806380638,0
2020-03-11,9.0,10.0,20.0,39.0,0.0,0.0,0.0,0.0,7.0,30.0,12.65126512651265,0
2020-03-12,57.0,29.0,21.0,69.0,24.0,24.0,38.0,0.0,15.0,52.0,36.19361936193619,0
2020-03-13,40.0,30.0,54.0,31.0,34.0,17.0,39.0,38.0,31.0,55.0,40.59405940594059,0
2020-03-14,22.0,55.0,70.0,34.0,27.0,27.0,54.0,14.0,17.0,12.0,36.52365236523653,0
2020-03-15,33.0,57.0,60.0,34.0,18.0,19.0,44.0,28.0,43.0,36.0,40.92409240924093,0
2020-03-16,58.0,30.0,63.0,30.0,49.0,49.0,87.0,44.0,38.0,96.0,59.84598459845984,0
2020-03-17,48.0,20.0,62.0,39.0,41.0,33.0,19.0,24.0,30.0,53.0,40.59405940594059,0
2020-03-18,38.0,100.0,94.0,71.0,66.0,65.0,48.0,43.0,53.0,95.0,74.03740374037403,0
2020-03-19,39.0,50.0,42.0,40.0,24.0,33.0,49.0,31.0,38.0,32.0,41.58415841584158,0
2020-03-20,47.0,48.0,62.0,59.0,63.0,56.0,38.0,30.0,37.0,31.0,51.81518151815181,0
2020-03-21,52.0,75.0,46.0,75.0,61.0,26.0,62.0,47.0,81.0,57.0,64.02640264026402,0
2020-03-22,30.0,71.0,43.0,61.0,25.0,25.0,79.0,57.0,54.0,33.0,52.58525852585258,0
2020-03-23,50.0,85.0,100.0,95.0,42.0,100.0,75.0,75.0,65.0,92.0,85.6985698569857,0
2020-03-24,100.0,75.0,60.0,94.0,93.0,86.0,90.0,65.0,50.0,91.0,88.44884488448845,0
2020-03-25,91.0,66.0,98.0,85.0,100.0,69.0,100.0,100.0,100.0,100.0,100.0,0
2020-03-26,83.0,66.0,70.0,86.0,62.0,86.0,83.0,53.0,36.0,51.0,74.36743674367435,0
2020-03-27,96.0,89.0,85.0,100.0,45.0,95.0,60.0,45.0,61.0,48.0,79.64796479647966,0
2020-03-28,93.0,64.0,57.0,64.0,61.0,44.0,62.0,27.0,41.0,57.0,62.7062706270627,0
2020-03-29,86.0,77.0,46.0,45.0,54.0,54.0,43.0,34.0,17.0,35.0,54.01540154015401,0
2020-03-30,63.0,27.0,10.0,46.0,30.0,23.0,81.0,29.0,21.0,79.0,44.99449944994499,0
2020-03-31,44.0,36.0,29.0,19.0,30.0,38.0,27.0,11.0,28.0,29.0,32.01320132013201,0
2020-04-01,18.0,9.0,38.0,9.0,30.0,7.0,18.0,6.0,7.0,29.0,18.811881188118814,0
2020-04-02,55.0,56.0,50.0,28.0,31.0,23.0,27.0,29.0,21.0,61.0,41.914191419141915,0
2020-04-03,0.0,20.0,42.0,10.0,32.0,24.0,39.0,6.0,15.0,0.0,20.68206820682068,0
2020-04-04,54.0,33.0,23.0,22.0,27.0,28.0,21.0,41.0,8.0,59.0,34.763476347634764,0
2020-04-05,32.0,33.0,12.0,22.0,18.0,27.0,43.0,28.0,34.0,12.0,28.71287128712871,0
2020-04-06,9.0,9.0,20.0,19.0,23.0,31.0,18.0,23.0,29.0,40.0,24.312431243124312,0
2020-04-07,38.0,19.0,31.0,40.0,16.0,16.0,19.0,12.0,30.0,21.0,26.62266226622662,0
2020-04-08,10.0,39.0,31.0,30.0,16.0,24.0,29.0,18.0,30.0,21.0,27.28272827282728,0
2020-04-09,20.0,21.0,22.0,10.0,34.0,26.0,10.0,26.0,16.0,33.0,23.98239823982398,0
2020-04-10,41.0,32.0,22.0,11.0,9.0,17.0,0.0,13.0,16.0,34.0,21.45214521452145,0
2020-04-11,11.0,11.0,0.0,23.0,28.0,19.0,56.0,21.0,9.0,37.0,23.65236523652365,0
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-04-13,55.0,34.0,48.0,46.0,19.0,9.0,44.0,14.0,26.0,36.0,36.41364136413641,0
2020-04-14,27.0,19.0,20.0,57.0,39.0,23.0,46.0,29.0,22.0,81.0,39.933993399339926,0
2020-04-15,18.0,47.0,30.0,38.0,40.0,24.0,9.0,30.0,44.0,61.0,37.51375137513751,0
2020-04-16,28.0,19.0,20.0,10.0,16.0,24.0,9.0,12.0,7.0,10.0,17.05170517051705,0
2020-04-17,77.0,69.0,62.0,40.0,49.0,49.0,48.0,37.0,67.0,63.0,61.71617161716171,0
2020-04-18,21.0,43.0,23.0,0.0,0.0,45.0,11.0,14.0,17.0,23.0,21.67216721672167,0
2020-04-19,52.0,43.0,23.0,44.0,27.0,27.0,31.0,34.0,25.0,46.0,38.72387238723873,0
2020-04-20,9.0,18.0,28.0,45.0,44.0,7.0,26.0,28.0,27.0,9.0,26.51265126512651,0
2020-04-21,18.0,36.0,58.0,18.0,22.0,22.0,27.0,29.0,42.0,39.0,34.21342134213421,0
2020-04-22,27.0,56.0,30.0,19.0,15.0,23.0,18.0,12.0,14.0,0.0,23.54235423542354,0
2020-04-23,46.0,19.0,29.0,28.0,15.0,31.0,36.0,23.0,36.0,30.0,32.23322332233223,0
2020-04-24,49.0,10.0,10.0,30.0,0.0,41.0,39.0,19.0,23.0,32.0,27.83278327832783,0
2020-04-25,0.0,0.0,12.0,11.0,9.0,0.0,11.0,0.0,0.0,0.0,4.73047304730473,0
2020-04-26,21.0,11.0,11.0,22.0,9.0,18.0,21.0,0.0,25.0,0.0,15.181518151815181,0
2020-04-27,55.0,56.0,40.0,47.0,46.0,31.0,36.0,41.0,51.0,0.0,44.334433443344324,0
2020-04-28,36.0,65.0,10.0,47.0,23.0,23.0,18.0,23.0,21.0,0.0,29.26292629262926,0
2020-04-29,18.0,56.0,40.0,57.0,23.0,23.0,37.0,6.0,29.0,30.0,35.09350935093509,0
2020-04-30,36.0,0.0,10.0,38.0,0.0,15.0,9.0,18.0,21.0,0.0,16.17161716171617,0
2020-05-01,0.0,11.0,11.0,11.0,9.0,0.0,10.0,0.0,8.0,23.0,9.130913091309132,0
2020-05-02,0.0,0.0,0.0,21.0,17.0,9.0,0.0,13.0,8.0,11.0,8.690869086908691,0
2020-05-03,0.0,11.0,23.0,33.0,27.0,27.0,21.0,7.0,17.0,12.0,19.58195819581958,0
2020-05-04,19.0,20.0,0.0,10.0,8.0,8.0,19.0,6.0,8.0,21.0,13.091309130913091,0
2020-05-05,0.0,18.0,10.0,18.0,7.0,8.0,9.0,6.0,7.0,10.0,10.231023102310232,0
2020-05-06,19.0,0.0,20.0,10.0,8.0,8.0,9.0,12.0,22.0,10.0,12.98129812981298,0
2020-05-07,10.0,0.0,11.0,20.0,25.0,33.0,20.0,6.0,0.0,11.0,14.96149614961496,0
2020-05-08,30.0,10.0,22.0,10.0,25.0,34.0,20.0,6.0,24.0,22.0,22.33223322332233,0
2020-05-09,0.0,0.0,12.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,3.6303630363036303,0
2020-05-10,11.0,23.0,25.0,35.0,19.0,10.0,45.0,7.0,0.0,37.0,23.32233223322332,0
2020-05-11,36.0,9.0,29.0,28.0,23.0,30.0,27.0,17.0,14.0,20.0,25.632563256325632,0
2020-05-12,38.0,28.0,41.0,29.0,24.0,16.0,18.0,6.0,22.0,41.0,28.93289328932893,0
2020-05-13,9.0,0.0,40.0,28.0,8.0,16.0,9.0,0.0,0.0,0.0,12.1012101210121,0
2020-05-14,37.0,38.0,31.0,58.0,40.0,39.0,0.0,12.0,7.0,52.0,34.54345434543454,0
2020-05-15,28.0,19.0,41.0,19.0,0.0,8.0,28.0,6.0,15.0,10.0,19.14191419141914,0
2020-05-16,43.0,22.0,12.0,22.0,18.0,9.0,21.0,14.0,25.0,35.0,24.312431243124312,0
2020-05-17,11.0,0.0,25.0,0.0,19.0,19.0,0.0,22.0,9.0,25.0,14.3014301430143,0
2020-05-18,0.0,38.0,41.0,29.0,32.0,16.0,19.0,30.0,51.0,41.0,32.67326732673267,0
2020-05-19,36.0,28.0,10.0,19.0,16.0,8.0,18.0,23.0,22.0,10.0,20.9020902090209,0
2020-05-20,0.0,10.0,10.0,0.0,0.0,8.0,9.0,6.0,0.0,10.0,5.83058305830583,0
2020-05-21,10.0,10.0,11.0,10.0,25.0,17.0,20.0,6.0,0.0,32.0,15.51155115511551,0
2020-05-22,10.0,0.0,22.0,21.0,9.0,18.0,10.0,13.0,0.0,34.0,15.071507150715071,0
2020-05-23,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.6402640264026402,0
2020-05-24,12.0,0.0,13.0,0.0,0.0,10.0,37.0,8.0,19.0,27.0,13.861386138613861,0
2020-05-25,29.0,20.0,11.0,20.0,24.0,8.0,29.0,6.0,23.0,0.0,18.701870187018702,0
2020-05-26,0.0,10.0,10.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,3.9603960396039604,0
2020-05-27,0.0,10.0,0.0,30.0,16.0,0.0,29.0,6.0,15.0,0.0,11.66116611661166,0
2020-05-28,19.0,20.0,11.0,0.0,16.0,25.0,10.0,12.0,15.0,11.0,15.29152915291529,0
2020-05-29,10.0,0.0,11.0,0.0,8.0,8.0,10.0,6.0,0.0,0.0,5.83058305830583,0
2020-05-30,0.0,24.0,25.0,0.0,0.0,20.0,46.0,7.0,9.0,13.0,15.841584158415841,0
2020-05-31,24.0,12.0,13.0,12.0,10.0,0.0,12.0,23.0,0.0,27.0,14.63146314631463,0
2020-06-01,31.0,0.0,11.0,21.0,9.0,9.0,31.0,13.0,16.0,11.0,16.72167216721672,0
2020-06-02,35.0,24.0,38.0,24.0,10.0,10.0,23.0,7.0,9.0,51.0,25.41254125412541,0
2020-06-03,18.0,9.0,0.0,0.0,15.0,8.0,0.0,0.0,7.0,0.0,6.270627062706271,0
2020-06-04,9.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,7.0,0.0,4.73047304730473,0
2020-06-05,19.0,10.0,0.0,0.0,8.0,0.0,9.0,6.0,7.0,21.0,8.8008800880088,0
2020-06-06,12.0,0.0,0.0,12.0,10.0,0.0,12.0,7.0,18.0,0.0,7.81078107810781,0
2020-06-07,11.0,0.0,0.0,24.0,0.0,10.0,0.0,7.0,0.0,0.0,5.72057205720572,0
2020-06-08,9.0,28.0,29.0,18.0,30.0,30.0,9.0,17.0,14.0,10.0,21.34213421342134,0
2020-06-09,18.0,0.0,30.0,19.0,8.0,16.0,0.0,12.0,7.0,0.0,12.1012101210121,0
2020-06-10,0.0,0.0,0.0,0.0,17.0,8.0,10.0,0.0,0.0,11.0,5.06050605060506,0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.88008800880088,0
2020-06-12,11.0,0.0,34.0,11.0,18.0,18.0,32.0,20.0,25.0,0.0,18.591859185918587,0
2020-06-13,0.0,12.0,13.0,24.0,10.0,20.0,35.0,23.0,0.0,0.0,15.071507150715071,0
2020-06-14,0.0,0.0,13.0,13.0,20.0,31.0,12.0,0.0,19.0,13.0,13.31133113311331,0
2020-06-15,0.0,21.0,22.0,21.0,17.0,17.0,0.0,6.0,0.0,11.0,12.65126512651265,0
2020-06-16,10.0,10.0,0.0,0.0,0.0,8.0,10.0,0.0,8.0,0.0,5.06050605060506,0
2020-06-17,10.0,10.0,22.0,10.0,0.0,9.0,20.0,13.0,0.0,11.0,11.55115511551155,0
2020-06-18,21.0,43.0,11.0,44.0,18.0,18.0,31.0,20.0,0.0,23.0,25.19251925192519,0
2020-06-19,11.0,11.0,12.0,22.0,9.0,9.0,21.0,20.0,0.0,12.0,13.97139713971397,0
2020-06-20,12.0,0.0,13.0,13.0,0.0,0.0,12.0,0.0,0.0,0.0,5.5005500550055,0
2020-06-21,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43014301430143,0
2020-06-22,20.0,0.0,22.0,10.0,0.0,9.0,0.0,13.0,8.0,11.0,10.231023102310232,0
2020-06-23,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.2002200220022,0
2020-06-24,0.0,11.0,11.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,6.270627062706271,0
2020-06-25,11.0,11.0,35.0,33.0,18.0,9.0,11.0,7.0,25.0,24.0,20.24202420242024,0
2020-06-26,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2101210121012103,0
2020-06-27,13.0,13.0,0.0,26.0,11.0,0.0,0.0,0.0,10.0,28.0,11.11111111111111,0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-06-29,11.0,11.0,12.0,22.0,9.0,0.0,11.0,7.0,0.0,0.0,9.130913091309132,0
2020-06-30,11.0,11.0,0.0,11.0,0.0,0.0,10.0,7.0,0.0,12.0,6.82068206820682,0
2020-07-01,0.0,21.0,11.0,11.0,9.0,9.0,10.0,0.0,0.0,11.0,9.020902090209018,0
2020-07-02,10.0,21.0,23.0,22.0,26.0,18.0,31.0,13.0,8.0,35.0,22.77227722772277,0
2020-07-03,21.0,0.0,23.0,33.0,0.0,9.0,21.0,7.0,17.0,0.0,14.411441144114411,0
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,2.31023102310231,0
2020-07-05,0.0,0.0,13.0,13.0,10.0,0.0,0.0,8.0,20.0,14.0,8.58085808580858,0
2020-07-06,10.0,21.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04070407040704,0
2020-07-07,10.0,11.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,11.0,5.61056105610561,0
2020-07-08,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.3003300330033003,0
2020-07-09,11.0,0.0,12.0,11.0,0.0,9.0,11.0,7.0,9.0,12.0,9.020902090209018,0
2020-07-10,11.0,35.0,25.0,0.0,9.0,29.0,23.0,14.0,18.0,12.0,19.361936193619364,0
2020-07-11,0.0,13.0,0.0,13.0,10.0,10.0,0.0,0.0,10.0,0.0,6.16061606160616,0
2020-07-12,13.0,27.0,14.0,14.0,0.0,0.0,13.0,0.0,0.0,29.0,12.1012101210121,0
2020-07-13,11.0,0.0,12.0,11.0,9.0,9.0,11.0,0.0,0.0,0.0,6.930693069306931,0
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-15,0.0,0.0,0.0,11.0,9.0,9.0,0.0,13.0,0.0,0.0,4.62046204620462,0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-17,11.0,11.0,12.0,0.0,0.0,9.0,11.0,14.0,9.0,12.0,9.79097909790979,0
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.43014301430143,0
2020-07-19,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,2.75027502750275,0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-21,11.0,11.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,12.0,5.9405940594059405,0
2020-07-22,0.0,11.0,0.0,23.0,9.0,0.0,22.0,0.0,0.0,0.0,7.15071507150715,0
2020-07-23,11.0,23.0,24.0,11.0,9.0,19.0,11.0,7.0,17.0,24.0,17.16171617161716,0
2020-07-24,0.0,0.0,12.0,11.0,0.0,9.0,0.0,0.0,9.0,0.0,4.510451045104509,0
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-26,0.0,13.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,4.18041804180418,0
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-07-28,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4202420242024205,0
2020-07-29,22.0,23.0,36.0,12.0,9.0,0.0,33.0,22.0,26.0,37.0,24.2024202420242,0
2020-07-30,0.0,12.0,12.0,12.0,19.0,10.0,23.0,15.0,18.0,13.0,14.74147414741474,0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-02,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,2.53025302530253,0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-04,0.0,0.0,12.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,3.52035203520352,0
2020-08-05,11.0,0.0,0.0,23.0,9.0,9.0,0.0,14.0,0.0,0.0,7.260726072607261,0
2020-08-06,23.0,0.0,12.0,0.0,10.0,10.0,23.0,22.0,26.0,12.0,15.181518151815181,0
2020-08-07,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,2.4202420242024205,0
2020-08-08,0.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,10.0,0.0,3.74037403740374,0
2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-10,0.0,0.0,25.0,12.0,20.0,0.0,12.0,7.0,18.0,38.0,14.521452145214521,0
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-12,0.0,12.0,26.0,25.0,10.0,20.0,24.0,15.0,9.0,13.0,16.94169416941694,0
2020-08-13,12.0,0.0,0.0,12.0,10.0,0.0,0.0,16.0,9.0,0.0,6.49064906490649,0
2020-08-14,12.0,13.0,14.0,0.0,11.0,11.0,13.0,0.0,0.0,0.0,8.14081408140814,0
2020-08-15,15.0,0.0,0.0,15.0,12.0,0.0,0.0,9.0,0.0,32.0,9.130913091309132,0
2020-08-16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.9702970297029703,0
2020-08-17,23.0,12.0,38.0,12.0,10.0,20.0,11.0,15.0,9.0,13.0,17.931793179317932,0
2020-08-18,23.0,12.0,0.0,24.0,0.0,10.0,23.0,7.0,9.0,13.0,13.31133113311331,0
2020-08-19,0.0,12.0,13.0,25.0,0.0,10.0,0.0,0.0,9.0,13.0,9.020902090209018,0
2020-08-20,36.0,12.0,26.0,12.0,20.0,51.0,12.0,23.0,19.0,53.0,29.042904290429043,0
2020-08-21,0.0,12.0,13.0,0.0,10.0,10.0,36.0,8.0,0.0,26.0,12.65126512651265,0
2020-08-22,0.0,13.0,14.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,5.61056105610561,0
2020-08-23,25.0,13.0,55.0,26.0,11.0,22.0,25.0,0.0,30.0,42.0,27.39273927392739,0
2020-08-24,11.0,11.0,24.0,0.0,18.0,19.0,22.0,7.0,9.0,12.0,14.63146314631463,0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-08-26,0.0,23.0,0.0,23.0,0.0,10.0,0.0,14.0,9.0,0.0,8.690869086908691,0
2020-08-27,0.0,11.0,0.0,0.0,19.0,9.0,11.0,0.0,0.0,25.0,8.25082508250825,0
2020-08-28,0.0,11.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74037403740374,0
2020-08-29,12.0,0.0,0.0,24.0,0.0,10.0,0.0,8.0,28.0,13.0,10.45104510451045,0
2020-08-30,0.0,0.0,13.0,0.0,0.0,10.0,12.0,8.0,9.0,13.0,7.15071507150715,0
