date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,0.0,18.0,0.0,27.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.782435129740518
2020-01-30,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,8.383233532934131
2020-01-31,28.0,0.0,36.0,0.0,25.0,0.0,0.0,38.0,0.0,56.0,0.0,0.0,22.0,23.0,0.0,29.0,38.0,0.0,52.0,52.0,26.54690618762475
2020-02-01,28.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11.11111111111111
2020-02-02,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.659347970725216
2020-02-03,24.0,33.0,0.0,0.0,21.0,20.0,14.0,32.0,18.0,47.0,56.0,27.0,19.0,40.0,16.0,50.0,16.0,25.0,21.0,22.0,33.33333333333333
2020-02-04,28.0,0.0,34.0,0.0,24.0,0.0,0.0,0.0,20.0,28.0,0.0,31.0,0.0,22.0,0.0,0.0,0.0,28.0,25.0,0.0,15.968063872255488
2020-02-05,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,29.0,0.0,28.0,0.0,25.0,10.978043912175648
2020-02-06,0.0,0.0,0.0,58.0,25.0,23.0,33.0,39.0,0.0,58.0,68.0,32.0,0.0,23.0,0.0,31.0,19.0,29.0,52.0,78.0,37.79108449767132
2020-02-07,29.0,0.0,38.0,30.0,54.0,24.0,0.0,78.0,0.0,29.0,0.0,0.0,23.0,0.0,20.0,31.0,19.0,0.0,27.0,0.0,26.746506986027946
2020-02-08,29.0,0.0,38.0,0.0,52.0,48.0,17.0,0.0,21.0,0.0,0.0,65.0,0.0,24.0,0.0,61.0,57.0,0.0,0.0,0.0,27.411842980705256
2020-02-09,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976047904191616
2020-02-10,26.0,0.0,0.0,27.0,0.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.516300731869594
2020-02-11,0.0,38.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,27.0,0.0,0.0,12.042581503659349
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2641383898868928
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,30.0,0.0,0.0,60.0,55.0,24.0,17.0,41.0,43.0,30.0,72.0,67.0,24.0,49.0,40.0,63.0,100.0,61.0,82.0,0.0,57.085828343313366
2020-02-16,56.0,0.0,0.0,28.0,26.0,23.0,16.0,0.0,0.0,28.0,0.0,63.0,23.0,23.0,0.0,0.0,19.0,29.0,51.0,0.0,25.61543579507651
2020-02-17,53.0,0.0,35.0,55.0,24.0,68.0,15.0,37.0,41.0,53.0,32.0,60.0,21.0,0.0,36.0,58.0,0.0,83.0,50.0,74.0,52.8942115768463
2020-02-18,27.0,0.0,69.0,0.0,48.0,44.0,30.0,0.0,40.0,53.0,62.0,0.0,0.0,22.0,55.0,0.0,0.0,54.0,24.0,24.0,36.72654690618762
2020-02-19,0.0,38.0,36.0,0.0,25.0,0.0,16.0,38.0,0.0,0.0,33.0,0.0,44.0,46.0,37.0,30.0,0.0,28.0,25.0,25.0,28.010645375914834
2020-02-20,0.0,39.0,0.0,0.0,0.0,23.0,16.0,37.0,0.0,0.0,33.0,30.0,0.0,0.0,38.0,0.0,18.0,0.0,0.0,0.0,15.568862275449101
2020-02-21,58.0,0.0,37.0,29.0,0.0,0.0,17.0,0.0,43.0,28.0,34.0,0.0,46.0,0.0,19.0,30.0,38.0,0.0,54.0,26.0,30.53892215568862
2020-02-22,0.0,21.0,39.0,0.0,28.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,0.0,28.0,13.439787092481703
2020-02-23,29.0,0.0,36.0,0.0,0.0,0.0,16.0,38.0,22.0,56.0,67.0,63.0,22.0,47.0,19.0,30.0,19.0,30.0,26.0,25.0,36.260811709913504
2020-02-24,28.0,0.0,34.0,0.0,0.0,22.0,15.0,73.0,0.0,55.0,64.0,30.0,22.0,44.0,0.0,29.0,18.0,0.0,49.0,50.0,35.46240851630073
2020-02-25,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,18.0,27.0,0.0,0.0,7.651363938789088
2020-02-26,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,4.723885562208915
2020-02-27,0.0,18.0,34.0,26.0,24.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.776447105788423
2020-02-28,0.0,0.0,73.0,0.0,25.0,0.0,0.0,76.0,21.0,27.0,0.0,0.0,45.0,23.0,54.0,0.0,37.0,0.0,0.0,26.0,27.079174983366602
2020-02-29,0.0,0.0,72.0,56.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,31.0,0.0,23.0,19.0,59.0,18.0,58.0,0.0,25.0,26.613439787092478
2020-03-01,53.0,0.0,35.0,27.0,48.0,22.0,31.0,35.0,20.0,26.0,97.0,59.0,43.0,23.0,0.0,28.0,35.0,54.0,48.0,74.0,50.43246839654025
2020-03-02,0.0,0.0,65.0,0.0,23.0,0.0,15.0,0.0,0.0,0.0,60.0,29.0,40.0,0.0,0.0,0.0,34.0,0.0,46.0,23.0,22.288755821689954
2020-03-03,27.0,0.0,34.0,0.0,23.0,0.0,15.0,0.0,0.0,0.0,31.0,0.0,42.0,22.0,71.0,28.0,17.0,0.0,25.0,24.0,23.885562208915502
2020-03-04,26.0,18.0,100.0,26.0,0.0,0.0,29.0,35.0,0.0,50.0,0.0,57.0,60.0,0.0,0.0,27.0,0.0,0.0,47.0,0.0,31.60345974717232
2020-03-05,52.0,18.0,33.0,26.0,23.0,0.0,29.0,0.0,19.0,26.0,0.0,29.0,21.0,21.0,18.0,0.0,0.0,26.0,0.0,23.0,24.218230206254155
2020-03-06,27.0,0.0,0.0,0.0,0.0,22.0,31.0,37.0,0.0,54.0,32.0,0.0,0.0,22.0,0.0,57.0,18.0,28.0,24.0,25.0,25.083166999334665
2020-03-07,87.0,39.0,73.0,29.0,78.0,24.0,49.0,39.0,44.0,0.0,69.0,97.0,46.0,50.0,59.0,0.0,58.0,29.0,26.0,79.0,64.87025948103792
2020-03-08,53.0,0.0,34.0,27.0,0.0,0.0,0.0,35.0,20.0,26.0,0.0,0.0,21.0,22.0,18.0,28.0,17.0,26.0,48.0,48.0,28.143712574850298
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.328675981370592
2020-03-10,26.0,18.0,33.0,0.0,0.0,42.0,15.0,0.0,19.0,100.0,30.0,58.0,0.0,42.0,17.0,27.0,35.0,52.0,46.0,23.0,38.78908848968729
2020-03-11,26.0,17.0,0.0,26.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,24.0,23.0,11.11111111111111
2020-03-12,25.0,18.0,0.0,0.0,23.0,0.0,15.0,0.0,38.0,0.0,60.0,29.0,20.0,0.0,0.0,27.0,17.0,0.0,23.0,23.0,21.157684630738522
2020-03-13,57.0,0.0,36.0,29.0,25.0,0.0,16.0,38.0,21.0,28.0,33.0,32.0,0.0,23.0,37.0,30.0,0.0,29.0,0.0,0.0,28.87558216899534
2020-03-14,28.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,29.0,19.0,0.0,0.0,25.0,13.306719893546239
2020-03-15,0.0,18.0,0.0,26.0,0.0,0.0,0.0,0.0,19.0,26.0,0.0,29.0,0.0,21.0,52.0,0.0,17.0,0.0,23.0,23.0,16.899534264803723
2020-03-16,69.0,17.0,60.0,0.0,20.0,19.0,13.0,31.0,18.0,46.0,0.0,26.0,18.0,57.0,47.0,49.0,0.0,71.0,21.0,41.0,41.450432468396535
2020-03-17,22.0,47.0,0.0,23.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,25.0,0.0,0.0,29.0,0.0,15.0,0.0,21.0,0.0,13.240186294078507
2020-03-18,47.0,0.0,30.0,23.0,21.0,19.0,0.0,0.0,0.0,46.0,28.0,0.0,18.0,57.0,31.0,73.0,0.0,0.0,43.0,21.0,30.405854956753156
2020-03-19,100.0,50.0,63.0,25.0,89.0,62.0,100.0,100.0,74.0,49.0,60.0,84.0,100.0,41.0,50.0,78.0,98.0,100.0,92.0,69.0,98.7358616101131
2020-03-20,0.0,0.0,60.0,48.0,0.0,19.0,0.0,31.0,35.0,23.0,27.0,26.0,74.0,39.0,16.0,49.0,16.0,23.0,21.0,65.0,38.05721889554225
2020-03-21,0.0,17.0,0.0,0.0,0.0,21.0,14.0,34.0,19.0,0.0,0.0,28.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
