,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-12-01,0.0,81.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,15.353523714803787
2020-12-02,33.0,0.0,0.0,0.0,40.0,0.0,0.0,33.0,25.0,40.78947368421053,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,40.24390243902439,19.29295257039243
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,31.0,0.0,45.0,0.0,0.0,0.0,0.0,33.0,24.0,0.0,0.0,40.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,39.02439024390244,19.213509038975843
2020-12-05,0.0,0.0,0.0,35.0,41.0,35.0,27.0,0.0,26.0,42.10526315789474,47.0,0.0,26.0,0.0,34.0,26.041666666666668,43.0,0.0,0.0,41.46341463414634,33.35339215119472
2020-12-06,0.0,0.0,0.0,70.0,0.0,34.0,0.0,69.0,0.0,0.0,0.0,82.0,25.0,0.0,66.0,25.0,42.0,0.0,25.0,0.0,34.48637634402081
2020-12-07,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,7.007505695474549
2020-12-08,65.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,25.0,40.78947368421053,90.0,0.0,0.0,0.0,33.0,25.0,41.0,32.0,0.0,0.0,33.05255199710526
2020-12-09,33.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.0,0.0,40.24390243902439,15.057783545688117
2020-12-10,0.0,0.0,47.0,0.0,42.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,43.0,0.0,0.0,0.0,15.196051676703235
2020-12-11,0.0,0.0,95.0,0.0,42.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,44.0,0.0,0.0,0.0,18.975380591116476
2020-12-12,0.0,41.0,48.0,0.0,86.0,0.0,0.0,35.0,0.0,43.421052631578945,48.0,0.0,26.0,100.0,0.0,0.0,87.0,35.0,0.0,42.68292682926829,46.619910206573394
2020-12-13,0.0,0.0,96.0,70.0,43.0,0.0,54.0,35.0,0.0,42.10526315789474,0.0,83.0,25.0,0.0,34.0,0.0,0.0,68.0,52.0,42.68292682926829,50.768055210222144
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,68.0,0.0,0.0,36.0,0.0,0.0,0.0,71.0,26.0,0.0,0.0,42.0,51.0,0.0,34.0,0.0,0.0,34.0,26.0,0.0,30.54957539150702
2020-12-16,0.0,85.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,44.0,0.0,0.0,0.0,15.038579638602686
2020-12-17,0.0,43.0,0.0,0.0,43.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,44.0,0.0,0.0,0.0,15.11731565765296
2020-12-18,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,45.0,0.0,36.0,38.0,0.0,46.0,0.0,0.0,0.0,20.628836991172268
2020-12-19,0.0,0.0,52.0,0.0,0.0,0.0,30.0,77.0,0.0,0.0,0.0,46.0,57.0,37.0,75.0,0.0,47.0,0.0,28.0,0.0,35.35247255357385
2020-12-20,36.0,44.0,100.0,0.0,91.0,37.0,58.0,0.0,28.0,0.0,100.0,0.0,27.0,71.0,36.0,28.125,69.0,37.0,0.0,43.90243902439025,63.46339179406942
2020-12-21,0.0,43.0,50.0,0.0,0.0,71.0,0.0,0.0,27.0,44.73684210526316,0.0,87.0,26.0,0.0,0.0,0.0,67.0,35.0,27.0,42.68292682926829,40.975780840969406
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,27.0,0.0,7.637393847876755
2020-12-24,0.0,100.0,0.0,41.0,49.0,0.0,32.0,40.0,0.0,100.0,54.0,100.0,59.0,39.0,0.0,30.208333333333332,100.0,39.0,30.0,96.34146341463415,71.61433012392247
2020-12-25,0.0,50.0,0.0,42.0,100.0,42.0,100.0,83.0,0.0,0.0,0.0,0.0,31.0,39.0,0.0,30.208333333333332,52.0,0.0,31.0,100.0,55.13161667249522
2020-12-26,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,28.0,46.05263157894737,0.0,45.0,28.0,0.0,0.0,0.0,47.0,37.0,0.0,91.46341463414635,28.385598282564274
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,44.0,0.0,27.0,0.0,11.259250724189444
2020-12-28,33.0,0.0,94.0,0.0,85.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,65.0,33.0,25.0,42.0,0.0,0.0,41.46341463414634,36.8849443389914
2020-12-29,63.0,0.0,0.0,100.0,40.0,33.0,26.0,0.0,49.0,40.78947368421053,89.0,0.0,48.0,31.0,0.0,23.958333333333332,61.0,0.0,24.0,0.0,49.505099311152485
2020-12-30,0.0,41.0,47.0,0.0,41.0,35.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,33.0,0.0,0.0,43.0,0.0,25.0,0.0,24.17195784843468
2020-12-31,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,7.007505695474549
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,34.0,0.0,0.0,36.0,0.0,35.0,0.0,35.0,0.0,43.421052631578945,48.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,52.0,0.0,28.53559090422102
2021-01-03,0.0,0.0,94.0,34.0,85.0,0.0,54.0,0.0,25.0,0.0,0.0,41.0,0.0,65.0,0.0,26.041666666666668,85.0,0.0,25.0,0.0,42.04831484030773
2021-01-04,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,38.0,23.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,13.07017916234579
2021-01-05,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385648819161861
2021-01-06,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.905201428770687
2021-01-07,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.393154514636409
2021-01-08,100.0,0.0,0.0,35.0,0.0,100.0,27.0,34.0,100.0,81.57894736842105,46.0,82.0,100.0,0.0,100.0,100.0,84.0,100.0,100.0,80.48780487804878,100.0
2021-01-09,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6218568763126875
2021-01-10,0.0,0.0,50.0,38.0,45.0,37.0,0.0,37.0,28.0,44.73684210526316,51.0,0.0,27.0,0.0,0.0,56.25,46.0,0.0,0.0,45.1219512195122,39.77025557368134
2021-01-11,0.0,0.0,46.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,82.0,0.0,0.0,0.0,15.825939829105444
2021-01-12,0.0,41.0,46.0,0.0,42.0,34.0,27.0,0.0,0.0,40.78947368421053,0.0,0.0,25.0,33.0,0.0,25.0,0.0,33.0,0.0,0.0,27.304822606435128
2021-01-13,0.0,40.0,46.0,68.0,80.0,0.0,52.0,0.0,0.0,40.78947368421053,0.0,41.0,49.0,0.0,0.0,25.0,42.0,0.0,25.0,40.24390243902439,43.228702361676284
2021-01-14,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,6.535089581172895
2021-01-15,0.0,45.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,9.605794324133651
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,47.36842105263158,53.0,95.0,0.0,37.0,0.0,0.0,48.0,38.0,29.0,0.0,33.41308008433547
2021-01-17,73.0,0.0,0.0,75.0,0.0,37.0,0.0,37.0,55.0,44.73684210526316,50.0,90.0,54.0,0.0,73.0,55.208333333333336,91.0,36.0,55.0,45.1219512195122,68.58435787862189
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,42.10526315789474,0.0,41.0,25.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,13.86582735485384
2021-01-19,33.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,42.0,25.0,0.0,33.0,0.0,0.0,67.0,26.0,40.24390243902439,26.317034269877556
2021-01-20,31.0,0.0,0.0,34.0,40.0,33.0,26.0,0.0,0.0,39.473684210526315,44.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.00464532405077
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,42.0,34.0,26.0,0.0,9.999474419385031
