date,/m/0cjf0,isPartial
2020-02-06,40,False
2020-02-07,48,False
2020-02-08,46,False
2020-02-09,37,False
2020-02-10,44,False
2020-02-11,39,False
2020-02-12,46,False
2020-02-13,37,False
2020-02-14,43,False
2020-02-15,38,False
2020-02-16,55,False
2020-02-17,46,False
2020-02-18,52,False
2020-02-19,38,False
2020-02-20,46,False
2020-02-21,44,False
2020-02-22,51,False
2020-02-23,51,False
2020-02-24,28,False
2020-02-25,44,False
2020-02-26,55,False
2020-02-27,64,False
2020-02-28,48,False
2020-02-29,68,False
2020-03-01,66,False
2020-03-02,68,False
2020-03-03,65,False
2020-03-04,60,False
2020-03-05,70,False
2020-03-06,77,False
2020-03-07,78,False
2020-03-08,73,False
2020-03-09,70,False
2020-03-10,100,False
