date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,39.0,37.0,39.0,38.0,36.0,37.0,38.0,38.0,32.0,34.0,37.0,37.0,38.0,38.0,36.0,40.0,40.0,36.0,36.0,36.0,37.1
2020-10-06,46.0,50.0,44.0,44.0,44.0,49.0,45.0,48.0,43.0,47.0,42.0,47.0,46.0,50.0,44.0,44.0,46.0,47.0,44.0,42.0,45.6
2020-10-07,49.0,53.0,52.0,50.0,45.0,50.0,48.0,45.0,46.0,48.0,47.0,48.0,47.0,51.0,48.0,49.0,47.0,47.0,47.0,49.0,48.3
2020-10-08,42.0,39.0,42.0,39.0,41.0,40.0,40.0,39.0,39.0,42.0,38.0,43.0,40.0,43.0,38.0,43.0,42.0,43.0,39.0,41.0,40.65
2020-10-09,43.0,48.0,46.0,44.0,44.0,45.0,45.0,45.0,43.0,42.0,44.0,50.0,43.0,45.0,46.0,44.0,44.0,44.0,45.0,46.0,44.8
2020-10-10,39.0,44.0,41.0,40.0,39.0,43.0,36.0,38.0,36.0,39.0,41.0,41.0,39.0,45.0,39.0,42.0,40.0,41.0,38.0,38.0,39.95
2020-10-11,47.0,49.0,52.0,43.0,45.0,48.0,45.0,45.0,45.0,45.0,48.0,48.0,44.0,47.0,47.0,49.0,46.0,50.0,47.0,47.0,46.85
2020-10-12,58.0,62.0,60.0,56.0,57.0,59.0,55.0,56.0,51.0,54.0,60.0,61.0,59.0,56.0,63.0,57.0,59.0,62.0,54.0,55.0,57.7
2020-10-13,62.0,64.0,63.0,58.0,64.0,62.0,58.0,56.0,58.0,62.0,57.0,63.0,64.0,60.0,61.0,60.0,60.0,63.0,57.0,60.0,60.6
2020-10-14,56.0,57.0,57.0,53.0,54.0,56.0,54.0,52.0,48.0,56.0,51.0,58.0,53.0,57.0,55.0,55.0,53.0,58.0,56.0,51.0,54.5
