date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21,batch_id
2020-01-01,27.0,30.0,27.0,27.0,27.0,29.0,28.0,23.0,29.0,26.0,27.464788732394364,0
2020-01-02,24.0,26.0,28.0,27.0,24.0,27.0,25.0,25.0,23.0,26.0,25.653923541247483,0
2020-01-03,26.0,24.0,28.0,28.0,27.0,29.0,29.0,25.0,29.0,27.0,27.364185110663982,0
2020-01-04,28.0,30.0,31.0,30.0,30.0,30.0,29.0,28.0,27.0,28.0,29.275653923541245,0
2020-01-05,27.0,25.0,29.0,26.0,27.0,26.0,28.0,27.0,25.0,31.0,27.2635814889336,0
2020-01-06,21.0,23.0,24.0,26.0,24.0,27.0,24.0,22.0,26.0,27.0,24.547283702213278,0
2020-01-07,21.0,22.0,23.0,23.0,24.0,24.0,24.0,25.0,25.0,24.0,23.641851106639837,0
2020-01-08,26.0,23.0,24.0,21.0,19.0,27.0,25.0,22.0,24.0,22.0,23.440643863179073,0
2020-01-09,21.0,19.0,22.0,21.0,21.0,21.0,23.0,24.0,23.0,23.0,21.93158953722334,0
2020-01-10,21.0,21.0,20.0,21.0,22.0,21.0,21.0,20.0,21.0,20.0,20.925553319919516,0
2020-01-11,19.0,20.0,22.0,22.0,19.0,21.0,21.0,23.0,23.0,22.0,21.327967806841045,0
2020-01-12,20.0,19.0,20.0,21.0,20.0,22.0,22.0,17.0,24.0,19.0,20.523138832997983,0
2020-01-13,19.0,16.0,20.0,19.0,18.0,23.0,18.0,18.0,19.0,20.0,19.114688128772634,0
2020-01-14,17.0,16.0,19.0,18.0,17.0,19.0,19.0,16.0,19.0,18.0,17.907444668008047,0
2020-01-15,19.0,19.0,17.0,18.0,17.0,19.0,18.0,18.0,20.0,19.0,18.511066398390337,0
2020-01-16,18.0,15.0,17.0,17.0,15.0,18.0,19.0,19.0,17.0,18.0,17.404426559356136,0
2020-01-17,21.0,19.0,18.0,17.0,18.0,18.0,19.0,19.0,17.0,17.0,18.41046277665996,0
2020-01-18,16.0,14.0,17.0,14.0,16.0,19.0,17.0,15.0,17.0,17.0,16.29778672032193,0
2020-01-19,19.0,19.0,17.0,16.0,16.0,20.0,15.0,18.0,19.0,20.0,18.008048289738426,0
2020-01-20,19.0,18.0,19.0,17.0,19.0,20.0,20.0,17.0,17.0,16.0,18.309859154929576,0
2020-01-21,16.0,16.0,17.0,19.0,18.0,18.0,17.0,16.0,18.0,17.0,17.303822937625753,0
2020-01-22,19.0,19.0,21.0,20.0,20.0,22.0,20.0,18.0,18.0,23.0,20.120724346076457,0
2020-01-23,20.0,21.0,20.0,19.0,18.0,18.0,19.0,19.0,21.0,21.0,19.71830985915493,0
2020-01-24,18.0,18.0,17.0,17.0,16.0,18.0,21.0,15.0,21.0,14.0,17.6056338028169,0
2020-01-25,21.0,20.0,21.0,22.0,21.0,23.0,25.0,19.0,21.0,24.0,21.830985915492956,0
2020-01-26,20.0,18.0,20.0,22.0,20.0,22.0,22.0,19.0,20.0,21.0,20.523138832997983,0
2020-01-27,22.0,20.0,24.0,23.0,20.0,21.0,23.0,18.0,22.0,22.0,21.62977867203219,0
2020-01-28,22.0,19.0,23.0,19.0,18.0,21.0,21.0,18.0,22.0,21.0,20.523138832997983,0
2020-01-29,20.0,19.0,18.0,21.0,20.0,21.0,20.0,18.0,18.0,20.0,19.617706237424546,0
2020-01-30,26.0,24.0,28.0,29.0,23.0,30.0,28.0,26.0,28.0,27.0,27.062374245472835,0
2020-01-31,19.0,20.0,20.0,22.0,18.0,24.0,21.0,18.0,20.0,22.0,20.523138832997983,0
2020-02-01,18.0,18.0,23.0,19.0,20.0,22.0,21.0,18.0,19.0,17.0,19.617706237424546,0
2020-02-02,21.0,20.0,20.0,25.0,21.0,23.0,24.0,22.0,20.0,19.0,21.62977867203219,0
2020-02-03,24.0,20.0,22.0,22.0,22.0,22.0,21.0,23.0,20.0,24.0,22.132796780684103,0
2020-02-04,19.0,20.0,20.0,20.0,21.0,20.0,19.0,18.0,19.0,18.0,19.51710261569416,0
2020-02-05,23.0,22.0,19.0,21.0,21.0,23.0,23.0,23.0,23.0,19.0,21.830985915492956,0
2020-02-06,23.0,20.0,23.0,22.0,21.0,24.0,21.0,21.0,22.0,22.0,22.03219315895372,0
2020-02-07,16.0,19.0,18.0,20.0,17.0,17.0,19.0,20.0,22.0,18.0,18.71227364185111,0
2020-02-08,21.0,19.0,21.0,22.0,23.0,24.0,21.0,24.0,20.0,20.0,21.62977867203219,0
2020-02-09,19.0,21.0,20.0,18.0,18.0,19.0,19.0,18.0,19.0,19.0,19.114688128772634,0
2020-02-10,22.0,20.0,23.0,24.0,19.0,21.0,23.0,22.0,19.0,22.0,21.62977867203219,0
2020-02-11,19.0,19.0,19.0,20.0,19.0,19.0,22.0,20.0,17.0,19.0,19.41649899396378,0
2020-02-12,18.0,16.0,18.0,17.0,18.0,18.0,17.0,20.0,21.0,19.0,18.309859154929576,0
2020-02-13,22.0,21.0,23.0,23.0,18.0,23.0,21.0,22.0,22.0,19.0,21.52917505030181,0
2020-02-14,17.0,20.0,19.0,18.0,17.0,18.0,16.0,16.0,20.0,18.0,18.008048289738426,0
2020-02-15,17.0,18.0,20.0,19.0,19.0,18.0,19.0,20.0,16.0,16.0,18.309859154929576,0
2020-02-16,20.0,19.0,20.0,20.0,20.0,18.0,18.0,17.0,18.0,20.0,19.114688128772634,0
2020-02-17,20.0,18.0,19.0,18.0,19.0,21.0,19.0,19.0,19.0,18.0,19.114688128772634,0
2020-02-18,16.0,18.0,16.0,20.0,19.0,18.0,18.0,17.0,21.0,19.0,18.309859154929576,0
2020-02-19,19.0,16.0,19.0,18.0,19.0,19.0,20.0,18.0,19.0,23.0,19.114688128772634,0
2020-02-20,17.0,17.0,18.0,16.0,17.0,19.0,18.0,18.0,19.0,20.0,18.008048289738426,0
2020-02-21,17.0,19.0,20.0,17.0,18.0,18.0,20.0,18.0,20.0,18.0,18.611670020120723,0
2020-02-22,17.0,16.0,20.0,20.0,19.0,22.0,18.0,20.0,16.0,19.0,18.812877263581488,0
2020-02-23,17.0,15.0,17.0,14.0,14.0,18.0,16.0,15.0,18.0,19.0,16.398390342052313,0
2020-02-24,20.0,19.0,22.0,18.0,18.0,21.0,19.0,19.0,21.0,23.0,20.120724346076457,0
2020-02-25,17.0,20.0,20.0,20.0,18.0,19.0,16.0,18.0,20.0,20.0,18.91348088531187,0
2020-02-26,21.0,19.0,21.0,18.0,17.0,20.0,21.0,15.0,19.0,20.0,19.21529175050302,0
2020-02-27,17.0,19.0,21.0,20.0,19.0,22.0,21.0,19.0,19.0,20.0,19.81891348088531,0
2020-02-28,15.0,17.0,16.0,15.0,17.0,17.0,17.0,17.0,18.0,18.0,16.800804828973842,0
2020-02-29,18.0,20.0,19.0,19.0,20.0,23.0,22.0,16.0,21.0,18.0,19.71830985915493,0
2020-03-01,21.0,22.0,24.0,21.0,22.0,20.0,26.0,21.0,20.0,24.0,22.233400402414485,0
2020-03-02,21.0,24.0,24.0,24.0,25.0,25.0,26.0,23.0,25.0,24.0,24.24547283702213,0
2020-03-03,26.0,22.0,25.0,25.0,30.0,27.0,26.0,25.0,26.0,28.0,26.156941649899395,0
2020-03-04,23.0,23.0,22.0,23.0,23.0,29.0,28.0,24.0,25.0,24.0,24.547283702213278,0
2020-03-05,27.0,25.0,24.0,26.0,23.0,24.0,24.0,26.0,24.0,22.0,24.64788732394366,0
2020-03-06,22.0,24.0,27.0,24.0,22.0,23.0,22.0,23.0,22.0,24.0,23.440643863179073,0
2020-03-07,22.0,23.0,25.0,20.0,23.0,24.0,22.0,22.0,25.0,23.0,23.038229376257544,0
2020-03-08,31.0,25.0,28.0,25.0,27.0,30.0,28.0,25.0,25.0,28.0,27.364185110663982,0
2020-03-09,32.0,31.0,30.0,28.0,30.0,35.0,32.0,34.0,29.0,32.0,31.488933601609656,0
2020-03-10,34.0,33.0,33.0,31.0,34.0,37.0,34.0,34.0,36.0,33.0,34.1046277665996,0
2020-03-11,33.0,34.0,35.0,32.0,34.0,38.0,37.0,35.0,33.0,36.0,34.90945674044266,0
2020-03-12,61.0,64.0,70.0,64.0,62.0,65.0,66.0,61.0,66.0,65.0,64.7887323943662,0
2020-03-13,77.0,75.0,77.0,80.0,73.0,83.0,77.0,73.0,80.0,75.0,77.46478873239437,0
2020-03-14,65.0,62.0,61.0,63.0,65.0,65.0,67.0,68.0,63.0,68.0,65.09054325955734,0
2020-03-15,76.0,66.0,75.0,68.0,71.0,72.0,72.0,73.0,77.0,74.0,72.83702213279679,0
2020-03-16,96.0,89.0,100.0,93.0,94.0,98.0,100.0,100.0,100.0,99.0,97.48490945674044,0
2020-03-17,100.0,100.0,97.0,100.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,0
2020-03-18,77.0,74.0,85.0,76.0,70.0,78.0,76.0,73.0,80.0,80.0,77.36418511066398,0
2020-03-19,74.0,66.0,69.0,63.0,71.0,77.0,71.0,70.0,77.0,75.0,71.73038229376257,0
2020-03-20,64.0,64.0,68.0,59.0,63.0,67.0,65.0,65.0,68.0,62.0,64.88933601609658,0
2020-03-21,75.0,75.0,71.0,71.0,72.0,78.0,76.0,74.0,77.0,75.0,74.84909456740444,0
2020-03-22,71.0,75.0,81.0,75.0,73.0,78.0,74.0,78.0,81.0,72.0,76.25754527162978,0
2020-03-23,64.0,61.0,63.0,59.0,60.0,66.0,56.0,62.0,66.0,60.0,62.072434607645874,0
