date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1,batch_id
2020-01-01,0.0,0.0,0.0,15.0,33.0,12.0,15.0,15.0,30.0,27.0,18.56060606060606,0
2020-01-02,45.0,39.0,26.0,40.0,29.0,43.0,39.0,27.0,26.0,48.0,45.70707070707071,0
2020-01-03,30.0,78.0,26.0,41.0,29.0,43.0,53.0,40.0,53.0,48.0,55.68181818181818,0
2020-01-04,15.0,40.0,13.0,28.0,0.0,22.0,27.0,0.0,0.0,37.0,22.97979797979798,0
2020-01-05,16.0,68.0,0.0,28.0,31.0,34.0,55.0,98.0,55.0,75.0,58.080808080808076,0
2020-01-06,30.0,26.0,39.0,0.0,45.0,11.0,0.0,27.0,13.0,24.0,27.146464646464647,0
2020-01-07,15.0,13.0,13.0,14.0,15.0,11.0,13.0,14.0,0.0,24.0,16.666666666666664,0
2020-01-08,15.0,41.0,67.0,28.0,62.0,45.0,27.0,28.0,54.0,49.0,52.525252525252526,0
2020-01-09,16.0,13.0,13.0,14.0,15.0,11.0,27.0,14.0,27.0,12.0,20.454545454545453,0
2020-01-10,16.0,42.0,56.0,73.0,64.0,46.0,56.0,86.0,43.0,77.0,70.58080808080808,0
2020-01-11,33.0,0.0,0.0,61.0,33.0,24.0,30.0,15.0,15.0,54.0,33.45959595959596,0
2020-01-12,48.0,70.0,14.0,44.0,63.0,11.0,42.0,99.0,14.0,39.0,56.060606060606055,0
2020-01-13,28.0,48.0,48.0,50.0,0.0,0.0,37.0,50.0,24.0,33.0,40.15151515151515,0
2020-01-14,55.0,23.0,12.0,25.0,54.0,10.0,36.0,24.0,47.0,22.0,38.888888888888886,0
2020-01-15,61.0,27.0,40.0,28.0,30.0,44.0,27.0,0.0,54.0,49.0,45.45454545454545,0
2020-01-16,31.0,14.0,41.0,29.0,16.0,11.0,28.0,28.0,27.0,13.0,30.05050505050505,0
2020-01-17,32.0,14.0,28.0,29.0,0.0,23.0,14.0,29.0,14.0,13.0,24.74747474747475,0
2020-01-18,50.0,29.0,0.0,15.0,33.0,12.0,44.0,30.0,29.0,13.0,32.196969696969695,0
2020-01-19,47.0,28.0,55.0,14.0,31.0,34.0,42.0,57.0,56.0,13.0,47.601010101010104,0
2020-01-20,46.0,26.0,13.0,0.0,0.0,22.0,0.0,14.0,13.0,0.0,16.919191919191917,0
2020-01-21,31.0,28.0,27.0,14.0,16.0,11.0,0.0,0.0,14.0,37.0,22.474747474747474,0
2020-01-22,16.0,14.0,0.0,14.0,16.0,33.0,41.0,42.0,27.0,51.0,32.07070707070707,0
2020-01-23,32.0,28.0,42.0,58.0,48.0,46.0,14.0,29.0,0.0,26.0,40.78282828282828,0
2020-01-24,49.0,0.0,43.0,45.0,48.0,47.0,87.0,30.0,43.0,13.0,51.13636363636363,0
2020-01-25,50.0,15.0,59.0,45.0,0.0,47.0,44.0,30.0,44.0,40.0,47.22222222222222,0
2020-01-26,48.0,42.0,42.0,58.0,16.0,23.0,28.0,57.0,14.0,26.0,44.696969696969695,0
2020-01-27,15.0,0.0,13.0,41.0,30.0,0.0,13.0,13.0,13.0,24.0,20.454545454545453,0
2020-01-28,46.0,54.0,54.0,28.0,45.0,22.0,27.0,27.0,14.0,24.0,43.05555555555556,0
2020-01-29,0.0,27.0,27.0,14.0,16.0,0.0,14.0,0.0,14.0,0.0,14.14141414141414,0
2020-01-30,48.0,28.0,14.0,87.0,48.0,34.0,0.0,29.0,42.0,25.0,44.82323232323232,0
2020-01-31,16.0,14.0,14.0,15.0,16.0,12.0,0.0,29.0,0.0,39.0,19.57070707070707,0
2020-02-01,52.0,60.0,44.0,0.0,34.0,25.0,30.0,15.0,30.0,0.0,36.61616161616161,0
2020-02-02,98.0,14.0,43.0,89.0,16.0,35.0,58.0,15.0,29.0,26.0,53.40909090909091,0
2020-02-03,69.0,24.0,12.0,38.0,14.0,39.0,24.0,0.0,24.0,22.0,33.58585858585858,0
2020-02-04,31.0,0.0,13.0,14.0,15.0,54.0,13.0,27.0,27.0,12.0,26.01010101010101,0
2020-02-05,31.0,41.0,27.0,14.0,61.0,44.0,14.0,27.0,27.0,25.0,39.26767676767677,0
2020-02-06,32.0,14.0,27.0,43.0,16.0,11.0,42.0,42.0,14.0,38.0,35.22727272727273,0
2020-02-07,16.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,5.176767676767676,0
2020-02-08,17.0,15.0,45.0,31.0,17.0,12.0,15.0,30.0,15.0,27.0,28.28282828282828,0
2020-02-09,65.0,42.0,14.0,30.0,16.0,0.0,29.0,14.0,14.0,39.0,33.207070707070706,0
2020-02-10,30.0,13.0,39.0,0.0,29.0,10.0,39.0,0.0,13.0,0.0,21.843434343434343,0
2020-02-11,45.0,0.0,39.0,14.0,30.0,32.0,52.0,40.0,53.0,36.0,43.05555555555556,0
2020-02-12,46.0,27.0,81.0,56.0,15.0,11.0,27.0,14.0,13.0,25.0,39.77272727272727,0
2020-02-13,79.0,41.0,27.0,58.0,47.0,45.0,55.0,28.0,14.0,63.0,57.7020202020202,0
2020-02-14,0.0,28.0,28.0,29.0,32.0,45.0,14.0,0.0,70.0,13.0,32.7020202020202,0
2020-02-15,17.0,15.0,15.0,0.0,17.0,24.0,15.0,15.0,15.0,42.0,22.095959595959595,0
2020-02-16,49.0,28.0,14.0,45.0,32.0,35.0,14.0,29.0,0.0,26.0,34.34343434343434,0
2020-02-17,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.388888888888889,0
2020-02-18,30.0,39.0,13.0,27.0,30.0,22.0,40.0,13.0,26.0,24.0,33.33333333333333,0
2020-02-19,15.0,0.0,13.0,27.0,0.0,21.0,13.0,41.0,40.0,12.0,22.97979797979798,0
2020-02-20,31.0,27.0,40.0,0.0,30.0,0.0,27.0,14.0,14.0,25.0,26.262626262626263,0
2020-02-21,16.0,0.0,28.0,29.0,16.0,23.0,14.0,42.0,14.0,13.0,24.62121212121212,0
2020-02-22,17.0,15.0,44.0,0.0,17.0,24.0,30.0,60.0,30.0,40.0,34.974747474747474,0
2020-02-23,16.0,41.0,55.0,14.0,31.0,11.0,41.0,28.0,41.0,38.0,39.898989898989896,0
2020-02-24,29.0,13.0,13.0,27.0,44.0,31.0,51.0,13.0,13.0,23.0,32.44949494949495,0
2020-02-25,45.0,13.0,13.0,27.0,59.0,42.0,13.0,40.0,52.0,12.0,39.898989898989896,0
2020-02-26,28.0,37.0,25.0,52.0,56.0,20.0,50.0,38.0,25.0,34.0,46.08585858585858,0
2020-02-27,45.0,52.0,13.0,54.0,44.0,0.0,65.0,54.0,39.0,48.0,52.27272727272727,0
2020-02-28,15.0,27.0,41.0,28.0,61.0,44.0,28.0,14.0,27.0,0.0,35.984848484848484,0
2020-02-29,32.0,14.0,56.0,29.0,32.0,0.0,28.0,14.0,0.0,26.0,29.166666666666664,0
2020-03-01,15.0,40.0,13.0,71.0,46.0,22.0,68.0,14.0,54.0,25.0,46.46464646464646,0
2020-03-02,14.0,13.0,13.0,26.0,0.0,0.0,25.0,13.0,0.0,12.0,14.646464646464645,0
2020-03-03,14.0,25.0,25.0,13.0,14.0,31.0,26.0,13.0,26.0,12.0,25.126262626262623,0
2020-03-04,43.0,37.0,50.0,26.0,71.0,31.0,51.0,52.0,76.0,70.0,64.01515151515152,0
2020-03-05,16.0,13.0,13.0,14.0,15.0,33.0,13.0,0.0,14.0,0.0,16.54040404040404,0
2020-03-06,76.0,13.0,39.0,42.0,0.0,11.0,40.0,68.0,26.0,24.0,42.803030303030305,0
2020-03-07,16.0,56.0,42.0,44.0,32.0,11.0,14.0,0.0,28.0,26.0,33.964646464646464,0
2020-03-08,63.0,41.0,27.0,14.0,31.0,34.0,42.0,71.0,55.0,63.0,55.68181818181818,0
2020-03-09,15.0,13.0,0.0,27.0,15.0,21.0,39.0,40.0,13.0,0.0,23.106060606060606,0
2020-03-10,89.0,66.0,26.0,68.0,60.0,54.0,39.0,67.0,39.0,72.0,73.23232323232322,0
2020-03-11,15.0,25.0,50.0,26.0,57.0,31.0,13.0,90.0,13.0,12.0,41.919191919191924,0
2020-03-12,46.0,68.0,54.0,42.0,92.0,55.0,54.0,56.0,82.0,37.0,73.98989898989899,0
