date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-01-29,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,2.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,3.45
2020-01-30,7.0,6.0,7.0,11.0,8.0,7.0,9.0,9.0,6.0,6.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,6.0,4.0,7.0,7.8
2020-01-31,5.0,9.0,6.0,7.0,5.0,6.0,6.0,5.0,8.0,3.0,7.0,4.0,5.0,6.0,5.0,4.0,6.0,4.0,5.0,6.0,5.6
2020-02-01,3.0,6.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,6.0,3.0,2.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.35
2020-02-02,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,3.05
2020-02-03,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.25
2020-02-04,3.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.5
2020-02-05,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.05
2020-02-06,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.3
2020-02-07,4.0,3.0,2.0,3.0,6.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.9
2020-02-08,5.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,7.0,4.75
2020-02-09,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,6.0,4.0,5.0,6.0,4.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,4.25
2020-02-10,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,3.15
2020-02-11,4.0,3.0,5.0,3.0,6.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,6.0,3.0,5.0,4.0
2020-02-12,5.0,4.0,4.0,5.0,3.0,6.0,5.0,4.0,6.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,6.0,5.0,5.0,6.0,4.35
2020-02-13,5.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,1.0,2.9
2020-02-14,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.45
2020-02-15,4.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2.75
2020-02-16,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1.4
2020-02-17,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.75
2020-02-18,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8
2020-02-19,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.55
2020-02-20,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.15
2020-02-21,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.95
2020-02-22,4.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,2.9
2020-02-23,5.0,7.0,4.0,5.0,7.0,7.0,8.0,12.0,7.0,8.0,5.0,7.0,7.0,6.0,4.0,10.0,5.0,10.0,4.0,5.0,6.65
2020-02-24,9.0,10.0,11.0,9.0,10.0,14.0,11.0,11.0,10.0,12.0,11.0,11.0,8.0,8.0,8.0,10.0,10.0,6.0,11.0,10.0,10.0
2020-02-25,12.0,15.0,12.0,12.0,15.0,15.0,13.0,16.0,11.0,12.0,11.0,12.0,11.0,11.0,13.0,13.0,11.0,15.0,13.0,13.0,12.8
2020-02-26,11.0,17.0,15.0,14.0,14.0,17.0,14.0,15.0,13.0,12.0,14.0,15.0,16.0,16.0,13.0,14.0,14.0,19.0,17.0,14.0,14.7
