date,/m/0cjf0,isPartial
2020-03-01,31,False
2020-03-02,22,False
2020-03-03,28,False
2020-03-04,26,False
2020-03-05,25,False
2020-03-06,27,False
2020-03-07,25,False
2020-03-08,29,False
2020-03-09,24,False
2020-03-10,32,False
2020-03-11,47,False
2020-03-12,66,False
2020-03-13,72,False
2020-03-14,77,False
2020-03-15,100,False
2020-03-16,81,False
2020-03-17,79,False
2020-03-18,69,False
2020-03-19,80,False
2020-03-20,59,False
2020-03-21,51,False
2020-03-22,57,False
2020-03-23,41,False
2020-03-24,39,False
2020-03-25,46,False
2020-03-26,38,False
2020-03-27,35,False
2020-03-28,48,False
2020-03-29,43,False
2020-03-30,36,False
2020-03-31,35,False
2020-04-01,40,False
2020-04-02,35,False
2020-04-03,27,False
2020-04-04,26,False
2020-04-05,26,False
2020-04-06,21,False
2020-04-07,23,False
2020-04-08,28,False
2020-04-09,29,False
2020-04-10,17,False
2020-04-11,19,False
2020-04-12,20,False
2020-04-13,25,False
2020-04-14,19,False
2020-04-15,22,False
2020-04-16,17,False
2020-04-17,15,False
2020-04-18,16,False
2020-04-19,19,False
2020-04-20,12,False
2020-04-21,18,False
2020-04-22,13,False
2020-04-23,18,False
2020-04-24,10,False
2020-04-25,17,False
2020-04-26,14,False
2020-04-27,15,False
2020-04-28,15,False
2020-04-29,11,False
2020-04-30,16,False
2020-05-01,15,False
2020-05-02,18,False
2020-05-03,16,False
2020-05-04,15,False
