date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-14,73.0,44.0,37.0,53.0,33.0,68.0,58.0,14.0,69.0,36.98630136986301,41.0,60.0,58.0,26.262626262626267,57.0,74.0,24.0,41.66666666666666,58.0,72.0,67.4655209026166
2020-11-15,72.0,61.0,63.0,69.0,49.0,75.0,81.0,69.0,88.0,79.45205479452055,73.0,51.0,66.0,69.6969696969697,88.0,100.0,87.0,100.0,44.0,94.0,100.0
2020-11-16,49.0,64.0,25.0,39.0,67.0,68.0,51.0,31.0,52.0,49.31506849315068,37.0,53.0,51.0,61.61616161616161,43.0,58.0,57.0,53.57142857142857,71.0,50.0,69.66861632045577
2020-11-17,41.0,87.0,82.0,69.0,51.0,76.0,73.0,50.0,52.0,41.0958904109589,96.0,92.0,67.0,54.54545454545455,36.0,74.0,64.0,96.42857142857143,64.0,64.0,89.92129219990143
2020-11-18,82.0,48.0,76.0,70.0,74.0,61.0,52.0,32.0,80.0,73.97260273972603,67.0,54.0,67.0,39.39393939393939,73.0,67.0,65.0,38.095238095238095,40.0,21.0,79.80681869663059
2020-11-19,98.0,40.0,91.0,92.0,59.0,76.0,74.0,69.0,88.0,90.41095890410959,74.0,61.0,45.0,54.54545454545455,58.0,92.0,65.0,98.8095238095238,53.0,100.0,99.97410083594966
2020-11-20,68.0,41.0,43.0,56.0,62.0,47.0,62.0,46.0,37.0,68.49315068493149,15.0,56.0,54.0,72.72727272727273,15.0,60.0,15.0,23.809523809523807,14.0,52.0,61.3886722829632
2020-11-21,46.0,53.0,65.0,61.0,66.0,50.0,8.0,63.0,99.0,72.60273972602741,91.0,45.0,33.0,43.43434343434343,64.0,64.0,65.0,66.66666666666667,51.0,32.0,76.98370691340631
2020-11-22,100.0,63.0,94.0,88.0,58.0,95.0,83.0,78.0,70.0,72.60273972602741,100.0,38.0,50.0,69.6969696969697,73.0,74.0,64.0,67.85714285714286,67.0,65.0,99.39207124755795
2020-11-23,67.0,65.0,59.0,39.0,60.0,77.0,67.0,51.0,62.0,50.68493150684932,45.0,68.0,37.0,47.47474747474747,51.0,50.0,80.0,61.904761904761905,47.0,73.0,78.29261431480741
2020-11-24,32.0,47.0,16.0,69.0,29.0,60.0,36.0,12.0,70.0,39.72602739726028,43.0,26.0,22.0,31.313131313131308,50.0,49.0,35.0,22.619047619047624,58.0,43.0,53.45358670680636
2020-11-25,64.0,54.0,40.0,53.0,50.0,59.0,50.0,49.0,51.0,39.72602739726028,49.0,58.0,43.0,52.52525252525253,56.0,56.0,49.0,44.047619047619044,25.0,28.0,65.59845444266216
2020-11-26,49.0,71.0,58.0,70.0,74.0,60.0,59.0,50.0,88.0,49.31506849315068,60.0,60.0,44.0,46.464646464646464,36.0,83.0,100.0,45.23809523809525,45.0,35.0,79.97962278362023
2020-11-27,24.0,8.0,16.0,31.0,29.0,15.0,30.0,12.0,18.0,39.72602739726028,15.0,20.0,37.0,31.313131313131308,22.0,57.0,29.0,7.142857142857142,46.0,14.0,33.88313195998272
2020-11-28,44.0,60.0,71.0,59.0,8.0,25.0,55.0,61.0,47.0,52.05479452054794,56.0,43.0,39.0,66.66666666666667,47.0,45.0,39.0,64.28571428571429,7.0,62.0,64.29420969262182
2020-11-29,45.0,69.0,72.0,59.0,64.0,58.0,49.0,62.0,68.0,53.42465753424658,40.0,80.0,40.0,25.25252525252525,47.0,36.0,62.0,82.14285714285714,79.0,70.0,78.47891055660884
2020-11-30,40.0,31.0,16.0,61.0,65.0,60.0,93.0,43.0,78.0,39.72602739726028,29.0,78.0,51.0,75.75757575757575,49.0,65.0,56.0,51.19047619047619,26.0,21.0,69.54499258105216
2020-12-01,56.0,69.0,48.0,61.0,58.0,45.0,50.0,61.0,68.0,39.72602739726028,36.0,84.0,22.0,8.080808080808081,56.0,57.0,49.0,51.19047619047619,44.0,56.0,68.89078076624908
2020-12-02,48.0,31.0,16.0,7.0,43.0,30.0,50.0,18.0,34.0,63.01369863013698,35.0,13.0,36.0,37.373737373737384,14.0,32.0,42.0,36.904761904761905,44.0,20.0,43.96394055914665
2020-12-03,63.0,46.0,56.0,45.0,100.0,37.0,57.0,43.0,34.0,46.57534246575342,14.0,32.0,57.0,82.82828282828281,56.0,32.0,48.0,58.33333333333334,63.0,48.0,68.87317922395252
2020-12-04,32.0,23.0,24.0,23.0,7.0,7.0,36.0,18.0,8.0,39.72602739726028,14.0,7.0,72.0,97.979797979798,35.0,16.0,14.0,14.285714285714285,38.0,14.0,36.50690570873437
2020-12-05,52.0,42.0,17.0,25.0,31.0,48.0,70.0,54.0,65.0,78.08219178082193,55.0,50.0,55.0,49.4949494949495,23.0,44.0,76.0,64.28571428571429,55.0,38.0,67.05631678339333
2020-12-06,54.0,77.0,36.0,42.0,72.0,57.0,56.0,55.0,67.0,71.23287671232877,32.0,43.0,64.0,42.42424242424242,47.0,72.0,23.0,57.14285714285714,56.0,46.0,72.32536807082099
2020-12-07,48.0,38.0,56.0,30.0,50.0,22.0,43.0,37.0,43.0,63.01369863013698,22.0,39.0,14.0,52.52525252525253,28.0,81.0,28.0,36.904761904761905,32.0,35.0,53.97993710164834
