,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-02-08,33.0,0.0,0.0,0.0,25.0,0.0,33.0,35.0,41.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,13.860759493670885
2020-02-09,0.0,31.0,30.0,49.0,0.0,24.0,0.0,67.0,0.0,32.0,31.0,31.0,25.0,64.0,0.0,32.0,0.0,0.0,41.0,25.0,30.50632911392405
2020-02-10,30.0,0.0,0.0,23.0,23.0,0.0,30.0,32.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.632911392405063
2020-02-11,60.0,61.0,30.0,47.0,23.0,46.0,0.0,65.0,74.0,63.0,61.0,0.0,0.0,31.0,25.0,0.0,24.0,0.0,0.0,24.0,40.12658227848101
2020-02-12,92.0,92.0,31.0,24.0,47.0,0.0,31.0,66.0,0.0,0.0,62.0,63.0,49.0,63.0,0.0,31.0,0.0,39.0,21.0,24.0,46.51898734177215
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,7.151898734177215
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,2.7848101265822787
2020-02-16,32.0,0.0,0.0,25.0,0.0,24.0,32.0,34.0,0.0,0.0,0.0,0.0,51.0,0.0,25.0,32.0,0.0,0.0,21.0,0.0,17.468354430379748
2020-02-17,29.0,29.0,29.0,23.0,67.0,45.0,30.0,93.0,0.0,30.0,87.0,29.0,23.0,58.0,46.0,59.0,23.0,38.0,19.0,71.0,52.40506329113924
2020-02-18,29.0,29.0,30.0,23.0,22.0,0.0,30.0,0.0,0.0,0.0,29.0,29.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.886075949367088
2020-02-19,0.0,58.0,0.0,23.0,0.0,44.0,0.0,0.0,36.0,0.0,0.0,29.0,24.0,30.0,0.0,30.0,0.0,38.0,20.0,47.0,23.9873417721519
2020-02-20,31.0,61.0,62.0,24.0,23.0,23.0,31.0,100.0,0.0,0.0,31.0,93.0,0.0,63.0,25.0,31.0,24.0,0.0,21.0,72.0,45.25316455696203
2020-02-21,66.0,0.0,33.0,26.0,0.0,75.0,100.0,69.0,39.0,0.0,32.0,33.0,53.0,66.0,0.0,33.0,27.0,0.0,0.0,52.0,44.55696202531646
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,33.0,0.0,50.0,51.0,0.0,36.0,40.0,0.0,33.0,33.0,0.0,33.0,27.0,0.0,26.0,43.0,0.0,27.0,27.341772151898734
2020-02-24,0.0,0.0,0.0,0.0,0.0,23.0,31.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,0.0,24.0,10.759493670886076
2020-02-25,0.0,0.0,31.0,24.0,0.0,0.0,0.0,33.0,37.0,0.0,0.0,30.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,13.734177215189874
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,29.0,0.0,0.0,23.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,24.0,39.0,21.0,0.0,16.772151898734176
2020-02-28,31.0,0.0,0.0,0.0,0.0,24.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,9.683544303797468
2020-02-29,33.0,65.0,0.0,0.0,50.0,0.0,67.0,35.0,40.0,0.0,33.0,33.0,26.0,33.0,26.0,0.0,26.0,0.0,0.0,0.0,29.556962025316455
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,7.0886075949367084
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,2.4683544303797467
2020-03-04,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,36.0,31.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,24.0,12.974683544303797
2020-03-05,0.0,30.0,30.0,23.0,0.0,23.0,61.0,0.0,37.0,0.0,0.0,30.0,47.0,0.0,0.0,30.0,0.0,39.0,40.0,24.0,26.20253164556962
2020-03-06,0.0,30.0,30.0,24.0,45.0,45.0,30.0,32.0,72.0,31.0,0.0,0.0,24.0,61.0,24.0,0.0,0.0,0.0,20.0,0.0,29.620253164556964
2020-03-07,34.0,0.0,34.0,27.0,0.0,26.0,35.0,37.0,0.0,35.0,34.0,68.0,27.0,0.0,54.0,67.0,0.0,45.0,23.0,0.0,34.55696202531646
2020-03-08,31.0,30.0,31.0,0.0,0.0,23.0,0.0,0.0,37.0,32.0,31.0,0.0,0.0,0.0,25.0,0.0,0.0,40.0,0.0,24.0,19.240506329113924
2020-03-09,0.0,0.0,0.0,24.0,22.0,44.0,30.0,31.0,0.0,0.0,0.0,29.0,0.0,30.0,0.0,29.0,0.0,39.0,0.0,46.0,20.50632911392405
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,7.151898734177215
2020-03-11,0.0,0.0,29.0,23.0,22.0,21.0,0.0,62.0,34.0,0.0,28.0,29.0,23.0,29.0,23.0,57.0,0.0,0.0,0.0,46.0,26.962025316455698
2020-03-12,0.0,58.0,59.0,0.0,44.0,0.0,60.0,0.0,70.0,30.0,0.0,30.0,24.0,0.0,0.0,29.0,23.0,0.0,39.0,0.0,29.49367088607595
2020-03-13,63.0,32.0,63.0,73.0,48.0,48.0,32.0,68.0,77.0,65.0,32.0,32.0,25.0,64.0,25.0,64.0,76.0,82.0,63.0,25.0,66.89873417721519
2020-03-14,0.0,63.0,32.0,25.0,25.0,0.0,63.0,0.0,78.0,0.0,0.0,0.0,0.0,64.0,0.0,32.0,25.0,84.0,21.0,0.0,32.40506329113924
2020-03-15,29.0,0.0,59.0,23.0,45.0,22.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,0.0,24.0,76.0,40.0,0.0,23.481012658227847
2020-03-16,100.0,100.0,0.0,100.0,76.0,57.0,76.0,81.0,30.0,52.0,100.0,100.0,100.0,76.0,100.0,100.0,100.0,32.0,100.0,100.0,100.0
2020-03-17,24.0,24.0,25.0,38.0,19.0,37.0,50.0,0.0,89.0,0.0,25.0,25.0,20.0,50.0,0.0,50.0,20.0,33.0,33.0,0.0,35.56962025316456
2020-03-18,0.0,53.0,54.0,42.0,41.0,40.0,55.0,28.0,100.0,27.0,0.0,53.0,43.0,55.0,42.0,27.0,42.0,35.0,18.0,0.0,47.78481012658228
2020-03-19,27.0,0.0,27.0,0.0,0.0,21.0,56.0,0.0,34.0,28.0,0.0,28.0,22.0,28.0,22.0,28.0,0.0,0.0,0.0,22.0,21.708860759493668
2020-03-20,0.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,70.0,0.0,0.0,10.443037974683545
2020-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,71.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,39.0,20.0,0.0,14.050632911392405
2020-03-22,0.0,88.0,30.0,0.0,0.0,44.0,89.0,31.0,0.0,60.0,59.0,29.0,46.0,90.0,70.0,29.0,23.0,37.0,59.0,0.0,49.62025316455697
2020-03-23,24.0,0.0,0.0,19.0,18.0,18.0,0.0,0.0,57.0,24.0,0.0,0.0,0.0,24.0,0.0,24.0,19.0,63.0,16.0,19.0,20.569620253164558
2020-03-24,25.0,77.0,52.0,20.0,39.0,39.0,26.0,0.0,0.0,53.0,52.0,53.0,62.0,0.0,21.0,0.0,21.0,0.0,0.0,62.0,38.10126582278481
2020-03-25,25.0,50.0,25.0,20.0,0.0,19.0,0.0,55.0,31.0,0.0,0.0,0.0,20.0,26.0,20.0,52.0,20.0,0.0,34.0,0.0,25.126582278481017
2020-03-26,51.0,0.0,51.0,20.0,39.0,0.0,77.0,28.0,93.0,53.0,26.0,51.0,41.0,26.0,20.0,0.0,41.0,66.0,17.0,21.0,45.632911392405056
2020-03-27,25.0,25.0,24.0,0.0,19.0,19.0,0.0,0.0,0.0,51.0,49.0,0.0,19.0,0.0,40.0,25.0,0.0,0.0,16.0,20.0,21.012658227848103
2020-03-28,0.0,0.0,30.0,0.0,22.0,0.0,0.0,32.0,0.0,31.0,29.0,30.0,0.0,0.0,0.0,0.0,46.0,77.0,20.0,0.0,20.063291139240505
2020-03-29,27.0,28.0,55.0,22.0,42.0,42.0,56.0,29.0,0.0,56.0,54.0,55.0,43.0,28.0,0.0,28.0,22.0,36.0,19.0,0.0,40.63291139240506
2020-03-30,47.0,71.0,48.0,19.0,36.0,0.0,24.0,51.0,0.0,0.0,24.0,48.0,19.0,0.0,0.0,24.0,38.0,0.0,16.0,38.0,31.835443037974684
2020-03-31,24.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,25.0,0.0,24.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,19.0,11.075949367088608
2020-04-01,26.0,26.0,26.0,0.0,0.0,20.0,26.0,56.0,0.0,53.0,51.0,52.0,42.0,0.0,62.0,26.0,20.0,100.0,52.0,21.0,41.708860759493675
2020-04-02,0.0,25.0,26.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,33.0,0.0,0.0,8.60759493670886
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,26.0,20.0,0.0,0.0,0.0,0.0,34.0,17.0,21.0,9.177215189873417
2020-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,24.0,0.0,0.0,0.0,4.936708860759493
2020-04-05,30.0,29.0,30.0,0.0,45.0,23.0,0.0,63.0,36.0,0.0,29.0,30.0,24.0,0.0,0.0,60.0,24.0,0.0,0.0,0.0,26.772151898734176
2020-04-06,22.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,0.0,15.0,0.0,7.531645569620253
2020-04-07,0.0,24.0,49.0,0.0,37.0,0.0,0.0,26.0,0.0,0.0,0.0,24.0,19.0,49.0,19.0,24.0,39.0,0.0,16.0,0.0,20.632911392405063
2020-04-08,0.0,25.0,25.0,0.0,0.0,0.0,26.0,27.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,10.18987341772152
2020-04-09,26.0,51.0,26.0,41.0,20.0,20.0,52.0,55.0,0.0,0.0,25.0,26.0,0.0,26.0,0.0,0.0,81.0,0.0,52.0,41.0,34.30379746835443
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367088607594937
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,26.0,0.0,26.0,0.0,0.0,19.0,26.0,28.0,0.0,27.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,17.0,0.0,13.60759493670886
2020-04-16,26.0,25.0,51.0,0.0,20.0,0.0,26.0,27.0,0.0,0.0,51.0,0.0,20.0,26.0,20.0,51.0,0.0,0.0,17.0,0.0,22.78481012658228
2020-04-17,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8734177215189876
2020-04-18,87.0,28.0,0.0,68.0,22.0,43.0,58.0,0.0,35.0,30.0,56.0,57.0,23.0,58.0,23.0,29.0,23.0,37.0,19.0,0.0,44.0506329113924
2020-04-19,27.0,26.0,27.0,0.0,41.0,41.0,0.0,28.0,0.0,28.0,0.0,55.0,22.0,27.0,21.0,0.0,42.0,35.0,18.0,0.0,27.72151898734177
