date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-01-01,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.4266936299292214,0
2020-01-02,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,2.730030333670374,0
2020-01-03,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,2.8311425682507583,0
2020-01-04,2.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,2.8311425682507583,0
2020-01-05,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.9211324570273003,0
2020-01-06,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.5278058645096055,0
2020-01-07,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.2244691607684532,0
2020-01-08,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0333670374115265,0
2020-01-09,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.9322548028311424,0
2020-01-10,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.7189079878665317,0
2020-01-11,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.820020222446916,0
2020-01-12,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.4266936299292214,0
2020-01-13,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.8311425682507583,0
2020-01-14,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.538928210313448,0
2020-01-15,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.2244691607684532,0
2020-01-16,2.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,5.0,2.8311425682507583,0
2020-01-17,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.2244691607684532,0
2020-01-18,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.2244691607684532,0
2020-01-19,3.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0333670374115265,0
2020-01-20,5.0,5.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.651162790697674,0
2020-01-21,7.0,7.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,7.482305358948432,0
2020-01-22,12.0,14.0,11.0,12.0,12.0,11.0,14.0,15.0,13.0,14.0,12.94236602628918,0
2020-01-23,15.0,13.0,18.0,16.0,14.0,15.0,17.0,16.0,12.0,16.0,15.369059656218402,0
2020-01-24,30.0,32.0,29.0,30.0,32.0,30.0,29.0,29.0,27.0,32.0,30.333670374115265,0
2020-01-25,28.0,35.0,33.0,34.0,39.0,29.0,32.0,36.0,35.0,35.0,33.9737108190091,0
2020-01-26,21.0,18.0,27.0,24.0,24.0,23.0,21.0,23.0,23.0,21.0,22.75025278058645,0
2020-01-27,19.0,19.0,22.0,20.0,17.0,18.0,20.0,23.0,21.0,22.0,20.323559150657232,0
2020-01-28,22.0,21.0,25.0,24.0,22.0,24.0,26.0,25.0,19.0,23.0,23.356926188068755,0
2020-01-29,12.0,17.0,19.0,20.0,21.0,18.0,18.0,17.0,17.0,17.0,17.795753286147626,0
2020-01-30,19.0,13.0,21.0,17.0,20.0,18.0,17.0,16.0,20.0,18.0,18.099089989888775,0
2020-01-31,16.0,20.0,20.0,20.0,14.0,17.0,20.0,18.0,17.0,18.0,18.20020222446916,0
2020-02-01,15.0,13.0,14.0,14.0,18.0,14.0,19.0,18.0,15.0,13.0,15.470171890798786,0
2020-02-02,17.0,16.0,18.0,16.0,16.0,12.0,16.0,15.0,15.0,14.0,15.672396359959555,0
2020-02-03,11.0,13.0,13.0,11.0,15.0,15.0,13.0,16.0,12.0,15.0,13.549039433771485,0
2020-02-04,20.0,24.0,20.0,24.0,25.0,22.0,24.0,20.0,21.0,26.0,22.851365015166834,0
2020-02-05,13.0,15.0,19.0,18.0,16.0,16.0,16.0,16.0,16.0,17.0,16.380182002022245,0
2020-02-06,12.0,12.0,11.0,15.0,14.0,12.0,13.0,11.0,9.0,11.0,12.133468149646106,0
2020-02-07,12.0,9.0,9.0,11.0,10.0,11.0,12.0,11.0,9.0,12.0,10.717896865520727,0
2020-02-08,9.0,10.0,11.0,12.0,11.0,10.0,11.0,10.0,9.0,9.0,10.313447927199189,0
2020-02-09,9.0,9.0,8.0,10.0,6.0,9.0,10.0,8.0,9.0,9.0,8.796764408493425,0
2020-02-10,11.0,7.0,10.0,8.0,9.0,9.0,8.0,7.0,6.0,8.0,8.39231547017189,0
2020-02-11,11.0,11.0,15.0,14.0,17.0,11.0,16.0,13.0,10.0,15.0,13.447927199191101,0
2020-02-12,10.0,10.0,9.0,10.0,11.0,10.0,11.0,15.0,10.0,12.0,10.920121334681497,0
2020-02-13,8.0,9.0,11.0,8.0,10.0,12.0,11.0,13.0,9.0,11.0,10.313447927199189,0
2020-02-14,3.0,5.0,5.0,8.0,8.0,6.0,6.0,7.0,5.0,10.0,6.370070778564206,0
2020-02-15,7.0,9.0,6.0,6.0,8.0,5.0,8.0,8.0,8.0,7.0,7.280080889787664,0
2020-02-16,4.0,6.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,6.0,5.965621840242669,0
2020-02-17,7.0,6.0,6.0,4.0,6.0,7.0,7.0,7.0,5.0,7.0,6.268958543983822,0
2020-02-18,7.0,6.0,5.0,6.0,6.0,8.0,6.0,7.0,5.0,6.0,6.268958543983822,0
2020-02-19,6.0,5.0,6.0,4.0,5.0,6.0,6.0,4.0,6.0,7.0,5.5611729019211324,0
2020-02-20,5.0,8.0,8.0,7.0,7.0,6.0,10.0,7.0,7.0,8.0,7.381193124368048,0
2020-02-21,7.0,7.0,6.0,9.0,5.0,6.0,7.0,6.0,7.0,8.0,6.875631951466127,0
2020-02-22,9.0,9.0,12.0,10.0,9.0,11.0,10.0,10.0,12.0,10.0,10.313447927199189,0
2020-02-23,17.0,19.0,22.0,20.0,20.0,19.0,23.0,19.0,21.0,18.0,20.020222446916076,0
2020-02-24,26.0,32.0,32.0,36.0,30.0,34.0,27.0,31.0,26.0,33.0,31.041456016177957,0
2020-02-25,39.0,40.0,43.0,45.0,41.0,38.0,46.0,40.0,35.0,46.0,41.75935288169868,0
2020-02-26,41.0,44.0,39.0,46.0,40.0,46.0,47.0,45.0,38.0,45.0,43.579373104145596,0
2020-02-27,32.0,44.0,44.0,44.0,41.0,41.0,39.0,39.0,38.0,39.0,40.54600606673407,0
2020-02-28,30.0,37.0,32.0,35.0,35.0,37.0,38.0,32.0,35.0,34.0,34.883720930232556,0
2020-02-29,33.0,38.0,31.0,34.0,33.0,35.0,42.0,33.0,30.0,34.0,34.68149646107178,0
2020-03-01,50.0,49.0,44.0,53.0,51.0,48.0,48.0,52.0,45.0,50.0,49.54499494438827,0
2020-03-02,42.0,50.0,52.0,50.0,50.0,49.0,52.0,54.0,46.0,55.0,50.55611729019211,0
2020-03-03,47.0,48.0,47.0,52.0,54.0,50.0,51.0,52.0,52.0,53.0,51.16279069767442,0
2020-03-04,45.0,43.0,52.0,49.0,45.0,47.0,46.0,44.0,42.0,43.0,46.107178968655205,0
2020-03-05,48.0,50.0,54.0,56.0,49.0,45.0,50.0,45.0,50.0,48.0,50.05055611729019,0
2020-03-06,49.0,43.0,48.0,48.0,53.0,45.0,43.0,48.0,46.0,48.0,47.62386248736097,0
2020-03-07,31.0,42.0,36.0,35.0,37.0,37.0,37.0,35.0,31.0,36.0,36.09706774519717,0
2020-03-08,44.0,46.0,36.0,42.0,45.0,42.0,47.0,49.0,40.0,49.0,44.48938321536906,0
2020-03-09,39.0,47.0,44.0,48.0,41.0,38.0,45.0,43.0,39.0,45.0,43.37714863498483,0
2020-03-10,55.0,58.0,56.0,63.0,59.0,55.0,62.0,62.0,53.0,63.0,59.25176946410515,0
2020-03-11,65.0,69.0,70.0,67.0,69.0,64.0,68.0,68.0,70.0,72.0,68.95854398382204,0
2020-03-12,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,92.0,98.0,100.0,0
2020-03-13,85.0,93.0,90.0,100.0,97.0,97.0,95.0,95.0,100.0,100.0,96.25884732052577,0
2020-03-14,84.0,88.0,85.0,82.0,93.0,84.0,87.0,87.0,83.0,90.0,87.25985844287159,0
2020-03-15,75.0,82.0,79.0,90.0,90.0,91.0,84.0,85.0,78.0,85.0,84.83316481294236,0
