date,/m/0cjf0,isPartial
2020-01-26,27,False
2020-01-27,21,False
2020-01-28,23,False
2020-01-29,19,False
2020-01-30,20,False
2020-01-31,19,False
2020-02-01,29,False
2020-02-02,30,False
2020-02-03,21,False
2020-02-04,20,False
2020-02-05,18,False
2020-02-06,18,False
2020-02-07,16,False
2020-02-08,19,False
2020-02-09,14,False
2020-02-10,18,False
2020-02-11,17,False
2020-02-12,12,False
2020-02-13,16,False
2020-02-14,20,False
2020-02-15,25,False
2020-02-16,22,False
2020-02-17,22,False
2020-02-18,18,False
2020-02-19,16,False
2020-02-20,21,False
2020-02-21,23,False
2020-02-22,16,False
2020-02-23,19,False
2020-02-24,14,False
2020-02-25,19,False
2020-02-26,19,False
2020-02-27,14,False
2020-02-28,16,False
2020-02-29,27,False
2020-03-01,31,False
2020-03-02,28,False
2020-03-03,27,False
2020-03-04,29,False
2020-03-05,32,False
2020-03-06,32,False
2020-03-07,25,False
2020-03-08,28,False
2020-03-09,25,False
2020-03-10,39,False
2020-03-11,40,False
2020-03-12,59,False
2020-03-13,75,False
2020-03-14,80,False
2020-03-15,100,False
2020-03-16,80,False
2020-03-17,84,False
