,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-16,40.0,54.0,62.0,27.0,74.0,16.0,44.0,55.0,31.0,100.0,100.0,72.44897959183673,43.0,54.0,57.142857142857146,100.0,33.0,38.0,42.2680412371134,100.0,84.72160550177543
2020-10-17,0.0,0.0,0.0,29.0,0.0,18.0,70.0,0.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,21.0,35.0,20.0,0.0,0.0,17.198444757106763
2020-10-18,22.0,0.0,17.0,30.0,0.0,0.0,0.0,40.0,34.0,44.0,44.0,39.795918367346935,24.0,39.0,21.428571428571427,0.0,36.0,0.0,46.391752577319586,22.0,34.071916180711746
2020-10-19,0.0,18.0,15.0,27.0,0.0,0.0,64.0,0.0,0.0,19.0,39.0,17.346938775510203,21.0,17.0,0.0,0.0,21.0,37.0,0.0,20.0,23.377055628678196
2020-10-20,19.0,70.0,61.0,53.0,18.0,16.0,42.0,35.0,30.0,39.0,39.0,53.06122448979592,63.0,17.0,19.047619047619047,38.0,41.0,18.0,40.20618556701031,39.0,55.62177404516987
2020-10-21,0.0,18.0,30.0,13.0,36.0,16.0,21.0,0.0,30.0,39.0,49.0,53.06122448979592,0.0,17.0,0.0,38.0,31.0,0.0,61.855670103092784,38.0,36.39227194821638
2020-10-22,57.0,17.0,59.0,64.0,53.0,31.0,20.0,51.0,58.0,19.0,29.0,33.673469387755105,20.0,66.0,53.57142857142857,0.0,40.0,54.0,0.0,56.0,57.91464318673504
2020-10-23,19.0,17.0,0.0,39.0,36.0,31.0,61.0,35.0,15.0,38.0,57.0,68.36734693877551,0.0,17.0,0.0,75.0,51.0,18.0,40.20618556701031,0.0,45.78148397522429
2020-10-24,64.0,58.0,33.0,29.0,100.0,35.0,94.0,77.0,100.0,64.0,86.0,38.775510204081634,69.0,19.0,60.714285714285715,42.0,46.0,61.0,68.04123711340206,63.0,89.51575760383166
2020-10-25,21.0,56.0,64.0,14.0,58.0,100.0,22.0,37.0,48.0,41.0,21.0,56.12244897959184,22.0,55.0,58.333333333333336,20.0,44.0,0.0,43.29896907216495,41.0,60.91768834304514
2020-10-26,0.0,33.0,57.0,37.0,86.0,30.0,0.0,100.0,43.0,55.0,46.0,100.0,40.0,65.0,52.38095238095238,54.0,50.0,35.0,19.587628865979383,54.0,70.94125551233702
2020-10-27,57.0,67.0,44.0,51.0,71.0,15.0,62.0,17.0,44.0,37.0,29.0,85.71428571428571,21.0,17.0,35.714285714285715,56.0,61.0,53.0,60.824742268041234,38.0,68.36777011926657
2020-10-28,94.0,68.0,59.0,25.0,88.0,46.0,100.0,34.0,43.0,56.0,38.0,33.673469387755105,82.0,100.0,89.28571428571429,93.0,91.0,53.0,100.0,56.0,100.0
2020-10-29,55.0,50.0,29.0,100.0,17.0,0.0,100.0,83.0,14.0,0.0,64.0,16.3265306122449,20.0,16.0,0.0,18.0,100.0,17.0,19.587628865979383,18.0,54.628351131534494
2020-10-30,0.0,31.0,13.0,12.0,16.0,14.0,56.0,31.0,0.0,17.0,26.0,31.632653061224488,0.0,15.0,16.666666666666668,34.0,46.0,0.0,73.19587628865979,34.0,34.58186145752734
2020-10-31,55.0,33.0,42.0,24.0,52.0,45.0,40.0,83.0,14.0,0.0,46.0,66.3265306122449,0.0,16.0,52.38095238095238,36.0,79.0,35.0,19.587628865979383,54.0,58.73380910618868
2020-11-01,37.0,34.0,57.0,0.0,35.0,76.0,60.0,51.0,71.0,93.0,37.0,51.02040816326531,60.0,49.0,53.57142857142857,54.0,60.0,17.0,78.35051546391753,18.0,73.53390407983775
2020-11-02,35.0,80.0,82.0,24.0,66.0,72.0,0.0,16.0,54.0,88.0,54.0,16.3265306122449,19.0,63.0,66.66666666666667,34.0,38.0,50.0,56.70103092783505,53.0,71.73636088614137
2020-11-03,52.0,32.0,82.0,0.0,66.0,71.0,58.0,48.0,81.0,35.0,70.0,63.265306122448976,76.0,92.0,100.0,35.0,56.0,49.0,55.670103092783506,35.0,85.76504190917622
2020-11-04,78.0,70.0,37.0,11.0,59.0,38.0,0.0,58.0,48.0,63.0,47.0,28.571428571428573,68.0,56.0,75.0,77.0,25.0,89.0,49.48453608247423,31.0,74.72842594901773
2020-11-05,16.0,15.0,38.0,33.0,46.0,40.0,88.0,15.0,38.0,33.0,49.0,29.591836734693878,71.0,14.0,15.476190476190476,65.0,53.0,0.0,35.05154639175258,32.0,53.82813523128822
2020-11-06,51.0,31.0,40.0,12.0,48.0,28.0,37.0,62.0,39.0,51.0,51.0,92.85714285714286,93.0,30.0,16.666666666666668,34.0,55.0,49.0,54.63917525773196,68.0,69.91782970135029
2020-11-07,17.0,15.0,54.0,12.0,48.0,42.0,55.0,79.0,40.0,34.0,26.0,46.93877551020408,75.0,15.0,48.80952380952381,0.0,46.0,32.0,36.08247422680412,34.0,56.03066295069528
2020-11-08,52.0,0.0,0.0,12.0,33.0,28.0,19.0,16.0,13.0,35.0,35.0,46.93877551020408,57.0,15.0,65.47619047619048,17.0,47.0,33.0,37.11340206185567,17.0,42.8870180099007
2020-11-09,35.0,48.0,0.0,35.0,0.0,28.0,76.0,16.0,13.0,0.0,27.0,46.93877551020408,0.0,16.0,33.333333333333336,17.0,19.0,17.0,55.670103092783506,0.0,35.80109893474897
2020-11-10,71.0,16.0,69.0,24.0,67.0,43.0,19.0,65.0,41.0,53.0,36.0,48.97959183673469,38.0,63.0,16.666666666666668,17.0,38.0,50.0,38.144329896907216,17.0,61.587526031581596
2020-11-11,34.0,46.0,53.0,23.0,48.0,28.0,56.0,16.0,13.0,51.0,51.0,62.244897959183675,37.0,61.0,48.80952380952381,51.0,28.0,48.0,91.75257731958763,51.0,66.55553481191313
2020-11-12,35.0,31.0,41.0,12.0,17.0,14.0,19.0,32.0,27.0,35.0,44.0,31.632653061224488,96.0,31.0,16.666666666666668,35.0,28.0,17.0,55.670103092783506,52.0,49.665655635052055
2020-11-13,36.0,32.0,28.0,12.0,17.0,29.0,19.0,33.0,41.0,71.0,36.0,31.632653061224488,58.0,16.0,51.19047619047619,17.0,58.0,33.0,0.0,70.0,51.06330403384822
2020-11-14,55.0,66.0,28.0,37.0,34.0,44.0,59.0,33.0,56.0,72.0,27.0,16.3265306122449,20.0,64.0,85.71428571428571,18.0,59.0,17.0,38.144329896907216,54.0,65.47159891215972
2020-11-15,0.0,0.0,14.0,12.0,17.0,0.0,0.0,0.0,14.0,36.0,37.0,16.3265306122449,20.0,0.0,16.666666666666668,36.0,40.0,17.0,19.587628865979383,0.0,21.911769438417604
2020-11-16,18.0,32.0,69.0,24.0,33.0,44.0,57.0,16.0,41.0,0.0,45.0,16.3265306122449,58.0,63.0,16.666666666666668,52.0,57.0,0.0,18.556701030927837,53.0,52.89632977379707
2020-11-17,54.0,98.0,28.0,0.0,34.0,58.0,20.0,16.0,55.0,18.0,18.0,80.61224489795919,20.0,16.0,69.04761904761905,35.0,29.0,84.0,18.556701030927837,36.0,58.35733019236114
2020-11-18,35.0,0.0,28.0,24.0,16.0,0.0,0.0,48.0,0.0,35.0,62.0,15.306122448979592,38.0,47.0,33.333333333333336,17.0,38.0,33.0,55.670103092783506,17.0,40.20207323088053
2020-11-19,35.0,32.0,0.0,36.0,66.0,43.0,19.0,16.0,81.0,52.0,53.0,63.265306122448976,58.0,31.0,50.0,17.0,47.0,66.0,55.670103092783506,0.0,60.85694950233193
2020-11-20,18.0,16.0,0.0,36.0,34.0,29.0,20.0,16.0,27.0,0.0,18.0,16.3265306122449,39.0,48.0,34.523809523809526,35.0,19.0,17.0,0.0,35.0,33.941007680398585
2020-11-21,55.0,50.0,28.0,25.0,17.0,15.0,80.0,34.0,14.0,18.0,37.0,33.673469387755105,20.0,16.0,52.38095238095238,18.0,20.0,17.0,0.0,36.0,43.44493360968647
2020-11-22,18.0,50.0,43.0,25.0,69.0,30.0,40.0,17.0,56.0,18.0,37.0,32.6530612244898,100.0,65.0,52.38095238095238,73.0,49.0,17.0,39.175257731958766,54.0,65.62164979127164
2020-11-23,54.0,0.0,0.0,0.0,50.0,0.0,39.0,16.0,14.0,18.0,27.0,65.3061224489796,20.0,32.0,16.666666666666668,0.0,39.0,17.0,38.144329896907216,36.0,35.73993378358995
2020-11-24,52.0,63.0,13.0,12.0,33.0,14.0,19.0,47.0,27.0,51.0,26.0,46.93877551020408,0.0,15.0,0.0,17.0,19.0,16.0,18.556701030927837,0.0,36.28690048338925
2020-11-25,17.0,31.0,40.0,23.0,0.0,28.0,0.0,46.0,0.0,51.0,34.0,46.93877551020408,37.0,30.0,15.476190476190476,50.0,46.0,48.0,18.556701030927837,0.0,41.65964944076128
2020-11-26,18.0,32.0,0.0,24.0,17.0,29.0,19.0,33.0,0.0,36.0,36.0,16.3265306122449,39.0,32.0,33.333333333333336,53.0,49.0,0.0,38.144329896907216,36.0,40.09047867332604
2020-11-27,35.0,64.0,27.0,47.0,82.0,57.0,38.0,64.0,27.0,71.0,44.0,79.59183673469387,19.0,47.0,66.66666666666667,35.0,29.0,100.0,37.11340206185567,70.0,77.04991507843928
2020-11-28,18.0,32.0,28.0,24.0,17.0,15.0,77.0,0.0,27.0,0.0,18.0,0.0,39.0,31.0,16.666666666666668,18.0,58.0,17.0,0.0,18.0,33.630866831066534
2020-11-29,0.0,32.0,0.0,12.0,33.0,14.0,0.0,16.0,27.0,0.0,18.0,16.3265306122449,19.0,0.0,0.0,0.0,19.0,17.0,18.556701030927837,0.0,17.93110084950674
2020-11-30,0.0,31.0,13.0,12.0,16.0,14.0,37.0,47.0,26.0,51.0,17.0,46.93877551020408,19.0,15.0,32.142857142857146,17.0,37.0,32.0,36.08247422680412,51.0,40.78434051515666
2020-12-01,35.0,16.0,14.0,0.0,16.0,14.0,38.0,0.0,27.0,17.0,26.0,31.632653061224488,19.0,0.0,16.666666666666668,35.0,38.0,17.0,18.556701030927837,52.0,31.939885652100838
2020-12-02,0.0,16.0,27.0,24.0,16.0,28.0,37.0,0.0,13.0,17.0,17.0,15.306122448979592,19.0,15.0,33.333333333333336,17.0,37.0,16.0,0.0,0.0,25.770939550270548
2020-12-03,36.0,16.0,14.0,12.0,51.0,0.0,0.0,33.0,14.0,18.0,36.0,32.6530612244898,0.0,32.0,34.523809523809526,18.0,19.0,17.0,38.144329896907216,53.0,35.162012786298
2020-12-04,35.0,31.0,13.0,12.0,32.0,0.0,38.0,0.0,0.0,0.0,26.0,0.0,19.0,15.0,0.0,17.0,46.0,16.0,17.52577319587629,0.0,23.53857529856418
2020-12-05,37.0,50.0,29.0,25.0,0.0,0.0,0.0,17.0,43.0,18.0,19.0,16.3265306122449,20.0,49.0,34.523809523809526,54.0,30.0,35.0,19.587628865979383,0.0,36.80155597074034
2020-12-06,73.0,49.0,29.0,24.0,17.0,30.0,59.0,82.0,42.0,36.0,46.0,32.6530612244898,78.0,32.0,34.523809523809526,54.0,20.0,51.0,77.31958762886597,72.0,69.5718943712932
2020-12-07,18.0,32.0,28.0,0.0,17.0,15.0,20.0,16.0,14.0,0.0,18.0,16.3265306122449,0.0,16.0,0.0,35.0,19.0,0.0,18.556701030927837,18.0,22.304843266184754
2020-12-08,71.0,48.0,55.0,12.0,17.0,29.0,0.0,16.0,41.0,35.0,35.0,47.95918367346939,58.0,0.0,33.333333333333336,70.0,19.0,17.0,37.11340206185567,53.0,51.4771630953029
2020-12-09,18.0,64.0,28.0,24.0,33.0,72.0,39.0,64.0,14.0,88.0,36.0,80.61224489795919,19.0,16.0,33.333333333333336,52.0,29.0,50.0,38.144329896907216,87.0,65.612801250067
2020-12-10,73.0,100.0,100.0,0.0,69.0,30.0,0.0,67.0,42.0,91.0,46.0,50.0,79.0,48.0,86.9047619047619,18.0,50.0,52.0,77.31958762886597,55.0,84.08144317939418
2020-12-11,18.0,50.0,29.0,0.0,17.0,30.0,0.0,0.0,14.0,18.0,28.0,33.673469387755105,40.0,32.0,17.857142857142858,36.0,20.0,17.0,19.587628865979383,36.0,33.81260505368157
2020-12-12,18.0,17.0,0.0,12.0,52.0,15.0,40.0,17.0,14.0,18.0,56.0,33.673469387755105,39.0,0.0,52.38095238095238,0.0,40.0,17.0,0.0,0.0,32.69590563649475
2020-12-13,38.0,17.0,0.0,13.0,36.0,15.0,0.0,17.0,15.0,19.0,19.0,17.346938775510203,0.0,0.0,35.714285714285715,57.0,31.0,36.0,20.61855670103093,76.0,34.2990200734512
2020-12-14,0.0,16.0,28.0,24.0,0.0,30.0,0.0,33.0,0.0,18.0,18.0,16.3265306122449,19.0,16.0,16.666666666666668,0.0,57.0,0.0,0.0,18.0,22.980176200345944
2020-12-15,55.0,33.0,43.0,37.0,17.0,45.0,20.0,67.0,29.0,18.0,65.0,32.6530612244898,60.0,49.0,17.857142857142858,18.0,20.0,17.0,19.587628865979383,55.0,53.23347375063614
2020-12-16,19.0,34.0,0.0,13.0,0.0,15.0,20.0,17.0,14.0,18.0,37.0,17.346938775510203,40.0,0.0,34.523809523809526,0.0,60.0,0.0,19.587628865979383,0.0,26.57295947154973
2020-12-17,38.0,17.0,0.0,39.0,36.0,0.0,0.0,18.0,15.0,19.0,0.0,0.0,21.0,17.0,0.0,37.0,41.0,18.0,20.61855670103093,19.0,26.362440094934133
2020-12-18,0.0,0.0,0.0,14.0,19.0,0.0,22.0,18.0,0.0,0.0,40.0,0.0,0.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,11.342077792402305
2020-12-19,21.0,0.0,32.0,28.0,19.0,0.0,45.0,0.0,16.0,0.0,41.0,18.367346938775512,23.0,36.0,0.0,41.0,65.0,39.0,43.29896907216495,20.0,36.151302568172106
2020-12-20,39.0,18.0,0.0,40.0,19.0,16.0,42.0,36.0,46.0,20.0,39.0,17.346938775510203,0.0,86.0,19.047619047619047,39.0,42.0,37.0,62.88659793814433,19.0,47.24243427631644
2020-12-21,19.0,18.0,15.0,39.0,36.0,16.0,0.0,18.0,0.0,19.0,19.0,17.346938775510203,0.0,17.0,0.0,19.0,62.0,0.0,0.0,0.0,23.302924401276872
2020-12-22,100.0,36.0,31.0,40.0,56.0,33.0,43.0,18.0,46.0,20.0,20.0,54.08163265306123,22.0,18.0,75.0,20.0,43.0,56.0,62.88659793814433,20.0,60.34046399940856
