,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-11-11,0.0,42.0,21.0,44.0,41.0,21.0,19.0,35.0,81.0,14.0,0.0,39.0,20.0,24.0,85.0,40.0,20.0,20.0,18.0,65.0,44.23994546693934
2020-11-12,38.0,43.0,64.0,18.0,42.0,21.0,40.0,35.0,63.0,57.0,23.0,100.0,40.0,48.0,64.0,41.0,39.0,62.0,0.0,43.0,60.054533060668035
2020-11-13,20.0,22.0,21.0,27.0,21.0,84.0,20.0,53.0,64.0,28.0,71.0,0.0,60.0,49.0,0.0,41.0,59.0,21.0,19.0,22.0,47.85276073619632
2020-11-14,0.0,68.0,0.0,38.0,67.0,44.0,41.0,36.0,44.0,15.0,25.0,21.0,0.0,76.0,45.0,87.0,41.0,43.0,20.0,0.0,48.466257668711656
2020-11-15,41.0,0.0,22.0,0.0,0.0,22.0,0.0,18.0,0.0,15.0,24.0,41.0,0.0,0.0,23.0,0.0,20.0,21.0,20.0,23.0,19.768234492160875
2020-11-16,38.0,43.0,0.0,35.0,21.0,0.0,0.0,0.0,20.0,14.0,23.0,20.0,20.0,24.0,21.0,41.0,39.0,0.0,0.0,21.0,25.90320381731425
2020-11-17,78.0,22.0,84.0,71.0,63.0,21.0,100.0,53.0,0.0,29.0,47.0,40.0,20.0,24.0,65.0,41.0,80.0,42.0,39.0,21.0,64.07634628493524
2020-11-18,0.0,0.0,42.0,18.0,42.0,42.0,20.0,0.0,42.0,0.0,0.0,0.0,40.0,24.0,21.0,0.0,20.0,20.0,38.0,0.0,25.153374233128837
2020-11-19,19.0,44.0,86.0,0.0,21.0,0.0,20.0,53.0,21.0,15.0,23.0,61.0,21.0,24.0,43.0,63.0,40.0,42.0,58.0,21.0,46.01226993865031
2020-11-20,100.0,45.0,22.0,47.0,67.0,0.0,62.0,54.0,22.0,44.0,24.0,21.0,84.0,50.0,44.0,21.0,21.0,0.0,100.0,23.0,58.00954328561691
2020-11-21,20.0,45.0,22.0,0.0,0.0,44.0,20.0,18.0,0.0,30.0,0.0,0.0,21.0,25.0,22.0,21.0,0.0,21.0,20.0,0.0,22.426721199727336
2020-11-22,20.0,0.0,88.0,46.0,22.0,43.0,20.0,18.0,43.0,44.0,49.0,41.0,83.0,49.0,44.0,21.0,61.0,64.0,40.0,23.0,55.82822085889572
2020-11-23,0.0,0.0,0.0,18.0,22.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.589638718473074
2020-11-24,39.0,64.0,63.0,27.0,62.0,21.0,20.0,17.0,21.0,28.0,47.0,60.0,20.0,24.0,21.0,80.0,20.0,62.0,19.0,64.0,53.101567825494215
2020-11-25,0.0,21.0,0.0,70.0,20.0,0.0,0.0,17.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,13.087934560327199
2020-11-26,59.0,89.0,0.0,27.0,21.0,22.0,0.0,18.0,64.0,29.0,47.0,20.0,21.0,74.0,45.0,42.0,0.0,42.0,59.0,22.0,47.78459441036128
2020-11-27,38.0,0.0,21.0,36.0,21.0,21.0,0.0,35.0,21.0,14.0,46.0,0.0,40.0,24.0,22.0,21.0,20.0,62.0,0.0,65.0,34.560327198364014
2020-11-28,19.0,21.0,42.0,18.0,21.0,21.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,43.0,0.0,20.0,0.0,19.0,43.0,20.586230402181325
2020-11-29,20.0,44.0,21.0,18.0,0.0,0.0,20.0,0.0,21.0,14.0,47.0,39.0,20.0,48.0,43.0,0.0,40.0,42.0,39.0,22.0,33.946830265848675
2020-11-30,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7252897068848
2020-12-01,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.316291751874575
2020-12-02,39.0,85.0,42.0,18.0,21.0,21.0,40.0,70.0,21.0,28.0,23.0,20.0,60.0,24.0,43.0,0.0,78.0,62.0,38.0,21.0,51.39740967961828
2020-12-03,20.0,0.0,43.0,36.0,0.0,43.0,40.0,18.0,43.0,0.0,48.0,0.0,21.0,24.0,22.0,0.0,20.0,42.0,0.0,0.0,28.629856850715747
2020-12-04,57.0,42.0,41.0,17.0,21.0,41.0,39.0,67.0,0.0,0.0,23.0,20.0,20.0,24.0,42.0,61.0,19.0,20.0,56.0,21.0,43.01295160190866
2020-12-05,20.0,22.0,22.0,18.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,25.0,22.0,0.0,20.0,21.0,20.0,0.0,17.382413087934562
2020-12-06,0.0,0.0,22.0,54.0,0.0,42.0,40.0,17.0,0.0,0.0,0.0,40.0,0.0,48.0,22.0,0.0,20.0,0.0,0.0,22.0,22.290388548057265
2020-12-07,0.0,0.0,21.0,18.0,0.0,21.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,0.0,8.043626448534425
2020-12-08,0.0,44.0,21.0,18.0,21.0,21.0,40.0,0.0,42.0,14.0,23.0,40.0,0.0,48.0,43.0,0.0,20.0,21.0,19.0,22.0,31.152010906612137
2020-12-09,0.0,0.0,21.0,36.0,42.0,0.0,39.0,35.0,42.0,42.0,23.0,40.0,0.0,48.0,22.0,0.0,20.0,42.0,58.0,43.0,37.69597818677573
2020-12-10,0.0,0.0,43.0,37.0,43.0,44.0,0.0,36.0,22.0,30.0,24.0,62.0,21.0,49.0,22.0,62.0,41.0,0.0,0.0,45.0,39.60463531015679
2020-12-11,20.0,23.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,23.0,0.0,0.0,0.0,20.0,0.0,10.020449897750511
2020-12-12,20.0,46.0,0.0,46.0,44.0,0.0,21.0,18.0,44.0,29.0,96.0,21.0,21.0,76.0,0.0,22.0,21.0,22.0,40.0,23.0,41.58145875937287
2020-12-13,59.0,45.0,66.0,37.0,65.0,66.0,41.0,18.0,44.0,60.0,0.0,42.0,42.0,49.0,45.0,65.0,42.0,42.0,61.0,45.0,63.66734832992502
2020-12-14,20.0,43.0,43.0,18.0,64.0,42.0,39.0,17.0,22.0,28.0,0.0,0.0,100.0,48.0,43.0,20.0,58.0,41.0,57.0,87.0,53.85139740967962
2020-12-15,40.0,0.0,22.0,37.0,22.0,22.0,41.0,0.0,43.0,15.0,74.0,41.0,0.0,25.0,45.0,21.0,20.0,22.0,0.0,0.0,33.40149965916837
2020-12-16,40.0,23.0,22.0,74.0,87.0,22.0,61.0,0.0,43.0,15.0,75.0,21.0,42.0,49.0,90.0,21.0,41.0,22.0,40.0,0.0,53.71506475800955
2020-12-17,21.0,24.0,23.0,29.0,23.0,0.0,21.0,38.0,0.0,47.0,75.0,64.0,0.0,78.0,70.0,22.0,43.0,22.0,0.0,23.0,42.46762099522836
2020-12-18,22.0,48.0,24.0,100.0,0.0,0.0,44.0,20.0,24.0,0.0,52.0,44.0,45.0,0.0,48.0,45.0,22.0,68.0,65.0,0.0,45.73960463531015
2020-12-19,44.0,73.0,48.0,51.0,24.0,0.0,0.0,20.0,24.0,16.0,26.0,23.0,23.0,28.0,25.0,23.0,68.0,0.0,22.0,24.0,38.30947511929107
2020-12-20,0.0,24.0,23.0,0.0,0.0,23.0,22.0,19.0,0.0,15.0,0.0,22.0,0.0,27.0,48.0,0.0,0.0,0.0,0.0,24.0,16.83708248125426
2020-12-21,41.0,47.0,46.0,49.0,22.0,89.0,64.0,19.0,45.0,0.0,76.0,85.0,87.0,0.0,23.0,89.0,42.0,66.0,21.0,24.0,63.735514655760056
2020-12-22,0.0,24.0,23.0,19.0,23.0,23.0,0.0,0.0,23.0,16.0,0.0,44.0,22.0,0.0,24.0,45.0,22.0,0.0,21.0,48.0,25.69870483980914
2020-12-23,21.0,0.0,23.0,38.0,45.0,22.0,43.0,19.0,68.0,15.0,0.0,43.0,21.0,0.0,69.0,22.0,63.0,45.0,41.0,69.0,45.46693933197001
2020-12-24,23.0,0.0,25.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,29.0,24.0,24.0,0.0,0.0,50.0,24.0,25.0,46.0,53.0,26.584867075664622
2020-12-25,71.0,80.0,52.0,22.0,26.0,79.0,24.0,43.0,52.0,52.0,29.0,48.0,49.0,89.0,26.0,26.0,48.0,76.0,47.0,53.0,67.6209952283572
2020-12-26,43.0,24.0,48.0,0.0,0.0,0.0,22.0,20.0,0.0,16.0,0.0,22.0,23.0,0.0,24.0,0.0,45.0,47.0,42.0,0.0,25.6305385139741
2020-12-27,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,21.0,22.0,26.0,0.0,22.0,0.0,22.0,0.0,0.0,13.701431492842538
2020-12-28,0.0,0.0,0.0,18.0,0.0,0.0,20.0,0.0,21.0,15.0,48.0,0.0,41.0,0.0,22.0,42.0,20.0,0.0,0.0,22.0,18.336741649625086
2020-12-29,0.0,64.0,0.0,17.0,0.0,21.0,0.0,34.0,20.0,14.0,45.0,39.0,40.0,23.0,42.0,20.0,39.0,0.0,37.0,43.0,33.946830265848675
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,21.0,0.0,23.0,39.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,22.0,22.0,0.0,23.0,22.0,0.0,0.0,0.0,24.0,16.496250852079076
2021-01-01,67.0,24.0,48.0,40.0,48.0,48.0,44.0,20.0,0.0,0.0,52.0,0.0,68.0,27.0,0.0,23.0,22.0,23.0,43.0,49.0,44.035446489434214
2021-01-02,0.0,22.0,44.0,37.0,66.0,44.0,0.0,18.0,22.0,0.0,72.0,21.0,41.0,0.0,22.0,21.0,0.0,21.0,40.0,68.0,38.10497614178596
2021-01-03,0.0,44.0,21.0,36.0,64.0,42.0,20.0,35.0,21.0,29.0,24.0,41.0,61.0,25.0,66.0,21.0,40.0,21.0,0.0,45.0,44.71710974778459
2021-01-04,18.0,81.0,39.0,33.0,79.0,59.0,18.0,65.0,99.0,53.0,43.0,18.0,37.0,45.0,99.0,56.0,0.0,19.0,53.0,100.0,69.12065439672803
2021-01-05,18.0,0.0,20.0,17.0,0.0,0.0,0.0,16.0,0.0,13.0,43.0,18.0,19.0,0.0,20.0,19.0,0.0,0.0,18.0,0.0,15.064758009543286
2021-01-06,18.0,0.0,19.0,32.0,0.0,19.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,0.0,18.0,19.0,0.0,20.0,12.678936605316975
2021-01-07,18.0,20.0,39.0,33.0,20.0,39.0,19.0,0.0,0.0,14.0,0.0,18.0,38.0,45.0,20.0,0.0,18.0,19.0,0.0,40.0,27.266530334015
2021-01-08,19.0,0.0,43.0,18.0,43.0,64.0,60.0,18.0,65.0,29.0,0.0,41.0,20.0,48.0,22.0,0.0,41.0,0.0,19.0,67.0,42.05862304021814
2021-01-09,0.0,0.0,0.0,77.0,23.0,46.0,22.0,0.0,0.0,0.0,26.0,45.0,22.0,26.0,94.0,22.0,21.0,44.0,43.0,70.0,39.60463531015679
2021-01-10,0.0,24.0,0.0,0.0,24.0,47.0,0.0,39.0,23.0,16.0,26.0,22.0,22.0,27.0,24.0,23.0,22.0,46.0,0.0,49.0,29.584185412406274
2021-01-11,0.0,21.0,21.0,35.0,21.0,0.0,0.0,34.0,20.0,28.0,70.0,39.0,0.0,23.0,21.0,20.0,19.0,0.0,0.0,44.0,28.3571915473756
2021-01-12,19.0,88.0,43.0,18.0,43.0,42.0,0.0,18.0,42.0,29.0,24.0,20.0,41.0,24.0,0.0,62.0,0.0,41.0,19.0,44.0,42.05862304021814
2021-01-13,19.0,22.0,21.0,0.0,62.0,41.0,20.0,0.0,21.0,14.0,46.0,40.0,20.0,48.0,43.0,20.0,20.0,41.0,19.0,0.0,35.24199045671438
2021-01-14,19.0,66.0,22.0,27.0,21.0,86.0,81.0,53.0,43.0,0.0,48.0,62.0,62.0,73.0,0.0,41.0,100.0,21.0,39.0,0.0,58.895705521472394
2021-01-15,21.0,24.0,0.0,20.0,23.0,23.0,22.0,19.0,0.0,0.0,52.0,22.0,45.0,54.0,23.0,46.0,44.0,22.0,0.0,49.0,34.69665985003409
2021-01-16,45.0,49.0,24.0,41.0,24.0,48.0,45.0,40.0,0.0,49.0,0.0,91.0,23.0,0.0,0.0,48.0,23.0,0.0,22.0,50.0,42.39945466939332
2021-01-17,43.0,0.0,0.0,40.0,23.0,0.0,22.0,0.0,0.0,0.0,51.0,22.0,22.0,79.0,24.0,23.0,22.0,23.0,0.0,24.0,28.493524199045673
