,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-10-22,27.0,0.0,18.0,0.0,21.0,23.0,0.0,0.0,54.0,0.0,0.0,21.0,50.0,0.0,26.0,27.0,53.0,26.0,25.0,35.0,29.356471438900936
2020-10-23,27.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,27.0,0.0,25.0,18.0,12.075198843094721
2020-10-24,0.0,0.0,0.0,58.0,23.0,25.0,28.0,33.0,30.0,0.0,34.0,22.0,0.0,30.0,0.0,59.0,29.0,29.0,28.0,0.0,30.947216196673896
2020-10-25,0.0,47.0,40.0,56.0,23.0,49.0,27.0,32.0,30.0,31.0,33.0,22.0,0.0,29.0,55.0,0.0,28.0,27.0,28.0,0.0,40.27476500361533
2020-10-26,51.0,21.0,18.0,50.0,0.0,0.0,49.0,29.0,53.0,27.0,30.0,20.0,49.0,52.0,49.0,26.0,50.0,0.0,24.0,34.0,45.697758496023134
2020-10-27,0.0,22.0,18.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,26.0,0.0,27.0,0.0,0.0,0.0,35.0,13.810556760665222
2020-10-28,79.0,85.0,36.0,75.0,100.0,44.0,74.0,59.0,81.0,27.0,91.0,100.0,74.0,79.0,100.0,79.0,0.0,100.0,49.0,51.0,100.0
2020-10-29,0.0,0.0,0.0,25.0,20.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0,24.0,51.0,0.0,25.0,0.0,24.0,0.0,17.0,16.919739696312362
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,0.0,22.0,23.0,0.0,47.0,47.0,0.0,0.0,16.0,14.605929139551698
2020-10-31,53.0,64.0,37.0,100.0,0.0,22.0,49.0,29.0,53.0,55.0,61.0,20.0,49.0,52.0,50.0,0.0,52.0,49.0,99.0,17.0,65.87129428778019
2020-11-01,50.0,21.0,17.0,49.0,20.0,0.0,48.0,28.0,52.0,27.0,0.0,19.0,0.0,0.0,0.0,51.0,74.0,24.0,0.0,33.0,37.09327548806941
2020-11-02,0.0,20.0,0.0,0.0,0.0,21.0,23.0,56.0,25.0,25.0,28.0,0.0,23.0,0.0,24.0,49.0,24.0,0.0,47.0,0.0,26.391901663051335
2020-11-03,24.0,38.0,0.0,23.0,0.0,0.0,0.0,27.0,0.0,25.0,28.0,18.0,44.0,0.0,46.0,24.0,46.0,23.0,45.0,62.0,34.20101229211858
2020-11-04,43.0,35.0,29.0,63.0,17.0,54.0,21.0,24.0,22.0,23.0,50.0,17.0,20.0,44.0,20.0,22.0,43.0,21.0,82.0,29.0,49.09616775126537
2020-11-05,0.0,37.0,0.0,0.0,0.0,20.0,22.0,26.0,24.0,0.0,27.0,18.0,22.0,0.0,0.0,91.0,0.0,0.0,22.0,15.0,23.427331887201735
2020-11-06,97.0,39.0,100.0,69.0,56.0,41.0,68.0,82.0,49.0,75.0,84.0,37.0,45.0,48.0,92.0,24.0,0.0,93.0,69.0,0.0,84.45408532176427
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.7353579175704987
2020-11-08,26.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,24.0,25.0,0.0,24.0,24.0,34.0,16.63051337671728
2020-11-09,50.0,0.0,0.0,47.0,0.0,0.0,23.0,56.0,26.0,26.0,59.0,19.0,47.0,0.0,0.0,25.0,25.0,47.0,0.0,16.0,33.69486623282719
2020-11-10,0.0,0.0,34.0,72.0,38.0,21.0,24.0,0.0,52.0,26.0,59.0,57.0,70.0,25.0,0.0,51.0,50.0,47.0,0.0,50.0,48.87924801156904
2020-11-11,49.0,100.0,17.0,95.0,38.0,21.0,46.0,83.0,25.0,51.0,57.0,19.0,69.0,49.0,94.0,49.0,48.0,47.0,68.0,33.0,76.50036153289949
2020-11-12,0.0,0.0,17.0,0.0,19.0,21.0,24.0,28.0,25.0,0.0,29.0,19.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,33.0,19.16124367317426
2020-11-13,76.0,41.0,0.0,24.0,39.0,0.0,0.0,28.0,26.0,52.0,59.0,0.0,0.0,0.0,24.0,50.0,100.0,48.0,23.0,100.0,49.89154013015184
2020-11-14,53.0,43.0,36.0,25.0,21.0,67.0,49.0,29.0,27.0,0.0,31.0,81.0,25.0,53.0,50.0,0.0,0.0,50.0,50.0,35.0,52.42227042660882
2020-11-15,0.0,0.0,0.0,51.0,40.0,22.0,24.0,0.0,27.0,0.0,30.0,40.0,24.0,52.0,25.0,26.0,0.0,25.0,0.0,17.0,29.13955169920462
2020-11-16,50.0,0.0,0.0,48.0,38.0,21.0,93.0,83.0,25.0,26.0,28.0,0.0,23.0,49.0,46.0,0.0,0.0,24.0,70.0,0.0,45.119305856832966
2020-11-17,25.0,20.0,17.0,48.0,19.0,0.0,24.0,28.0,52.0,26.0,0.0,0.0,23.0,26.0,24.0,26.0,74.0,48.0,48.0,17.0,39.40708604483007
2020-11-18,25.0,0.0,0.0,24.0,58.0,21.0,47.0,28.0,26.0,0.0,0.0,19.0,46.0,25.0,24.0,75.0,49.0,0.0,24.0,16.0,36.659436008676785
2020-11-19,25.0,21.0,18.0,0.0,19.0,21.0,24.0,0.0,0.0,27.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.942877801879968
2020-11-20,0.0,0.0,0.0,25.0,0.0,22.0,0.0,0.0,0.0,27.0,31.0,0.0,25.0,0.0,24.0,26.0,51.0,25.0,25.0,34.0,22.776572668112795
2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.458423716558207
2020-11-22,26.0,64.0,18.0,0.0,40.0,87.0,72.0,58.0,0.0,80.0,61.0,80.0,24.0,0.0,0.0,26.0,26.0,49.0,24.0,17.0,54.37454808387563
2020-11-23,25.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,0.0,76.0,24.0,0.0,0.0,24.0,24.0,0.0,18.944323933477946
2020-11-24,75.0,0.0,17.0,48.0,0.0,62.0,47.0,28.0,51.0,52.0,85.0,58.0,0.0,50.0,23.0,49.0,0.0,0.0,71.0,0.0,51.77151120751987
2020-11-25,24.0,60.0,0.0,70.0,19.0,42.0,46.0,27.0,0.0,25.0,86.0,0.0,67.0,49.0,68.0,49.0,47.0,70.0,47.0,0.0,57.556037599421536
2020-11-26,51.0,21.0,18.0,25.0,59.0,65.0,48.0,29.0,52.0,81.0,30.0,19.0,48.0,51.0,49.0,50.0,100.0,24.0,49.0,50.0,66.44974692697035
2020-11-27,49.0,41.0,17.0,48.0,19.0,63.0,23.0,85.0,51.0,79.0,29.0,19.0,47.0,25.0,24.0,73.0,25.0,48.0,71.0,33.0,62.83441793203181
2020-11-28,0.0,0.0,0.0,0.0,0.0,21.0,0.0,28.0,0.0,27.0,29.0,19.0,0.0,25.0,24.0,51.0,0.0,0.0,0.0,34.0,18.655097613882862
2020-11-29,51.0,21.0,17.0,74.0,0.0,21.0,47.0,57.0,77.0,78.0,60.0,57.0,71.0,76.0,48.0,25.0,0.0,97.0,48.0,0.0,66.88358640636298
2020-11-30,74.0,61.0,52.0,47.0,38.0,21.0,47.0,55.0,52.0,53.0,0.0,57.0,23.0,50.0,24.0,25.0,73.0,70.0,23.0,33.0,63.485177151120745
2020-12-01,25.0,0.0,17.0,47.0,20.0,42.0,23.0,56.0,26.0,0.0,29.0,0.0,47.0,25.0,47.0,49.0,0.0,24.0,24.0,0.0,36.22559652928416
2020-12-02,50.0,0.0,17.0,24.0,0.0,21.0,0.0,28.0,77.0,26.0,29.0,0.0,46.0,25.0,24.0,25.0,24.0,71.0,0.0,16.0,36.370209689081705
2020-12-03,0.0,0.0,17.0,0.0,19.0,0.0,24.0,0.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,76.0,0.0,0.0,0.0,17.0,14.244396240057844
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,0.0,47.0,47.0,23.0,16.0,12.798264642082428
2020-12-05,26.0,42.0,18.0,0.0,60.0,65.0,49.0,29.0,53.0,27.0,60.0,20.0,49.0,26.0,49.0,52.0,51.0,49.0,25.0,34.0,56.6883586406363
2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,25.0,0.0,25.0,25.0,24.0,0.0,49.0,14.750542299349238
2020-12-07,25.0,20.0,35.0,24.0,19.0,42.0,0.0,28.0,51.0,0.0,0.0,19.0,47.0,25.0,24.0,25.0,0.0,48.0,47.0,0.0,34.63485177151121
2020-12-08,25.0,21.0,17.0,24.0,38.0,0.0,0.0,28.0,0.0,26.0,29.0,19.0,24.0,0.0,24.0,25.0,24.0,0.0,0.0,16.0,24.584237165582067
2020-12-09,49.0,61.0,35.0,98.0,98.0,43.0,47.0,85.0,0.0,52.0,87.0,19.0,47.0,51.0,48.0,26.0,25.0,97.0,24.0,0.0,71.72812725958062
2020-12-10,25.0,0.0,0.0,25.0,20.0,44.0,0.0,58.0,53.0,27.0,30.0,20.0,48.0,26.0,49.0,26.0,0.0,0.0,0.0,0.0,32.610267534345624
2020-12-11,0.0,0.0,0.0,25.0,21.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,9.11062906724512
2020-12-12,0.0,0.0,0.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,51.0,0.0,0.0,17.0,11.858279103398406
2020-12-13,0.0,21.0,0.0,50.0,40.0,22.0,24.0,0.0,0.0,28.0,90.0,0.0,73.0,51.0,25.0,0.0,0.0,0.0,50.0,0.0,34.27331887201735
2020-12-14,25.0,20.0,52.0,49.0,20.0,64.0,23.0,56.0,26.0,52.0,58.0,38.0,23.0,0.0,0.0,0.0,49.0,24.0,0.0,16.0,43.02241503976862
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,26.0,43.0,0.0,0.0,20.0,22.0,0.0,29.0,26.0,54.0,60.0,0.0,24.0,0.0,0.0,0.0,0.0,50.0,25.0,17.0,28.63340563991323
2020-12-17,27.0,22.0,0.0,26.0,63.0,23.0,76.0,31.0,28.0,29.0,0.0,21.0,25.0,27.0,51.0,27.0,0.0,52.0,0.0,18.0,39.479392624728845
2020-12-18,28.0,0.0,39.0,27.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,43.0,26.0,56.0,27.0,28.0,0.0,52.0,27.0,18.0,30.802603036876352
2020-12-19,29.0,0.0,20.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,33.0,0.0,27.0,0.0,27.0,0.0,0.0,27.0,27.0,0.0,17.353579175704986
2020-12-20,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,28.0,0.0,0.0,0.0,26.0,28.0,0.0,82.0,27.0,0.0,0.0,36.0,20.31814895155459
2020-12-21,0.0,44.0,37.0,26.0,21.0,0.0,51.0,60.0,28.0,56.0,62.0,0.0,50.0,54.0,76.0,54.0,27.0,51.0,0.0,18.0,51.69920462762111
2020-12-22,28.0,23.0,0.0,0.0,21.0,24.0,0.0,31.0,56.0,0.0,32.0,42.0,25.0,28.0,0.0,27.0,53.0,0.0,0.0,0.0,28.199566160520604
2020-12-23,54.0,44.0,19.0,0.0,0.0,22.0,26.0,0.0,0.0,56.0,31.0,21.0,25.0,54.0,0.0,81.0,26.0,26.0,0.0,0.0,35.06869125090383
2020-12-24,0.0,0.0,0.0,30.0,23.0,25.0,0.0,0.0,30.0,0.0,35.0,0.0,0.0,30.0,57.0,32.0,0.0,29.0,28.0,20.0,24.511930585683295
2020-12-25,61.0,0.0,21.0,59.0,24.0,26.0,28.0,69.0,32.0,32.0,0.0,23.0,0.0,31.0,0.0,30.0,31.0,29.0,29.0,0.0,37.96095444685466
2020-12-26,28.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,29.0,0.0,0.0,21.0,26.0,29.0,0.0,29.0,0.0,27.0,26.0,19.0,20.535068691250903
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,3.181489515545915
2020-12-28,0.0,41.0,0.0,24.0,0.0,21.0,0.0,29.0,0.0,54.0,30.0,19.0,0.0,25.0,0.0,0.0,25.0,0.0,24.0,0.0,21.113521330441067
2020-12-29,0.0,40.0,17.0,24.0,57.0,62.0,70.0,83.0,100.0,0.0,56.0,56.0,46.0,0.0,23.0,24.0,24.0,47.0,23.0,0.0,54.37454808387563
2020-12-30,51.0,42.0,18.0,25.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,25.0,49.0,0.0,17.0,19.884309472161966
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,57.0,23.0,19.0,54.0,0.0,24.0,53.0,63.0,0.0,59.0,100.0,22.0,53.0,57.0,27.0,0.0,27.0,27.0,27.0,18.0,51.337671728127255
2021-01-02,0.0,42.0,18.0,51.0,40.0,22.0,25.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,23.64425162689805
2021-01-03,51.0,42.0,35.0,0.0,39.0,21.0,24.0,0.0,52.0,0.0,0.0,39.0,24.0,26.0,49.0,0.0,0.0,0.0,24.0,17.0,32.031814895155456
2021-01-04,0.0,19.0,16.0,22.0,0.0,20.0,21.0,52.0,0.0,0.0,0.0,18.0,22.0,0.0,22.0,23.0,23.0,0.0,22.0,15.0,21.33044107013738
2021-01-05,23.0,19.0,48.0,68.0,36.0,59.0,44.0,53.0,48.0,25.0,55.0,0.0,0.0,70.0,67.0,0.0,23.0,22.0,67.0,0.0,52.566883586406355
2021-01-06,0.0,0.0,0.0,22.0,0.0,19.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,15.0,9.11062906724512
2021-01-07,0.0,19.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,25.0,27.0,18.0,0.0,24.0,0.0,0.0,23.0,22.0,0.0,15.0,15.256688358640636
2021-01-08,50.0,41.0,35.0,49.0,20.0,43.0,24.0,29.0,27.0,26.0,88.0,39.0,48.0,50.0,24.0,100.0,74.0,24.0,48.0,0.0,60.665220535068684
2021-01-09,27.0,22.0,19.0,26.0,21.0,23.0,26.0,61.0,0.0,29.0,0.0,43.0,25.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,25.162689804772228
2021-01-10,27.0,23.0,0.0,27.0,22.0,24.0,26.0,63.0,0.0,0.0,64.0,0.0,26.0,28.0,27.0,27.0,27.0,26.0,27.0,0.0,33.550253073029644
2021-01-11,73.0,40.0,17.0,0.0,19.0,21.0,46.0,55.0,25.0,51.0,86.0,38.0,23.0,48.0,93.0,0.0,25.0,46.0,47.0,33.0,56.832971800433825
2021-01-12,25.0,0.0,17.0,24.0,0.0,21.0,24.0,0.0,0.0,53.0,30.0,19.0,24.0,50.0,0.0,25.0,25.0,0.0,47.0,50.0,31.38105567606652
2021-01-13,25.0,20.0,0.0,24.0,39.0,42.0,47.0,0.0,0.0,26.0,0.0,19.0,0.0,0.0,24.0,25.0,24.0,0.0,24.0,0.0,24.511930585683295
2021-01-14,25.0,21.0,0.0,0.0,20.0,22.0,24.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,24.0,0.0,26.0,0.0,0.0,33.0,17.353579175704986
2021-01-15,0.0,0.0,19.0,26.0,0.0,46.0,0.0,62.0,0.0,0.0,64.0,21.0,52.0,0.0,52.0,28.0,28.0,26.0,26.0,0.0,32.53796095444685
2021-01-16,0.0,0.0,20.0,28.0,22.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,57.0,19.595083152566882
2021-01-17,0.0,22.0,19.0,27.0,0.0,23.0,53.0,31.0,28.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,27.0,0.0,26.0,0.0,20.39045553145336
