,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-11-18,76.0,39.0,67.0,37.634408602150536,100.0,80.0,62.0,38.0,57.0,64.0,52.0,53.0,72.0,22.0,57.142857142857146,35.416666666666664,60.674157303370784,53.0,77.0,21.05263157894737,77.8495490553196
2020-11-19,41.0,31.0,100.0,45.16129032258065,84.0,26.0,84.0,46.0,87.0,55.0,81.0,33.0,94.0,30.0,90.10989010989012,70.83333333333333,44.943820224719104,68.0,83.0,70.52631578947368,87.59209112082033
2020-11-20,28.0,24.0,42.0,15.053763440860216,59.0,20.0,23.0,47.0,33.0,41.0,31.0,40.0,75.0,31.0,43.956043956043956,14.583333333333334,38.20224719101124,23.0,14.0,58.94736842105263,48.60694895916517
2020-11-21,83.0,84.0,37.0,83.87096774193549,63.0,74.0,68.0,68.0,97.0,27.0,90.0,44.0,63.0,41.0,89.01098901098901,86.45833333333333,100.0,75.0,83.0,87.36842105263158,100.0
2020-11-22,92.0,68.0,75.0,100.0,64.0,29.0,68.0,43.0,53.0,90.0,50.0,73.0,54.0,91.0,100.0,31.25,58.42696629213483,51.0,39.0,88.42105263157895,91.29944349258056
2020-11-23,35.0,100.0,54.0,83.87096774193549,29.0,66.0,92.0,93.0,72.0,56.0,60.0,52.0,65.0,74.0,71.42857142857143,57.291666666666664,60.674157303370784,75.0,69.0,86.3157894736842,93.61868791025131
2020-11-24,33.0,67.0,46.0,29.032258064516128,41.0,52.0,45.0,75.0,23.0,54.0,66.0,76.0,62.0,87.0,79.12087912087912,69.79166666666667,43.82022471910113,44.0,61.0,42.10526315789474,75.90660659410756
2020-11-25,40.0,73.0,78.0,21.50537634408602,55.0,64.0,51.0,59.0,69.0,39.0,57.0,57.0,46.0,50.0,31.86813186813187,13.541666666666666,43.82022471910113,51.0,33.0,41.05263157894737,67.45045061124186
2020-11-26,60.0,52.0,53.0,52.68817204301075,72.0,26.0,45.0,67.0,39.0,72.0,36.0,26.0,55.0,67.0,60.43956043956044,55.208333333333336,58.42696629213483,37.0,34.0,100.0,73.9597277393803
2020-11-27,34.0,45.0,40.0,59.13978494623656,21.0,13.0,30.0,52.0,55.0,0.0,29.0,39.0,24.0,58.0,46.15384615384615,48.958333333333336,43.82022471910113,22.0,20.0,21.05263157894737,48.56414700015023
2020-11-28,30.0,41.0,50.0,56.98924731182796,15.0,35.0,49.0,41.0,59.0,43.0,32.0,14.0,60.0,40.0,46.15384615384615,22.916666666666668,31.46067415730337,32.0,37.0,37.89473684210526,53.57141403695141
2020-11-29,60.0,41.0,29.0,56.98924731182796,54.0,100.0,100.0,100.0,87.0,69.0,88.0,36.0,87.0,81.0,61.53846153846154,100.0,57.30337078651685,66.0,68.0,62.10526315789474,97.24512513934935
2020-11-30,53.0,52.0,65.0,29.032258064516128,55.0,26.0,37.0,59.0,54.0,77.0,43.0,64.0,54.0,22.0,59.34065934065934,61.458333333333336,35.95505617977528,66.0,53.0,34.73684210526316,69.30228662499864
2020-12-01,40.0,22.0,52.0,79.56989247311827,55.0,38.0,44.0,44.0,39.0,62.0,36.0,51.0,54.0,36.0,41.75824175824176,40.625,42.69662921348315,37.0,27.0,42.10526315789474,61.21422000048579
2020-12-02,33.0,36.0,33.0,43.01075268817204,27.0,44.0,44.0,44.0,30.0,23.0,43.0,31.0,16.0,29.0,31.86813186813187,40.625,50.561797752808985,51.0,20.0,7.368421052631579,46.9231845825285
2020-12-03,33.0,59.0,65.0,29.032258064516128,41.0,44.0,36.0,44.0,92.0,69.0,50.0,38.0,38.0,100.0,81.31868131868131,61.458333333333336,64.04494382022472,65.0,53.0,27.36842105263158,75.51541589919132
2020-12-04,53.0,30.0,26.0,58.064516129032256,20.0,51.0,58.0,44.0,61.0,8.0,71.0,38.0,31.0,29.0,54.94505494505494,40.625,35.95505617977528,51.0,46.0,27.36842105263158,57.764980004076776
2020-12-05,15.0,40.0,57.0,63.44086021505376,37.0,28.0,48.0,48.0,51.0,50.0,55.0,14.0,51.0,71.0,59.34065934065934,37.5,48.31460674157304,24.0,36.0,37.89473684210526,60.36472983888167
2020-12-06,59.0,66.0,36.0,55.913978494623656,38.0,92.0,98.0,74.0,85.0,60.0,88.0,57.0,52.0,80.0,75.82417582417582,91.66666666666667,56.17977528089887,41.0,67.0,37.89473684210526,90.7717272187601
2020-12-07,46.0,15.0,19.0,21.50537634408602,27.0,25.0,37.0,44.0,31.0,46.0,28.0,38.0,38.0,36.0,54.94505494505494,33.333333333333336,65.1685393258427,22.0,53.0,42.10526315789474,50.01407566049848
2020-12-08,59.0,81.0,71.0,78.49462365591398,34.0,51.0,89.0,52.0,91.0,46.0,100.0,70.0,61.0,57.0,49.45054945054945,75.0,65.1685393258427,87.0,94.0,54.73684210526316,94.60707301960511
2020-12-09,33.0,44.0,52.0,64.51612903225806,54.0,76.0,80.0,51.0,84.0,30.0,42.0,44.0,92.0,57.0,62.637362637362635,68.75,57.30337078651685,73.0,33.0,54.73684210526316,79.85985647006902
2020-12-10,40.0,66.0,66.0,51.61290322580645,63.0,57.0,97.0,37.0,69.0,31.0,58.0,64.0,71.0,72.0,59.34065934065934,47.916666666666664,43.82022471910113,37.0,87.0,42.10526315789474,80.33446831495581
2020-12-11,42.0,46.0,48.0,37.634408602150536,43.0,40.0,31.0,23.0,32.0,41.0,23.0,53.0,50.0,22.0,72.52747252747253,29.166666666666668,60.674157303370784,23.0,56.0,51.578947368421055,57.1155140996274
2020-12-12,83.0,33.0,22.0,40.86021505376344,16.0,72.0,42.0,66.0,52.0,35.0,73.0,50.0,44.0,73.0,36.26373626373626,22.916666666666668,65.1685393258427,66.0,68.0,47.36842105263158,69.79091908143985
2020-12-13,53.0,34.0,44.0,58.064516129032256,39.0,14.0,51.0,60.0,26.0,44.0,41.0,58.0,18.0,49.0,72.52747252747253,38.541666666666664,24.719101123595507,67.0,54.0,31.57894736842105,60.77622840711503
2020-12-14,34.0,30.0,59.0,22.580645161290324,83.0,52.0,52.0,23.0,55.0,70.0,44.0,38.0,86.0,36.0,46.15384615384615,47.916666666666664,51.68539325842696,29.0,34.0,48.421052631578945,65.23182942692716
2020-12-15,76.0,38.0,27.0,30.107526881720432,14.0,20.0,39.0,54.0,40.0,32.0,44.0,53.0,32.0,67.0,47.252747252747255,50.0,38.20224719101124,31.0,21.0,22.105263157894736,53.72744366635271
2020-12-16,70.0,39.0,27.0,37.634408602150536,43.0,61.0,47.0,39.0,49.0,40.0,46.0,40.0,33.0,30.0,34.065934065934066,51.041666666666664,38.20224719101124,84.0,35.0,29.473684210526315,60.498210892367695
2020-12-17,29.0,24.0,57.0,39.784946236559136,22.0,21.0,24.0,32.0,25.0,67.0,23.0,21.0,76.0,31.0,45.05494505494506,44.791666666666664,15.730337078651685,32.0,36.0,45.26315789473684,49.222190560239326
2020-12-18,53.0,34.0,23.0,66.66666666666667,40.0,30.0,51.0,68.0,80.0,36.0,83.0,58.0,62.0,83.0,69.23076923076923,39.583333333333336,93.25842696629213,59.0,68.0,31.57894736842105,78.15414112694472
2020-12-19,66.0,74.0,32.0,45.16129032258065,34.0,63.0,91.0,83.0,77.0,38.0,53.0,47.0,57.0,90.0,97.8021978021978,77.08333333333333,8.98876404494382,36.0,100.0,43.1578947368421,84.03312045425376
2020-12-20,60.0,57.0,69.0,27.956989247311828,72.0,50.0,57.0,29.0,81.0,70.0,56.0,33.0,40.0,56.0,71.42857142857143,43.75,38.20224719101124,47.0,34.0,36.8421052631579,71.28722748497994
2020-12-21,45.0,68.0,44.0,75.26881720430107,55.0,51.0,59.0,68.0,71.0,88.0,33.0,66.0,35.0,66.0,73.62637362637362,47.916666666666664,66.29213483146067,58.0,53.0,40.0,80.56361947219058
2020-12-22,39.0,17.0,30.0,8.602150537634408,80.0,30.0,9.0,17.0,27.0,45.0,8.0,7.0,72.0,17.0,48.35164835164835,23.958333333333332,8.98876404494382,17.0,16.0,64.21052631578948,40.528357144965625
2020-12-23,49.0,36.0,57.0,53.763440860215056,43.0,55.0,72.0,9.0,47.0,76.0,52.0,16.0,67.0,44.0,67.03296703296704,51.041666666666664,35.95505617977528,45.0,24.0,43.1578947368421,65.31449302765557
