date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-01-29,0.0,12.0,0.0,12.0,0.0,0.0,18.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.816993464052287
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0718954248366015
2020-01-31,17.0,26.0,14.0,0.0,15.0,0.0,0.0,55.0,42.0,23.0,21.0,36.0,18.0,0.0,35.0,32.0,21.0,13.0,25.0,0.0,25.68627450980392
2020-02-01,0.0,26.0,14.0,26.0,30.0,17.0,39.0,18.0,43.0,0.0,21.0,18.0,18.0,21.0,18.0,0.0,41.0,39.0,26.0,0.0,27.124183006535947
2020-02-02,0.0,12.0,0.0,0.0,14.0,0.0,0.0,17.0,20.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,8.69281045751634
2020-02-03,14.0,11.0,0.0,11.0,25.0,14.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,17.0,15.0,27.0,0.0,0.0,43.0,0.0,13.856209150326798
2020-02-04,0.0,13.0,14.0,0.0,0.0,0.0,0.0,18.0,20.0,11.0,0.0,0.0,17.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,8.431372549019608
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,13.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,12.0,23.0,12.0,8.235294117647058
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,16.0,19.0,17.0,0.0,11.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,24.0,12.0,8.366013071895425
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,14.0,0.0,0.0,0.0,20.0,19.0,21.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.862745098039215
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,13.0,0.0,12.0,14.0,16.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,20.0,0.0,0.0,12.0,10.261437908496733
2020-02-18,0.0,12.0,13.0,0.0,14.0,16.0,0.0,0.0,19.0,0.0,20.0,0.0,17.0,19.0,16.0,30.0,37.0,12.0,0.0,0.0,14.705882352941176
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,21.0,0.0,26.0,0.0,7.712418300653595
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,13.0,0.0,0.0,15.0,17.0,0.0,0.0,21.0,11.0,0.0,0.0,18.0,20.0,18.0,0.0,20.0,0.0,0.0,0.0,10.0
2020-02-24,17.0,25.0,13.0,13.0,29.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,20.0,17.0,16.0,20.0,25.0,0.0,25.0,16.209150326797385
2020-02-25,17.0,13.0,14.0,25.0,0.0,16.0,37.0,0.0,20.0,0.0,40.0,17.0,17.0,0.0,17.0,16.0,20.0,12.0,25.0,24.0,21.568627450980394
2020-02-26,16.0,24.0,0.0,0.0,0.0,16.0,18.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,12.0,10.261437908496733
2020-02-27,16.0,0.0,13.0,0.0,14.0,0.0,0.0,17.0,20.0,11.0,20.0,17.0,34.0,20.0,33.0,0.0,0.0,0.0,24.0,12.0,16.405228758169933
2020-02-28,67.0,13.0,27.0,25.0,14.0,48.0,19.0,52.0,60.0,44.0,42.0,0.0,88.0,60.0,84.0,0.0,78.0,24.0,50.0,12.0,52.745098039215684
2020-02-29,17.0,0.0,14.0,13.0,0.0,16.0,19.0,0.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,13.0,12.418300653594772
2020-03-01,0.0,12.0,13.0,12.0,14.0,16.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,39.0,0.0,0.0,38.0,12.0,0.0,24.0,13.72549019607843
2020-03-02,0.0,12.0,13.0,23.0,13.0,0.0,17.0,0.0,19.0,10.0,0.0,0.0,16.0,37.0,0.0,0.0,18.0,0.0,23.0,11.0,13.856209150326798
2020-03-03,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,19.0,16.0,0.0,18.0,0.0,0.0,0.0,5.947712418300654
2020-03-04,62.0,0.0,12.0,12.0,13.0,0.0,35.0,49.0,57.0,20.0,0.0,32.0,32.0,19.0,31.0,29.0,36.0,23.0,0.0,22.0,31.633986928104576
2020-03-05,0.0,12.0,0.0,12.0,13.0,15.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.816993464052287
2020-03-06,0.0,12.0,27.0,12.0,28.0,48.0,0.0,35.0,40.0,21.0,20.0,35.0,0.0,0.0,0.0,46.0,39.0,12.0,49.0,36.0,30.065359477124183
2020-03-07,0.0,0.0,14.0,13.0,30.0,17.0,0.0,0.0,0.0,12.0,21.0,18.0,0.0,41.0,0.0,0.0,21.0,0.0,0.0,0.0,12.222222222222221
2020-03-08,16.0,0.0,13.0,12.0,13.0,15.0,0.0,0.0,19.0,11.0,19.0,0.0,0.0,19.0,0.0,15.0,18.0,23.0,23.0,0.0,14.117647058823529
2020-03-09,0.0,0.0,12.0,0.0,13.0,16.0,0.0,16.0,0.0,10.0,19.0,16.0,0.0,0.0,16.0,0.0,18.0,12.0,23.0,0.0,11.176470588235295
2020-03-10,31.0,12.0,38.0,0.0,27.0,47.0,35.0,33.0,19.0,10.0,19.0,17.0,0.0,38.0,48.0,29.0,56.0,12.0,0.0,12.0,31.568627450980394
2020-03-11,15.0,0.0,12.0,11.0,0.0,15.0,0.0,32.0,36.0,10.0,19.0,16.0,31.0,36.0,30.0,0.0,18.0,11.0,45.0,11.0,22.745098039215684
2020-03-12,16.0,35.0,25.0,23.0,40.0,60.0,0.0,16.0,56.0,31.0,19.0,49.0,16.0,56.0,16.0,44.0,36.0,24.0,23.0,35.0,40.52287581699346
2020-03-13,97.0,100.0,53.0,100.0,100.0,97.0,56.0,0.0,100.0,100.0,41.0,53.0,68.0,100.0,34.0,62.0,100.0,100.0,97.0,72.0,100.0
2020-03-14,100.0,12.0,40.0,37.0,70.0,16.0,37.0,88.0,61.0,33.0,61.0,70.0,87.0,99.0,100.0,31.0,39.0,25.0,73.0,48.0,73.66013071895425
2020-03-15,88.0,54.0,46.0,33.0,38.0,100.0,100.0,47.0,88.0,39.0,89.0,61.0,46.0,70.0,30.0,41.0,17.0,55.0,63.0,22.0,73.66013071895425
2020-03-16,93.0,51.0,100.0,51.0,58.0,39.0,61.0,100.0,99.0,45.0,100.0,100.0,100.0,79.0,68.0,91.0,32.0,61.0,81.0,100.0,98.62745098039215
2020-03-17,53.0,41.0,32.0,31.0,46.0,66.0,77.0,0.0,67.0,36.0,33.0,71.0,84.0,49.0,27.0,38.0,32.0,20.0,39.0,60.0,58.95424836601307
2020-03-18,43.0,63.0,35.0,11.0,37.0,42.0,65.0,60.0,86.0,10.0,18.0,61.0,15.0,0.0,29.0,0.0,17.0,21.0,43.0,43.0,45.68627450980393
2020-03-19,29.0,33.0,46.0,32.0,38.0,14.0,16.0,62.0,35.0,0.0,36.0,76.0,45.0,69.0,72.0,27.0,34.0,11.0,22.0,21.0,46.928104575163395
