,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-10-22,0.0,0.0,100.0,39.0,63.75,42.0,95.0,0.0,100.0,27.0,0.0,20.0,100.0,48.0,100.0,66.0,53.0,100.0,62.96296296296296,23.655913978494624,86.55746007363807
2020-10-23,57.0,57.0,0.0,20.0,31.25,21.0,0.0,76.0,0.0,27.0,98.0,100.0,0.0,24.0,0.0,22.0,0.0,20.0,0.0,23.655913978494624,47.99788971219786
2020-10-24,0.0,0.0,45.0,22.0,36.25,24.0,36.0,0.0,28.0,31.0,0.0,0.0,28.0,0.0,0.0,75.0,60.0,68.0,70.37037037037037,26.881720430107528,45.8011228526956
2020-10-25,20.0,41.0,63.0,41.0,66.25,22.0,100.0,26.0,79.0,87.0,79.0,64.0,52.0,100.0,21.0,46.0,56.0,41.0,98.76543209876543,98.9247311827957,100.0
2020-10-26,54.0,73.0,0.0,18.0,30.0,100.0,90.0,71.0,70.0,26.0,48.0,38.0,47.0,46.0,38.0,63.0,76.0,19.0,29.62962962962963,66.66666666666667,83.47306521125617
2020-10-27,0.0,0.0,60.0,100.0,63.75,64.0,65.0,25.0,0.0,83.0,50.0,40.0,50.0,97.0,60.0,45.0,27.0,61.0,64.19753086419753,94.6236559139785,87.32308136809537
2020-10-28,58.0,20.0,20.0,0.0,32.5,0.0,0.0,77.0,26.0,28.0,77.0,0.0,26.0,25.0,20.0,23.0,27.0,21.0,32.098765432098766,24.731182795698924,44.7052161698939
2020-10-29,19.0,56.0,19.0,57.0,77.5,62.0,63.0,74.0,73.0,80.0,73.0,60.0,49.0,24.0,58.0,87.0,79.0,40.0,30.864197530864196,22.580645161290324,91.84690523013576
2020-10-30,34.0,0.0,18.0,18.0,28.75,19.0,29.0,22.0,22.0,0.0,0.0,18.0,0.0,43.0,36.0,0.0,0.0,0.0,28.395061728395063,0.0,26.30289521778268
2020-10-31,0.0,0.0,19.0,19.0,30.0,20.0,31.0,48.0,24.0,0.0,48.0,39.0,24.0,0.0,19.0,0.0,0.0,19.0,30.864197530864196,0.0,30.85546259793194
2020-11-01,18.0,18.0,19.0,0.0,61.25,20.0,62.0,48.0,0.0,53.0,72.0,58.0,24.0,0.0,38.0,42.0,52.0,19.0,29.62962962962963,0.0,52.738035469170015
2020-11-02,17.0,89.0,18.0,18.0,30.0,19.0,29.0,23.0,23.0,51.0,46.0,56.0,23.0,0.0,0.0,0.0,25.0,0.0,28.395061728395063,0.0,41.21628321129211
2020-11-03,17.0,0.0,0.0,0.0,42.5,19.0,29.0,45.0,22.0,25.0,0.0,18.0,23.0,44.0,0.0,60.0,0.0,36.0,0.0,21.50537634408602,33.44637184321414
2020-11-04,48.0,0.0,50.0,0.0,52.5,0.0,53.0,42.0,0.0,46.0,63.0,17.0,0.0,20.0,0.0,37.0,22.0,33.0,51.851851851851855,77.41935483870968,50.98183964645638
2020-11-05,17.0,17.0,0.0,17.0,42.5,0.0,56.0,44.0,22.0,24.0,0.0,35.0,0.0,43.0,35.0,20.0,23.0,53.0,55.55555555555556,0.0,41.936826054582696
2020-11-06,0.0,0.0,36.0,35.0,57.5,38.0,29.0,22.0,68.0,75.0,0.0,0.0,23.0,44.0,0.0,20.0,0.0,54.0,56.79012345679013,21.50537634408602,48.238299834985696
2020-11-07,17.0,0.0,36.0,18.0,71.25,57.0,86.0,23.0,23.0,0.0,23.0,0.0,23.0,0.0,36.0,80.0,24.0,0.0,55.55555555555556,43.01075268817204,51.235188494110524
2020-11-08,51.0,70.0,36.0,0.0,43.75,57.0,58.0,23.0,23.0,100.0,45.0,55.0,23.0,88.0,18.0,20.0,0.0,73.0,58.02469135802469,86.02150537634408,77.19154622483711
2020-11-09,35.0,18.0,18.0,18.0,28.75,38.0,0.0,46.0,23.0,25.0,45.0,0.0,45.0,22.0,0.0,41.0,0.0,0.0,28.395061728395063,64.51612903225806,41.23842483201401
2020-11-10,0.0,18.0,19.0,19.0,28.75,0.0,60.0,23.0,24.0,52.0,23.0,19.0,23.0,0.0,0.0,21.0,25.0,19.0,58.02469135802469,22.580645161290324,37.80182661330036
2020-11-11,35.0,0.0,18.0,18.0,86.25,75.0,57.0,22.0,67.0,74.0,22.0,55.0,45.0,65.0,53.0,100.0,48.0,72.0,28.395061728395063,41.935483870967744,81.7495392546582
2020-11-12,35.0,18.0,37.0,54.0,58.75,58.0,88.0,47.0,47.0,0.0,70.0,19.0,93.0,67.0,37.0,21.0,100.0,37.0,29.62962962962963,43.01075268817204,79.82014509761076
2020-11-13,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.580645161290324,4.270648966513138
2020-11-14,54.0,37.0,19.0,38.0,91.25,20.0,61.0,48.0,72.0,26.0,24.0,58.0,0.0,0.0,57.0,21.0,52.0,19.0,30.864197530864196,0.0,60.578240063378225
2020-11-15,35.0,18.0,0.0,0.0,28.75,0.0,0.0,24.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.379052452944501
2020-11-16,17.0,18.0,0.0,0.0,28.75,38.0,29.0,23.0,0.0,25.0,0.0,18.0,45.0,44.0,36.0,0.0,0.0,0.0,86.41975308641975,21.50537634408602,35.74846257382715
2020-11-17,35.0,72.0,37.0,0.0,58.75,19.0,0.0,92.0,0.0,26.0,23.0,75.0,46.0,22.0,0.0,0.0,0.0,0.0,0.0,22.580645161290324,43.95648479861355
2020-11-18,17.0,18.0,56.0,36.0,58.75,20.0,30.0,46.0,47.0,0.0,0.0,37.0,47.0,23.0,37.0,83.0,0.0,19.0,87.65432098765432,44.086021505376344,58.779160899670465
2020-11-19,18.0,18.0,18.0,0.0,60.0,0.0,0.0,47.0,0.0,0.0,70.0,19.0,0.0,23.0,0.0,21.0,0.0,0.0,29.62962962962963,21.50537634408602,28.714824291370807
2020-11-20,0.0,18.0,19.0,0.0,30.0,0.0,30.0,24.0,24.0,26.0,0.0,0.0,24.0,0.0,38.0,0.0,25.0,19.0,0.0,22.580645161290324,24.924755350829546
2020-11-21,37.0,37.0,19.0,19.0,76.25,0.0,30.0,72.0,24.0,26.0,48.0,78.0,24.0,24.0,19.0,0.0,26.0,19.0,30.864197530864196,0.0,50.67758080966763
2020-11-22,18.0,0.0,0.0,19.0,0.0,0.0,31.0,0.0,0.0,27.0,24.0,0.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,13.311810761291543
2020-11-23,0.0,0.0,37.0,37.0,0.0,39.0,30.0,24.0,24.0,26.0,0.0,0.0,23.0,23.0,37.0,42.0,25.0,19.0,0.0,44.086021505376344,35.78264830847709
2020-11-24,0.0,18.0,36.0,0.0,28.75,0.0,88.0,0.0,46.0,0.0,23.0,19.0,23.0,22.0,18.0,61.0,49.0,0.0,28.395061728395063,0.0,38.28352490294507
2020-11-25,17.0,0.0,0.0,35.0,56.25,37.0,83.0,66.0,22.0,24.0,44.0,35.0,22.0,43.0,17.0,39.0,46.0,35.0,0.0,20.43010752688172,53.38702600426911
2020-11-26,18.0,36.0,18.0,0.0,28.75,39.0,30.0,0.0,47.0,51.0,23.0,0.0,70.0,0.0,19.0,21.0,0.0,0.0,29.62962962962963,44.086021505376344,39.47498100401358
2020-11-27,0.0,35.0,0.0,18.0,0.0,0.0,29.0,0.0,0.0,25.0,23.0,18.0,0.0,22.0,37.0,21.0,25.0,37.0,58.02469135802469,43.01075268817204,32.53368645062862
2020-11-28,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.911958604032525
2020-11-29,18.0,0.0,0.0,19.0,0.0,20.0,31.0,24.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62962962962963,22.580645161290324,17.822041507131168
2020-11-30,0.0,0.0,35.0,53.0,57.5,93.0,57.0,0.0,90.0,50.0,0.0,0.0,23.0,65.0,36.0,80.0,72.0,36.0,56.79012345679013,63.44086021505376,72.19419153968093
2020-12-01,17.0,17.0,18.0,0.0,42.5,0.0,58.0,23.0,23.0,50.0,23.0,18.0,23.0,0.0,18.0,0.0,49.0,18.0,28.395061728395063,21.50537634408602,37.22318728837377
2020-12-02,0.0,0.0,0.0,0.0,57.5,0.0,29.0,0.0,0.0,25.0,23.0,37.0,23.0,22.0,18.0,20.0,0.0,0.0,0.0,0.0,21.17409899217936
2020-12-03,0.0,0.0,0.0,18.0,30.0,20.0,30.0,0.0,23.0,51.0,0.0,0.0,24.0,23.0,19.0,0.0,50.0,19.0,29.62962962962963,22.580645161290324,29.885870009551624
2020-12-04,17.0,17.0,17.0,17.0,55.0,0.0,0.0,22.0,0.0,0.0,0.0,35.0,0.0,21.0,17.0,0.0,46.0,0.0,0.0,20.43010752688172,23.664248538822847
2020-12-05,36.0,18.0,0.0,19.0,45.0,39.0,0.0,0.0,23.0,52.0,23.0,0.0,47.0,45.0,56.0,21.0,25.0,19.0,0.0,44.086021505376344,42.604951323639014
2020-12-06,18.0,19.0,0.0,38.0,46.25,61.0,0.0,49.0,24.0,53.0,24.0,0.0,49.0,24.0,38.0,43.0,52.0,19.0,60.49382716049383,0.0,51.39555578822804
2020-12-07,0.0,0.0,37.0,37.0,30.0,0.0,0.0,0.0,23.0,51.0,0.0,0.0,0.0,23.0,37.0,41.0,25.0,37.0,58.02469135802469,22.580645161290324,35.0770653480985
2020-12-08,0.0,0.0,18.0,18.0,28.75,19.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,22.0,37.0,0.0,49.0,18.0,0.0,0.0,21.278097513751952
2020-12-09,18.0,18.0,18.0,18.0,72.5,0.0,59.0,46.0,23.0,25.0,23.0,0.0,23.0,22.0,36.0,41.0,0.0,19.0,0.0,0.0,38.39625416460029
2020-12-10,36.0,18.0,57.0,37.0,0.0,40.0,0.0,47.0,24.0,26.0,24.0,19.0,0.0,0.0,19.0,42.0,50.0,19.0,29.62962962962963,0.0,40.57020844517695
2020-12-11,0.0,37.0,19.0,19.0,30.0,0.0,0.0,24.0,0.0,53.0,24.0,0.0,24.0,23.0,19.0,42.0,0.0,38.0,59.25925925925926,45.16129032258065,37.97364989748836
2020-12-12,19.0,19.0,0.0,20.0,46.25,21.0,32.0,25.0,0.0,0.0,25.0,40.0,25.0,0.0,20.0,0.0,0.0,20.0,30.864197530864196,0.0,28.54669541902044
2020-12-13,38.0,0.0,0.0,20.0,31.25,21.0,0.0,50.0,25.0,28.0,25.0,20.0,0.0,25.0,20.0,23.0,0.0,0.0,0.0,0.0,27.14361413044604
2020-12-14,18.0,0.0,18.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,50.0,38.0,0.0,21.50537634408602,23.171317911842223
2020-12-15,18.0,36.0,19.0,38.0,60.0,40.0,31.0,72.0,24.0,53.0,48.0,38.0,24.0,0.0,19.0,42.0,25.0,19.0,0.0,22.580645161290324,52.297166228735286
2020-12-16,19.0,37.0,57.0,19.0,0.0,0.0,31.0,49.0,48.0,27.0,24.0,19.0,24.0,23.0,39.0,42.0,26.0,19.0,30.864197530864196,67.74193548387096,50.052918722028394
2020-12-17,19.0,77.0,40.0,60.0,80.0,42.0,32.0,100.0,0.0,0.0,100.0,20.0,25.0,24.0,40.0,45.0,80.0,0.0,62.96296296296296,47.31182795698925,74.40260490824978
2020-12-18,100.0,100.0,21.0,21.0,100.0,0.0,34.0,79.0,27.0,0.0,26.0,63.0,26.0,51.0,0.0,0.0,28.0,0.0,100.0,24.731182795698924,66.61988735025932
2020-12-19,60.0,40.0,21.0,20.0,66.25,22.0,33.0,26.0,26.0,57.0,26.0,84.0,52.0,50.0,0.0,23.0,0.0,21.0,0.0,24.731182795698924,54.24406328312109
2020-12-20,0.0,0.0,0.0,61.0,65.0,22.0,0.0,0.0,77.0,28.0,0.0,0.0,26.0,25.0,20.0,23.0,54.0,61.0,97.53086419753086,48.38709677419355,50.57805534278633
2020-12-21,39.0,40.0,0.0,41.0,50.0,22.0,33.0,0.0,52.0,28.0,0.0,62.0,0.0,25.0,0.0,23.0,28.0,21.0,0.0,24.731182795698924,40.66185636574082
2020-12-22,98.0,60.0,21.0,0.0,65.0,44.0,34.0,52.0,26.0,59.0,52.0,63.0,0.0,0.0,0.0,47.0,28.0,0.0,33.333333333333336,24.731182795698924,58.826931467086574
