date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-03-11,39.0,44.0,44.0,56.0,44.0,48.0,48.0,39.0,35.0,38.0,45.0,43.0,52.0,50.0,41.0,54.0,46.0,44.0,54.0,39.0,46.47452393206382
2020-03-12,90.0,70.0,94.0,88.0,83.0,84.0,78.0,83.0,70.0,80.0,90.0,86.0,90.0,65.0,78.0,85.0,84.0,73.0,81.0,62.0,83.06742151312403
2020-03-13,97.0,81.0,77.0,91.0,80.0,73.0,95.0,89.0,86.0,84.0,79.0,70.0,92.0,80.0,74.0,100.0,77.0,90.0,92.0,73.0,86.46423057128152
2020-03-14,98.0,75.0,78.0,90.0,85.0,88.0,89.0,95.0,82.0,94.0,94.0,96.0,78.0,81.0,81.0,79.0,93.0,87.0,100.0,93.0,90.37570766855377
2020-03-15,100.0,100.0,100.0,100.0,90.0,87.0,100.0,89.0,97.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,91.0,100.0,100.0
2020-03-16,97.0,75.0,86.0,93.0,100.0,100.0,88.0,100.0,100.0,82.0,79.0,83.0,93.0,81.0,79.0,89.0,86.0,100.0,95.0,81.0,91.97117858980957
2020-03-17,75.0,71.0,78.0,82.0,71.0,68.0,80.0,79.0,75.0,77.0,76.0,70.0,73.0,65.0,63.0,81.0,78.0,95.0,83.0,68.0,77.61194029850746
2020-03-18,85.0,70.0,69.0,96.0,79.0,77.0,89.0,76.0,81.0,57.0,100.0,73.0,93.0,64.0,65.0,82.0,80.0,80.0,72.0,67.0,80.03088008234688
2020-03-19,76.0,66.0,71.0,77.0,71.0,74.0,75.0,91.0,77.0,60.0,84.0,85.0,62.0,62.0,74.0,75.0,70.0,70.0,73.0,59.0,74.72979927946473
2020-03-20,72.0,55.0,54.0,61.0,57.0,55.0,62.0,59.0,57.0,58.0,67.0,68.0,56.0,62.0,45.0,57.0,58.0,73.0,64.0,59.0,61.708697889861035
2020-03-21,53.0,56.0,52.0,60.0,61.0,58.0,61.0,63.0,52.0,59.0,56.0,48.0,67.0,52.0,47.0,62.0,51.0,61.0,62.0,44.0,57.90015440041173
2020-03-22,75.0,61.0,65.0,70.0,50.0,53.0,54.0,59.0,47.0,62.0,68.0,58.0,63.0,59.0,54.0,49.0,56.0,58.0,64.0,50.0,60.473494595985585
2020-03-23,44.0,37.0,55.0,49.0,49.0,47.0,45.0,48.0,45.0,45.0,41.0,43.0,49.0,40.0,42.0,54.0,52.0,47.0,55.0,39.0,47.65826042202779
2020-03-24,46.0,43.0,48.0,54.0,48.0,37.0,50.0,47.0,49.0,48.0,42.0,39.0,59.0,38.0,41.0,52.0,51.0,47.0,37.0,40.0,47.14359238291302
2020-03-25,63.0,42.0,47.0,53.0,45.0,51.0,49.0,56.0,46.0,40.0,53.0,60.0,46.0,44.0,44.0,47.0,46.0,44.0,49.0,46.0,49.97426659804426
2020-03-26,38.0,34.0,43.0,37.0,37.0,43.0,46.0,36.0,34.0,41.0,44.0,40.0,44.0,40.0,39.0,48.0,40.0,38.0,47.0,38.0,41.533710756562016
2020-03-27,36.0,37.0,42.0,30.0,35.0,32.0,38.0,42.0,30.0,33.0,43.0,32.0,35.0,29.0,27.0,36.0,35.0,38.0,36.0,28.0,35.71796191456511
2020-03-28,34.0,29.0,24.0,25.0,32.0,23.0,39.0,37.0,28.0,29.0,34.0,35.0,36.0,35.0,31.0,40.0,32.0,22.0,40.0,23.0,32.321152856407615
2020-03-29,50.0,32.0,25.0,50.0,34.0,31.0,35.0,40.0,29.0,38.0,35.0,34.0,34.0,33.0,33.0,34.0,26.0,40.0,42.0,38.0,36.69583118888317
2020-03-30,31.0,25.0,24.0,28.0,21.0,26.0,19.0,26.0,25.0,27.0,25.0,17.0,27.0,30.0,25.0,28.0,21.0,21.0,24.0,18.0,25.11580030880082
2020-03-31,21.0,20.0,25.0,27.0,20.0,24.0,25.0,21.0,20.0,15.0,27.0,23.0,29.0,18.0,25.0,26.0,20.0,29.0,27.0,23.0,23.93206381883685
2020-04-01,26.0,29.0,35.0,34.0,25.0,34.0,30.0,33.0,26.0,30.0,28.0,24.0,25.0,27.0,29.0,34.0,23.0,27.0,32.0,27.0,29.74781266083376
2020-04-02,19.0,13.0,15.0,18.0,15.0,22.0,23.0,23.0,14.0,23.0,22.0,21.0,24.0,16.0,15.0,27.0,22.0,17.0,21.0,18.0,19.96911991765311
2020-04-03,22.0,16.0,23.0,19.0,15.0,19.0,18.0,19.0,15.0,15.0,20.0,16.0,19.0,18.0,18.0,23.0,18.0,22.0,18.0,15.0,18.93978383942357
2020-04-04,28.0,30.0,27.0,28.0,36.0,32.0,28.0,34.0,29.0,30.0,28.0,36.0,27.0,20.0,26.0,20.0,26.0,31.0,35.0,22.0,29.490478641276376
2020-04-05,26.0,27.0,30.0,33.0,25.0,24.0,22.0,24.0,28.0,26.0,18.0,23.0,19.0,29.0,30.0,23.0,22.0,29.0,33.0,22.0,26.40247040658775
2020-04-06,26.0,24.0,16.0,18.0,17.0,19.0,20.0,20.0,17.0,20.0,25.0,16.0,17.0,16.0,17.0,18.0,16.0,23.0,19.0,21.0,19.81471950591868
2020-04-07,15.0,12.0,18.0,15.0,11.0,16.0,14.0,25.0,15.0,14.0,14.0,15.0,20.0,18.0,15.0,13.0,15.0,20.0,25.0,12.0,16.572310859495627
2020-04-08,24.0,17.0,17.0,23.0,18.0,17.0,17.0,21.0,22.0,17.0,22.0,16.0,21.0,18.0,18.0,16.0,24.0,22.0,17.0,15.0,19.660319094184253
2020-04-09,21.0,12.0,11.0,19.0,18.0,11.0,15.0,15.0,20.0,20.0,19.0,19.0,18.0,9.0,22.0,19.0,15.0,15.0,15.0,18.0,17.03551209469892
2020-04-10,20.0,17.0,14.0,18.0,12.0,20.0,18.0,22.0,22.0,15.0,16.0,20.0,18.0,18.0,15.0,26.0,17.0,20.0,13.0,15.0,18.322182192485844
2020-04-11,18.0,16.0,14.0,28.0,17.0,14.0,18.0,21.0,18.0,16.0,15.0,19.0,16.0,14.0,22.0,17.0,13.0,13.0,18.0,14.0,17.55018013381369
2020-04-12,17.0,11.0,14.0,15.0,16.0,10.0,18.0,20.0,20.0,13.0,22.0,13.0,18.0,17.0,15.0,20.0,20.0,17.0,14.0,17.0,16.829644879053014
2020-04-13,20.0,22.0,22.0,22.0,16.0,16.0,22.0,21.0,20.0,12.0,20.0,24.0,16.0,21.0,15.0,15.0,15.0,15.0,24.0,20.0,19.45445187853834
2020-04-14,19.0,9.0,18.0,19.0,17.0,17.0,17.0,17.0,19.0,16.0,11.0,13.0,20.0,15.0,13.0,22.0,19.0,22.0,16.0,18.0,17.344312918167784
2020-04-15,13.0,10.0,15.0,11.0,14.0,13.0,13.0,11.0,13.0,11.0,16.0,11.0,15.0,10.0,9.0,13.0,11.0,9.0,9.0,8.0,12.094698919197118
2020-04-16,17.0,14.0,17.0,10.0,15.0,15.0,22.0,16.0,15.0,12.0,12.0,13.0,14.0,15.0,9.0,14.0,17.0,18.0,22.0,11.0,15.337107565620174
2020-04-17,20.0,17.0,13.0,21.0,17.0,19.0,15.0,22.0,16.0,17.0,18.0,21.0,19.0,10.0,15.0,17.0,16.0,14.0,20.0,18.0,17.756047349459596
2020-04-18,21.0,18.0,14.0,21.0,17.0,18.0,15.0,20.0,20.0,22.0,12.0,12.0,22.0,18.0,20.0,16.0,17.0,15.0,19.0,17.0,18.219248584662893
2020-04-19,21.0,14.0,16.0,16.0,18.0,18.0,26.0,23.0,20.0,18.0,15.0,19.0,16.0,16.0,19.0,17.0,15.0,20.0,15.0,21.0,18.682449819866182
