,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty_10,/m/0b76bty_11,/m/0b76bty_12,/m/0b76bty_13,/m/0b76bty_14,/m/0b76bty_15,/m/0b76bty_16,/m/0b76bty_17,/m/0b76bty_18,/m/0b76bty_19,/m/0b76bty
2020-10-15,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38622747763317
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,52.0,0.0,52.17391304347826,0.0,48.0,59.34065934065934,47.43589743589744,0.0,0.0,48.0,0.0,31.72553386721156
2020-10-17,0.0,41.0,0.0,54.166666666666664,100.0,100.0,100.0,0.0,100.0,54.0,0.0,0.0,54.0,50.0,0.0,100.0,56.0,54.0,100.0,54.0,94.92605069501857
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,46.15384615384615,0.0,0.0,0.0,0.0,9.066784458675443
2020-10-19,50.0,38.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384615384615,0.0,0.0,0.0,0.0,15.412815702910665
2020-10-20,0.0,37.0,44.0,0.0,45.0,0.0,0.0,49.48453608247423,0.0,0.0,70.52631578947368,47.82608695652174,48.0,89.0,0.0,43.58974358974359,50.0,0.0,45.0,48.0,57.62072084780119
2020-10-21,0.0,0.0,44.0,0.0,45.0,45.0,0.0,50.51546391752577,45.0,0.0,36.8421052631579,0.0,0.0,88.0,56.043956043956044,0.0,100.0,0.0,0.0,0.0,47.63270626736584
2020-10-22,48.0,38.0,45.0,0.0,0.0,0.0,0.0,51.54639175257732,0.0,0.0,0.0,50.72463768115942,0.0,0.0,57.142857142857146,44.87179487179487,0.0,0.0,0.0,50.0,35.95639665335199
2020-10-23,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38622747763317
2020-10-24,51.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,46.15384615384615,0.0,0.0,0.0,0.0,22.412114869346574
2020-10-25,0.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,43.0,53.84615384615385,43.58974358974359,98.0,47.0,44.0,47.0,46.88932210814074
2020-10-26,0.0,36.0,42.0,0.0,88.0,43.0,0.0,100.0,43.0,48.0,34.73684210526316,0.0,47.0,43.0,0.0,42.30769230769231,96.0,47.0,44.0,94.0,79.14289870422839
2020-10-27,0.0,36.0,0.0,0.0,42.0,0.0,0.0,48.45360824742268,0.0,0.0,34.73684210526316,0.0,46.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,23.722066763593634
2020-10-28,0.0,0.0,0.0,50.0,44.0,0.0,0.0,0.0,44.0,0.0,34.73684210526316,47.82608695652174,48.0,0.0,0.0,43.58974358974359,0.0,0.0,0.0,0.0,29.131332553207802
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,42.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,41.0,0.0,47.252747252747255,0.0,0.0,41.0,38.0,0.0,29.700615847494564
2020-10-31,0.0,0.0,39.0,43.75,59.0,0.0,27.0,0.0,81.0,43.0,31.57894736842105,0.0,0.0,39.0,47.252747252747255,38.46153846153846,0.0,43.0,0.0,0.0,45.9194372155496
2020-11-01,83.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.305134177273189
2020-11-02,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119187033065655
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.329896907216494,39.0,0.0,0.0,43.47826086956522,42.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,19.76678216228472
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,38.0,42.708333333333336,0.0,39.0,26.0,43.29896907216495,38.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,43.0,0.0,0.0,42.0,36.95698108839117
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2680412371134,0.0,42.0,0.0,42.028985507246375,41.0,0.0,0.0,0.0,0.0,41.0,39.0,42.0,26.998352508589125
2020-11-08,0.0,32.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,42.0,0.0,0.0,84.0,0.0,0.0,38.46153846153846,43.0,0.0,0.0,42.0,33.35973664248993
2020-11-09,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91960753320411
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,0.0,0.0,0.0,41.666666666666664,37.0,37.0,73.0,41.23711340206186,37.0,40.0,29.473684210526315,0.0,79.0,37.0,91.20879120879121,74.35897435897436,0.0,40.0,74.0,0.0,68.30804849526655
2020-11-12,44.0,0.0,39.0,43.75,39.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,34.693192868300656
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,86.0,32.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,43.0,0.0,48.35164835164835,0.0,44.0,42.0,39.0,0.0,38.85559660335879
2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91960753320411
2020-11-17,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.35164835164835,38.46153846153846,0.0,43.0,0.0,0.0,16.19760891713998
2020-11-18,44.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,80.76923076923077,0.0,0.0,0.0,0.0,19.38985338312143
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.743589743589745,0.0,0.0,0.0,0.0,3.7090303275130467
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,0.0,67.0,39.0,43.75,0.0,0.0,27.0,44.329896907216494,40.0,85.0,0.0,0.0,43.0,0.0,0.0,58.97435897435897,0.0,43.0,40.0,43.0,53.57303299574531
2020-11-22,43.0,0.0,0.0,0.0,40.0,0.0,26.0,0.0,0.0,0.0,0.0,42.028985507246375,43.0,0.0,47.252747252747255,38.46153846153846,44.0,0.0,39.0,43.0,37.86558053397132
2020-11-23,86.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,38.46153846153846,0.0,0.0,0.0,0.0,23.187421853936403
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,43.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07899079966771
2020-11-25,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.198878666297457
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,32.0,38.0,0.0,0.0,0.0,52.0,43.29896907216495,39.0,83.0,0.0,42.028985507246375,0.0,0.0,47.252747252747255,0.0,0.0,42.0,39.0,42.0,46.622863865350595
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,38.0,37.0,25.0,42.2680412371134,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,42.0,0.0,0.0,41.0,24.849195721059335
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,67.0,40.0,45.833333333333336,0.0,0.0,55.0,0.0,0.0,0.0,32.63157894736842,43.47826086956522,43.0,0.0,49.45054945054945,39.743589743589745,0.0,0.0,0.0,44.0,42.941849423176826
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0,44.791666666666664,40.0,79.0,0.0,0.0,39.0,43.0,31.57894736842105,0.0,42.0,0.0,48.35164835164835,0.0,0.0,0.0,0.0,0.0,34.317308328045456
2020-12-04,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.652567088636594
2020-12-05,0.0,0.0,38.0,0.0,38.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,76.92307692307692,43.0,0.0,0.0,0.0,24.630354297478572
2020-12-06,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.559243099750783
2020-12-07,0.0,33.0,38.0,0.0,39.0,78.0,27.0,45.36082474226804,0.0,43.0,32.63157894736842,42.028985507246375,43.0,0.0,48.35164835164835,39.743589743589745,0.0,86.0,41.0,0.0,59.3649410554902
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,0.0,33.0,39.0,45.833333333333336,39.0,0.0,53.0,44.329896907216494,0.0,43.0,0.0,0.0,86.0,40.0,49.45054945054945,39.743589743589745,0.0,0.0,0.0,43.0,51.82816497277678
2020-12-10,45.0,34.0,0.0,46.875,0.0,0.0,0.0,46.391752577319586,0.0,0.0,0.0,44.927536231884055,44.0,41.0,0.0,0.0,48.0,45.0,0.0,45.0,41.08068691642809
2020-12-11,0.0,34.0,0.0,46.875,84.0,41.0,28.0,0.0,83.0,0.0,33.68421052631579,0.0,90.0,0.0,0.0,80.76923076923077,0.0,45.0,43.0,0.0,56.864960683274816
2020-12-12,0.0,100.0,81.0,0.0,41.0,83.0,0.0,45.36082474226804,41.0,44.0,100.0,88.40579710144928,44.0,0.0,100.0,80.76923076923077,92.0,45.0,41.0,45.0,100.0
2020-12-13,0.0,0.0,0.0,43.75,41.0,40.0,27.0,44.329896907216494,40.0,43.0,32.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.090158308233384
2020-12-14,0.0,0.0,0.0,44.791666666666664,41.0,0.0,0.0,0.0,0.0,0.0,32.63157894736842,0.0,43.0,0.0,0.0,39.743589743589745,45.0,0.0,41.0,0.0,26.799554551288825
2020-12-15,93.0,35.0,41.0,44.791666666666664,43.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,68.0,42.0,0.0,42.30769230769231,0.0,0.0,0.0,0.0,40.79185571891869
2020-12-16,0.0,34.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,0.0,0.0,44.927536231884055,0.0,0.0,51.64835164835165,0.0,0.0,0.0,0.0,45.0,22.918121431158568
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,100.0,38.0,45.0,51.041666666666664,0.0,0.0,31.0,0.0,0.0,0.0,0.0,49.27536231884058,50.0,47.0,0.0,0.0,0.0,51.0,0.0,0.0,43.14526927476516
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,0.0,74.0,0.0,100.0,45.0,0.0,0.0,49.48453608247423,44.0,49.0,0.0,0.0,100.0,45.0,0.0,44.87179487179487,51.0,48.0,44.0,48.0,69.27965397928848
2020-12-21,94.0,35.0,0.0,48.958333333333336,44.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82608695652174,47.0,0.0,53.84615384615385,0.0,0.0,0.0,44.0,0.0,38.6949790923868
2020-12-22,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67913096638053
