date,/m/05sfr2_0,/m/05sfr2_1,/m/05sfr2_2,/m/05sfr2_3,/m/05sfr2_4,/m/05sfr2_5,/m/05sfr2_6,/m/05sfr2_7,/m/05sfr2_8,/m/05sfr2_9,/m/05sfr2_10,/m/05sfr2_11,/m/05sfr2_12,/m/05sfr2_13,/m/05sfr2_14,/m/05sfr2_15,/m/05sfr2_16,/m/05sfr2_17,/m/05sfr2_18,/m/05sfr2_19,/m/05sfr2
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,22.0,0.0,12.0,0.0,14.0,19.0,0.0,0.0,12.0,16.0,0.0,0.0,32.0,0.0,11.0,10.0,16.0,0.0,0.0,0.0,10.539845758354756
2020-09-23,0.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,3.6632390745501286
2020-09-24,11.0,9.0,25.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35.0,0.0,10.0,0.0,35.0,16.0,0.0,11.568123393316196
2020-09-25,0.0,10.0,13.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,17.0,0.0,17.0,11.0,7.647814910025708
2020-09-26,0.0,0.0,14.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,11.0,19.0,0.0,18.0,12.0,7.969151670951158
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.2853470437017995
2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,16.0,12.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,7.005141388174808
2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,10.0,16.0,0.0,0.0,10.0,0.0,0.0,16.0,0.0,5.205655526992288
2020-10-02,0.0,0.0,0.0,0.0,14.0,20.0,22.0,17.0,0.0,17.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,11.0,9.190231362467868
2020-10-03,0.0,10.0,0.0,33.0,16.0,0.0,23.0,0.0,14.0,19.0,0.0,0.0,0.0,20.0,0.0,22.0,0.0,0.0,18.0,0.0,11.246786632390748
2020-10-04,0.0,0.0,0.0,16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.0,13.0,0.0,0.0,19.0,18.0,0.0,7.5835475578406175
2020-10-05,11.0,0.0,0.0,14.0,14.0,0.0,20.0,16.0,12.0,16.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,35.0,0.0,0.0,10.861182519280202
2020-10-06,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,2.442159383033419
2020-10-07,11.0,0.0,13.0,0.0,14.0,0.0,42.0,17.0,12.0,17.0,39.0,11.0,33.0,0.0,24.0,0.0,34.0,0.0,16.0,22.0,19.601542416452446
2020-10-08,0.0,9.0,0.0,0.0,14.0,0.0,21.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,0.0,5.719794344473008
2020-10-09,0.0,0.0,14.0,16.0,16.0,22.0,23.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,13.0,11.0,19.0,0.0,18.0,0.0,11.439588688946015
2020-10-10,14.0,11.0,15.0,0.0,0.0,48.0,51.0,0.0,15.0,0.0,0.0,13.0,40.0,0.0,14.0,24.0,0.0,43.0,0.0,0.0,18.508997429305914
2020-10-11,13.0,0.0,0.0,17.0,16.0,0.0,0.0,19.0,0.0,0.0,15.0,12.0,0.0,0.0,14.0,23.0,19.0,41.0,0.0,12.0,12.917737789203088
2020-10-12,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,13.0,11.0,0.0,19.0,0.0,0.0,18.0,0.0,0.0,11.0,8.933161953727506
2020-10-13,0.0,0.0,0.0,31.0,30.0,62.0,44.0,0.0,13.0,17.0,13.0,0.0,0.0,19.0,0.0,10.0,0.0,19.0,17.0,23.0,19.151670951156813
2020-10-14,12.0,0.0,13.0,31.0,0.0,20.0,22.0,52.0,13.0,17.0,40.0,11.0,17.0,0.0,24.0,31.0,17.0,0.0,17.0,23.0,23.13624678663239
2020-10-15,24.0,31.0,27.0,16.0,46.0,0.0,23.0,18.0,0.0,36.0,28.0,11.0,36.0,39.0,51.0,32.0,18.0,39.0,18.0,0.0,31.68380462724936
2020-10-16,24.0,30.0,55.0,64.0,45.0,86.0,46.0,18.0,13.0,54.0,14.0,11.0,53.0,39.0,26.0,21.0,91.0,57.0,35.0,12.0,51.028277634961455
