date,/m/0cjf0,isPartial
2020-01-30,24,False
2020-01-31,15,False
2020-02-01,26,False
2020-02-02,30,False
2020-02-03,25,False
2020-02-04,26,False
2020-02-05,26,False
2020-02-06,19,False
2020-02-07,21,False
2020-02-08,18,False
2020-02-09,21,False
2020-02-10,12,False
2020-02-11,15,False
2020-02-12,21,False
2020-02-13,14,False
2020-02-14,21,False
2020-02-15,25,False
2020-02-16,21,False
2020-02-17,22,False
2020-02-18,21,False
2020-02-19,10,False
2020-02-20,26,False
2020-02-21,28,False
2020-02-22,13,False
2020-02-23,24,False
2020-02-24,17,False
2020-02-25,16,False
2020-02-26,20,False
2020-02-27,16,False
2020-02-28,14,False
2020-02-29,24,False
2020-03-01,36,False
2020-03-02,23,False
2020-03-03,26,False
2020-03-04,29,False
2020-03-05,26,False
2020-03-06,31,False
2020-03-07,17,False
2020-03-08,35,False
2020-03-09,23,False
2020-03-10,34,False
2020-03-11,43,False
2020-03-12,64,False
2020-03-13,69,False
2020-03-14,80,False
2020-03-15,93,False
2020-03-16,100,False
2020-03-17,92,False
