,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-12-01,15.0,29.0,14.0,10.0,41.0,0.0,16.666666666666668,9.0,22.0,29.0,11.0,39.0,24.0,11.0,0.0,18.0,8.0,13.0,16.455696202531644,11.0,17.868092049813868
2020-12-02,45.0,15.0,42.0,10.0,56.0,0.0,16.666666666666668,9.0,22.0,44.0,0.0,20.0,25.0,22.0,37.93103448275862,27.0,16.0,25.0,16.455696202531644,45.0,26.185719352095216
2020-12-03,45.0,45.0,42.0,20.0,0.0,20.0,51.041666666666664,9.0,22.0,30.0,11.0,50.0,12.0,22.0,50.57471264367816,9.0,16.0,51.0,34.177215189873415,33.0,30.359091532722427
2020-12-04,16.0,15.0,29.0,0.0,0.0,10.0,17.708333333333332,9.0,35.0,0.0,12.0,10.0,13.0,0.0,26.436781609195403,9.0,0.0,13.0,0.0,12.0,12.039099951471888
2020-12-05,34.0,50.0,32.0,22.0,16.0,56.0,18.75,60.0,13.0,17.0,13.0,22.0,28.0,25.0,56.32183908045977,50.0,64.0,58.0,96.20253164556962,50.0,41.40894793653738
2020-12-06,50.0,17.0,48.0,0.0,16.0,11.0,18.75,10.0,51.0,33.0,25.0,0.0,14.0,37.0,13.793103448275861,10.0,27.0,14.0,56.962025316455694,0.0,23.983586330397767
2020-12-07,15.0,45.0,43.0,40.0,14.0,20.0,68.75,18.0,23.0,30.0,22.0,40.0,25.0,56.0,25.28735632183908,18.0,8.0,13.0,16.455696202531644,11.0,29.23012446718534
2020-12-08,15.0,15.0,42.0,10.0,14.0,10.0,0.0,9.0,11.0,29.0,11.0,0.0,25.0,22.0,12.64367816091954,9.0,0.0,13.0,0.0,33.0,14.874620099062586
2020-12-09,46.0,15.0,0.0,20.0,72.0,10.0,34.375,18.0,45.0,15.0,45.0,20.0,13.0,0.0,64.36781609195403,46.0,25.0,52.0,34.177215189873415,22.0,31.63783610955452
2020-12-10,15.0,15.0,0.0,10.0,58.0,0.0,53.125,0.0,0.0,30.0,46.0,10.0,25.0,23.0,26.436781609195403,37.0,8.0,13.0,17.72151898734177,23.0,21.745753438506718
2020-12-11,31.0,31.0,44.0,10.0,44.0,20.0,53.125,18.0,23.0,46.0,11.0,31.0,38.0,46.0,51.724137931034484,9.0,17.0,13.0,17.72151898734177,35.0,31.248306039472403
2020-12-12,33.0,17.0,46.0,11.0,31.0,21.0,0.0,20.0,0.0,49.0,24.0,11.0,0.0,0.0,0.0,10.0,9.0,28.0,0.0,0.0,16.43055799769487
2020-12-13,66.0,33.0,31.0,32.0,0.0,22.0,37.5,20.0,37.0,32.0,25.0,11.0,41.0,37.0,13.793103448275861,29.0,0.0,42.0,36.70886075949367,12.0,29.575108502398113
2020-12-14,0.0,45.0,14.0,19.0,14.0,10.0,51.041666666666664,18.0,11.0,15.0,11.0,19.0,0.0,11.0,25.28735632183908,9.0,8.0,13.0,16.455696202531644,44.0,18.75122692698882
2020-12-15,15.0,90.0,72.0,30.0,71.0,10.0,34.375,27.0,79.0,75.0,45.0,40.0,50.0,34.0,39.08045977011494,36.0,49.0,39.0,34.177215189873415,45.0,48.47717810489319
2020-12-16,16.0,46.0,0.0,51.0,29.0,30.0,69.79166666666667,9.0,23.0,62.0,12.0,61.0,26.0,11.0,13.793103448275861,0.0,33.0,40.0,70.88607594936708,12.0,32.62106268435475
2020-12-17,16.0,15.0,0.0,10.0,0.0,10.0,17.708333333333332,0.0,0.0,0.0,11.0,10.0,0.0,23.0,0.0,9.0,0.0,26.0,17.72151898734177,0.0,8.768079945499837
2020-12-18,16.0,16.0,46.0,32.0,15.0,21.0,73.95833333333333,29.0,24.0,16.0,0.0,11.0,27.0,12.0,0.0,10.0,18.0,14.0,36.70886075949367,0.0,22.137113084763467
2020-12-19,34.0,100.0,47.0,66.0,47.0,33.0,95.83333333333333,30.0,25.0,33.0,25.0,67.0,56.0,37.0,71.26436781609195,10.0,45.0,28.0,37.9746835443038,50.0,49.71952491208468
2020-12-20,17.0,17.0,0.0,22.0,32.0,22.0,37.5,20.0,12.0,0.0,12.0,33.0,28.0,25.0,13.793103448275861,0.0,27.0,14.0,0.0,12.0,18.248154207784697
2020-12-21,91.0,76.0,100.0,90.0,100.0,100.0,68.75,36.0,45.0,45.0,56.0,50.0,50.0,67.0,51.724137931034484,27.0,33.0,65.0,86.07594936708861,23.0,66.81142360758433
2020-12-22,31.0,47.0,29.0,10.0,30.0,21.0,53.125,19.0,47.0,31.0,23.0,10.0,26.0,23.0,26.436781609195403,9.0,17.0,27.0,53.164556962025316,23.0,29.4544962475518
2020-12-23,32.0,16.0,45.0,11.0,46.0,0.0,0.0,9.0,12.0,16.0,24.0,11.0,27.0,0.0,13.793103448275861,19.0,9.0,28.0,36.70886075949367,35.0,20.697307003643626
2020-12-24,18.0,18.0,17.0,36.0,17.0,24.0,0.0,54.0,14.0,18.0,41.0,24.0,45.0,27.0,45.97701149425287,43.0,29.0,15.0,20.253164556962027,27.0,28.262159141066235
2020-12-25,38.0,38.0,55.0,13.0,0.0,25.0,43.75,23.0,44.0,57.0,29.0,13.0,0.0,29.0,16.091954022988507,23.0,21.0,17.0,21.518987341772153,14.0,27.580066538157425
2020-12-26,53.0,17.0,16.0,34.0,49.0,0.0,59.375,21.0,13.0,34.0,13.0,23.0,44.0,39.0,14.942528735632184,10.0,9.0,30.0,39.24050632911393,26.0,28.86255605884538
2020-12-27,0.0,16.0,29.0,21.0,29.0,21.0,36.458333333333336,37.0,12.0,31.0,35.0,41.0,26.0,23.0,26.436781609195403,9.0,8.0,13.0,35.44303797468354,35.0,25.670793909686004
2020-12-28,16.0,16.0,0.0,10.0,15.0,0.0,17.708333333333332,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,5.814739140850886
2020-12-29,48.0,32.0,30.0,0.0,15.0,32.0,36.458333333333336,28.0,12.0,16.0,36.0,11.0,40.0,24.0,13.793103448275861,28.0,9.0,27.0,36.70886075949367,48.0,27.71783709432534
2020-12-30,66.0,33.0,15.0,32.0,31.0,11.0,18.75,29.0,37.0,16.0,37.0,22.0,69.0,37.0,41.37931034482759,10.0,18.0,0.0,36.70886075949367,37.0,31.63349737279898
2020-12-31,18.0,53.0,83.0,23.0,34.0,46.0,60.416666666666664,32.0,53.0,35.0,26.0,12.0,44.0,53.0,45.97701149425287,42.0,48.0,45.0,59.49367088607595,92.0,47.9606582899904
2021-01-01,76.0,38.0,54.0,37.0,36.0,37.0,64.58333333333333,11.0,71.0,19.0,28.0,25.0,16.0,14.0,65.51724137931035,68.0,82.0,32.0,43.037974683544306,42.0,45.535889560998406
2021-01-02,17.0,51.0,16.0,34.0,33.0,34.0,19.791666666666668,20.0,25.0,0.0,0.0,34.0,29.0,25.0,58.62068965517241,0.0,37.0,0.0,39.24050632911393,13.0,25.740475892042014
2021-01-03,86.0,17.0,32.0,44.0,16.0,34.0,19.791666666666668,20.0,13.0,67.0,25.0,56.0,42.0,50.0,43.67816091954023,20.0,28.0,14.0,0.0,64.0,36.649145502616925
2021-01-04,0.0,15.0,14.0,0.0,0.0,10.0,16.666666666666668,0.0,11.0,29.0,11.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,49.36708860759494,0.0,10.920159888763314
2021-01-05,30.0,15.0,0.0,10.0,28.0,10.0,0.0,18.0,34.0,45.0,22.0,30.0,38.0,11.0,12.64367816091954,27.0,33.0,26.0,17.72151898734177,11.0,22.174108503101795
2021-01-06,45.0,45.0,14.0,20.0,43.0,20.0,84.375,44.0,0.0,45.0,33.0,40.0,25.0,33.0,39.08045977011494,36.0,8.0,26.0,34.177215189873415,45.0,36.021755106640626
2021-01-07,30.0,15.0,14.0,20.0,0.0,10.0,34.375,9.0,11.0,29.0,0.0,0.0,13.0,11.0,25.28735632183908,27.0,16.0,13.0,34.177215189873415,11.0,17.11107839894888
2021-01-08,15.0,15.0,15.0,10.0,15.0,10.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,11.0,12.64367816091954,0.0,8.0,0.0,17.72151898734177,11.0,8.499644105020256
2021-01-09,84.0,67.0,31.0,22.0,16.0,22.0,37.5,20.0,25.0,16.0,12.0,44.0,28.0,12.0,13.793103448275861,10.0,27.0,43.0,18.9873417721519,12.0,29.74887389731044
2021-01-10,33.0,67.0,31.0,22.0,48.0,44.0,56.25,29.0,25.0,16.0,12.0,11.0,14.0,37.0,56.32183908045977,10.0,18.0,28.0,0.0,25.0,30.87735609624276
2021-01-11,15.0,14.0,28.0,19.0,0.0,0.0,33.333333333333336,0.0,11.0,14.0,11.0,10.0,12.0,11.0,12.64367816091954,9.0,16.0,25.0,49.36708860759494,11.0,15.97177972253735
2021-01-12,74.0,44.0,56.0,39.0,84.0,29.0,33.333333333333336,26.0,11.0,87.0,55.0,39.0,100.0,65.0,50.57471264367816,53.0,32.0,77.0,100.0,55.0,58.8271242630112
2021-01-13,74.0,60.0,42.0,39.0,43.0,40.0,67.70833333333333,27.0,34.0,44.0,22.0,20.0,37.0,22.0,25.28735632183908,27.0,49.0,52.0,34.177215189873415,56.0,43.2056312619546
2021-01-14,46.0,92.0,43.0,10.0,43.0,51.0,52.083333333333336,27.0,23.0,30.0,57.0,41.0,0.0,56.0,78.16091954022988,45.0,25.0,26.0,68.35443037974683,34.0,44.92425588375263
2021-01-15,94.0,31.0,15.0,61.0,74.0,21.0,70.83333333333333,56.0,35.0,77.0,82.0,41.0,52.0,58.0,40.229885057471265,46.0,67.0,40.0,17.72151898734177,58.0,54.951457285859604
2021-01-16,17.0,17.0,16.0,22.0,16.0,11.0,76.04166666666667,30.0,13.0,33.0,0.0,22.0,42.0,12.0,42.52873563218391,30.0,9.0,14.0,18.9873417721519,37.0,25.36442183614395
2021-01-17,66.0,16.0,15.0,22.0,31.0,32.0,0.0,19.0,12.0,16.0,12.0,43.0,14.0,12.0,27.586206896551722,29.0,0.0,14.0,18.9873417721519,12.0,21.814138908768474
2021-01-18,15.0,15.0,0.0,0.0,0.0,20.0,16.666666666666668,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,16.455696202531644,11.0,6.896719451353096
2021-01-19,44.0,14.0,41.0,19.0,41.0,19.0,33.333333333333336,17.0,11.0,14.0,32.0,10.0,12.0,22.0,12.64367816091954,17.0,0.0,13.0,0.0,22.0,20.881490764886518
2021-01-20,0.0,0.0,28.0,19.0,0.0,19.0,33.333333333333336,18.0,22.0,44.0,11.0,10.0,12.0,22.0,12.64367816091954,9.0,8.0,25.0,32.91139240506329,11.0,17.85569180328571
2021-01-21,15.0,0.0,14.0,10.0,43.0,20.0,0.0,9.0,11.0,15.0,11.0,10.0,25.0,11.0,12.64367816091954,18.0,0.0,13.0,34.177215189873415,11.0,14.990016423097032
