date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc,batch_id
2020-01-01,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.21580547112462,0
2020-01-02,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.4184397163120568,0
2020-01-03,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.7223910840932117,0
2020-01-04,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.519756838905775,0
2020-01-05,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.6210739614994933,0
2020-01-06,4.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,2.43161094224924,0
2020-01-07,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9118541033434651,0
2020-01-08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20263424518743667,0
2020-01-09,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.21580547112462,0
2020-01-10,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.3302938196555214,0
2020-01-11,1.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,1.0,1.6210739614994933,0
2020-01-12,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.026342451874367,0
2020-01-13,4.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.634245187436677,0
2020-01-14,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9250253292806483,0
2020-01-15,3.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,3.0,2.634245187436677,0
2020-01-16,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.3171225937183384,0
