,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21_10,/m/01b_21_11,/m/01b_21_12,/m/01b_21_13,/m/01b_21_14,/m/01b_21_15,/m/01b_21_16,/m/01b_21_17,/m/01b_21_18,/m/01b_21_19,/m/01b_21
2020-02-08,40.0,59.0,33.0,74.0,46.0,16.0,64.0,22.0,22.0,25.0,28.0,46.0,47.0,19.0,37.0,26.0,33.0,47.0,39.0,21.0,44.524236983842016
2020-02-09,30.0,30.0,54.0,37.0,69.0,54.0,64.0,32.0,54.0,24.0,37.0,18.0,37.0,19.0,36.0,51.0,22.0,12.0,38.0,21.0,44.225014961101145
2020-02-10,28.0,28.0,30.0,17.0,54.0,10.0,48.0,40.0,20.0,33.0,53.0,17.0,35.0,26.0,9.0,36.0,20.0,65.0,18.0,20.0,36.32555356074207
2020-02-11,18.0,19.0,39.0,25.0,11.0,20.0,35.0,20.0,39.0,11.0,17.0,8.0,17.0,42.0,34.0,46.0,40.0,43.0,18.0,10.0,30.64033512866547
2020-02-12,9.0,9.0,31.0,26.0,33.0,41.0,12.0,0.0,20.0,23.0,18.0,34.0,9.0,35.0,17.0,36.0,10.0,43.0,9.0,20.0,26.032315978456015
2020-02-13,19.0,39.0,31.0,17.0,22.0,20.0,48.0,30.0,30.0,34.0,27.0,44.0,36.0,35.0,35.0,36.0,41.0,22.0,0.0,30.0,35.66726511071215
2020-02-14,10.0,20.0,11.0,27.0,0.0,42.0,25.0,11.0,31.0,24.0,0.0,27.0,9.0,9.0,0.0,12.0,11.0,23.0,19.0,10.0,19.210053859964095
2020-02-15,11.0,52.0,34.0,28.0,48.0,28.0,81.0,34.0,22.0,37.0,30.0,19.0,10.0,29.0,39.0,53.0,56.0,37.0,39.0,22.0,42.4296828246559
2020-02-16,28.0,37.0,41.0,9.0,77.0,31.0,37.0,41.0,10.0,45.0,36.0,17.0,18.0,26.0,43.0,48.0,51.0,33.0,27.0,30.0,40.9934171154997
2020-02-17,9.0,36.0,39.0,33.0,31.0,43.0,34.0,38.0,19.0,21.0,25.0,33.0,17.0,33.0,8.0,34.0,19.0,21.0,0.0,38.0,31.77737881508079
2020-02-18,26.0,35.0,0.0,24.0,0.0,39.0,34.0,19.0,9.0,11.0,0.0,24.0,17.0,25.0,8.0,34.0,19.0,41.0,25.0,19.0,24.47636146020347
2020-02-19,27.0,27.0,20.0,8.0,31.0,15.0,0.0,19.0,10.0,22.0,17.0,24.0,0.0,8.0,16.0,46.0,30.0,32.0,0.0,39.0,23.399162178336326
2020-02-20,29.0,19.0,0.0,0.0,33.0,10.0,36.0,10.0,20.0,22.0,18.0,17.0,9.0,35.0,17.0,36.0,31.0,44.0,27.0,10.0,25.314183123877918
2020-02-21,9.0,19.0,41.0,17.0,33.0,41.0,12.0,30.0,20.0,0.0,36.0,17.0,18.0,18.0,9.0,36.0,0.0,22.0,27.0,41.0,26.690604428485937
2020-02-22,61.0,61.0,34.0,46.0,35.0,55.0,65.0,33.0,76.0,96.0,29.0,55.0,57.0,37.0,55.0,77.0,67.0,82.0,20.0,33.0,64.27289048473968
2020-02-23,40.0,49.0,32.0,44.0,23.0,37.0,25.0,11.0,32.0,70.0,37.0,44.0,37.0,27.0,27.0,62.0,32.0,35.0,28.0,22.0,42.72890484739678
2020-02-24,18.0,9.0,19.0,8.0,10.0,19.0,11.0,0.0,0.0,11.0,8.0,8.0,17.0,8.0,24.0,0.0,0.0,0.0,8.0,10.0,11.250748055056853
2020-02-25,9.0,8.0,27.0,8.0,10.0,18.0,0.0,9.0,18.0,20.0,16.0,15.0,24.0,24.0,8.0,11.0,18.0,0.0,8.0,27.0,16.63674446439258
2020-02-26,32.0,40.0,52.0,29.0,9.0,13.0,31.0,26.0,26.0,28.0,8.0,29.0,30.0,15.0,22.0,41.0,61.0,28.0,23.0,43.0,35.0688210652304
2020-02-27,25.0,33.0,27.0,15.0,10.0,22.0,43.0,36.0,0.0,50.0,31.0,30.0,16.0,8.0,8.0,21.0,18.0,10.0,23.0,18.0,26.570915619389588
2020-02-28,18.0,27.0,10.0,16.0,21.0,24.0,23.0,39.0,10.0,11.0,17.0,32.0,8.0,8.0,8.0,34.0,19.0,31.0,0.0,9.0,21.843207660083785
2020-02-29,18.0,62.0,19.0,24.0,31.0,19.0,23.0,19.0,19.0,42.0,17.0,8.0,8.0,33.0,16.0,23.0,20.0,10.0,42.0,0.0,27.10951526032316
2020-03-01,27.0,36.0,68.0,24.0,31.0,38.0,45.0,19.0,19.0,53.0,42.0,24.0,25.0,25.0,33.0,11.0,58.0,42.0,34.0,38.0,41.41232794733693
2020-03-02,8.0,17.0,18.0,30.0,10.0,22.0,10.0,9.0,18.0,39.0,8.0,23.0,0.0,15.0,15.0,21.0,18.0,38.0,8.0,18.0,20.646319569120287
2020-03-03,17.0,17.0,37.0,24.0,30.0,45.0,77.0,9.0,45.0,50.0,32.0,31.0,16.0,63.0,54.0,43.0,64.0,40.0,40.0,45.0,46.61879114302813
2020-03-04,8.0,0.0,0.0,8.0,9.0,49.0,11.0,0.0,9.0,10.0,8.0,15.0,8.0,8.0,7.0,21.0,0.0,10.0,16.0,0.0,11.789347695990426
2020-03-05,17.0,9.0,9.0,8.0,10.0,36.0,43.0,9.0,9.0,10.0,8.0,16.0,8.0,0.0,31.0,11.0,18.0,30.0,32.0,18.0,19.86834230999402
2020-03-06,18.0,26.0,39.0,24.0,20.0,29.0,34.0,19.0,37.0,32.0,33.0,24.0,8.0,25.0,24.0,22.0,39.0,61.0,0.0,38.0,33.03411131059246
2020-03-07,38.0,19.0,10.0,34.0,44.0,25.0,72.0,30.0,10.0,23.0,18.0,17.0,18.0,34.0,60.0,24.0,51.0,33.0,27.0,40.0,37.52244165170557
2020-03-08,47.0,28.0,10.0,0.0,33.0,46.0,36.0,50.0,40.0,22.0,35.0,34.0,9.0,17.0,35.0,36.0,20.0,22.0,44.0,30.0,35.5475763016158
2020-03-09,42.0,8.0,54.0,37.0,29.0,54.0,32.0,36.0,9.0,59.0,31.0,30.0,31.0,15.0,23.0,42.0,36.0,48.0,48.0,44.0,42.36983842010772
2020-03-10,9.0,9.0,28.0,0.0,40.0,28.0,33.0,28.0,19.0,10.0,17.0,8.0,0.0,0.0,16.0,22.0,19.0,30.0,8.0,9.0,19.92818671454219
2020-03-11,61.0,95.0,84.0,47.0,80.0,51.0,100.0,37.0,73.0,73.0,41.0,63.0,74.0,73.0,48.0,100.0,84.0,71.0,41.0,73.0,81.92698982645123
2020-03-12,34.0,83.0,64.0,83.0,97.0,54.0,86.0,62.0,27.0,100.0,71.0,37.0,63.0,47.0,38.0,64.0,100.0,78.0,63.0,45.0,77.55834829443447
2020-03-13,26.0,43.0,28.0,39.0,60.0,61.0,88.0,47.0,37.0,20.0,24.0,55.0,49.0,16.0,0.0,66.0,28.0,41.0,49.0,37.0,48.71334530221425
2020-03-14,58.0,48.0,63.0,35.0,44.0,76.0,74.0,31.0,31.0,58.0,46.0,18.0,54.0,89.0,44.0,49.0,52.0,33.0,18.0,31.0,56.97187312986236
2020-03-15,78.0,70.0,77.0,58.0,65.0,73.0,72.0,26.0,76.0,94.0,81.0,58.0,83.0,59.0,51.0,89.0,69.0,83.0,31.0,68.0,81.44823459006584
2020-03-16,43.0,58.0,63.0,53.0,42.0,47.0,65.0,39.0,54.0,35.0,34.0,33.0,27.0,20.0,33.0,56.0,32.0,8.0,62.0,46.0,50.86774386594853
2020-03-17,67.0,65.0,89.0,60.0,51.0,47.0,85.0,48.0,95.0,44.0,55.0,100.0,69.0,47.0,53.0,84.0,32.0,51.0,84.0,63.0,77.13943746259724
2020-03-18,48.0,72.0,26.0,44.0,36.0,60.0,71.0,51.0,26.0,28.0,59.0,58.0,45.0,44.0,51.0,51.0,17.0,64.0,30.0,34.0,54.7576301615799
2020-03-19,40.0,65.0,87.0,51.0,93.0,100.0,62.0,44.0,53.0,58.0,100.0,37.0,76.0,60.0,88.0,92.0,88.0,94.0,85.0,86.0,87.31298623578695
2020-03-20,100.0,100.0,100.0,100.0,72.0,63.0,80.0,100.0,91.0,82.0,29.0,64.0,58.0,100.0,84.0,68.0,84.0,100.0,96.0,100.0,100.0
2020-03-21,62.0,89.0,68.0,32.0,83.0,43.0,90.0,85.0,66.0,74.0,42.0,40.0,100.0,66.0,41.0,78.0,58.0,93.0,43.0,57.0,78.39616995810891
2020-03-22,52.0,69.0,56.0,31.0,50.0,60.0,33.0,56.0,74.0,62.0,32.0,48.0,73.0,48.0,47.0,87.0,86.0,80.0,100.0,56.0,71.8132854578097
2020-03-23,7.0,26.0,22.0,12.0,53.0,43.0,61.0,72.0,58.0,16.0,38.0,49.0,69.0,31.0,31.0,59.0,36.0,62.0,26.0,29.0,47.875523638539796
2020-03-24,65.0,87.0,63.0,66.0,100.0,51.0,83.0,85.0,77.0,86.0,41.0,54.0,34.0,61.0,100.0,55.0,47.0,67.0,76.0,93.0,83.24356672651108
2020-03-25,37.0,15.0,40.0,41.0,34.0,32.0,37.0,32.0,39.0,0.0,21.0,14.0,41.0,21.0,40.0,47.0,56.0,51.0,42.0,47.0,41.11310592459605
2020-03-26,7.0,15.0,32.0,33.0,25.0,24.0,19.0,40.0,24.0,53.0,21.0,13.0,20.0,14.0,20.0,47.0,32.0,9.0,28.0,16.0,29.443447037701976
2020-03-27,36.0,21.0,46.0,45.0,49.0,54.0,63.0,45.0,76.0,34.0,54.0,26.0,33.0,53.0,39.0,27.0,23.0,49.0,54.0,61.0,53.141831238779176
2020-03-28,51.0,76.0,83.0,46.0,89.0,78.0,96.0,64.0,55.0,92.0,64.0,69.0,88.0,47.0,62.0,86.0,56.0,89.0,57.0,54.0,83.90185517654099
2020-03-29,60.0,67.0,37.0,69.0,78.0,64.0,32.0,36.0,100.0,30.0,88.0,46.0,40.0,55.0,62.0,76.0,46.0,58.0,48.0,36.0,67.50448833034112
2020-03-30,21.0,14.0,23.0,13.0,25.0,47.0,18.0,23.0,47.0,26.0,14.0,20.0,20.0,20.0,20.0,18.0,24.0,17.0,21.0,15.0,26.690604428485937
2020-03-31,36.0,14.0,47.0,19.0,33.0,19.0,45.0,45.0,38.0,8.0,27.0,26.0,33.0,33.0,20.0,54.0,8.0,41.0,34.0,8.0,35.188509874326755
2020-04-01,43.0,36.0,92.0,39.0,74.0,53.0,46.0,46.0,39.0,43.0,40.0,46.0,48.0,40.0,33.0,45.0,31.0,41.0,55.0,38.0,55.535607420706164
2020-04-02,29.0,51.0,16.0,40.0,43.0,28.0,38.0,39.0,48.0,44.0,28.0,20.0,42.0,27.0,14.0,28.0,40.0,43.0,21.0,23.0,39.61699581089168
2020-04-03,46.0,31.0,33.0,41.0,9.0,16.0,20.0,24.0,25.0,18.0,7.0,21.0,29.0,36.0,21.0,29.0,8.0,0.0,22.0,24.0,27.528426092160384
2020-04-04,9.0,27.0,9.0,8.0,30.0,14.0,0.0,19.0,28.0,32.0,8.0,16.0,8.0,25.0,24.0,33.0,0.0,20.0,8.0,0.0,19.03052064631957
2020-04-05,35.0,35.0,48.0,16.0,41.0,38.0,33.0,19.0,38.0,10.0,17.0,8.0,17.0,8.0,16.0,11.0,9.0,20.0,17.0,28.0,27.767803710353082
2020-04-06,15.0,7.0,24.0,27.0,25.0,16.0,9.0,31.0,8.0,17.0,14.0,0.0,14.0,7.0,13.0,19.0,16.0,0.0,7.0,39.0,18.43207660083782
2020-04-07,23.0,15.0,24.0,14.0,35.0,25.0,29.0,32.0,33.0,27.0,7.0,0.0,7.0,21.0,14.0,39.0,8.0,9.0,15.0,16.0,23.518850987432675
2020-04-08,23.0,15.0,25.0,14.0,26.0,20.0,10.0,16.0,25.0,27.0,14.0,14.0,14.0,14.0,7.0,19.0,0.0,0.0,14.0,16.0,18.731298623578695
2020-04-09,0.0,0.0,9.0,0.0,0.0,8.0,0.0,17.0,8.0,9.0,7.0,7.0,7.0,7.0,14.0,10.0,17.0,9.0,15.0,0.0,8.617594254937163
2020-04-10,16.0,0.0,8.0,14.0,9.0,8.0,10.0,8.0,17.0,9.0,7.0,0.0,7.0,7.0,14.0,0.0,9.0,18.0,7.0,25.0,11.549970077797726
2020-04-11,17.0,17.0,9.0,23.0,29.0,18.0,11.0,27.0,0.0,10.0,16.0,8.0,24.0,16.0,8.0,11.0,27.0,10.0,0.0,0.0,16.816277678037103
2020-04-12,34.0,9.0,28.0,23.0,30.0,18.0,11.0,36.0,37.0,21.0,25.0,16.0,40.0,24.0,8.0,22.0,46.0,0.0,25.0,0.0,27.10951526032316
2020-04-13,23.0,31.0,25.0,35.0,26.0,25.0,19.0,16.0,42.0,28.0,29.0,28.0,36.0,43.0,21.0,29.0,34.0,45.0,22.0,41.0,35.7869539198085
2020-04-14,8.0,7.0,32.0,27.0,26.0,28.0,29.0,24.0,24.0,36.0,14.0,14.0,21.0,21.0,14.0,48.0,24.0,26.0,21.0,0.0,26.570915619389588
2020-04-15,15.0,7.0,16.0,21.0,9.0,28.0,9.0,24.0,8.0,18.0,21.0,7.0,22.0,7.0,21.0,19.0,8.0,35.0,21.0,16.0,19.86834230999402
2020-04-16,0.0,15.0,8.0,14.0,9.0,20.0,29.0,8.0,8.0,27.0,7.0,14.0,14.0,7.0,14.0,10.0,16.0,17.0,0.0,16.0,15.140634350688211
2020-04-17,7.0,0.0,0.0,7.0,9.0,32.0,0.0,8.0,8.0,0.0,7.0,7.0,14.0,14.0,0.0,0.0,8.0,9.0,0.0,8.0,8.258527827648114
2020-04-18,0.0,16.0,9.0,7.0,19.0,13.0,21.0,26.0,0.0,19.0,0.0,15.0,8.0,15.0,0.0,20.0,17.0,0.0,8.0,9.0,13.285457809694794
2020-04-19,8.0,15.0,0.0,21.0,36.0,25.0,50.0,17.0,25.0,19.0,22.0,28.0,0.0,29.0,7.0,20.0,0.0,9.0,22.0,9.0,21.663674446439263
