date,/m/0cjf0,isPartial
2020-02-24,14,False
2020-02-25,18,False
2020-02-26,28,False
2020-02-27,19,False
2020-02-28,13,False
2020-02-29,29,False
2020-03-01,33,False
2020-03-02,38,False
2020-03-03,30,False
2020-03-04,26,False
2020-03-05,26,False
2020-03-06,30,False
2020-03-07,28,False
2020-03-08,28,False
2020-03-09,35,False
2020-03-10,30,False
2020-03-11,52,False
2020-03-12,68,False
2020-03-13,71,False
2020-03-14,76,False
2020-03-15,100,False
2020-03-16,92,False
2020-03-17,88,False
2020-03-18,77,False
2020-03-19,68,False
2020-03-20,65,False
2020-03-21,60,False
2020-03-22,64,False
2020-03-23,41,False
2020-03-24,37,False
2020-03-25,40,False
