,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-28,30.0,21.0,0.0,0.0,63.0,37.0,53.0,0.0,0.0,40.0,34.0,19.0,37.0,68.81720430107526,20.0,34.02061855670103,20.0,19.0,17.0,41.0,40.81598624786889
2020-10-29,0.0,0.0,0.0,42.0,0.0,19.0,26.0,23.0,0.0,41.0,17.0,0.0,0.0,0.0,20.0,16.49484536082474,0.0,0.0,0.0,0.0,15.070582852104872
2020-10-30,27.0,19.0,19.0,37.0,28.0,0.0,24.0,41.0,53.0,36.0,31.0,34.0,51.0,40.86021505376344,0.0,15.463917525773196,18.0,100.0,46.0,37.0,48.44257948530972
2020-10-31,15.0,21.0,21.0,20.0,15.0,36.0,26.0,23.0,19.0,19.0,51.0,36.0,37.0,22.580645161290324,20.0,81.44329896907216,0.0,18.0,33.0,100.0,45.25150111664174
2020-11-01,30.0,42.0,87.0,0.0,31.0,19.0,27.0,0.0,20.0,40.0,51.0,0.0,37.0,22.580645161290324,0.0,0.0,21.0,37.0,0.0,20.0,35.7119650059829
2020-11-02,42.0,40.0,20.0,77.0,43.0,17.0,49.0,22.0,19.0,37.0,65.0,17.0,17.0,86.02150537634408,19.0,15.463917525773196,0.0,0.0,16.0,19.0,45.727690386865284
2020-11-03,14.0,37.0,0.0,56.0,28.0,33.0,48.0,41.0,35.0,36.0,47.0,17.0,33.0,61.29032258064516,18.0,44.329896907216494,37.0,17.0,75.0,37.0,52.66510853404795
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,40.0,0.0,38.0,18.0,14.0,0.0,46.0,40.0,0.0,17.0,0.0,0.0,32.0,0.0,17.0,14.43298969072165,54.0,16.0,15.0,35.0,29.215779037852432
2020-11-06,13.0,57.0,58.0,93.0,100.0,33.0,24.0,20.0,52.0,54.0,62.0,100.0,100.0,61.29032258064516,36.0,44.329896907216494,18.0,33.0,75.0,73.0,81.55419112975451
2020-11-07,26.0,0.0,0.0,0.0,14.0,16.0,23.0,19.0,0.0,17.0,0.0,0.0,0.0,19.35483870967742,18.0,0.0,35.0,32.0,30.0,18.0,19.703153106749188
2020-11-08,43.0,81.0,21.0,79.0,31.0,72.0,76.0,44.0,19.0,19.0,33.0,53.0,0.0,89.24731182795699,58.0,31.95876288659794,39.0,0.0,49.0,59.0,66.12107244336343
2020-11-09,0.0,97.0,0.0,0.0,29.0,69.0,73.0,0.0,0.0,37.0,16.0,52.0,17.0,41.935483870967744,19.0,29.896907216494846,0.0,0.0,64.0,19.0,41.55255233739908
2020-11-10,14.0,19.0,40.0,57.0,29.0,0.0,25.0,22.0,19.0,37.0,32.0,35.0,0.0,62.365591397849464,0.0,30.927835051546392,76.0,52.0,0.0,19.0,41.95501229053419
2020-11-11,0.0,38.0,0.0,37.0,29.0,51.0,24.0,42.0,0.0,55.0,31.0,34.0,0.0,41.935483870967744,55.0,14.43298969072165,19.0,17.0,15.0,19.0,38.496800964583706
2020-11-12,29.0,20.0,41.0,39.0,30.0,36.0,25.0,66.0,55.0,19.0,16.0,53.0,36.0,43.01075268817204,58.0,62.88659793814433,78.0,35.0,32.0,19.0,58.43387003102187
2020-11-13,0.0,79.0,40.0,20.0,29.0,36.0,51.0,21.0,36.0,0.0,49.0,35.0,18.0,0.0,38.0,15.463917525773196,38.0,0.0,16.0,0.0,38.43013822470098
2020-11-14,0.0,80.0,62.0,98.0,15.0,53.0,50.0,65.0,37.0,75.0,16.0,53.0,18.0,87.09677419354838,96.0,30.927835051546392,39.0,35.0,32.0,39.0,72.29821674719977
2020-11-15,43.0,0.0,0.0,20.0,15.0,0.0,25.0,44.0,37.0,0.0,0.0,18.0,37.0,0.0,20.0,0.0,59.0,54.0,0.0,0.0,27.415149810211346
2020-11-16,14.0,58.0,20.0,19.0,14.0,34.0,24.0,21.0,36.0,0.0,63.0,34.0,34.0,61.29032258064516,18.0,15.463917525773196,19.0,35.0,30.0,37.0,43.241815576059615
2020-11-17,14.0,20.0,100.0,0.0,15.0,0.0,0.0,42.0,55.0,0.0,0.0,0.0,0.0,21.50537634408602,0.0,0.0,19.0,35.0,16.0,19.0,26.27324811994326
2020-11-18,28.0,19.0,20.0,75.0,0.0,34.0,49.0,21.0,0.0,37.0,32.0,68.0,35.0,21.50537634408602,38.0,15.463917525773196,19.0,51.0,47.0,37.0,47.6794626721743
2020-11-19,56.0,58.0,79.0,93.0,14.0,85.0,73.0,21.0,36.0,18.0,31.0,67.0,51.0,62.365591397849464,73.0,29.896907216494846,0.0,17.0,79.0,75.0,75.04252404739884
2020-11-20,42.0,40.0,20.0,39.0,0.0,35.0,50.0,0.0,37.0,19.0,16.0,35.0,0.0,43.01075268817204,19.0,30.927835051546392,19.0,35.0,49.0,57.0,43.18170473781732
2020-11-21,0.0,100.0,0.0,79.0,0.0,53.0,100.0,0.0,19.0,38.0,82.0,70.0,36.0,86.02150537634408,19.0,31.95876288659794,0.0,0.0,65.0,39.0,60.28239676404683
2020-11-22,0.0,42.0,0.0,20.0,15.0,18.0,26.0,0.0,19.0,39.0,17.0,36.0,55.0,66.66666666666667,79.0,16.49484536082474,20.0,0.0,17.0,40.0,38.776335152153216
2020-11-23,0.0,40.0,21.0,39.0,15.0,0.0,25.0,22.0,56.0,19.0,48.0,0.0,35.0,0.0,0.0,30.927835051546392,0.0,18.0,16.0,19.0,29.76812395282925
2020-11-24,27.0,38.0,59.0,19.0,0.0,50.0,0.0,21.0,53.0,0.0,31.0,33.0,17.0,40.86021505376344,18.0,29.896907216494846,37.0,51.0,31.0,18.0,42.28397167127656
2020-11-25,27.0,19.0,19.0,55.0,28.0,33.0,47.0,41.0,35.0,36.0,62.0,17.0,33.0,60.215053763440864,36.0,0.0,36.0,16.0,30.0,37.0,49.17150713589502
2020-11-26,14.0,20.0,0.0,0.0,0.0,17.0,49.0,21.0,18.0,55.0,16.0,34.0,52.0,21.50537634408602,19.0,45.36082474226804,38.0,0.0,31.0,56.0,37.35433558202985
2020-11-27,14.0,19.0,39.0,19.0,43.0,34.0,24.0,0.0,18.0,18.0,16.0,17.0,34.0,41.935483870967744,0.0,29.896907216494846,37.0,17.0,16.0,19.0,33.59331529572483
2020-11-28,0.0,19.0,20.0,19.0,43.0,84.0,0.0,41.0,35.0,18.0,63.0,51.0,51.0,82.79569892473118,91.0,29.896907216494846,37.0,34.0,31.0,56.0,59.37683736113258
2020-11-29,29.0,82.0,60.0,40.0,45.0,35.0,26.0,65.0,18.0,0.0,17.0,36.0,54.0,0.0,58.0,63.91752577319588,39.0,18.0,33.0,59.0,57.32990728242233
2020-11-30,27.0,19.0,19.0,37.0,28.0,34.0,24.0,0.0,17.0,18.0,16.0,17.0,17.0,41.935483870967744,18.0,0.0,56.0,17.0,31.0,37.0,34.927452394348336
2020-12-01,42.0,38.0,19.0,0.0,43.0,34.0,49.0,21.0,18.0,37.0,16.0,0.0,17.0,20.43010752688172,37.0,30.927835051546392,0.0,34.0,15.0,19.0,36.13773240971672
2020-12-02,14.0,78.0,19.0,75.0,43.0,17.0,96.0,63.0,35.0,18.0,47.0,34.0,34.0,40.86021505376344,55.0,15.463917525773196,18.0,0.0,77.0,55.0,61.486884636942534
2020-12-03,0.0,40.0,20.0,38.0,29.0,52.0,73.0,22.0,0.0,18.0,32.0,52.0,17.0,43.01075268817204,19.0,15.463917525773196,38.0,17.0,31.0,38.0,43.81078532874004
2020-12-04,0.0,19.0,0.0,19.0,0.0,51.0,48.0,21.0,0.0,18.0,16.0,34.0,34.0,20.43010752688172,18.0,29.896907216494846,18.0,0.0,15.0,0.0,26.62858666576912
2020-12-05,0.0,20.0,80.0,0.0,0.0,0.0,51.0,43.0,18.0,19.0,33.0,18.0,18.0,0.0,0.0,0.0,0.0,52.0,0.0,20.0,27.415149810211346
2020-12-06,42.0,39.0,20.0,0.0,15.0,17.0,25.0,43.0,18.0,0.0,32.0,0.0,35.0,0.0,19.0,0.0,38.0,17.0,16.0,19.0,29.110172513530863
2020-12-07,0.0,37.0,39.0,56.0,28.0,16.0,24.0,0.0,17.0,36.0,16.0,0.0,51.0,20.43010752688172,18.0,0.0,19.0,17.0,15.0,18.0,31.500162449581197
2020-12-08,0.0,78.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,36.0,16.0,0.0,0.0,20.43010752688172,18.0,29.896907216494846,19.0,17.0,47.0,19.0,23.90181101260294
2020-12-09,42.0,98.0,40.0,56.0,43.0,34.0,96.0,84.0,73.0,54.0,63.0,69.0,51.0,20.43010752688172,74.0,14.43298969072165,19.0,52.0,47.0,56.0,80.02446097742119
2020-12-10,0.0,0.0,41.0,19.0,15.0,18.0,49.0,42.0,55.0,0.0,0.0,0.0,18.0,20.43010752688172,0.0,15.463917525773196,19.0,17.0,16.0,38.0,28.21800284476707
2020-12-11,0.0,20.0,21.0,0.0,30.0,0.0,25.0,44.0,37.0,0.0,17.0,18.0,0.0,0.0,0.0,15.463917525773196,19.0,36.0,16.0,19.0,23.396023812649595
2020-12-12,57.0,41.0,83.0,0.0,31.0,18.0,0.0,88.0,19.0,19.0,0.0,18.0,18.0,45.16129032258065,40.0,0.0,39.0,36.0,0.0,20.0,42.16636421988541
2020-12-13,0.0,64.0,21.0,62.0,31.0,19.0,26.0,0.0,0.0,20.0,0.0,19.0,19.0,45.16129032258065,0.0,16.49484536082474,0.0,0.0,34.0,61.0,32.25378635784608
2020-12-14,14.0,0.0,20.0,0.0,15.0,35.0,25.0,43.0,18.0,0.0,16.0,53.0,52.0,21.50537634408602,19.0,0.0,19.0,17.0,49.0,0.0,30.695046476428963
2020-12-15,44.0,20.0,0.0,20.0,0.0,18.0,25.0,45.0,19.0,0.0,0.0,18.0,18.0,0.0,0.0,15.463917525773196,0.0,54.0,0.0,0.0,21.848394387879605
2020-12-16,45.0,83.0,85.0,21.0,15.0,18.0,78.0,23.0,20.0,0.0,17.0,37.0,37.0,0.0,20.0,32.98969072164948,0.0,37.0,17.0,61.0,47.68096585160302
2020-12-17,0.0,43.0,88.0,84.0,32.0,38.0,81.0,48.0,100.0,41.0,53.0,57.0,38.0,92.47311827956989,21.0,68.04123711340206,83.0,38.0,71.0,0.0,79.33549012349845
2020-12-18,16.0,0.0,23.0,45.0,50.0,59.0,0.0,49.0,42.0,21.0,74.0,20.0,20.0,96.7741935483871,65.0,53.608247422680414,22.0,0.0,18.0,44.0,52.94237161356754
2020-12-19,33.0,47.0,0.0,68.0,35.0,61.0,87.0,25.0,21.0,22.0,19.0,21.0,61.0,24.731182795698924,45.0,73.19587628865979,68.0,0.0,57.0,23.0,58.288666165988104
2020-12-20,0.0,47.0,24.0,23.0,17.0,41.0,59.0,25.0,0.0,44.0,0.0,61.0,41.0,49.46236559139785,45.0,18.556701030927837,46.0,21.0,0.0,23.0,43.113939121723305
2020-12-21,0.0,87.0,0.0,22.0,32.0,58.0,54.0,0.0,0.0,62.0,54.0,38.0,39.0,47.31182795698925,42.0,51.54639175257732,0.0,0.0,53.0,21.0,48.70302982969712
2020-12-22,32.0,0.0,23.0,0.0,0.0,0.0,0.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.0,0.0,0.0,12.3073387588852
2020-12-23,100.0,0.0,24.0,68.0,52.0,41.0,29.0,100.0,86.0,43.0,38.0,20.0,63.0,100.0,67.0,36.08247422680412,90.0,82.0,75.0,68.0,87.11550569611055
