date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-12-06,19.0,46.0,40.0,42.0,0.0,33.0,31.0,27.0,24.0,54.0,24.0,48.86363636363637,28.0,49.0,31.0,36.0,41.23711340206186,43.0,22.0,25.0,42.45798289746116
2020-12-07,50.0,41.0,62.0,22.0,36.0,30.0,34.0,30.0,35.0,27.0,51.0,35.22727272727273,19.0,22.0,28.0,41.0,22.68041237113402,38.0,45.0,37.0,45.1308275614337
2020-12-08,42.0,41.0,53.0,30.0,42.0,29.0,34.0,36.0,28.0,55.0,43.0,60.22727272727273,31.0,43.0,28.0,40.0,73.19587628865979,38.0,38.0,57.0,53.79474376899979
2020-12-09,34.0,33.0,53.0,52.0,57.0,59.0,28.0,49.0,56.0,55.0,51.0,26.136363636363637,38.0,7.0,21.0,8.0,82.47422680412372,38.0,33.0,52.0,53.231330067974554
2020-12-10,34.0,51.0,100.0,38.0,51.0,30.0,43.0,31.0,58.0,35.0,82.0,63.63636363636363,26.0,60.0,36.0,100.0,46.391752577319586,55.0,40.0,30.0,64.5741726677546
2020-12-11,95.0,84.0,100.0,46.0,58.0,45.0,78.0,68.0,64.0,85.0,37.0,62.5,59.0,59.0,51.0,59.0,69.0721649484536,63.0,93.0,60.0,85.38719487624881
2020-12-12,19.0,55.0,58.0,58.0,54.0,40.0,53.0,33.0,46.0,7.0,40.0,47.72727272727273,42.0,57.0,38.0,62.0,48.45360824742268,25.0,35.0,40.0,54.86611659481939
2020-12-13,83.0,73.0,87.0,82.0,77.0,40.0,60.0,92.0,54.0,68.0,47.0,67.04545454545455,49.0,65.0,100.0,54.0,65.97938144329896,75.0,100.0,81.0,90.78651126602708
2020-12-14,50.0,49.0,52.0,44.0,42.0,44.0,61.0,41.0,41.0,41.0,56.0,17.045454545454547,50.0,50.0,41.0,72.0,44.329896907216494,75.0,51.0,36.0,61.20792110650304
2020-12-15,34.0,58.0,36.0,60.0,36.0,22.0,68.0,48.0,64.0,48.0,43.0,70.45454545454545,57.0,44.0,14.0,49.0,67.01030927835052,100.0,52.0,44.0,64.85782686967455
2020-12-16,44.0,43.0,36.0,31.0,59.0,38.0,50.0,37.0,22.0,49.0,37.0,45.45454545454545,46.0,38.0,29.0,25.0,46.391752577319586,71.0,47.0,53.0,54.141462197265504
2020-12-17,61.0,85.0,54.0,47.0,65.0,38.0,49.0,56.0,65.0,36.0,22.0,62.5,52.0,46.0,58.0,59.0,84.5360824742268,79.0,54.0,46.0,71.54338384363429
2020-12-18,18.0,9.0,0.0,8.0,8.0,16.0,7.0,0.0,0.0,7.0,16.0,19.318181818181817,7.0,8.0,23.0,18.0,0.0,8.0,0.0,16.0,12.039754729592282
2020-12-19,56.0,91.0,68.0,100.0,24.0,65.0,84.0,100.0,47.0,100.0,56.0,69.31818181818181,78.0,90.0,62.0,91.0,57.7319587628866,77.0,43.0,25.0,88.48653945768359
2020-12-20,57.0,37.0,29.0,50.0,55.0,57.0,47.0,27.0,47.0,23.0,56.0,59.09090909090909,43.0,49.0,55.0,27.0,42.2680412371134,43.0,36.0,50.0,56.85942549538373
2020-12-21,26.0,34.0,9.0,38.0,36.0,51.0,41.0,24.0,7.0,70.0,44.0,44.31818181818182,26.0,44.0,42.0,33.0,45.36082474226804,46.0,52.0,22.0,46.970265741564894
2020-12-22,71.0,78.0,46.0,39.0,52.0,100.0,78.0,63.0,74.0,58.0,68.0,81.81818181818181,93.0,99.0,73.0,93.0,70.10309278350516,72.0,69.0,85.0,93.52901119187794
2020-12-23,54.0,44.0,19.0,55.0,30.0,63.0,37.0,26.0,45.0,15.0,23.0,46.59090909090909,41.0,31.0,38.0,26.0,31.95876288659794,25.0,21.0,47.0,45.939068273241574
