date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-29,15.0,41.0,18.0,31.0,0.0,43.0,70.70707070707071,0.0,22.0,18.0,18.0,0.0,46.0,35.0,39.0,18.0,19.0,18.0,0.0,0.0,33.04392161499129
2020-01-30,16.0,42.0,0.0,0.0,0.0,22.0,0.0,32.0,0.0,18.0,0.0,24.0,16.0,36.0,20.0,18.0,0.0,0.0,0.0,18.0,19.166198681760413
2020-01-31,16.0,22.0,18.0,17.0,0.0,0.0,18.181818181818183,17.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,19.0,40.0,19.0,0.0,0.0,16.545975822421894
2020-02-01,33.0,44.0,0.0,33.0,23.0,69.0,38.38383838383838,17.0,24.0,39.0,100.0,51.0,34.0,58.0,43.0,19.0,59.0,37.0,49.0,37.0,59.062897171400714
2020-02-02,15.0,0.0,0.0,15.0,22.0,0.0,36.36363636363637,32.0,45.0,18.0,0.0,0.0,31.0,54.0,0.0,0.0,19.0,0.0,0.0,18.0,22.33839742263471
2020-02-03,0.0,19.0,16.0,0.0,0.0,0.0,16.161616161616163,14.0,0.0,0.0,0.0,21.0,28.0,32.0,18.0,16.0,16.0,0.0,21.0,0.0,15.886117104602018
2020-02-04,31.0,0.0,0.0,16.0,0.0,22.0,35.35353535353536,48.0,45.0,37.0,0.0,24.0,48.0,18.0,20.0,18.0,0.0,36.0,47.0,54.0,36.52942393521119
2020-02-05,0.0,21.0,18.0,31.0,64.0,21.0,18.181818181818183,16.0,23.0,0.0,19.0,0.0,16.0,36.0,0.0,35.0,19.0,35.0,0.0,18.0,28.54313835604292
2020-02-06,33.0,22.0,19.0,0.0,0.0,22.0,19.19191919191919,16.0,23.0,0.0,0.0,49.0,32.0,36.0,0.0,0.0,20.0,36.0,24.0,19.0,27.08080867791801
2020-02-07,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,24.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.583808707474952
2020-02-08,16.0,0.0,0.0,33.0,23.0,22.0,19.19191919191919,0.0,24.0,38.0,0.0,25.0,17.0,0.0,41.0,38.0,0.0,37.0,0.0,19.0,25.764046936423018
2020-02-09,15.0,20.0,17.0,0.0,0.0,41.0,17.171717171717173,31.0,22.0,35.0,0.0,0.0,30.0,17.0,0.0,34.0,0.0,17.0,0.0,0.0,21.66597700469956
2020-02-10,15.0,61.0,17.0,15.0,62.0,62.0,17.171717171717173,30.0,44.0,53.0,19.0,68.0,0.0,0.0,38.0,17.0,0.0,50.0,45.0,34.0,47.342830963851874
2020-02-11,31.0,21.0,35.0,15.0,63.0,21.0,18.181818181818183,0.0,44.0,18.0,19.0,23.0,15.0,0.0,39.0,35.0,18.0,17.0,23.0,0.0,33.298111311441495
2020-02-12,0.0,0.0,0.0,15.0,21.0,41.0,35.35353535353536,46.0,0.0,0.0,18.0,23.0,15.0,17.0,0.0,17.0,36.0,17.0,23.0,17.0,24.971181982088492
2020-02-13,15.0,21.0,35.0,16.0,22.0,21.0,18.181818181818183,16.0,0.0,18.0,19.0,48.0,31.0,35.0,0.0,18.0,0.0,17.0,0.0,0.0,25.617001152720718
2020-02-14,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,23.0,19.0,0.0,25.0,33.0,36.0,0.0,0.0,0.0,18.0,0.0,18.0,15.069606597109333
2020-02-15,17.0,0.0,19.0,0.0,23.0,0.0,38.38383838383838,17.0,25.0,0.0,21.0,0.0,34.0,20.0,0.0,0.0,20.0,0.0,0.0,19.0,18.535896905388235
2020-02-16,0.0,42.0,36.0,0.0,22.0,43.0,0.0,0.0,0.0,19.0,39.0,24.0,0.0,0.0,20.0,18.0,38.0,35.0,23.0,18.0,27.578843141311744
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,54.54545454545455,0.0,23.0,18.0,0.0,24.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,12.549138415156802
2020-02-18,15.0,20.0,17.0,0.0,0.0,0.0,18.181818181818183,16.0,0.0,18.0,19.0,23.0,16.0,17.0,0.0,18.0,18.0,34.0,0.0,0.0,18.228504714332164
2020-02-19,32.0,21.0,0.0,31.0,43.0,43.0,0.0,16.0,23.0,36.0,19.0,0.0,0.0,18.0,39.0,18.0,19.0,35.0,23.0,18.0,31.74858865604588
2020-02-20,16.0,43.0,18.0,16.0,0.0,43.0,0.0,17.0,0.0,19.0,38.0,0.0,0.0,0.0,40.0,0.0,0.0,53.0,0.0,18.0,23.48225105666066
2020-02-21,0.0,23.0,0.0,0.0,0.0,0.0,19.19191919191919,17.0,0.0,20.0,21.0,0.0,17.0,19.0,0.0,0.0,0.0,19.0,0.0,20.0,12.815889811722284
2020-02-22,35.0,0.0,40.0,18.0,0.0,24.0,20.2020202020202,0.0,25.0,41.0,43.0,0.0,0.0,0.0,45.0,20.0,21.0,20.0,54.0,59.0,34.031123459344435
2020-02-23,16.0,22.0,38.0,17.0,45.0,45.0,19.19191919191919,0.0,24.0,0.0,0.0,50.0,0.0,19.0,42.0,19.0,20.0,37.0,0.0,38.0,33.006236514645465
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0.0,0.0,0.0,16.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316052374900246
2020-02-26,15.0,0.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,18.0,18.0,23.0,16.0,18.0,19.0,17.0,0.0,17.0,44.0,0.0,17.849436940265424
2020-02-27,31.0,42.0,53.0,15.0,42.0,43.0,0.0,16.0,0.0,18.0,19.0,24.0,0.0,0.0,40.0,18.0,38.0,0.0,23.0,18.0,32.18750923654421
2020-02-28,0.0,22.0,18.0,16.0,22.0,22.0,0.0,16.0,23.0,18.0,20.0,24.0,0.0,0.0,40.0,0.0,0.0,17.0,48.0,37.0,25.091626518487868
2020-02-29,0.0,64.0,19.0,0.0,22.0,0.0,0.0,0.0,23.0,0.0,20.0,25.0,16.0,18.0,62.0,18.0,57.0,18.0,50.0,37.0,32.8458901072917
2020-03-01,30.0,20.0,17.0,15.0,63.0,63.0,18.181818181818183,0.0,22.0,18.0,37.0,0.0,16.0,18.0,39.0,52.0,18.0,51.0,68.0,17.0,42.58859693198949
2020-03-02,0.0,40.0,34.0,30.0,41.0,20.0,17.171717171717173,30.0,65.0,17.0,36.0,67.0,30.0,0.0,19.0,34.0,18.0,16.0,22.0,17.0,40.466408536044696
2020-03-03,0.0,20.0,0.0,0.0,0.0,0.0,34.343434343434346,32.0,22.0,18.0,18.0,0.0,15.0,17.0,19.0,0.0,36.0,0.0,22.0,35.0,21.09331126415039
2020-03-04,29.0,19.0,33.0,15.0,20.0,40.0,34.343434343434346,0.0,42.0,67.0,18.0,45.0,15.0,33.0,0.0,17.0,18.0,65.0,44.0,82.0,46.550704933053545
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8039783643188607
2020-03-06,0.0,0.0,0.0,16.0,0.0,22.0,36.36363636363637,0.0,45.0,18.0,19.0,24.0,15.0,17.0,20.0,0.0,19.0,0.0,23.0,0.0,20.070641090060008
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3899151715780453
2020-03-08,30.0,59.0,17.0,0.0,41.0,20.0,0.0,0.0,0.0,18.0,36.0,46.0,15.0,0.0,19.0,52.0,0.0,17.0,22.0,51.0,32.406969526793375
2020-03-09,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,0.0,15.0,0.0,19.0,0.0,18.0,17.0,0.0,0.0,10.460940501876868
2020-03-10,15.0,40.0,17.0,15.0,20.0,0.0,17.171717171717173,61.0,44.0,17.0,0.0,23.0,15.0,67.0,19.0,34.0,18.0,17.0,0.0,17.0,33.370525817988366
2020-03-11,29.0,39.0,66.0,29.0,79.0,81.0,0.0,0.0,21.0,100.0,0.0,45.0,0.0,0.0,73.0,33.0,52.0,64.0,64.0,48.0,60.20527295835428
2020-03-12,0.0,20.0,17.0,15.0,0.0,40.0,34.343434343434346,0.0,22.0,35.0,36.0,68.0,15.0,34.0,19.0,0.0,0.0,34.0,44.0,34.0,34.187775249017236
2020-03-13,61.0,42.0,18.0,16.0,44.0,0.0,18.181818181818183,0.0,45.0,19.0,58.0,24.0,16.0,54.0,20.0,18.0,19.0,18.0,94.0,35.0,45.29527384506252
2020-03-14,16.0,21.0,36.0,16.0,21.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,48.0,36.0,0.0,18.0,38.0,0.0,0.0,18.0,22.384949605414835
2020-03-15,14.0,18.0,16.0,28.0,0.0,19.0,16.161616161616163,43.0,20.0,16.0,0.0,0.0,42.0,64.0,53.0,16.0,17.0,31.0,61.0,16.0,35.85700351727604
2020-03-16,13.0,34.0,0.0,13.0,0.0,35.0,15.151515151515152,26.0,0.0,45.0,31.0,0.0,0.0,15.0,33.0,15.0,0.0,29.0,19.0,44.0,26.858392693524074
2020-03-17,50.0,35.0,14.0,26.0,35.0,53.0,0.0,26.0,38.0,30.0,31.0,59.0,26.0,29.0,49.0,15.0,31.0,44.0,0.0,15.0,44.33097863033134
2020-03-18,28.0,54.0,31.0,83.0,38.0,19.0,15.151515151515152,41.0,20.0,0.0,0.0,21.0,27.0,15.0,35.0,47.0,0.0,46.0,62.0,16.0,43.75683504270978
2020-03-19,14.0,18.0,16.0,0.0,19.0,38.0,47.474747474747474,14.0,60.0,32.0,34.0,0.0,56.0,32.0,35.0,0.0,49.0,47.0,21.0,16.0,40.1228090917152
2020-03-20,37.0,33.0,28.0,25.0,51.0,68.0,42.42424242424242,13.0,37.0,15.0,46.0,55.0,13.0,14.0,32.0,28.0,29.0,56.0,37.0,14.0,49.26329323441611
2020-03-21,100.0,38.0,66.0,100.0,79.0,100.0,0.0,14.0,0.0,50.0,89.0,87.0,29.0,0.0,37.0,100.0,52.0,0.0,86.0,49.0,78.7130907693672
2020-03-22,43.0,58.0,49.0,58.0,100.0,80.0,98.98989898989899,74.0,63.0,68.0,35.0,88.0,44.0,100.0,19.0,100.0,68.0,100.0,21.0,100.0,100.0
2020-03-23,35.0,64.0,13.0,24.0,65.0,49.0,81.81818181818181,36.0,52.0,55.0,29.0,35.0,36.0,68.0,30.0,13.0,56.0,13.0,35.0,14.0,58.802057163124765
2020-03-24,26.0,34.0,30.0,39.0,36.0,53.0,15.151515151515152,0.0,19.0,91.0,79.0,78.0,27.0,30.0,100.0,60.0,63.0,43.0,99.0,58.0,71.70144533443681
2020-03-25,0.0,0.0,0.0,13.0,36.0,18.0,60.60606060606061,13.0,94.0,30.0,16.0,20.0,13.0,15.0,16.0,30.0,31.0,29.0,38.0,30.0,36.767357313865176
2020-03-26,52.0,70.0,73.0,39.0,36.0,53.0,75.75757575757575,66.0,0.0,45.0,16.0,60.0,39.0,75.0,33.0,15.0,47.0,29.0,100.0,45.0,70.8679395856117
2020-03-27,74.0,100.0,100.0,37.0,34.0,86.0,100.0,100.0,90.0,58.0,61.0,38.0,100.0,43.0,63.0,85.0,44.0,42.0,55.0,56.0,99.92758549345315
2020-03-28,42.0,0.0,49.0,28.0,39.0,19.0,33.333333333333336,15.0,62.0,0.0,53.0,43.0,44.0,49.0,18.0,66.0,34.0,16.0,22.0,32.0,48.59826205184289
2020-03-29,0.0,19.0,0.0,28.0,58.0,19.0,31.31313131313131,84.0,100.0,16.0,17.0,64.0,28.0,63.0,18.0,0.0,17.0,16.0,42.0,16.0,46.548488162444954
2020-03-30,24.0,65.0,42.0,25.0,85.0,17.0,42.42424242424242,50.0,36.0,58.0,45.0,38.0,50.0,28.0,31.0,14.0,44.0,14.0,36.0,28.0,56.50548281263856
2020-03-31,12.0,32.0,27.0,36.0,50.0,50.0,42.42424242424242,62.0,87.0,14.0,44.0,56.0,37.0,42.0,31.0,42.0,43.0,27.0,91.0,41.0,63.38190524044574
2020-04-01,13.0,34.0,29.0,26.0,0.0,35.0,43.43434343434343,52.0,93.0,15.0,0.0,20.0,52.0,43.0,16.0,15.0,0.0,29.0,0.0,0.0,37.70579020482961
2020-04-02,24.0,33.0,55.0,49.0,67.0,33.0,28.282828282828284,25.0,35.0,57.0,0.0,93.0,24.0,27.0,47.0,56.0,100.0,55.0,91.0,28.0,67.83391954600539
2020-04-03,0.0,34.0,15.0,13.0,18.0,18.0,29.292929292929294,26.0,37.0,59.0,16.0,39.0,13.0,14.0,17.0,29.0,31.0,58.0,19.0,14.0,36.52499039399404
2020-04-04,0.0,20.0,0.0,0.0,0.0,0.0,17.171717171717173,16.0,22.0,18.0,19.0,0.0,15.0,17.0,19.0,0.0,0.0,17.0,23.0,17.0,16.106316318387375
