date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,63.0,55.0,21.0,58.0,77.0,28.0,62.0,13.0,20.0,42.0,49.829738933030654,0.0
2020-01-02,30.0,32.0,13.0,26.0,25.0,33.0,27.0,22.0,23.0,7.0,27.014755959137354,0.0
2020-01-03,18.0,24.0,9.0,35.0,25.0,16.0,36.0,16.0,6.0,22.0,23.496027241770715,0.0
2020-01-04,13.0,26.0,5.0,0.0,9.0,35.0,19.0,17.0,13.0,24.0,18.274687854710557,0.0
2020-01-05,39.0,26.0,39.0,47.0,27.0,36.0,0.0,6.0,19.0,24.0,29.85244040862657,0.0
2020-01-06,13.0,25.0,10.0,36.0,17.0,17.0,29.0,11.0,19.0,23.0,22.70147559591373,0.0
2020-01-07,0.0,22.0,12.0,23.0,38.0,15.0,25.0,5.0,11.0,20.0,19.409761634506246,0.0
2020-01-08,5.0,7.0,4.0,15.0,23.0,15.0,33.0,29.0,21.0,26.0,20.204313280363227,0.0
2020-01-09,17.0,30.0,13.0,16.0,15.0,15.0,8.0,20.0,16.0,20.0,19.29625425652668,0.0
2020-01-10,6.0,15.0,4.0,17.0,8.0,8.0,0.0,0.0,12.0,7.0,8.740068104426786,0.0
2020-01-11,7.0,35.0,25.0,9.0,27.0,35.0,50.0,18.0,19.0,56.0,31.895573212258807,0.0
2020-01-12,20.0,26.0,10.0,28.0,54.0,35.0,10.0,18.0,25.0,47.0,30.98751418842225,0.0
2020-01-13,15.0,27.0,4.0,14.0,21.0,0.0,23.0,0.0,10.0,0.0,12.93984108967083,0.0
2020-01-14,15.0,26.0,7.0,28.0,14.0,27.0,22.0,9.0,10.0,12.0,19.29625425652668,0.0
2020-01-15,11.0,22.0,4.0,16.0,8.0,23.0,8.0,10.0,5.0,0.0,12.145289443813848,0.0
2020-01-16,6.0,22.0,13.0,8.0,15.0,23.0,8.0,20.0,5.0,7.0,14.415437003405225,0.0
2020-01-17,36.0,31.0,18.0,25.0,24.0,55.0,44.0,5.0,6.0,36.0,31.782065834279233,0.0
2020-01-18,19.0,34.0,0.0,37.0,26.0,17.0,10.0,12.0,0.0,8.0,18.501702610669696,0.0
2020-01-19,12.0,8.0,14.0,9.0,35.0,25.0,47.0,17.0,18.0,15.0,22.70147559591373,0.0
2020-01-20,5.0,21.0,4.0,23.0,37.0,29.0,0.0,10.0,21.0,6.0,17.707150964812715,0.0
2020-01-21,17.0,29.0,13.0,24.0,8.0,23.0,25.0,5.0,27.0,14.0,20.998864926220207,0.0
2020-01-22,11.0,44.0,21.0,32.0,16.0,38.0,17.0,30.0,39.0,41.0,32.80363223609534,0.0
2020-01-23,11.0,30.0,8.0,40.0,8.0,23.0,34.0,20.0,27.0,21.0,25.198637911464246,0.0
2020-01-24,18.0,0.0,22.0,42.0,48.0,32.0,44.0,16.0,29.0,35.0,32.46311010215664,0.0
2020-01-25,13.0,26.0,14.0,18.0,36.0,18.0,39.0,12.0,13.0,47.0,26.78774120317821,0.0
2020-01-26,37.0,16.0,18.0,17.0,42.0,33.0,46.0,22.0,12.0,7.0,28.376844494892172,0.0
2020-01-27,11.0,7.0,24.0,37.0,36.0,35.0,31.0,9.0,36.0,19.0,27.80930760499433,0.0
2020-01-28,27.0,28.0,20.0,31.0,45.0,22.0,56.0,29.0,21.0,39.0,36.09534619750284,0.0
2020-01-29,5.0,21.0,16.0,23.0,15.0,29.0,8.0,24.0,11.0,46.0,22.4744608399546,0.0
2020-01-30,17.0,15.0,21.0,32.0,15.0,38.0,17.0,20.0,38.0,27.0,27.24177071509648,0.0
2020-01-31,17.0,38.0,21.0,41.0,16.0,39.0,35.0,15.0,45.0,35.0,34.27922814982974,0.0
2020-02-01,7.0,63.0,15.0,48.0,19.0,37.0,21.0,18.0,13.0,33.0,31.10102156640182,0.0
2020-02-02,6.0,33.0,5.0,35.0,42.0,42.0,28.0,11.0,24.0,30.0,29.057888762769586,0.0
2020-02-03,5.0,26.0,11.0,14.0,14.0,20.0,22.0,22.0,14.0,12.0,18.161180476730987,0.0
2020-02-04,16.0,49.0,12.0,22.0,36.0,14.0,40.0,19.0,15.0,13.0,26.78774120317821,0.0
2020-02-05,6.0,22.0,8.0,32.0,15.0,7.0,16.0,25.0,5.0,13.0,16.912599318955735,0.0
2020-02-06,18.0,23.0,13.0,25.0,8.0,16.0,9.0,16.0,11.0,21.0,18.161180476730987,0.0
2020-02-07,18.0,8.0,9.0,17.0,17.0,0.0,37.0,11.0,6.0,15.0,15.664018161180476,0.0
2020-02-08,21.0,27.0,21.0,20.0,9.0,28.0,10.0,0.0,7.0,17.0,18.161180476730987,0.0
2020-02-09,39.0,26.0,5.0,37.0,54.0,35.0,39.0,0.0,19.0,32.0,32.46311010215664,0.0
2020-02-10,26.0,14.0,19.0,7.0,35.0,7.0,15.0,18.0,15.0,19.0,19.86379114642452,0.0
2020-02-11,5.0,14.0,8.0,8.0,7.0,22.0,16.0,5.0,0.0,19.0,11.804767309875142,0.0
2020-02-12,56.0,37.0,8.0,31.0,23.0,37.0,17.0,25.0,21.0,41.0,33.59818388195233,0.0
2020-02-13,29.0,30.0,26.0,40.0,31.0,31.0,51.0,31.0,17.0,14.0,34.0522133938706,0.0
2020-02-14,29.0,38.0,17.0,8.0,40.0,23.0,26.0,15.0,17.0,7.0,24.97162315550511,0.0
2020-02-15,7.0,27.0,21.0,29.0,28.0,37.0,10.0,12.0,13.0,34.0,24.74460839954597,0.0
2020-02-16,26.0,34.0,5.0,28.0,36.0,44.0,39.0,17.0,19.0,31.0,31.668558456299657,0.0
2020-02-17,27.0,22.0,20.0,23.0,23.0,30.0,49.0,29.0,21.0,33.0,31.441543700340524,0.0
2020-02-18,38.0,21.0,16.0,39.0,30.0,15.0,57.0,19.0,21.0,27.0,32.12258796821793,0.0
2020-02-19,11.0,21.0,8.0,23.0,29.0,7.0,8.0,10.0,5.0,20.0,16.11804767309875,0.0
2020-02-20,17.0,22.0,17.0,24.0,8.0,30.0,33.0,20.0,16.0,27.0,24.290578887627696,0.0
2020-02-21,12.0,15.0,9.0,33.0,8.0,8.0,17.0,0.0,11.0,7.0,13.62088535754824,0.0
2020-02-22,21.0,37.0,36.0,19.0,28.0,28.0,41.0,55.0,33.0,42.0,38.59250851305335,0.0
2020-02-23,12.0,24.0,4.0,25.0,16.0,0.0,9.0,11.0,18.0,22.0,16.004540295119185,0.0
2020-02-24,16.0,14.0,16.0,15.0,7.0,7.0,39.0,14.0,5.0,6.0,15.777525539160047,0.0
2020-02-25,27.0,14.0,8.0,23.0,45.0,37.0,24.0,19.0,16.0,26.0,27.128263337116927,0.0
2020-02-26,31.0,34.0,8.0,43.0,49.0,41.0,38.0,18.0,45.0,31.0,38.365493757094214,0.0
2020-02-27,37.0,34.0,23.0,44.0,50.0,49.0,23.0,33.0,41.0,32.0,41.54370034052213,0.0
2020-02-28,27.0,36.0,16.0,46.0,30.0,37.0,24.0,25.0,16.0,26.0,32.12258796821793,0.0
2020-02-29,26.0,51.0,19.0,18.0,53.0,35.0,38.0,17.0,25.0,23.0,34.61975028376845,0.0
2020-03-01,12.0,16.0,9.0,42.0,50.0,25.0,18.0,16.0,29.0,15.0,26.33371169125993,0.0
2020-03-02,38.0,14.0,16.0,38.0,36.0,14.0,32.0,14.0,31.0,32.0,30.0794551645857,0.0
2020-03-03,10.0,7.0,12.0,29.0,28.0,21.0,47.0,23.0,15.0,31.0,25.312145289443816,0.0
2020-03-04,16.0,36.0,12.0,23.0,15.0,15.0,24.0,28.0,16.0,20.0,23.269012485811572,0.0
2020-03-05,38.0,29.0,24.0,69.0,75.0,66.0,48.0,29.0,48.0,78.0,57.207718501702615,0.0
2020-03-06,34.0,29.0,25.0,55.0,46.0,52.0,50.0,25.0,44.0,20.0,43.1328036322361,0.0
2020-03-07,26.0,67.0,38.0,100.0,62.0,51.0,86.0,28.0,50.0,70.0,65.60726447219068,0.0
2020-03-08,13.0,25.0,23.0,36.0,35.0,42.0,38.0,11.0,25.0,23.0,30.76049943246312,0.0
2020-03-09,62.0,60.0,31.0,36.0,84.0,41.0,38.0,23.0,44.0,55.0,53.80249716231555,0.0
2020-03-10,5.0,13.0,19.0,21.0,14.0,27.0,15.0,23.0,25.0,37.0,22.587968217934165,0.0
2020-03-11,51.0,33.0,38.0,93.0,62.0,68.0,83.0,54.0,54.0,67.0,68.44494892167991,0.0
