date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty,batch_id
2020-01-01,73.0,11.0,21.0,33.0,9.0,30.0,26.0,41.0,31.0,54.0,40.220048899755504,0
2020-01-02,21.0,9.0,0.0,39.0,15.0,8.0,7.0,9.0,9.0,18.0,16.503667481662593,0
2020-01-03,52.0,37.0,45.0,47.0,31.0,50.0,30.0,43.0,34.0,46.0,50.73349633251834,0
2020-01-04,23.0,10.0,0.0,10.0,8.0,18.0,16.0,19.0,0.0,10.0,13.93643031784841,0
2020-01-05,11.0,50.0,69.0,52.0,50.0,37.0,48.0,28.0,47.0,49.0,53.9119804400978,0
2020-01-06,22.0,10.0,20.0,10.0,8.0,0.0,8.0,0.0,9.0,10.0,11.858190709046454,0
2020-01-07,20.0,27.0,9.0,18.0,30.0,32.0,21.0,0.0,25.0,35.0,26.528117359413205,0
2020-01-08,30.0,26.0,26.0,9.0,22.0,56.0,36.0,42.0,17.0,44.0,37.65281173594132,0
2020-01-09,21.0,9.0,27.0,28.0,23.0,17.0,22.0,35.0,17.0,27.0,27.62836185819071,0
2020-01-10,52.0,19.0,28.0,29.0,15.0,17.0,37.0,18.0,44.0,18.0,33.863080684596575,0
2020-01-11,12.0,21.0,10.0,11.0,8.0,9.0,0.0,39.0,38.0,20.0,20.537897310513447,0
2020-01-12,22.0,10.0,20.0,10.0,17.0,27.0,0.0,28.0,19.0,20.0,21.149144254278728,0
2020-01-13,28.0,25.0,33.0,17.0,14.0,30.0,7.0,0.0,31.0,16.0,24.572127139364305,0
2020-01-14,18.0,24.0,48.0,17.0,27.0,29.0,26.0,46.0,38.0,24.0,36.308068459657704,0
2020-01-15,10.0,9.0,17.0,9.0,7.0,16.0,7.0,17.0,25.0,26.0,17.48166259168704,0
2020-01-16,10.0,9.0,18.0,0.0,8.0,8.0,7.0,17.0,9.0,18.0,12.71393643031785,0
2020-01-17,31.0,18.0,18.0,19.0,8.0,25.0,7.0,9.0,17.0,27.0,21.882640586797063,0
2020-01-18,23.0,0.0,20.0,11.0,8.0,9.0,8.0,10.0,19.0,10.0,14.425427872860636,0
2020-01-19,23.0,10.0,30.0,21.0,17.0,37.0,25.0,0.0,19.0,20.0,24.69437652811736,0
2020-01-20,40.0,53.0,44.0,64.0,59.0,16.0,28.0,67.0,50.0,44.0,56.84596577017115,0
2020-01-21,20.0,18.0,0.0,9.0,22.0,24.0,0.0,8.0,17.0,35.0,18.704156479217605,0
2020-01-22,41.0,36.0,27.0,28.0,22.0,17.0,14.0,26.0,9.0,18.0,29.095354523227385,0
2020-01-23,10.0,18.0,9.0,28.0,22.0,33.0,7.0,17.0,25.0,27.0,23.960880195599024,0
2020-01-24,10.0,36.0,36.0,9.0,38.0,8.0,22.0,26.0,26.0,9.0,26.894865525672373,0
2020-01-25,11.0,0.0,20.0,0.0,8.0,19.0,16.0,19.0,0.0,20.0,13.814180929095356,0
2020-01-26,11.0,10.0,29.0,21.0,25.0,0.0,16.0,9.0,0.0,0.0,14.792176039119806,0
2020-01-27,10.0,43.0,17.0,27.0,14.0,24.0,28.0,24.0,0.0,26.0,26.03911980440098,0
2020-01-28,20.0,27.0,27.0,37.0,15.0,16.0,22.0,17.0,34.0,35.0,30.56234718826406,0
2020-01-29,30.0,45.0,9.0,28.0,0.0,25.0,7.0,17.0,17.0,36.0,26.161369193154034,0
2020-01-30,51.0,36.0,45.0,47.0,0.0,25.0,22.0,25.0,60.0,27.0,41.320293398533,0
2020-01-31,21.0,37.0,9.0,10.0,15.0,8.0,36.0,26.0,17.0,9.0,22.982885085574573,0
2020-02-01,11.0,50.0,40.0,42.0,33.0,9.0,40.0,29.0,9.0,40.0,37.04156479217604,0
2020-02-02,34.0,40.0,78.0,41.0,17.0,54.0,16.0,57.0,37.0,20.0,48.16625916870416,0
2020-02-03,19.0,17.0,25.0,9.0,14.0,23.0,14.0,16.0,24.0,25.0,22.738386308068463,0
2020-02-04,71.0,73.0,36.0,93.0,53.0,25.0,80.0,34.0,51.0,45.0,68.58190709046455,0
2020-02-05,41.0,27.0,44.0,66.0,22.0,25.0,43.0,43.0,43.0,45.0,48.77750611246944,0
2020-02-06,0.0,9.0,18.0,10.0,8.0,17.0,7.0,9.0,9.0,9.0,11.7359413202934,0
2020-02-07,21.0,28.0,9.0,0.0,16.0,17.0,8.0,0.0,0.0,18.0,14.30317848410758,0
2020-02-08,0.0,30.0,40.0,42.0,0.0,0.0,8.0,10.0,10.0,30.0,20.78239608801956,0
2020-02-09,45.0,0.0,20.0,52.0,25.0,28.0,24.0,9.0,0.0,20.0,27.26161369193154,0
2020-02-10,19.0,35.0,43.0,18.0,7.0,32.0,21.0,33.0,33.0,43.0,34.71882640586797,0
2020-02-11,20.0,44.0,17.0,9.0,29.0,24.0,21.0,25.0,17.0,9.0,26.283618581907092,0
