date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-10-05,0.0,45.0,19.0,18.0,28.0,27.0,31.0,22.0,18.0,14.0,16.0,0.0,23.0,20.43010752688172,17.0,43.0,55.0,0.0,37.0,18.0,28.947604305286458
2020-10-06,0.0,46.0,39.0,19.0,15.0,28.0,16.0,12.0,0.0,15.0,34.0,0.0,48.0,21.50537634408602,19.0,45.0,39.0,19.0,20.0,18.0,29.080679303045557
2020-10-07,52.0,45.0,39.0,19.0,100.0,46.0,31.0,100.0,56.0,73.0,100.0,86.0,93.0,41.935483870967744,72.0,89.0,57.0,75.0,0.0,18.0,76.49605946314927
2020-10-08,36.0,24.0,20.0,20.0,15.0,19.0,16.0,12.0,39.0,0.0,17.0,46.0,0.0,22.580645161290324,38.0,68.0,0.0,0.0,40.0,19.0,28.957257413932197
2020-10-09,57.0,25.0,84.0,41.0,47.0,100.0,70.0,62.0,41.0,64.0,73.0,72.0,76.0,69.89247311827957,60.0,95.0,83.0,41.0,85.0,100.0,86.30430735497929
2020-10-10,40.0,78.0,45.0,43.0,16.0,43.0,36.0,13.0,0.0,34.0,19.0,25.0,27.0,24.731182795698924,62.0,25.0,43.0,44.0,67.0,21.0,45.25446283897926
2020-10-11,19.0,48.0,41.0,40.0,15.0,29.0,34.0,24.0,20.0,16.0,0.0,23.0,25.0,22.580645161290324,19.0,48.0,41.0,20.0,20.0,19.0,33.574201377636506
2020-10-12,38.0,73.0,63.0,41.0,0.0,79.0,0.0,12.0,20.0,46.0,18.0,70.0,50.0,45.16129032258065,19.0,47.0,20.0,61.0,21.0,39.0,48.872999565610115
2020-10-13,55.0,47.0,100.0,100.0,61.0,76.0,100.0,48.0,100.0,77.0,53.0,68.0,100.0,92.47311827956989,77.0,69.0,100.0,100.0,80.0,56.0,100.0
2020-10-14,36.0,23.0,0.0,59.0,15.0,38.0,33.0,23.0,19.0,30.0,0.0,22.0,24.0,22.580645161290324,0.0,22.0,19.0,20.0,39.0,0.0,28.508387861905383
2020-10-15,56.0,49.0,62.0,60.0,62.0,20.0,34.0,37.0,20.0,31.0,18.0,23.0,75.0,0.0,58.0,47.0,41.0,42.0,41.0,19.0,50.97875626590177
2020-10-16,19.0,100.0,43.0,21.0,47.0,31.0,36.0,13.0,41.0,32.0,18.0,24.0,26.0,47.31182795698925,0.0,49.0,83.0,63.0,86.0,0.0,49.97276444346381
2020-10-17,20.0,26.0,44.0,65.0,50.0,63.0,37.0,53.0,86.0,34.0,0.0,75.0,54.0,74.19354838709677,0.0,50.0,64.0,66.0,0.0,42.0,57.91658335114562
2020-10-18,20.0,0.0,22.0,44.0,34.0,43.0,37.0,0.0,87.0,0.0,19.0,50.0,55.0,24.731182795698924,21.0,53.0,22.0,22.0,22.0,21.0,38.26492267170467
2020-10-19,74.0,48.0,0.0,20.0,15.0,39.0,33.0,0.0,20.0,0.0,0.0,46.0,25.0,45.16129032258065,77.0,23.0,20.0,20.0,40.0,38.0,37.394763878067444
2020-10-20,54.0,0.0,20.0,57.0,73.0,19.0,32.0,0.0,76.0,30.0,85.0,22.0,24.0,44.086021505376344,19.0,91.0,58.0,58.0,99.0,55.0,58.743303155877015
2020-10-21,0.0,24.0,40.0,20.0,30.0,29.0,17.0,48.0,40.0,16.0,0.0,23.0,24.0,44.086021505376344,19.0,23.0,20.0,20.0,20.0,38.0,31.74700581255043
2020-10-22,37.0,48.0,41.0,20.0,16.0,19.0,33.0,12.0,39.0,32.0,35.0,23.0,0.0,22.580645161290324,39.0,47.0,41.0,20.0,41.0,57.0,39.92249932772993
2020-10-23,19.0,0.0,61.0,20.0,15.0,79.0,34.0,24.0,20.0,16.0,36.0,92.0,25.0,23.655913978494624,0.0,71.0,41.0,20.0,41.0,38.0,43.32590963311292
2020-10-24,56.0,48.0,21.0,0.0,15.0,39.0,17.0,25.0,20.0,16.0,0.0,69.0,74.0,46.236559139784944,0.0,0.0,40.0,0.0,20.0,19.0,33.680385572739624
2020-10-25,35.0,23.0,39.0,19.0,29.0,56.0,0.0,0.0,19.0,0.0,17.0,43.0,0.0,64.51612903225806,0.0,0.0,38.0,0.0,39.0,18.0,28.18362970675235
2020-10-26,0.0,0.0,0.0,19.0,15.0,29.0,48.0,0.0,38.0,30.0,34.0,44.0,24.0,21.50537634408602,37.0,23.0,59.0,20.0,20.0,37.0,31.966269280360752
2020-10-27,35.0,0.0,57.0,0.0,14.0,46.0,16.0,34.0,0.0,43.0,16.0,64.0,92.0,63.44086021505376,18.0,22.0,19.0,75.0,19.0,36.0,42.92737414759604
2020-10-28,53.0,23.0,19.0,58.0,29.0,0.0,16.0,35.0,19.0,44.0,34.0,43.0,24.0,43.01075268817204,36.0,0.0,38.0,0.0,38.0,0.0,35.39725989616013
2020-10-29,34.0,22.0,38.0,0.0,14.0,54.0,15.0,11.0,37.0,42.0,32.0,64.0,45.0,62.365591397849464,70.0,43.0,55.0,55.0,19.0,36.0,47.98836110900429
2020-10-30,46.0,60.0,17.0,17.0,51.0,73.0,41.0,30.0,33.0,26.0,58.0,77.0,40.0,36.55913978494624,32.0,38.0,33.0,50.0,100.0,46.0,58.00415083671767
2020-10-31,32.0,21.0,18.0,18.0,13.0,43.0,44.0,0.0,17.0,0.0,31.0,40.0,85.0,20.43010752688172,34.0,20.0,17.0,0.0,0.0,33.0,31.191952065420498
2020-11-01,32.0,62.0,54.0,51.0,0.0,34.0,29.0,11.0,34.0,54.0,15.0,20.0,42.0,0.0,17.0,20.0,35.0,70.0,18.0,83.0,43.66859499003661
2020-11-02,31.0,20.0,17.0,34.0,53.0,17.0,14.0,0.0,34.0,13.0,46.0,59.0,43.0,39.784946236559136,50.0,40.0,17.0,17.0,0.0,0.0,34.93391068116472
2020-11-03,33.0,21.0,36.0,17.0,13.0,0.0,15.0,21.0,0.0,14.0,15.0,0.0,22.0,20.43010752688172,17.0,20.0,17.0,18.0,18.0,34.0,22.535182133474912
2020-11-04,15.0,19.0,0.0,16.0,24.0,31.0,0.0,10.0,32.0,0.0,28.0,18.0,40.0,35.483870967741936,15.0,37.0,0.0,16.0,16.0,15.0,23.56461721976681
2020-11-05,31.0,20.0,66.0,81.0,38.0,56.0,41.0,20.0,16.0,26.0,28.0,37.0,81.0,55.913978494623656,32.0,19.0,32.0,33.0,34.0,63.0,51.93510352959022
2020-11-06,0.0,0.0,18.0,17.0,13.0,33.0,0.0,10.0,0.0,0.0,15.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490384814281086
2020-11-07,0.0,20.0,17.0,17.0,0.0,32.0,0.0,0.0,17.0,0.0,15.0,19.0,0.0,37.634408602150536,0.0,0.0,17.0,17.0,17.0,16.0,15.494618391930002
2020-11-08,0.0,21.0,35.0,0.0,0.0,17.0,14.0,10.0,17.0,0.0,30.0,20.0,21.0,19.35483870967742,17.0,40.0,34.0,0.0,17.0,33.0,22.145610248843354
2020-11-09,16.0,20.0,18.0,0.0,26.0,17.0,43.0,31.0,0.0,0.0,61.0,0.0,42.0,19.35483870967742,33.0,59.0,51.0,35.0,52.0,33.0,35.675821031365714
2020-11-10,16.0,42.0,36.0,17.0,40.0,26.0,15.0,21.0,17.0,68.0,77.0,59.0,21.0,19.35483870967742,50.0,82.0,35.0,35.0,53.0,51.0,50.03964669622356
2020-11-11,30.0,19.0,16.0,32.0,37.0,23.0,27.0,10.0,32.0,13.0,14.0,18.0,0.0,0.0,16.0,38.0,32.0,0.0,16.0,0.0,23.918334700857056
2020-11-12,16.0,0.0,35.0,0.0,13.0,34.0,29.0,10.0,17.0,27.0,0.0,20.0,43.0,19.35483870967742,17.0,20.0,35.0,18.0,0.0,33.0,24.774703339286088
2020-11-13,65.0,42.0,18.0,35.0,27.0,0.0,44.0,21.0,17.0,14.0,0.0,40.0,87.0,59.13978494623656,0.0,41.0,17.0,53.0,52.0,16.0,41.561459274224134
2020-11-14,16.0,42.0,0.0,18.0,13.0,34.0,29.0,21.0,17.0,27.0,31.0,41.0,43.0,39.784946236559136,67.0,62.0,52.0,18.0,36.0,34.0,41.0898359661038
2020-11-15,32.0,41.0,0.0,51.0,26.0,33.0,28.0,0.0,17.0,13.0,15.0,20.0,42.0,38.70967741935484,0.0,60.0,17.0,69.0,51.0,16.0,36.53218966979474
2020-11-16,16.0,82.0,18.0,17.0,0.0,25.0,29.0,0.0,17.0,40.0,15.0,100.0,21.0,60.215053763440864,51.0,0.0,17.0,35.0,35.0,50.0,40.2838013941847
2020-11-17,32.0,42.0,35.0,17.0,13.0,50.0,44.0,42.0,35.0,28.0,31.0,20.0,44.0,79.56989247311827,67.0,41.0,35.0,0.0,72.0,33.0,48.77095241706945
2020-11-18,0.0,21.0,18.0,0.0,13.0,17.0,0.0,11.0,0.0,0.0,0.0,20.0,43.0,39.784946236559136,17.0,20.0,0.0,0.0,0.0,17.0,15.183650391985164
2020-11-19,49.0,64.0,18.0,35.0,27.0,35.0,45.0,11.0,35.0,41.0,16.0,41.0,22.0,39.784946236559136,52.0,0.0,53.0,36.0,18.0,51.0,44.16779860857334
2020-11-20,16.0,21.0,0.0,18.0,27.0,17.0,0.0,11.0,0.0,14.0,0.0,0.0,44.0,20.43010752688172,17.0,21.0,18.0,0.0,18.0,0.0,16.82812640056264
2020-11-21,0.0,0.0,18.0,17.0,0.0,34.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,20.43010752688172,0.0,0.0,17.0,0.0,0.0,0.0,8.620226020643862
2020-11-22,49.0,64.0,55.0,35.0,27.0,43.0,43.0,43.0,34.0,56.0,16.0,61.0,22.0,0.0,51.0,62.0,71.0,72.0,54.0,17.0,56.10869400335101
2020-11-23,0.0,0.0,18.0,17.0,0.0,43.0,29.0,21.0,0.0,0.0,0.0,20.0,0.0,39.784946236559136,34.0,21.0,18.0,0.0,18.0,17.0,18.966979473353973
2020-11-24,80.0,82.0,52.0,35.0,26.0,50.0,28.0,11.0,34.0,13.0,61.0,59.0,85.0,38.70967741935484,100.0,100.0,35.0,52.0,35.0,66.0,66.86294654246335
2020-11-25,15.0,20.0,51.0,16.0,13.0,41.0,14.0,10.0,33.0,13.0,29.0,19.0,41.0,18.27956989247312,16.0,19.0,33.0,34.0,17.0,47.0,32.015913839110254
2020-11-26,16.0,0.0,36.0,0.0,13.0,26.0,15.0,32.0,17.0,27.0,0.0,20.0,0.0,19.35483870967742,17.0,20.0,18.0,18.0,18.0,17.0,21.119622701353506
2020-11-27,0.0,41.0,52.0,0.0,26.0,50.0,14.0,30.0,34.0,0.0,0.0,20.0,21.0,77.41935483870968,33.0,20.0,17.0,0.0,0.0,33.0,30.03702656673401
2020-11-28,62.0,60.0,0.0,33.0,0.0,16.0,28.0,0.0,49.0,13.0,15.0,19.0,62.0,0.0,48.0,58.0,0.0,17.0,52.0,16.0,35.14007350152726
2020-11-29,16.0,40.0,34.0,50.0,52.0,25.0,0.0,20.0,0.0,13.0,44.0,0.0,62.0,37.634408602150536,16.0,20.0,17.0,0.0,34.0,63.0,34.860133350800865
2020-11-30,48.0,40.0,0.0,34.0,13.0,25.0,0.0,31.0,17.0,13.0,15.0,39.0,63.0,37.634408602150536,16.0,80.0,17.0,17.0,17.0,16.0,34.539512242210286
