,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-11-10,43.0,55.0,29.0,35.0,40.0,17.0,0.0,36.666666666666664,10.0,34.09090909090909,27.0,15.0,13.0,28.571428571428573,11.0,23.0,23.0,0.0,41.0,14.0,33.96008825955091
2020-11-11,13.0,39.0,68.0,43.0,38.0,32.0,27.906976744186046,35.0,20.0,47.72727272727273,13.0,14.0,38.0,79.12087912087912,32.0,33.0,33.0,25.0,38.0,39.0,48.524165601215095
2020-11-12,14.0,14.0,30.0,0.0,27.0,33.0,59.30232558139535,38.333333333333336,21.0,51.13636363636363,56.0,46.0,55.0,0.0,22.0,24.0,23.0,13.0,14.0,14.0,38.03554139795698
2020-11-13,42.0,0.0,29.0,11.0,26.0,16.0,43.02325581395349,36.666666666666664,0.0,17.045454545454547,41.0,30.0,26.0,13.186813186813186,22.0,23.0,23.0,27.0,0.0,28.0,31.12120935352963
2020-11-14,0.0,14.0,29.0,34.0,0.0,33.0,0.0,55.0,10.0,50.0,27.0,15.0,13.0,27.47252747252747,11.0,35.0,0.0,40.0,0.0,14.0,27.93658936862509
2020-11-15,0.0,40.0,28.0,11.0,0.0,17.0,43.02325581395349,36.666666666666664,20.0,32.95454545454545,54.0,30.0,52.0,53.84615384615385,21.0,35.0,34.0,40.0,13.0,14.0,39.45602243646575
2020-11-16,43.0,41.0,43.0,46.0,13.0,67.0,44.18604651162791,56.666666666666664,21.0,51.13636363636363,41.0,46.0,80.0,41.75824175824176,77.0,23.0,70.0,27.0,67.0,42.0,64.4982661815849
2020-11-17,0.0,43.0,15.0,12.0,27.0,17.0,0.0,20.0,21.0,0.0,28.0,15.0,27.0,57.142857142857146,33.0,12.0,24.0,27.0,28.0,14.0,28.805275656166213
2020-11-18,42.0,41.0,58.0,46.0,40.0,67.0,15.116279069767442,73.33333333333333,42.0,17.045454545454547,41.0,15.0,39.0,14.285714285714286,44.0,34.0,46.0,40.0,52.0,42.0,55.45055200341318
2020-11-19,29.0,42.0,44.0,35.0,40.0,51.0,0.0,38.333333333333336,0.0,34.09090909090909,41.0,46.0,27.0,0.0,11.0,0.0,47.0,27.0,13.0,14.0,36.9832873140233
2020-11-20,29.0,14.0,0.0,12.0,28.0,17.0,15.116279069767442,38.333333333333336,32.0,52.27272727272727,0.0,31.0,14.0,28.571428571428573,22.0,12.0,48.0,28.0,14.0,29.0,31.832291689431024
2020-11-21,14.0,84.0,88.0,70.0,13.0,51.0,88.37209302325581,56.666666666666664,42.0,68.18181818181819,41.0,15.0,41.0,41.75824175824176,33.0,47.0,23.0,55.0,67.0,56.0,68.21641421299546
2020-11-22,14.0,28.0,0.0,23.0,41.0,17.0,29.069767441860463,18.333333333333332,32.0,34.09090909090909,55.0,46.0,54.0,28.571428571428573,11.0,12.0,12.0,27.0,13.0,0.0,33.94201800552096
2020-11-23,43.0,14.0,29.0,46.0,27.0,68.0,30.232558139534884,75.0,21.0,51.13636363636363,0.0,0.0,27.0,57.142857142857146,33.0,0.0,23.0,14.0,27.0,42.0,43.022627808473956
2020-11-24,55.0,41.0,29.0,34.0,26.0,66.0,29.069767441860463,36.666666666666664,31.0,32.95454545454545,81.0,45.0,39.0,27.47252747252747,32.0,34.0,23.0,39.0,13.0,41.0,51.77451577676427
2020-11-25,27.0,53.0,14.0,22.0,0.0,32.0,27.906976744186046,16.666666666666668,20.0,31.818181818181817,26.0,29.0,13.0,13.186813186813186,21.0,22.0,22.0,38.0,38.0,66.0,36.51394811869404
2020-11-26,57.0,55.0,29.0,23.0,27.0,68.0,45.348837209302324,95.0,32.0,68.18181818181819,97.0,31.0,54.0,84.61538461538461,33.0,47.0,23.0,55.0,54.0,42.0,69.9418956965441
2020-11-27,14.0,13.0,28.0,11.0,0.0,33.0,29.069767441860463,18.333333333333332,31.0,0.0,0.0,15.0,26.0,26.373626373626372,32.0,23.0,56.0,27.0,13.0,41.0,29.945704923508675
2020-11-28,41.0,14.0,28.0,23.0,13.0,32.0,56.97674418604651,73.33333333333333,10.0,32.95454545454545,13.0,15.0,13.0,13.186813186813186,32.0,22.0,0.0,13.0,13.0,14.0,32.3915868647847
2020-11-29,28.0,27.0,29.0,0.0,53.0,66.0,13.953488372093023,36.666666666666664,10.0,67.04545454545455,27.0,60.0,26.0,27.47252747252747,43.0,35.0,34.0,13.0,27.0,42.0,45.602316120856216
2020-11-30,27.0,13.0,0.0,11.0,13.0,16.0,13.953488372093023,18.333333333333332,20.0,0.0,0.0,0.0,25.0,40.65934065934066,21.0,33.0,22.0,26.0,26.0,27.0,24.198225260429027
2020-12-01,28.0,27.0,29.0,0.0,13.0,0.0,15.116279069767442,18.333333333333332,10.0,17.045454545454547,14.0,0.0,27.0,0.0,11.0,0.0,11.0,0.0,27.0,0.0,16.968427537899057
2020-12-02,0.0,0.0,14.0,11.0,0.0,33.0,0.0,36.666666666666664,10.0,32.95454545454545,13.0,15.0,13.0,0.0,11.0,23.0,23.0,26.0,0.0,0.0,17.936925511242073
2020-12-03,28.0,0.0,14.0,12.0,39.0,0.0,0.0,18.333333333333332,0.0,17.045454545454547,27.0,0.0,13.0,13.186813186813186,11.0,11.0,11.0,39.0,39.0,28.0,21.978192292436155
2020-12-04,28.0,14.0,56.0,0.0,13.0,49.0,13.953488372093023,18.333333333333332,31.0,32.95454545454545,27.0,45.0,26.0,27.47252747252747,43.0,11.0,23.0,39.0,26.0,14.0,36.86602472399829
2020-12-05,14.0,13.0,14.0,0.0,26.0,33.0,58.13953488372093,36.666666666666664,10.0,32.95454545454545,27.0,30.0,26.0,13.186813186813186,22.0,23.0,11.0,26.0,27.0,28.0,32.28848012120206
2020-12-06,28.0,54.0,100.0,56.0,39.0,65.0,73.25581395348837,36.666666666666664,41.0,17.045454545454547,41.0,30.0,52.0,40.65934065934066,32.0,35.0,46.0,52.0,13.0,28.0,60.30783511857929
2020-12-07,14.0,41.0,42.0,45.0,26.0,48.0,13.953488372093023,36.666666666666664,52.0,15.909090909090908,13.0,45.0,39.0,13.186813186813186,11.0,11.0,23.0,53.0,40.0,14.0,40.911252636125866
2020-12-08,28.0,14.0,15.0,12.0,27.0,17.0,15.116279069767442,18.333333333333332,21.0,34.09090909090909,14.0,15.0,14.0,27.47252747252747,0.0,12.0,0.0,13.0,27.0,14.0,23.174401005112617
2020-12-09,28.0,27.0,14.0,23.0,0.0,17.0,15.116279069767442,75.0,31.0,0.0,27.0,30.0,13.0,41.75824175824176,32.0,12.0,12.0,53.0,27.0,14.0,33.723246557248665
2020-12-10,0.0,14.0,15.0,24.0,28.0,35.0,45.348837209302324,20.0,33.0,70.45454545454545,28.0,32.0,14.0,14.285714285714286,11.0,0.0,24.0,28.0,28.0,0.0,31.81825928819234
2020-12-11,0.0,29.0,0.0,0.0,27.0,0.0,0.0,56.666666666666664,0.0,17.045454545454547,28.0,16.0,0.0,0.0,11.0,0.0,12.0,14.0,14.0,0.0,15.406413520428051
2020-12-12,15.0,43.0,45.0,12.0,14.0,17.0,30.232558139534884,38.333333333333336,32.0,35.22727272727273,28.0,47.0,28.0,58.24175824175824,23.0,24.0,24.0,14.0,14.0,0.0,37.162277284411104
2020-12-13,55.0,54.0,71.0,23.0,13.0,99.0,44.18604651162791,55.0,31.0,17.045454545454547,14.0,61.0,92.0,40.65934065934066,54.0,23.0,23.0,26.0,66.0,27.0,60.94295139992596
2020-12-14,28.0,42.0,29.0,23.0,40.0,33.0,74.4186046511628,36.666666666666664,31.0,51.13636363636363,69.0,91.0,27.0,41.75824175824176,32.0,35.0,47.0,40.0,41.0,70.0,60.469131010966414
2020-12-15,76.0,59.0,79.0,74.0,100.0,89.0,31.3953488372093,100.0,100.0,72.72727272727273,73.0,49.0,72.0,60.43956043956044,58.0,100.0,62.0,100.0,43.0,60.0,100.0
2020-12-16,60.0,0.0,15.0,12.0,28.0,52.0,46.51162790697674,96.66666666666667,22.0,18.181818181818183,43.0,79.0,28.0,29.67032967032967,46.0,49.0,0.0,55.0,42.0,58.0,53.47940952054861
2020-12-17,32.0,63.0,65.0,52.0,60.0,38.0,16.27906976744186,41.666666666666664,0.0,76.13636363636364,62.0,51.0,30.0,47.252747252747255,25.0,52.0,39.0,61.0,30.0,63.0,62.00180276720715
2020-12-18,32.0,32.0,0.0,40.0,46.0,39.0,33.72093023255814,65.0,0.0,39.77272727272727,32.0,35.0,15.0,47.252747252747255,25.0,41.0,27.0,31.0,47.0,33.0,45.30121601330545
2020-12-19,65.0,16.0,86.0,0.0,47.0,98.0,34.883720930232556,43.333333333333336,24.0,39.77272727272727,16.0,18.0,62.0,64.83516483516483,52.0,67.0,54.0,62.0,47.0,32.0,63.68086035901923
2020-12-20,16.0,0.0,33.0,27.0,0.0,19.0,33.72093023255814,21.666666666666668,36.0,38.63636363636363,16.0,18.0,47.0,16.483516483516482,13.0,27.0,13.0,15.0,15.0,32.0,29.99580562399995
2020-12-21,45.0,61.0,94.0,63.0,59.0,74.0,81.3953488372093,40.0,11.0,18.181818181818183,45.0,100.0,29.0,15.384615384615385,24.0,25.0,25.0,58.0,44.0,31.0,64.65009130485117
2020-12-22,46.0,60.0,94.0,100.0,14.0,91.0,80.23255813953489,60.0,67.0,54.54545454545455,59.0,65.0,100.0,15.384615384615385,59.0,74.0,100.0,72.0,43.0,61.0,90.1684305473073
