,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-11-03,20.0,59.0,100.0,62.0,49.0,72.0,58.0,73.0,92.0,60.0,77.0,62.0,82.0,61.0,53.0,43.0,52.0,29.0,55.0,38.0,82.43801652892563
2020-11-04,37.0,65.0,74.0,41.0,60.0,66.0,71.0,84.0,52.0,40.0,35.0,48.0,47.0,93.0,73.0,100.0,72.0,27.0,71.0,69.0,84.366391184573
2020-11-05,29.0,78.0,37.0,8.0,15.0,34.0,9.0,35.0,33.0,41.0,36.0,34.0,48.0,19.0,33.0,21.0,58.0,56.0,21.0,27.0,46.28099173553719
2020-11-06,10.0,47.0,60.0,44.0,49.0,60.0,49.0,46.0,79.0,52.0,30.0,44.0,20.0,30.0,52.0,54.0,44.0,29.0,44.0,47.0,61.29476584022039
2020-11-07,22.0,50.0,74.0,66.0,44.0,64.0,52.0,77.0,61.0,100.0,80.0,57.0,21.0,65.0,56.0,57.0,56.0,32.0,58.0,60.0,79.33884297520662
2020-11-08,56.0,39.0,33.0,40.0,45.0,13.0,22.0,40.0,38.0,29.0,25.0,10.0,33.0,56.0,10.0,36.0,39.0,43.0,24.0,42.0,46.34986225895317
2020-11-09,61.0,82.0,60.0,72.0,33.0,96.0,78.0,83.0,58.0,35.0,38.0,35.0,20.0,72.0,44.0,76.0,71.0,59.0,88.0,29.0,81.95592286501378
2020-11-10,41.0,36.0,71.0,36.0,50.0,37.0,20.0,47.0,47.0,26.0,23.0,18.0,51.0,21.0,9.0,56.0,45.0,30.0,33.0,19.0,49.311294765840216
2020-11-11,53.0,87.0,42.0,46.0,60.0,38.0,51.0,48.0,71.0,55.0,32.0,65.0,63.0,64.0,37.0,57.0,65.0,41.0,46.0,20.0,71.69421487603306
2020-11-12,72.0,59.0,92.0,54.0,42.0,85.0,89.0,56.0,46.0,98.0,78.0,100.0,41.0,83.0,71.0,89.0,71.0,80.0,78.0,68.0,100.0
2020-11-13,31.0,49.0,21.0,37.0,34.0,62.0,50.0,19.0,24.0,27.0,31.0,18.0,31.0,63.0,63.0,56.0,36.0,30.0,23.0,49.0,51.928374655647396
2020-11-14,34.0,27.0,34.0,40.0,64.0,54.0,44.0,31.0,13.0,48.0,43.0,20.0,46.0,46.0,30.0,61.0,39.0,33.0,49.0,74.0,57.16253443526171
2020-11-15,34.0,26.0,34.0,41.0,37.0,14.0,33.0,31.0,39.0,29.0,26.0,10.0,46.0,34.0,40.0,25.0,10.0,55.0,50.0,54.0,46.00550964187328
2020-11-16,31.0,72.0,51.0,54.0,66.0,48.0,60.0,65.0,93.0,71.0,31.0,18.0,62.0,41.0,36.0,22.0,71.0,50.0,90.0,87.0,77.06611570247935
2020-11-17,41.0,24.0,30.0,72.0,33.0,48.0,68.0,36.0,46.0,35.0,30.0,27.0,61.0,62.0,44.0,77.0,35.0,10.0,77.0,57.0,62.87878787878788
2020-11-18,62.0,97.0,73.0,74.0,59.0,98.0,61.0,66.0,47.0,45.0,31.0,55.0,62.0,85.0,64.0,34.0,54.0,60.0,67.0,10.0,82.92011019283747
2020-11-19,62.0,48.0,31.0,9.0,25.0,24.0,40.0,38.0,35.0,54.0,8.0,9.0,31.0,52.0,36.0,33.0,27.0,40.0,33.0,29.0,45.73002754820938
2020-11-20,21.0,37.0,21.0,19.0,35.0,25.0,41.0,29.0,24.0,0.0,24.0,28.0,21.0,21.0,28.0,11.0,37.0,41.0,23.0,40.0,36.22589531680441
2020-11-21,46.0,67.0,34.0,30.0,28.0,0.0,33.0,52.0,39.0,0.0,17.0,40.0,34.0,46.0,50.0,37.0,30.0,33.0,25.0,65.0,48.62258953168044
2020-11-22,11.0,40.0,12.0,0.0,19.0,27.0,22.0,10.0,39.0,20.0,17.0,20.0,23.0,12.0,30.0,25.0,20.0,22.0,25.0,22.0,28.650137741046834
2020-11-23,0.0,24.0,31.0,9.0,8.0,12.0,10.0,19.0,35.0,36.0,31.0,9.0,21.0,10.0,9.0,11.0,18.0,30.0,23.0,20.0,25.206611570247937
2020-11-24,10.0,0.0,10.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.4435261707988984
2020-11-25,40.0,58.0,69.0,44.0,40.0,24.0,10.0,27.0,90.0,43.0,30.0,17.0,70.0,20.0,43.0,32.0,43.0,38.0,54.0,37.0,57.09366391184574
2020-11-26,10.0,24.0,10.0,27.0,16.0,0.0,20.0,55.0,12.0,9.0,15.0,27.0,31.0,31.0,18.0,33.0,18.0,20.0,22.0,10.0,28.09917355371901
2020-11-27,10.0,12.0,50.0,27.0,17.0,12.0,0.0,18.0,23.0,9.0,8.0,35.0,20.0,10.0,9.0,65.0,18.0,10.0,33.0,29.0,28.581267217630856
2020-11-28,55.0,39.0,33.0,39.0,9.0,79.0,21.0,49.0,13.0,28.0,41.0,10.0,33.0,33.0,29.0,48.0,29.0,11.0,71.0,52.0,49.72451790633609
2020-11-29,23.0,0.0,22.0,30.0,18.0,27.0,11.0,0.0,26.0,19.0,34.0,20.0,34.0,0.0,10.0,24.0,20.0,0.0,25.0,21.0,25.06887052341598
2020-11-30,10.0,35.0,49.0,9.0,32.0,35.0,29.0,27.0,11.0,9.0,15.0,35.0,50.0,20.0,18.0,43.0,26.0,10.0,32.0,28.0,36.019283746556475
2020-12-01,10.0,34.0,49.0,35.0,24.0,47.0,77.0,45.0,68.0,17.0,15.0,35.0,30.0,40.0,17.0,54.0,51.0,39.0,32.0,19.0,50.82644628099174
2020-12-02,30.0,47.0,59.0,26.0,32.0,35.0,58.0,36.0,56.0,42.0,37.0,35.0,70.0,30.0,26.0,42.0,17.0,57.0,33.0,37.0,55.44077134986226
2020-12-03,70.0,35.0,10.0,9.0,16.0,58.0,57.0,27.0,22.0,17.0,22.0,17.0,30.0,20.0,17.0,53.0,43.0,19.0,32.0,28.0,41.460055096418735
2020-12-04,30.0,46.0,30.0,18.0,16.0,47.0,29.0,27.0,34.0,17.0,15.0,0.0,40.0,20.0,26.0,42.0,52.0,10.0,54.0,19.0,39.3939393939394
2020-12-05,65.0,25.0,43.0,29.0,27.0,26.0,21.0,30.0,62.0,9.0,16.0,29.0,22.0,22.0,19.0,35.0,47.0,64.0,36.0,20.0,44.55922865013775
2020-12-06,45.0,52.0,22.0,59.0,45.0,53.0,21.0,50.0,75.0,29.0,58.0,19.0,55.0,11.0,19.0,36.0,29.0,33.0,36.0,21.0,52.892561983471076
2020-12-07,59.0,35.0,49.0,18.0,65.0,70.0,57.0,36.0,11.0,34.0,22.0,44.0,90.0,40.0,70.0,21.0,52.0,39.0,65.0,37.0,62.947658402203864
2020-12-08,20.0,35.0,30.0,18.0,40.0,35.0,10.0,18.0,34.0,17.0,30.0,26.0,20.0,20.0,26.0,32.0,17.0,19.0,11.0,19.0,32.85123966942149
2020-12-09,40.0,23.0,10.0,44.0,16.0,70.0,38.0,36.0,45.0,51.0,37.0,52.0,30.0,20.0,26.0,32.0,17.0,58.0,76.0,9.0,50.27548209366392
2020-12-10,40.0,47.0,10.0,9.0,8.0,36.0,29.0,37.0,23.0,43.0,38.0,18.0,30.0,30.0,0.0,22.0,26.0,10.0,11.0,19.0,33.47107438016529
2020-12-11,53.0,37.0,31.0,37.0,34.0,62.0,31.0,19.0,72.0,45.0,16.0,55.0,63.0,32.0,36.0,22.0,28.0,52.0,34.0,39.0,54.95867768595042
2020-12-12,23.0,40.0,22.0,10.0,27.0,27.0,32.0,30.0,13.0,29.0,9.0,29.0,34.0,45.0,39.0,48.0,29.0,33.0,49.0,32.0,41.32231404958678
2020-12-13,45.0,27.0,23.0,30.0,38.0,27.0,33.0,42.0,39.0,10.0,17.0,40.0,35.0,35.0,40.0,37.0,40.0,45.0,25.0,0.0,43.25068870523416
2020-12-14,31.0,83.0,69.0,27.0,17.0,36.0,29.0,37.0,57.0,44.0,8.0,27.0,61.0,62.0,53.0,44.0,17.0,59.0,44.0,9.0,56.06060606060607
2020-12-15,52.0,25.0,42.0,28.0,25.0,37.0,10.0,47.0,24.0,36.0,24.0,46.0,21.0,11.0,46.0,34.0,18.0,20.0,34.0,20.0,41.32231404958678
2020-12-16,21.0,49.0,21.0,47.0,17.0,37.0,31.0,19.0,36.0,36.0,40.0,28.0,11.0,32.0,18.0,34.0,36.0,20.0,35.0,10.0,39.807162534435264
2020-12-17,55.0,25.0,54.0,38.0,18.0,51.0,52.0,10.0,37.0,19.0,16.0,48.0,22.0,44.0,19.0,35.0,29.0,32.0,24.0,31.0,45.385674931129486
2020-12-18,23.0,27.0,46.0,21.0,19.0,54.0,22.0,31.0,13.0,29.0,26.0,40.0,23.0,23.0,30.0,25.0,30.0,34.0,25.0,43.0,40.22038567493113
2020-12-19,50.0,73.0,87.0,33.0,100.0,30.0,60.0,34.0,99.0,54.0,47.0,54.0,100.0,37.0,86.0,67.0,65.0,61.0,55.0,35.0,84.50413223140497
2020-12-20,52.0,45.0,26.0,23.0,11.0,15.0,25.0,47.0,44.0,33.0,29.0,34.0,26.0,39.0,34.0,28.0,45.0,75.0,28.0,36.0,47.86501377410469
2020-12-21,35.0,54.0,68.0,51.0,19.0,68.0,33.0,21.0,52.0,49.0,35.0,30.0,35.0,23.0,30.0,61.0,10.0,56.0,38.0,33.0,55.16528925619834
2020-12-22,70.0,14.0,47.0,10.0,47.0,41.0,56.0,32.0,26.0,40.0,35.0,20.0,35.0,12.0,41.0,50.0,71.0,57.0,51.0,22.0,53.51239669421488
2020-12-23,62.0,43.0,36.0,33.0,49.0,14.0,36.0,66.0,28.0,63.0,18.0,32.0,49.0,12.0,64.0,40.0,43.0,12.0,27.0,35.0,52.47933884297521
2020-12-24,29.0,34.0,72.0,26.0,35.0,51.0,28.0,13.0,16.0,37.0,11.0,25.0,15.0,14.0,0.0,31.0,13.0,0.0,16.0,14.0,33.057851239669425
2020-12-25,32.0,0.0,31.0,14.0,25.0,0.0,15.0,29.0,18.0,13.0,12.0,14.0,0.0,16.0,27.0,17.0,14.0,15.0,17.0,15.0,22.31404958677686
2020-12-26,15.0,69.0,15.0,13.0,12.0,18.0,14.0,0.0,34.0,13.0,22.0,13.0,15.0,15.0,26.0,48.0,26.0,43.0,16.0,14.0,30.371900826446282
2020-12-27,42.0,81.0,41.0,61.0,56.0,82.0,27.0,50.0,47.0,71.0,21.0,24.0,41.0,55.0,48.0,88.0,24.0,40.0,15.0,65.0,67.42424242424244
2020-12-28,63.0,14.0,25.0,44.0,30.0,59.0,72.0,79.0,43.0,54.0,37.0,22.0,63.0,38.0,11.0,40.0,44.0,85.0,41.0,24.0,61.15702479338844
2020-12-29,38.0,15.0,36.0,33.0,30.0,45.0,36.0,34.0,55.0,11.0,46.0,32.0,13.0,50.0,11.0,27.0,43.0,24.0,54.0,35.0,46.00550964187328
2020-12-30,0.0,90.0,26.0,23.0,52.0,61.0,37.0,12.0,44.0,22.0,39.0,23.0,64.0,52.0,45.0,70.0,33.0,75.0,56.0,48.0,60.05509641873279
2020-12-31,14.0,33.0,14.0,12.0,23.0,50.0,27.0,25.0,32.0,12.0,42.0,61.0,14.0,28.0,12.0,30.0,24.0,14.0,15.0,39.0,35.88154269972452
2021-01-01,59.0,52.0,59.0,79.0,36.0,71.0,100.0,67.0,34.0,51.0,45.0,13.0,30.0,60.0,52.0,80.0,39.0,44.0,49.0,42.0,73.1404958677686
2021-01-02,28.0,96.0,41.0,0.0,45.0,65.0,66.0,13.0,31.0,12.0,0.0,24.0,41.0,28.0,0.0,29.0,24.0,27.0,15.0,39.0,42.97520661157025
2021-01-03,65.0,76.0,52.0,57.0,63.0,31.0,37.0,58.0,73.0,44.0,29.0,34.0,13.0,39.0,34.0,69.0,34.0,38.0,57.0,85.0,68.04407713498622
2021-01-04,65.0,100.0,32.0,28.0,43.0,51.0,62.0,58.0,61.0,64.0,40.0,19.0,54.0,43.0,57.0,58.0,55.0,63.0,35.0,100.0,74.93112947658403
2021-01-05,43.0,38.0,32.0,19.0,17.0,51.0,63.0,59.0,61.0,28.0,49.0,66.0,43.0,44.0,28.0,58.0,19.0,21.0,35.0,50.0,56.749311294765846
2021-01-06,21.0,37.0,63.0,56.0,43.0,50.0,0.0,39.0,61.0,45.0,64.0,56.0,64.0,43.0,83.0,45.0,28.0,41.0,34.0,40.0,62.87878787878788
2021-01-07,54.0,74.0,73.0,56.0,69.0,75.0,52.0,48.0,24.0,55.0,40.0,65.0,32.0,43.0,46.0,69.0,65.0,42.0,80.0,30.0,75.20661157024794
2021-01-08,22.0,64.0,43.0,19.0,27.0,0.0,85.0,60.0,62.0,38.0,41.0,48.0,66.0,66.0,57.0,83.0,19.0,42.0,71.0,62.0,67.14876033057851
2021-01-09,13.0,15.0,25.0,23.0,21.0,30.0,0.0,0.0,29.0,11.0,19.0,23.0,39.0,13.0,33.0,28.0,0.0,13.0,0.0,24.0,24.72451790633609
2021-01-10,38.0,45.0,50.0,22.0,51.0,91.0,25.0,23.0,29.0,32.0,19.0,22.0,38.0,64.0,66.0,69.0,44.0,25.0,28.0,36.0,56.267217630854
2021-01-11,21.0,37.0,73.0,19.0,26.0,38.0,51.0,38.0,24.0,27.0,24.0,9.0,53.0,75.0,55.0,23.0,18.0,41.0,34.0,39.0,49.931129476584026
2021-01-12,53.0,37.0,42.0,28.0,52.0,38.0,41.0,19.0,48.0,46.0,32.0,28.0,53.0,53.0,18.0,11.0,55.0,41.0,34.0,50.0,53.65013774104684
2021-01-13,52.0,48.0,61.0,37.0,25.0,37.0,20.0,19.0,47.0,9.0,46.0,36.0,31.0,21.0,18.0,78.0,36.0,60.0,45.0,77.0,55.303030303030305
2021-01-14,32.0,36.0,53.0,28.0,9.0,25.0,30.0,38.0,36.0,45.0,24.0,18.0,32.0,53.0,46.0,34.0,0.0,31.0,46.0,0.0,42.42424242424243
2021-01-15,56.0,52.0,67.0,69.0,63.0,66.0,54.0,41.0,63.0,38.0,42.0,19.0,56.0,45.0,58.0,71.0,57.0,75.0,60.0,63.0,76.79063360881543
2021-01-16,25.0,15.0,12.0,33.0,10.0,15.0,0.0,23.0,28.0,21.0,28.0,11.0,12.0,13.0,11.0,40.0,22.0,49.0,14.0,0.0,26.308539944903586
2021-01-17,49.0,43.0,48.0,43.0,50.0,58.0,47.0,56.0,55.0,63.0,9.0,32.0,25.0,37.0,64.0,78.0,42.0,24.0,66.0,57.0,65.15151515151516
