,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5_10,/m/01cdt5_11,/m/01cdt5_12,/m/01cdt5_13,/m/01cdt5_14,/m/01cdt5_15,/m/01cdt5_16,/m/01cdt5_17,/m/01cdt5_18,/m/01cdt5_19,/m/01cdt5
2021-01-06,93.0,65.0,21.0,47.0,42.0,23.0,44.0,39.0,16.0,42.5531914893617,21.428571428571427,49.411764705882355,49.0,57.30337078651685,65.57377049180327,46.0,33.69565217391305,27.272727272727273,40.0,16.0,64.47456047297834
2021-01-07,31.0,43.0,63.0,16.0,21.0,45.0,44.0,58.0,31.0,41.48936170212766,42.857142857142854,49.411764705882355,16.0,76.40449438202248,32.78688524590164,45.0,0.0,27.272727272727273,0.0,49.0,56.32011055171812
2021-01-08,16.0,44.0,22.0,32.0,43.0,23.0,45.0,20.0,32.0,22.340425531914892,22.857142857142858,24.705882352941178,0.0,60.674157303370784,67.21311475409836,47.0,53.26086956521739,81.81818181818181,42.0,17.0,55.062322779224935
2021-01-09,75.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59550561797753,0.0,0.0,60.869565217391305,0.0,24.0,20.0,21.495524033572632
2021-01-10,19.0,51.0,25.0,38.0,25.0,27.0,52.0,23.0,37.0,0.0,25.714285714285715,0.0,77.0,22.471910112359552,78.68852459016394,82.0,0.0,32.72727272727273,0.0,0.0,47.35005844984157
2021-01-11,31.0,65.0,42.0,47.0,21.0,0.0,44.0,58.0,46.0,21.27659574468085,42.857142857142854,97.6470588235294,16.0,0.0,32.78688524590164,45.0,17.391304347826086,52.72727272727273,40.0,49.0,59.12479123514002
2021-01-12,31.0,74.0,43.0,16.0,21.0,45.0,44.0,58.0,0.0,63.829787234042556,42.857142857142854,72.94117647058823,49.0,96.62921348314607,63.9344262295082,46.0,33.69565217391305,54.54545454545455,100.0,47.0,77.1038019855605
2021-01-13,0.0,21.0,20.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,23.529411764705884,0.0,0.0,31.147540983606557,0.0,17.391304347826086,25.454545454545453,20.0,16.0,17.764011778352856
2021-01-14,15.0,42.0,0.0,0.0,21.0,0.0,43.0,38.0,0.0,42.5531914893617,0.0,0.0,16.0,38.20224719101124,63.9344262295082,23.0,0.0,52.72727272727273,20.0,0.0,31.952504974397222
2021-01-15,32.0,89.0,22.0,33.0,88.0,0.0,69.0,41.0,32.0,22.340425531914892,67.14285714285714,25.88235294117647,68.0,20.224719101123597,34.42622950819672,48.0,17.391304347826086,56.36363636363637,85.0,100.0,73.13018440416663
2021-01-16,36.0,25.0,50.0,36.0,0.0,0.0,0.0,0.0,36.0,50.0,50.0,0.0,0.0,44.943820224719104,37.704918032786885,53.0,20.652173913043477,61.81818181818182,47.0,57.0,46.543748702216256
2021-01-17,36.0,50.0,49.0,18.0,0.0,26.0,50.0,0.0,0.0,24.46808510638298,0.0,0.0,37.0,44.943820224719104,75.40983606557377,0.0,100.0,30.90909090909091,47.0,57.0,49.66746858044482
2021-01-18,45.0,21.0,62.0,0.0,21.0,22.0,22.0,19.0,30.0,82.97872340425532,41.42857142857143,23.529411764705884,16.0,19.10112359550562,63.9344262295082,0.0,50.0,25.454545454545453,39.0,47.0,50.0286669458778
2021-01-19,15.0,42.0,63.0,15.0,41.0,22.0,0.0,19.0,15.0,62.765957446808514,41.42857142857143,48.23529411764706,47.0,37.07865168539326,63.9344262295082,22.0,51.08695652173913,25.454545454545453,39.0,78.0,57.53247323851329
2021-01-20,0.0,20.0,20.0,0.0,20.0,21.0,0.0,0.0,15.0,20.21276595744681,41.42857142857143,0.0,31.0,0.0,31.147540983606557,0.0,16.304347826086957,0.0,0.0,15.0,19.313256079636428
2021-01-21,60.0,42.0,21.0,46.0,41.0,0.0,22.0,38.0,30.0,21.27659574468085,42.857142857142854,24.705882352941178,16.0,94.38202247191012,96.72131147540983,67.0,67.3913043478261,52.72727272727273,59.0,48.0,68.46057360508131
