date,/m/0cjf0,isPartial
2020-02-07,13,False
2020-02-08,14,False
2020-02-09,17,False
2020-02-10,19,False
2020-02-11,20,False
2020-02-12,21,False
2020-02-13,21,False
2020-02-14,20,False
2020-02-15,16,False
2020-02-16,21,False
2020-02-17,19,False
2020-02-18,25,False
2020-02-19,13,False
2020-02-20,14,False
2020-02-21,24,False
2020-02-22,18,False
2020-02-23,24,False
2020-02-24,16,False
2020-02-25,19,False
2020-02-26,26,False
2020-02-27,18,False
2020-02-28,20,False
2020-02-29,31,False
2020-03-01,30,False
2020-03-02,32,False
2020-03-03,30,False
2020-03-04,26,False
2020-03-05,26,False
2020-03-06,30,False
2020-03-07,29,False
2020-03-08,35,False
2020-03-09,30,False
2020-03-10,42,False
2020-03-11,53,False
2020-03-12,69,False
2020-03-13,79,False
2020-03-14,85,False
2020-03-15,100,False
2020-03-16,95,False
2020-03-17,96,False
