date,/m/0cjf0,isPartial
2020-03-01,24,False
2020-03-02,26,False
2020-03-03,24,False
2020-03-04,29,False
2020-03-05,26,False
2020-03-06,30,False
2020-03-07,25,False
2020-03-08,31,False
2020-03-09,33,False
2020-03-10,36,False
2020-03-11,43,False
2020-03-12,65,False
2020-03-13,74,False
2020-03-14,81,False
2020-03-15,94,False
2020-03-16,100,False
2020-03-17,84,False
2020-03-18,84,False
2020-03-19,80,False
2020-03-20,66,False
2020-03-21,54,False
2020-03-22,68,False
2020-03-23,51,False
2020-03-24,50,False
2020-03-25,48,False
