,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,23.0,41.0,0.0,48.0,26.0,0.0,0.0,23.0,0.0,53.0,29.0,0.0,0.0,0.0,29.0,61.0,53.0,0.0,0.0,28.913857677902623
2020-10-19,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7715355805243447
2020-10-20,0.0,0.0,0.0,26.0,0.0,0.0,21.0,49.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,11.835205992509364
2020-10-21,0.0,0.0,0.0,0.0,44.0,24.0,21.0,50.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,16.779026217228463
2020-10-22,0.0,0.0,0.0,26.0,0.0,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,35.0,9.588014981273409
2020-10-23,27.0,0.0,36.0,0.0,43.0,23.0,21.0,100.0,0.0,0.0,46.0,26.0,31.0,0.0,26.0,26.0,27.0,0.0,73.0,35.0,40.449438202247194
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.247191011235955
2020-10-25,30.0,23.0,0.0,0.0,47.0,100.0,0.0,53.0,90.0,57.0,100.0,56.0,100.0,46.0,28.0,29.0,29.0,52.0,80.0,76.0,74.6067415730337
2020-10-26,26.0,0.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,51.0,46.0,25.0,60.0,42.0,25.0,50.0,52.0,0.0,0.0,34.0,37.90262172284644
2020-10-27,0.0,0.0,0.0,52.0,43.0,23.0,21.0,0.0,20.0,25.0,48.0,26.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,23.220973782771537
2020-10-28,0.0,0.0,0.0,25.0,0.0,22.0,0.0,0.0,20.0,0.0,46.0,25.0,0.0,0.0,26.0,0.0,0.0,0.0,35.0,0.0,14.9063670411985
2020-10-29,51.0,100.0,34.0,100.0,41.0,66.0,100.0,47.0,100.0,100.0,90.0,75.0,59.0,60.0,25.0,25.0,0.0,93.0,69.0,100.0,100.0
2020-10-30,0.0,37.0,64.0,23.0,39.0,0.0,0.0,45.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,48.0,43.0,33.0,32.0,32.059925093632955
2020-10-31,0.0,20.0,35.0,0.0,42.0,0.0,20.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,13.40823970037453
2020-11-01,0.0,0.0,0.0,25.0,83.0,22.0,20.0,0.0,20.0,25.0,0.0,25.0,0.0,21.0,0.0,25.0,0.0,45.0,35.0,0.0,25.917602996254683
2020-11-02,100.0,19.0,33.0,24.0,0.0,65.0,19.0,93.0,19.0,71.0,0.0,24.0,85.0,20.0,0.0,73.0,100.0,44.0,68.0,66.0,69.13857677902622
2020-11-03,24.0,18.0,0.0,23.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,11.685393258426966
2020-11-04,0.0,34.0,0.0,43.0,36.0,37.0,17.0,0.0,17.0,21.0,38.0,21.0,0.0,0.0,0.0,22.0,22.0,79.0,30.0,0.0,31.235955056179776
2020-11-05,23.0,18.0,31.0,22.0,0.0,20.0,0.0,43.0,18.0,0.0,0.0,23.0,27.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,20.299625468164795
2020-11-06,0.0,0.0,33.0,0.0,39.0,0.0,0.0,46.0,19.0,23.0,43.0,24.0,0.0,19.0,0.0,24.0,0.0,0.0,33.0,0.0,22.696629213483146
2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.913857677902621
2020-11-08,0.0,0.0,0.0,25.0,0.0,22.0,20.0,47.0,19.0,0.0,0.0,0.0,0.0,20.0,25.0,26.0,0.0,46.0,0.0,33.0,21.198501872659175
2020-11-09,25.0,0.0,34.0,0.0,40.0,22.0,0.0,93.0,0.0,24.0,0.0,49.0,58.0,0.0,0.0,25.0,26.0,89.0,68.0,66.0,46.36704119850187
2020-11-10,51.0,20.0,0.0,49.0,0.0,0.0,20.0,93.0,0.0,24.0,45.0,24.0,58.0,40.0,24.0,49.0,0.0,89.0,34.0,33.0,48.91385767790262
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.8726591760299625
2020-11-12,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4719101123595504
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,4.044943820224719
2020-11-15,53.0,0.0,0.0,26.0,85.0,23.0,20.0,49.0,41.0,26.0,92.0,25.0,60.0,62.0,51.0,26.0,0.0,47.0,71.0,69.0,61.87265917602996
2020-11-16,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.546816479400749
2020-11-17,26.0,20.0,0.0,0.0,41.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,24.0,25.0,0.0,46.0,0.0,0.0,18.50187265917603
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.8726591760299625
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,36.0,0.0,9.588014981273409
2020-11-21,0.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,20.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,54.0,46.0,36.0,0.0,22.921348314606742
2020-11-22,0.0,20.0,0.0,0.0,0.0,0.0,20.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.614232209737828
2020-11-23,26.0,20.0,34.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,30.0,20.0,25.0,0.0,0.0,0.0,34.0,34.0,23.220973782771537
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,0.0,19.0,0.0,24.0,40.0,21.0,19.0,91.0,0.0,24.0,0.0,48.0,0.0,19.0,47.0,0.0,0.0,44.0,68.0,32.0,37.153558052434455
2020-11-26,0.0,0.0,0.0,25.0,0.0,0.0,0.0,48.0,40.0,25.0,45.0,25.0,59.0,20.0,25.0,25.0,0.0,0.0,35.0,34.0,30.411985018726593
2020-11-27,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,33.0,9.213483146067416
2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.9475655430711611
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.8726591760299625
2020-12-01,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,6.891385767790261
2020-12-02,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,45.0,25.0,29.0,20.0,0.0,25.0,25.0,0.0,0.0,0.0,18.50187265917603
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,25.0,0.0,0.0,24.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,44.0,0.0,0.0,10.187265917602996
2020-12-05,0.0,0.0,0.0,25.0,42.0,0.0,0.0,49.0,0.0,0.0,0.0,25.0,0.0,21.0,0.0,0.0,27.0,0.0,0.0,34.0,16.704119850187265
2020-12-06,51.0,20.0,0.0,0.0,41.0,0.0,0.0,46.0,0.0,0.0,45.0,25.0,0.0,20.0,0.0,25.0,0.0,46.0,35.0,0.0,26.51685393258427
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0,25.0,81.0,22.0,0.0,0.0,19.0,25.0,44.0,0.0,0.0,20.0,0.0,25.0,0.0,46.0,0.0,33.0,25.46816479400749
2020-12-09,0.0,0.0,0.0,0.0,0.0,22.0,20.0,47.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,10.636704119850187
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,4.569288389513108
2020-12-12,26.0,0.0,35.0,0.0,43.0,23.0,0.0,0.0,0.0,25.0,47.0,0.0,0.0,0.0,25.0,26.0,26.0,0.0,0.0,0.0,20.674157303370787
2020-12-13,26.0,41.0,36.0,0.0,84.0,68.0,20.0,49.0,20.0,0.0,0.0,26.0,60.0,20.0,0.0,26.0,26.0,46.0,0.0,69.0,46.21722846441948
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,20.0,0.0,0.0,85.0,0.0,41.0,0.0,20.0,50.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,25.093632958801496
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0224719101123596
2020-12-18,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,28.0,0.0,0.0,32.0,22.0,0.0,0.0,28.0,0.0,0.0,0.0,11.910112359550562
2020-12-19,0.0,0.0,0.0,57.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,27.0,0.0,23.0,0.0,28.0,29.0,0.0,0.0,37.0,18.576779026217228
2020-12-20,28.0,22.0,74.0,81.0,0.0,24.0,0.0,52.0,43.0,0.0,49.0,27.0,32.0,22.0,54.0,0.0,28.0,100.0,38.0,36.0,53.18352059925093
2020-12-21,0.0,21.0,0.0,0.0,43.0,23.0,21.0,0.0,21.0,26.0,95.0,0.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,24.269662921348313
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-23,28.0,21.0,0.0,0.0,0.0,23.0,0.0,50.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,35.0,17.303370786516854
2020-12-24,30.0,0.0,83.0,60.0,98.0,52.0,24.0,56.0,46.0,30.0,0.0,0.0,70.0,48.0,59.0,0.0,94.0,0.0,0.0,80.0,62.172284644194754
2020-12-25,0.0,0.0,84.0,30.0,100.0,0.0,71.0,57.0,0.0,30.0,54.0,29.0,70.0,0.0,89.0,62.0,64.0,0.0,0.0,81.0,61.49812734082397
2020-12-26,0.0,0.0,0.0,28.0,46.0,0.0,22.0,0.0,44.0,0.0,50.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.475655430711612
2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,26.0,0.0,22.0,0.0,27.0,0.0,48.0,37.0,35.0,16.179775280898877
2020-12-28,26.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.239700374531836
2020-12-29,0.0,19.0,33.0,25.0,40.0,21.0,39.0,92.0,19.0,0.0,0.0,24.0,85.0,39.0,24.0,24.0,0.0,45.0,100.0,0.0,47.11610486891386
2020-12-30,26.0,20.0,34.0,0.0,0.0,22.0,0.0,47.0,20.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9063670411985
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,27.0,0.0,0.0,26.0,42.0,0.0,21.0,48.0,21.0,0.0,0.0,25.0,0.0,0.0,25.0,26.0,0.0,47.0,0.0,0.0,23.071161048689138
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4456928838951306
2021-01-04,0.0,0.0,0.0,0.0,0.0,20.0,18.0,43.0,0.0,0.0,0.0,0.0,27.0,0.0,22.0,0.0,0.0,42.0,0.0,0.0,12.883895131086142
2021-01-05,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.397003745318352
2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,23.0,0.0,42.0,0.0,30.0,13.40823970037453
2021-01-08,51.0,0.0,35.0,49.0,82.0,88.0,20.0,96.0,20.0,25.0,45.0,100.0,59.0,100.0,100.0,100.0,0.0,92.0,34.0,68.0,87.19101123595506
2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.097378277153558
2021-01-10,28.0,22.0,37.0,0.0,46.0,0.0,44.0,53.0,0.0,27.0,49.0,54.0,32.0,22.0,27.0,56.0,0.0,50.0,39.0,37.0,46.666666666666664
2021-01-11,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4719101123595504
2021-01-12,0.0,20.0,0.0,0.0,0.0,22.0,20.0,47.0,20.0,0.0,45.0,0.0,0.0,20.0,25.0,0.0,0.0,45.0,0.0,34.0,22.322097378277153
2021-01-13,25.0,20.0,100.0,0.0,40.0,43.0,0.0,0.0,20.0,0.0,0.0,24.0,58.0,0.0,0.0,24.0,25.0,0.0,0.0,33.0,30.861423220973784
2021-01-14,0.0,0.0,0.0,0.0,41.0,0.0,0.0,48.0,0.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.786516853932584
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,29.0,22.0,0.0,0.0,47.0,0.0,22.0,0.0,22.0,28.0,50.0,28.0,33.0,46.0,28.0,0.0,29.0,0.0,79.0,38.0,37.52808988764045
2021-01-17,0.0,0.0,0.0,27.0,0.0,24.0,0.0,52.0,0.0,0.0,0.0,55.0,64.0,22.0,27.0,28.0,0.0,0.0,0.0,74.0,27.940074906367037
