,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-11-28,23.0,67.0,37.0,24.0,37.0,34.0,47.12643678160919,45.0,12.0,36.0,72.61904761904762,37.89473684210526,12.0,21.91780821917808,34.48275862068966,38.8235294117647,25.974025974025974,10.0,36.8421052631579,55.55555555555556,46.978944048909426
2020-11-29,0.0,27.0,38.0,12.0,38.0,23.0,12.64367816091954,23.0,61.0,24.0,29.761904761904763,37.89473684210526,24.0,10.95890410958904,11.494252873563218,0.0,38.96103896103896,20.0,25.263157894736842,27.160493827160494,32.11401247890007
2020-11-30,41.0,36.0,11.0,44.0,45.0,41.0,42.52873563218391,30.0,32.0,55.0,51.19047619047619,23.157894736842106,32.0,39.726027397260275,51.724137931034484,45.88235294117647,11.688311688311689,36.0,55.78947368421053,50.617283950617285,51.427766488785124
2020-12-01,31.0,36.0,45.0,22.0,34.0,31.0,64.36781609195403,50.0,43.0,43.0,66.66666666666667,68.42105263157895,76.0,30.136986301369863,20.689655172413794,57.64705882352941,23.376623376623378,18.0,33.68421052631579,37.03703703703704,55.12396391747394
2020-12-02,41.0,83.0,22.0,33.0,33.0,51.0,42.52873563218391,30.0,32.0,43.0,0.0,67.36842105263158,32.0,39.726027397260275,31.03448275862069,34.11764705882353,35.064935064935064,45.0,55.78947368421053,12.345679012345679,50.60993579591446
2020-12-03,51.0,24.0,45.0,43.0,22.0,31.0,52.87356321839081,60.0,32.0,11.0,39.285714285714285,22.105263157894736,74.0,19.17808219178082,20.689655172413794,45.88235294117647,46.753246753246756,18.0,33.68421052631579,49.382716049382715,49.141298394667984
2020-12-04,52.0,12.0,34.0,43.0,0.0,21.0,42.52873563218391,40.0,42.0,43.0,52.38095238095238,33.68421052631579,43.0,19.17808219178082,31.03448275862069,45.88235294117647,45.45454545454545,27.0,66.3157894736842,24.691358024691358,47.63659626850368
2020-12-05,11.0,40.0,50.0,12.0,61.0,11.0,0.0,22.0,35.0,24.0,71.42857142857143,36.8421052631579,24.0,10.95890410958904,11.494252873563218,25.88235294117647,50.64935064935065,50.0,35.78947368421053,40.74074074074074,41.37716206148642
2020-12-06,46.0,67.0,50.0,61.0,50.0,46.0,24.137931034482758,45.0,48.0,36.0,58.333333333333336,37.89473684210526,72.0,10.95890410958904,22.988505747126435,38.8235294117647,25.974025974025974,20.0,62.10526315789474,13.580246913580247,55.44032733327867
2020-12-07,72.0,36.0,56.0,44.0,100.0,52.0,52.87356321839081,51.0,43.0,54.0,65.47619047619048,56.8421052631579,54.0,39.726027397260275,41.37931034482759,91.76470588235294,80.51948051948052,36.0,44.21052631578947,61.72839506172839,75.12271008014287
2020-12-08,41.0,24.0,34.0,33.0,44.0,21.0,52.87356321839081,40.0,21.0,32.0,26.19047619047619,56.8421052631579,21.0,58.9041095890411,10.344827586206897,35.294117647058826,46.753246753246756,27.0,22.105263157894736,37.03703703703704,45.394181259745146
2020-12-09,41.0,71.0,34.0,54.0,45.0,72.0,42.52873563218391,30.0,53.0,75.0,78.57142857142857,90.52631578947368,53.0,39.726027397260275,41.37931034482759,57.64705882352941,45.45454545454545,18.0,54.73684210526316,35.80246913580247,68.47968838013394
2020-12-10,21.0,36.0,11.0,33.0,45.0,31.0,32.18390804597701,51.0,32.0,43.0,65.47619047619048,0.0,33.0,60.273972602739725,10.344827586206897,35.294117647058826,23.376623376623378,45.0,22.105263157894736,37.03703703703704,44.24976241215143
2020-12-11,22.0,63.0,47.0,34.0,35.0,33.0,45.97701149425287,32.0,45.0,23.0,40.476190476190474,60.0,56.0,53.42465753424658,42.52873563218391,61.1764705882353,24.675324675324674,19.0,23.157894736842106,25.925925925925927,52.15991069815339
2020-12-12,12.0,0.0,38.0,12.0,13.0,47.0,24.137931034482758,46.0,36.0,37.0,44.04761904761905,38.94736842105263,61.0,10.95890410958904,11.494252873563218,65.88235294117646,25.974025974025974,30.0,50.526315789473685,43.20987654320987,42.92886728510376
2020-12-13,48.0,54.0,38.0,37.0,13.0,24.0,36.7816091954023,34.0,25.0,25.0,29.761904761904763,26.31578947368421,25.0,34.24657534246575,22.988505747126435,27.058823529411764,12.987012987012987,10.0,25.263157894736842,41.97530864197531,39.16119367457331
2020-12-14,31.0,97.0,45.0,67.0,46.0,84.0,10.344827586206897,31.0,54.0,55.0,40.476190476190474,46.31578947368421,77.0,39.726027397260275,63.2183908045977,47.05882352941177,58.44155844155844,55.0,78.94736842105263,49.382716049382715,71.36772895263428
2020-12-15,43.0,37.0,23.0,46.0,35.0,0.0,11.494252873563218,43.0,33.0,57.0,40.476190476190474,24.210526315789473,0.0,31.506849315068493,21.839080459770116,48.23529411764706,48.05194805194805,38.0,23.157894736842106,25.925925925925927,41.782599228231476
2020-12-16,65.0,50.0,36.0,57.0,23.0,22.0,22.988505747126435,21.0,68.0,11.0,54.76190476190476,60.0,23.0,53.42465753424658,10.344827586206897,24.705882352941178,36.36363636363637,9.0,11.578947368421053,39.50617283950617,46.344709487407755
2020-12-17,34.0,52.0,24.0,60.0,49.0,34.0,11.494252873563218,33.0,35.0,35.0,42.857142857142854,12.631578947368421,47.0,32.87671232876713,33.333333333333336,50.588235294117645,76.62337662337663,10.0,36.8421052631579,40.74074074074074,49.81474891013629
2020-12-18,47.0,70.0,39.0,25.0,65.0,24.0,25.28735632183908,47.0,0.0,38.0,29.761904761904763,78.94736842105263,37.0,57.534246575342465,11.494252873563218,67.05882352941177,40.25974025974026,31.0,25.263157894736842,28.395061728395063,52.203670222386684
2020-12-19,77.0,90.0,56.0,96.0,98.0,52.0,40.229885057471265,76.0,40.0,68.0,82.14285714285714,42.10526315789474,40.0,49.31506849315068,77.01149425287356,57.64705882352941,58.44155844155844,34.0,55.78947368421053,61.72839506172839,83.00901046769367
2020-12-20,27.0,62.0,29.0,14.0,73.0,13.0,42.52873563218391,26.0,70.0,0.0,84.52380952380952,60.0,70.0,0.0,39.08045977011494,75.29411764705883,45.45454545454545,35.0,43.1578947368421,48.148148148148145,56.85925774264139
2020-12-21,0.0,56.0,39.0,13.0,38.0,24.0,12.64367816091954,12.0,25.0,63.0,45.23809523809524,26.31578947368421,25.0,46.57534246575342,59.770114942528735,40.0,40.25974025974026,21.0,64.21052631578948,100.0,49.81646085436176
2020-12-22,24.0,14.0,79.0,38.0,52.0,49.0,50.57471264367816,72.0,75.0,51.0,61.904761904761905,13.68421052631579,50.0,69.86301369863014,48.275862068965516,27.058823529411764,27.272727272727273,53.0,38.94736842105263,43.20987654320987,62.20588533340371
2020-12-23,51.0,44.0,68.0,67.0,55.0,51.0,52.87356321839081,13.0,66.0,80.0,15.476190476190476,42.10526315789474,53.0,49.31506849315068,12.64367816091954,56.470588235294116,57.142857142857146,55.0,68.42105263157895,30.864197530864196,65.55706775052917
2020-12-24,30.0,35.0,16.0,16.0,32.0,45.0,31.03448275862069,0.0,16.0,31.0,0.0,32.63157894736842,16.0,28.767123287671232,29.885057471264368,67.05882352941177,33.76623376623377,0.0,64.21052631578948,90.12345679012346,40.75970963967953
2020-12-25,0.0,0.0,35.0,69.0,18.0,16.0,33.333333333333336,48.0,17.0,17.0,20.238095238095237,35.78947368421053,34.0,15.068493150684931,32.18390804597701,55.294117647058826,18.181818181818183,0.0,17.894736842105264,38.27160493827161,34.509764663015815
2020-12-26,16.0,36.0,33.0,33.0,33.0,16.0,0.0,30.0,32.0,16.0,58.333333333333336,33.68421052631579,48.0,15.068493150684931,14.942528735632184,17.647058823529413,16.883116883116884,14.0,33.68421052631579,55.55555555555556,36.668412786953446
2020-12-27,100.0,33.0,62.0,15.0,46.0,85.0,44.827586206896555,28.0,45.0,90.0,54.76190476190476,47.36842105263158,30.0,41.0958904109589,13.793103448275861,96.47058823529412,48.05194805194805,50.0,30.526315789473685,17.28395061728395,64.88493880675003
2020-12-28,13.0,30.0,42.0,14.0,56.0,26.0,54.02298850574713,26.0,14.0,41.0,33.333333333333336,85.26315789473684,68.0,12.32876712328767,39.08045977011494,43.529411764705884,58.44155844155844,34.0,69.47368421052632,30.864197530864196,52.42493140603982
2020-12-29,39.0,30.0,70.0,54.0,28.0,39.0,26.436781609195403,38.0,67.0,54.0,50.0,28.42105263157895,40.0,12.32876712328767,25.28735632183908,29.41176470588235,58.44155844155844,34.0,69.47368421052632,92.5925925925926,58.73021726329056
2020-12-30,27.0,77.0,44.0,42.0,15.0,67.0,41.37931034482759,26.0,69.0,56.0,0.0,44.21052631578947,42.0,52.054794520547944,52.87356321839081,44.705882352941174,59.74025974025974,46.0,72.63157894736842,46.91358024691358,61.391200887025626
2020-12-31,15.0,67.0,32.0,61.0,47.0,43.0,29.885057471264368,57.0,45.0,76.0,54.76190476190476,47.36842105263158,45.0,42.465753424657535,13.793103448275861,49.411764705882355,32.467532467532465,38.0,46.31578947368421,51.851851851851855,59.32240716313632
2021-01-01,30.0,71.0,100.0,33.0,67.0,46.0,64.36781609195403,61.0,64.0,65.0,58.333333333333336,67.36842105263158,32.0,0.0,77.01149425287356,17.647058823529413,85.71428571428571,40.0,100.0,18.51851851851852,72.83030611571117
2021-01-02,29.0,33.0,62.0,74.0,15.0,86.0,58.62068965517241,42.0,29.0,59.0,35.714285714285715,47.36842105263158,30.0,27.397260273972602,42.52873563218391,48.23529411764706,96.1038961038961,12.0,61.05263157894737,50.617283950617285,62.26207820062307
2021-01-03,13.0,47.0,58.0,42.0,87.0,0.0,70.11494252873563,53.0,42.0,57.0,50.0,44.21052631578947,28.0,52.054794520547944,26.436781609195403,29.41176470588235,89.6103896103896,35.0,43.1578947368421,32.098765432098766,59.63912286366719
2021-01-04,88.0,52.0,24.0,46.0,84.0,100.0,68.96551724137932,54.0,46.0,70.0,41.666666666666664,48.421052631578945,93.0,43.83561643835616,100.0,87.05882352941177,87.01298701298701,48.0,35.78947368421053,51.851851851851855,84.21565755937698
2021-01-05,0.0,39.0,49.0,47.0,48.0,45.0,22.988505747126435,33.0,58.0,35.0,55.95238095238095,72.63157894736842,35.0,42.465753424657535,55.172413793103445,37.64705882352941,49.35064935064935,58.0,47.36842105263158,13.580246913580247,55.994900929187835
2021-01-06,77.0,26.0,60.0,81.0,36.0,33.0,56.32183908045977,65.0,57.0,70.0,41.666666666666664,61.05263157894737,34.0,64.38356164383562,11.494252873563218,100.0,62.33766233766234,10.0,47.36842105263158,25.925925925925927,67.62919036789661
2021-01-07,33.0,64.0,59.0,69.0,95.0,22.0,57.47126436781609,54.0,91.0,69.0,69.04761904761905,35.78947368421053,34.0,63.013698630136986,32.18390804597701,36.470588235294116,61.03896103896104,67.0,47.36842105263158,53.08641975308642,73.79275014754904
2021-01-08,45.0,53.0,62.0,72.0,49.0,57.0,71.26436781609195,100.0,94.0,84.0,100.0,100.0,71.0,100.0,79.3103448275862,63.529411764705884,63.63636363636363,100.0,73.6842105263158,69.1358024691358,100.0
2021-01-09,27.0,15.0,29.0,14.0,14.0,27.0,13.793103448275861,13.0,14.0,28.0,33.333333333333336,14.736842105263158,14.0,12.32876712328767,39.08045977011494,29.41176470588235,15.584415584415584,12.0,28.42105263157895,46.91358024691358,29.226244561664632
2021-01-10,79.0,31.0,57.0,98.0,43.0,53.0,55.172413793103445,65.0,41.0,42.0,66.66666666666667,86.3157894736842,69.0,89.04109589041096,65.51724137931035,58.8235294117647,74.02597402597402,69.0,13.68421052631579,79.01234567901234,81.93762479143807
2021-01-11,55.0,50.0,12.0,35.0,71.0,44.0,67.816091954023,43.0,34.0,46.0,14.285714285714286,11.578947368421053,80.0,31.506849315068493,54.02298850574713,36.470588235294116,24.675324675324674,57.0,11.578947368421053,92.5925925925926,57.81048546305519
2021-01-12,22.0,51.0,24.0,35.0,59.0,22.0,45.97701149425287,21.0,35.0,23.0,27.38095238095238,24.210526315789473,12.0,32.87671232876713,21.839080459770116,87.05882352941177,61.03896103896104,10.0,47.36842105263158,65.4320987654321,48.23571504189853
2021-01-13,32.0,50.0,23.0,23.0,46.0,32.0,33.333333333333336,42.0,45.0,45.0,13.095238095238095,70.52631578947368,78.0,72.6027397260274,42.52873563218391,23.529411764705884,83.11688311688312,19.0,56.8421052631579,0.0,55.093958892390475
2021-01-14,11.0,50.0,47.0,46.0,59.0,55.0,22.988505747126435,32.0,57.0,23.0,54.76190476190476,24.210526315789473,23.0,20.54794520547945,21.839080459770116,36.470588235294116,49.35064935064935,38.0,35.78947368421053,39.50617283950617,49.51475221622469
2021-01-15,58.0,54.0,12.0,61.0,62.0,81.0,71.26436781609195,23.0,36.0,60.0,86.9047619047619,25.263157894736842,60.0,56.16438356164384,22.988505747126435,89.41176470588235,76.62337662337663,50.0,62.10526315789474,55.55555555555556,73.18320798441052
2021-01-16,13.0,30.0,42.0,14.0,14.0,39.0,13.793103448275861,13.0,27.0,41.0,32.142857142857146,13.68421052631579,13.0,24.65753424657534,25.28735632183908,29.41176470588235,0.0,34.0,13.68421052631579,14.814814814814815,29.68211567125319
2021-01-17,51.0,29.0,41.0,13.0,55.0,51.0,12.64367816091954,50.0,79.0,53.0,48.80952380952381,69.47368421052632,27.0,36.986301369863014,75.86206896551724,56.470588235294116,100.0,22.0,27.36842105263158,75.30864197530865,64.60257529350156
2021-01-18,54.0,37.0,12.0,34.0,47.0,32.0,33.333333333333336,32.0,34.0,34.0,13.095238095238095,47.36842105263158,45.0,42.465753424657535,42.52873563218391,36.470588235294116,11.688311688311689,9.0,34.73684210526316,12.345679012345679,42.7202027470794
2021-01-19,43.0,25.0,58.0,23.0,23.0,43.0,55.172413793103445,53.0,0.0,23.0,13.095238095238095,47.36842105263158,11.0,31.506849315068493,42.52873563218391,11.764705882352942,36.36363636363637,47.0,46.31578947368421,77.77777777777777,47.15522640021202
2021-01-20,21.0,49.0,56.0,22.0,45.0,52.0,43.67816091954023,30.0,22.0,44.0,26.19047619047619,23.157894736842106,22.0,20.54794520547945,31.03448275862069,69.41176470588235,58.44155844155844,36.0,22.105263157894736,49.382716049382715,49.281621643247455
2021-01-21,54.0,50.0,59.0,46.0,59.0,44.0,56.32183908045977,43.0,45.0,58.0,40.476190476190474,47.36842105263158,34.0,53.42465753424658,32.18390804597701,36.470588235294116,72.72727272727273,28.0,58.94736842105263,51.851851851851855,64.32724237308189
