date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-12-29,74.0,51.0,44.943820224719104,79.0,56.0,54.0,55.0,65.0,54.0,62.0,66.0,33.0,56.0,56.0,43.0,60.0,36.0,70.0,53.246753246753244,57.0,65.80271280959276
2020-12-30,87.0,100.0,91.01123595505618,77.0,45.0,79.0,71.0,95.0,66.0,86.0,80.0,58.0,48.0,80.0,60.0,85.0,84.0,53.0,88.31168831168831,60.0,87.33160571576472
2020-12-31,50.0,71.0,57.30337078651685,72.0,63.0,61.0,45.0,60.0,71.0,58.0,52.0,48.0,81.0,40.0,48.0,60.0,61.0,58.0,53.246753246753244,33.0,66.8179235188305
2021-01-01,36.0,41.0,79.7752808988764,47.0,52.0,65.0,42.0,57.0,35.0,68.0,49.0,73.0,49.0,55.0,34.0,51.0,54.0,34.0,62.33766233766234,40.0,59.89155213100378
2021-01-02,44.0,57.0,68.53932584269663,43.0,38.0,36.0,49.0,65.0,49.0,46.0,73.0,37.0,45.0,51.0,43.0,72.0,40.0,52.0,35.064935064935064,36.0,57.28862236081696
2021-01-03,78.0,71.0,75.28089887640449,67.0,68.0,51.0,63.0,84.0,76.0,81.0,85.0,59.0,90.0,58.0,100.0,96.0,37.0,63.0,59.74025974025974,35.0,81.69974425377424
2021-01-04,64.0,88.0,75.28089887640449,30.0,40.0,61.0,59.0,56.0,54.0,54.0,88.0,86.0,57.0,49.0,66.0,79.0,74.0,60.0,54.54545454545455,64.0,73.61791945679293
2021-01-05,39.0,60.0,67.41573033707866,42.0,45.0,51.0,52.0,60.0,47.0,49.0,57.0,29.0,58.0,35.0,54.0,51.0,47.0,56.0,59.74025974025974,32.0,57.96418358122713
2021-01-06,94.0,59.0,85.3932584269663,59.0,73.0,60.0,76.0,74.0,54.0,80.0,30.0,52.0,61.0,96.0,57.0,79.0,42.0,48.0,27.272727272727273,53.0,73.66702232251775
2021-01-07,50.0,68.0,66.29213483146067,34.0,51.0,42.0,42.0,50.0,50.0,57.0,48.0,40.0,44.0,52.0,65.0,46.0,31.0,28.0,45.45454545454545,39.0,55.484028042737066
