date,/m/01cdt5_0,/m/01cdt5_1,/m/01cdt5_2,/m/01cdt5_3,/m/01cdt5_4,/m/01cdt5_5,/m/01cdt5_6,/m/01cdt5_7,/m/01cdt5_8,/m/01cdt5_9,/m/01cdt5,batch_id
2020-01-01,0.0,24.0,16.0,0.0,0.0,0.0,16.0,20.0,21.0,0.0,12.5,0
2020-01-02,0.0,21.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,18.0,9.793814432989691,0
2020-01-03,15.0,21.0,41.0,18.0,0.0,47.0,13.0,35.0,0.0,35.0,28.994845360824744,0
2020-01-04,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,5.154639175257732,0
2020-01-05,0.0,21.0,14.0,0.0,20.0,0.0,14.0,0.0,0.0,0.0,8.891752577319588,0
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-07,0.0,19.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.9948453608247427,0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-09,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,4.123711340206186,0
2020-01-10,0.0,39.0,0.0,34.0,19.0,15.0,0.0,0.0,17.0,0.0,15.979381443298971,0
2020-01-11,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.1907216494845363,0
2020-01-12,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.8298969072164954,0
2020-01-13,0.0,17.0,0.0,29.0,16.0,0.0,11.0,28.0,0.0,14.0,14.81958762886598,0
2020-01-14,24.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,8.376288659793815,0
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-16,14.0,19.0,24.0,33.0,18.0,14.0,12.0,16.0,17.0,16.0,23.582474226804127,0
2020-01-17,14.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,17.0,16.0,10.180412371134022,0
2020-01-18,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,6.572164948453608,0
2020-01-19,0.0,0.0,14.0,0.0,20.0,0.0,13.0,0.0,0.0,17.0,8.247422680412372,0
2020-01-20,41.0,18.0,36.0,16.0,36.0,42.0,36.0,31.0,48.0,31.0,43.170103092783506,0
2020-01-21,0.0,18.0,12.0,0.0,18.0,0.0,12.0,0.0,16.0,15.0,11.726804123711341,0
2020-01-22,0.0,18.0,12.0,0.0,18.0,14.0,12.0,15.0,0.0,31.0,15.463917525773198,0
2020-01-23,14.0,0.0,25.0,17.0,0.0,15.0,0.0,16.0,17.0,0.0,13.402061855670103,0
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-01-25,16.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,19.0,0.0,8.634020618556702,0
2020-01-26,46.0,42.0,14.0,0.0,61.0,16.0,27.0,17.0,0.0,0.0,28.73711340206186,0
2020-01-27,13.0,0.0,0.0,15.0,0.0,13.0,12.0,0.0,0.0,0.0,6.8298969072164954,0
2020-01-28,14.0,18.0,24.0,32.0,0.0,0.0,24.0,0.0,16.0,15.0,18.427835051546392,0
2020-01-29,13.0,0.0,0.0,0.0,18.0,14.0,24.0,30.0,0.0,15.0,14.690721649484537,0
2020-01-30,14.0,36.0,24.0,0.0,0.0,27.0,24.0,0.0,16.0,15.0,20.103092783505158,0
2020-01-31,0.0,0.0,0.0,16.0,0.0,14.0,0.0,16.0,17.0,16.0,10.180412371134022,0
2020-02-01,33.0,0.0,0.0,19.0,21.0,16.0,0.0,18.0,38.0,37.0,23.453608247422682,0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-03,0.0,0.0,11.0,29.0,0.0,0.0,11.0,0.0,14.0,0.0,8.376288659793815,0
2020-02-04,0.0,18.0,24.0,32.0,0.0,0.0,12.0,15.0,0.0,15.0,14.948453608247425,0
2020-02-05,0.0,18.0,12.0,16.0,18.0,0.0,12.0,0.0,31.0,15.0,15.721649484536083,0
2020-02-06,14.0,0.0,0.0,16.0,37.0,0.0,25.0,0.0,0.0,16.0,13.917525773195877,0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-08,0.0,22.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.443298969072165,0
2020-02-09,0.0,42.0,14.0,18.0,20.0,0.0,0.0,0.0,0.0,17.0,14.304123711340207,0
2020-02-10,0.0,18.0,12.0,16.0,18.0,0.0,12.0,15.0,0.0,15.0,13.659793814432991,0
2020-02-11,13.0,54.0,24.0,31.0,35.0,0.0,12.0,15.0,48.0,31.0,33.89175257731959,0
2020-02-12,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,15.0,5.798969072164949,0
2020-02-13,14.0,19.0,0.0,17.0,0.0,0.0,13.0,0.0,34.0,16.0,14.561855670103094,0
2020-02-14,29.0,39.0,13.0,17.0,39.0,15.0,26.0,49.0,0.0,33.0,33.50515463917526,0
2020-02-15,0.0,0.0,0.0,0.0,43.0,0.0,15.0,19.0,39.0,19.0,17.396907216494846,0
2020-02-16,0.0,0.0,0.0,19.0,0.0,16.0,0.0,0.0,19.0,0.0,6.958762886597938,0
2020-02-17,0.0,0.0,0.0,16.0,18.0,0.0,12.0,0.0,32.0,15.0,11.984536082474229,0
2020-02-18,27.0,37.0,24.0,32.0,36.0,0.0,12.0,0.0,32.0,0.0,25.77319587628866,0
2020-02-19,13.0,0.0,12.0,16.0,0.0,14.0,0.0,0.0,16.0,0.0,9.149484536082475,0
2020-02-20,0.0,0.0,0.0,16.0,18.0,27.0,0.0,45.0,16.0,15.0,17.654639175257735,0
2020-02-21,14.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,17.0,16.0,10.95360824742268,0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2020-02-23,30.0,20.0,0.0,54.0,0.0,0.0,13.0,34.0,36.0,34.0,28.479381443298973,0
2020-02-24,0.0,35.0,11.0,15.0,0.0,26.0,23.0,0.0,0.0,15.0,16.108247422680414,0
2020-02-25,14.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,16.0,31.0,14.81958762886598,0
