date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-11-24,30.0,25.0,33.78378378378378,85.0,33.0,44.82758620689656,34.0,68.0,50.0,43.43434343434343,45.0,52.08333333333334,70.52631578947368,61.0,49.0,35.416666666666664,45.0,86.58536585365853,71.0,47.31182795698925,59.254156781165065
2020-11-25,50.0,39.0,44.594594594594604,45.0,52.0,72.41379310344827,56.0,60.0,60.0,58.585858585858595,63.75,51.04166666666666,34.736842105263165,59.0,59.0,43.75,35.0,52.4390243902439,43.0,31.182795698924732,59.284978806396616
2020-11-26,20.0,30.0,51.351351351351354,57.0,54.0,73.5632183908046,53.0,62.0,56.0,64.64646464646465,55.0,100.0,53.68421052631579,77.0,72.0,30.20833333333333,36.0,68.29268292682927,39.0,59.13978494623656,65.2335423670856
2020-11-27,36.0,40.0,51.351351351351354,80.0,48.0,56.321839080459775,38.0,56.0,55.0,43.43434343434343,51.25,76.04166666666667,58.94736842105264,35.0,66.0,35.416666666666664,45.0,59.75609756097561,77.0,80.64516129032258,63.90048552430583
2020-11-28,34.0,49.0,43.24324324324325,62.0,16.0,42.5287356321839,42.0,60.0,42.0,47.47474747474747,66.25,63.54166666666666,31.578947368421048,44.0,72.0,54.16666666666666,24.0,73.17073170731706,30.0,51.612903225806456,55.65177086027201
2020-11-29,51.0,39.0,68.91891891891892,62.0,58.0,62.06896551724138,48.0,48.0,91.0,54.54545454545455,55.0,57.29166666666666,84.21052631578948,78.0,84.0,66.66666666666667,50.0,59.75609756097561,67.0,70.96774193548387,73.65492887746517
2020-11-30,75.0,78.0,78.37837837837837,61.0,48.0,83.9080459770115,33.0,79.0,44.0,90.9090909090909,50.0,52.08333333333334,34.736842105263165,100.0,59.0,79.16666666666667,92.0,59.75609756097561,44.0,41.935483870967744,75.32394643585395
2020-12-01,41.0,49.0,50.0,50.0,67.0,44.82758620689656,57.0,85.0,77.0,48.48484848484848,40.0,57.29166666666666,46.31578947368421,45.0,38.0,34.375,26.0,79.26829268292683,33.0,41.935483870967744,59.28521889518716
2020-12-02,75.0,58.0,62.16216216216216,72.0,70.0,43.678160919540225,70.0,96.0,59.0,52.52525252525253,53.75,57.29166666666666,87.36842105263158,30.0,54.0,53.125,61.0,91.46341463414636,44.0,67.74193548387096,73.8121610722561
2020-12-03,55.0,54.0,50.0,66.0,66.0,49.42528735632184,37.0,54.0,60.0,68.68686868686869,40.0,51.04166666666666,69.47368421052633,64.0,54.0,59.375,56.0,78.04878048780488,44.0,62.365591397849464,66.79008694645943
2020-12-04,70.0,34.0,44.594594594594604,50.0,28.0,72.41379310344827,51.0,54.0,27.0,47.47474747474747,28.75,44.79166666666666,57.89473684210525,64.0,38.0,54.16666666666666,39.0,58.536585365853654,43.0,36.55913978494624,55.33579510032251
2020-12-05,44.0,27.0,60.81081081081082,43.0,57.0,66.66666666666667,67.0,40.0,47.0,46.464646464646464,32.5,25.0,82.10526315789474,27.0,59.0,43.75,44.0,42.68292682926829,54.0,34.40860215053763,55.34793879319582
2020-12-06,62.0,71.0,100.0,62.0,68.0,36.7816091954023,42.0,61.0,67.0,89.89898989898991,66.25,70.83333333333333,90.52631578947368,44.0,54.0,43.75,59.0,81.70731707317074,61.0,63.44086021505376,75.92908983857052
2020-12-07,65.0,58.0,50.0,50.0,52.0,82.75862068965517,80.0,60.0,38.0,62.626262626262616,53.75,62.5,28.421052631578952,79.0,70.0,58.33333333333334,83.0,71.95121951219512,38.0,63.44086021505376,70.80098048980872
2020-12-08,55.0,34.0,66.21621621621621,66.0,56.0,55.17241379310346,48.0,90.0,59.0,42.42424242424242,38.75,68.75,46.31578947368421,25.0,69.0,44.79166666666666,48.0,90.24390243902441,64.0,62.365591397849464,66.23935520268232
2020-12-09,25.0,29.0,50.0,77.0,37.0,27.58620689655172,23.0,48.0,48.0,31.313131313131308,43.75,61.45833333333334,45.26315789473684,40.0,26.0,39.583333333333336,22.0,32.92682926829269,38.0,83.87096774193549,48.622272281219004
2020-12-10,76.0,44.0,56.75675675675675,56.0,53.0,78.16091954022987,72.0,79.0,82.0,80.8080808080808,55.0,57.29166666666666,65.26315789473685,60.0,49.0,69.79166666666667,22.0,67.07317073170732,44.0,52.68817204301075,71.56674600235506
2020-12-11,37.0,10.0,47.2972972972973,71.0,45.0,28.73563218390805,25.0,39.0,63.0,33.333333333333336,26.25,41.66666666666666,36.8421052631579,21.0,23.0,31.25,18.0,69.51219512195122,35.0,45.161290322580655,43.82879114456743
2020-12-12,29.0,33.0,51.351351351351354,57.0,48.0,37.93103448275862,43.0,62.0,44.0,54.54545454545455,45.0,45.83333333333334,32.631578947368425,39.0,55.0,28.125,30.0,52.4390243902439,50.0,53.76344086021506,52.310707075896005
2020-12-13,29.0,45.0,63.51351351351353,63.0,43.0,81.60919540229884,54.0,83.0,56.0,60.60606060606061,56.25,52.08333333333334,58.94736842105264,80.0,49.0,56.25,30.0,52.4390243902439,56.0,53.76344086021506,65.91269140383305
2020-12-14,62.0,45.0,39.189189189189186,22.0,38.0,39.080459770114935,58.0,49.0,55.0,48.48484848484848,35.0,52.08333333333334,41.05263157894737,45.0,16.0,30.20833333333333,45.0,59.75609756097561,38.0,47.31182795698925,50.75869974209414
2020-12-15,58.0,61.0,45.94594594594594,23.0,35.0,64.36781609195403,55.0,57.0,34.0,77.77777777777777,46.25,59.375,42.10526315789474,41.0,61.0,67.70833333333333,41.0,82.92682926829268,34.0,21.505376344086017,59.13641453221647
2020-12-16,69.0,41.0,35.135135135135144,53.0,49.0,65.51724137931035,50.0,45.0,34.0,56.56565656565657,57.5,84.375,55.78947368421053,52.0,57.0,46.875,56.0,82.92682926829268,57.0,72.04301075268819,65.6935857509015
2020-12-17,33.0,58.0,48.64864864864865,60.0,57.0,54.022988505747136,56.0,53.0,71.0,58.585858585858595,53.75,50.0,63.157894736842096,44.0,41.0,81.25,53.0,85.36585365853658,47.0,51.612903225806456,65.6740371840241
2020-12-18,58.0,62.0,32.432432432432435,58.0,49.0,25.28735632183908,44.0,42.0,26.0,55.555555555555564,80.0,80.20833333333333,80.0,69.0,57.0,52.08333333333334,82.0,91.46341463414636,51.0,54.838709677419345,67.46198247120746
2020-12-19,44.0,24.0,75.67567567567569,69.0,41.0,34.48275862068966,53.0,53.0,41.0,46.464646464646464,42.5,35.416666666666664,100.0,43.0,95.0,25.0,6.0,81.70731707317074,41.0,77.4193548387097,60.35110763523569
2020-12-20,46.0,44.0,59.45945945945946,80.0,74.0,57.4712643678161,74.0,80.0,100.0,55.555555555555564,52.5,53.125,45.26315789473684,58.0,50.0,57.29166666666666,34.0,78.04878048780488,64.0,89.24731182795698,73.45170780459969
2020-12-21,35.0,45.0,56.75675675675675,64.0,54.0,64.36781609195403,32.0,21.0,19.0,30.303030303030305,51.25,85.41666666666667,46.31578947368421,46.0,43.0,34.375,45.0,68.29268292682927,31.0,53.76344086021506,54.31842611234167
2020-12-22,47.0,51.0,32.432432432432435,32.0,39.0,71.26436781609196,33.0,35.0,25.0,49.4949494949495,35.0,19.791666666666668,13.68421052631579,64.0,25.0,45.83333333333334,31.0,23.170731707317074,32.0,18.27956989247312,42.41502259608425
2020-12-23,25.0,42.0,55.405405405405396,69.0,53.0,34.48275862068966,35.0,45.0,61.0,32.323232323232325,55.0,20.83333333333333,43.157894736842096,24.0,73.0,30.20833333333333,43.0,64.63414634146342,40.0,97.8494623655914,55.37760493174129
