date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,54.0,35.0,73.0,43.0,41.0,76.0,53.0,61.0,49.0,52.0,56.0,66.0,44.0,48.0,56.12244897959184,46.0,57.0,65.0,56.0,66.0,61.860925399583444
2020-10-06,39.0,24.0,46.0,43.0,45.0,39.0,48.0,41.0,49.0,47.0,39.0,48.0,37.0,24.0,44.89795918367347,25.0,60.0,50.0,36.0,35.0,46.22970438304777
2020-10-07,48.0,66.0,75.0,48.0,44.0,48.0,47.0,53.0,66.0,53.0,57.0,48.0,60.0,47.0,65.3061224489796,51.0,67.0,44.0,47.0,65.0,61.98405118350345
2020-10-08,46.0,45.0,57.0,59.0,61.0,71.0,40.0,69.0,62.0,57.0,70.0,63.0,53.0,65.0,58.16326530612245,40.0,63.0,66.0,67.0,58.0,65.9793102654684
2020-10-09,58.0,41.0,72.0,37.0,51.0,64.0,59.0,49.0,63.0,64.0,34.0,38.0,56.0,44.0,68.36734693877551,47.0,46.0,59.0,47.0,71.0,60.23957745992659
2020-10-10,63.0,48.0,54.0,56.0,54.0,64.0,56.0,54.0,60.0,54.0,54.0,46.0,60.0,48.0,56.12244897959184,46.0,54.0,58.0,39.0,65.0,61.40984776129709
2020-10-11,40.0,45.0,61.0,42.0,51.0,55.0,45.0,65.0,45.0,49.0,57.0,47.0,51.0,44.0,56.12244897959184,35.0,54.0,36.0,39.0,56.0,54.86922200614478
2020-10-12,64.0,37.0,56.0,51.0,40.0,38.0,52.0,69.0,62.0,63.0,45.0,60.0,44.0,47.0,41.83673469387755,38.0,56.0,48.0,36.0,51.0,56.319114414922396
2020-10-13,52.0,51.0,72.0,55.0,62.0,55.0,53.0,74.0,86.0,55.0,38.0,65.0,44.0,67.0,68.36734693877551,54.0,54.0,47.0,42.0,39.0,63.90458327100331
2020-10-14,56.0,61.0,70.0,59.0,78.0,76.0,74.0,84.0,55.0,53.0,77.0,62.0,40.0,55.0,63.265306122448976,35.0,62.0,79.0,58.0,46.0,70.10114725613616
2020-10-15,64.0,53.0,71.0,50.0,31.0,52.0,57.0,35.0,45.0,43.0,68.0,64.0,56.0,44.0,52.04081632653061,65.0,51.0,44.0,32.0,74.0,59.26262614639312
2020-10-16,35.0,36.0,56.0,34.0,36.0,37.0,46.0,63.0,49.0,41.0,37.0,36.0,41.0,37.0,53.06122448979592,45.0,42.0,60.0,43.0,54.0,49.67837704106878
2020-10-17,87.0,70.0,73.0,69.0,77.0,83.0,95.0,91.0,80.0,62.0,77.0,67.0,69.0,44.0,80.61224489795919,61.0,55.0,76.0,56.0,73.0,81.51041966330278
2020-10-18,46.0,33.0,41.0,57.0,52.0,55.0,27.0,45.0,46.0,50.0,55.0,63.0,36.0,50.0,43.87755102040816,40.0,63.0,54.0,37.0,32.0,52.205332382081174
2020-10-19,33.0,29.0,42.0,30.0,37.0,37.0,30.0,52.0,40.0,39.0,32.0,28.0,27.0,39.0,40.816326530612244,21.0,37.0,42.0,40.0,34.0,40.02278402356651
2020-10-20,59.0,70.0,57.0,70.0,60.0,95.0,67.0,72.0,59.0,70.0,73.0,56.0,61.0,57.0,48.97959183673469,37.0,59.0,65.0,70.0,66.0,71.72019377927116
2020-10-21,52.0,46.0,78.0,61.0,57.0,56.0,62.0,72.0,47.0,59.0,58.0,57.0,58.0,52.0,48.97959183673469,49.0,72.0,55.0,48.0,55.0,64.4465668619035
2020-10-22,100.0,79.0,92.0,68.0,93.0,87.0,80.0,64.0,72.0,87.0,68.0,78.0,77.0,66.0,96.93877551020408,71.0,90.0,89.0,88.0,92.0,92.3546943143505
2020-10-23,90.0,74.0,94.0,58.0,66.0,86.0,95.0,91.0,92.0,77.0,73.0,64.0,58.0,66.0,95.91836734693878,65.0,82.0,83.0,37.0,95.0,86.94061194665318
2020-10-24,42.0,74.0,85.0,61.0,100.0,100.0,69.0,84.0,89.0,70.0,66.0,77.0,78.0,75.0,85.71428571428571,51.0,84.0,67.0,80.0,74.0,85.23756372046996
2020-10-25,41.0,72.0,93.0,42.0,48.0,63.0,45.0,85.0,49.0,100.0,54.0,59.0,66.0,64.0,50.0,68.0,84.0,63.0,64.0,62.0,71.72134448753208
2020-10-26,74.0,50.0,100.0,64.0,64.0,71.0,81.0,86.0,95.0,82.0,61.0,73.0,71.0,100.0,100.0,45.0,67.0,93.0,82.0,79.0,86.71967596055374
2020-10-27,58.0,58.0,62.0,50.0,79.0,63.0,54.0,80.0,89.0,70.0,80.0,80.0,56.0,62.0,76.53061224489795,100.0,93.0,66.0,66.0,63.0,79.2504286388272
2020-10-28,61.0,100.0,74.0,100.0,94.0,78.0,100.0,83.0,100.0,90.0,100.0,72.0,100.0,82.0,76.53061224489795,79.0,100.0,84.0,100.0,100.0,100.00000000000001
2020-10-29,72.0,81.0,88.0,83.0,85.0,96.0,94.0,100.0,67.0,74.0,62.0,100.0,72.0,88.0,96.93877551020408,72.0,88.0,100.0,74.0,100.0,95.45585307756926
2020-10-30,57.0,61.0,64.0,64.0,74.0,74.0,56.0,75.0,57.0,50.0,68.0,91.0,53.0,47.0,68.36734693877551,47.0,71.0,58.0,54.0,73.0,71.17821018837094
2020-10-31,60.0,43.0,61.0,52.0,68.0,71.0,59.0,55.0,54.0,73.0,60.0,69.0,58.0,38.0,71.42857142857143,56.0,63.0,47.0,54.0,61.0,66.16342358721795
2020-11-01,44.0,65.0,74.0,45.0,52.0,58.0,43.0,40.0,63.0,52.0,72.0,55.0,46.0,57.0,56.12244897959184,56.0,33.0,56.0,42.0,64.0,60.507692484724345
2020-11-02,68.0,43.0,78.0,33.0,54.0,52.0,48.0,72.0,72.0,70.0,51.0,68.0,64.0,58.0,58.16326530612245,48.0,74.0,55.0,54.0,80.0,67.67085140904227
2020-11-03,53.0,39.0,80.0,37.0,51.0,56.0,56.0,45.0,63.0,53.0,45.0,46.0,47.0,56.0,53.06122448979592,54.0,61.0,57.0,54.0,69.0,60.617009769513146
2020-11-04,32.0,35.0,48.0,60.0,56.0,61.0,56.0,59.0,51.0,53.0,55.0,35.0,45.0,49.0,44.89795918367347,63.0,52.0,59.0,50.0,59.0,57.67579945456429
2020-11-05,62.0,52.0,54.0,42.0,47.0,51.0,62.0,72.0,53.0,55.0,45.0,68.0,68.0,58.0,64.28571428571429,45.0,64.0,54.0,50.0,56.0,63.279748685315816
2020-11-06,69.0,56.0,67.0,63.0,50.0,63.0,51.0,80.0,46.0,57.0,44.0,63.0,52.0,37.0,76.53061224489795,64.0,69.0,58.0,49.0,50.0,65.66171478545046
2020-11-07,56.0,57.0,74.0,62.0,47.0,56.0,61.0,75.0,57.0,60.0,62.0,51.0,43.0,64.0,68.36734693877551,42.0,49.0,61.0,45.0,61.0,64.91950795714763
2020-11-08,59.0,49.0,68.0,73.0,54.0,63.0,60.0,72.0,73.0,62.0,60.0,56.0,40.0,57.0,75.51020408163265,66.0,74.0,73.0,66.0,63.0,71.2426498509833
2020-11-09,50.0,54.0,86.0,63.0,65.0,72.0,69.0,62.0,65.0,56.0,59.0,54.0,61.0,51.0,78.57142857142857,58.0,78.0,64.0,58.0,77.0,72.20464195712461
2020-11-10,60.0,52.0,86.0,59.0,65.0,79.0,58.0,67.0,54.0,62.0,59.0,58.0,49.0,53.0,64.28571428571429,31.0,51.0,52.0,48.0,72.0,66.49367685810616
2020-11-11,64.0,51.0,66.0,49.0,71.0,67.0,62.0,65.0,69.0,59.0,65.0,51.0,52.0,52.0,65.3061224489796,37.0,79.0,70.0,55.0,59.0,68.1299840051552
2020-11-12,66.0,25.0,49.0,38.0,73.0,55.0,58.0,58.0,70.0,33.0,25.0,42.0,46.0,35.0,78.57142857142857,18.0,54.0,68.0,33.0,53.0,55.12007640702853
2020-11-13,43.0,27.0,42.0,42.0,39.0,14.0,45.0,54.0,70.0,49.0,35.0,39.0,27.0,34.0,50.0,40.0,38.0,26.0,44.0,36.0,44.76945559992176
2020-11-14,36.0,23.0,37.0,36.0,33.0,25.0,28.0,32.0,36.0,29.0,26.0,35.0,18.0,21.0,47.95918367346939,33.0,26.0,38.0,35.0,24.0,34.899830845885646
2020-11-15,42.0,45.0,55.0,38.0,43.0,33.0,31.0,32.0,30.0,44.0,36.0,34.0,28.0,35.0,51.02040816326531,34.0,32.0,48.0,24.0,48.0,43.02268045982302
2020-11-16,41.0,29.0,54.0,35.0,37.0,40.0,51.0,55.0,56.0,57.0,45.0,42.0,20.0,38.0,48.97959183673469,35.0,47.0,41.0,49.0,47.0,48.9407730458097
2020-11-17,41.0,38.0,60.0,40.0,32.0,59.0,52.0,72.0,48.0,54.0,43.0,39.0,39.0,43.0,50.0,46.0,51.0,63.0,51.0,48.0,54.636778937436
2020-11-18,29.0,29.0,37.0,17.0,38.0,24.0,27.0,35.0,35.0,26.0,25.0,29.0,30.0,28.0,27.551020408163264,26.0,29.0,37.0,30.0,16.0,32.39588967009195
2020-11-19,51.0,35.0,52.0,44.0,47.0,43.0,27.0,43.0,29.0,44.0,35.0,49.0,38.0,27.0,27.551020408163264,44.0,31.0,49.0,26.0,29.0,43.44729180810789
2020-11-20,34.0,32.0,31.0,38.0,25.0,22.0,45.0,32.0,35.0,24.0,28.0,37.0,30.0,23.0,33.673469387755105,20.0,51.0,34.0,31.0,21.0,35.334798568518934
2020-11-21,29.0,28.0,47.0,32.0,28.0,17.0,42.0,24.0,36.0,29.0,32.0,32.0,19.0,21.0,40.816326530612244,25.0,32.0,22.0,34.0,33.0,33.98962061148638
