date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-10-05,31.0,41.0,52.0,68.0,51.0,39.0,91.0,60.0,43.0,45.0,40.0,44.0,45.0,54.0,42.0,60.0,47.0,32.0,35.0,54.0,60.012322858903254
2020-10-06,37.0,25.0,43.0,43.0,46.0,23.0,38.0,54.0,43.0,34.0,41.0,35.0,34.0,18.0,47.0,41.0,38.0,44.0,23.0,61.0,47.31977818853974
2020-10-07,38.0,52.0,43.0,53.0,29.0,35.0,47.0,43.0,22.0,40.0,41.0,45.0,35.0,37.0,54.0,37.0,39.0,38.0,20.0,69.0,50.33887861983979
2020-10-08,59.0,27.0,56.0,35.0,43.0,42.0,40.0,50.0,46.0,47.0,31.0,63.0,30.0,19.0,38.0,37.0,29.0,29.0,33.0,29.0,48.24399260628466
2020-10-09,20.0,11.0,29.0,18.0,19.0,37.0,21.0,13.0,24.0,12.0,26.0,11.0,31.0,40.0,11.0,20.0,47.0,30.0,13.0,23.0,28.096118299445468
2020-10-10,75.0,62.0,38.0,51.0,36.0,27.0,31.0,36.0,60.0,33.0,48.0,30.0,56.0,58.0,51.0,43.0,58.0,53.0,43.0,49.0,57.79420825631546
2020-10-11,56.0,34.0,24.0,63.0,78.0,69.0,36.0,54.0,48.0,81.0,34.0,33.0,45.0,48.0,48.0,39.0,42.0,61.0,35.0,46.0,60.012322858903254
2020-10-12,40.0,33.0,45.0,56.0,57.0,36.0,41.0,52.0,41.0,30.0,44.0,37.0,54.0,26.0,44.0,45.0,51.0,35.0,17.0,82.0,53.35797905113986
2020-10-13,13.0,21.0,33.0,52.0,25.0,6.0,54.0,42.0,17.0,23.0,35.0,20.0,41.0,37.0,22.0,43.0,39.0,34.0,20.0,21.0,36.845348120764015
2020-10-14,69.0,42.0,55.0,57.0,30.0,57.0,85.0,66.0,44.0,51.0,70.0,50.0,46.0,55.0,32.0,54.0,71.0,33.0,31.0,68.0,65.68083795440542
2020-10-15,100.0,60.0,69.0,80.0,100.0,61.0,82.0,89.0,81.0,100.0,85.0,100.0,97.0,45.0,100.0,94.0,41.0,23.0,62.0,52.0,93.71534195933457
2020-10-16,56.0,34.0,36.0,59.0,46.0,56.0,29.0,74.0,55.0,49.0,64.0,44.0,64.0,52.0,41.0,86.0,41.0,54.0,43.0,61.0,64.3253234750462
2020-10-17,58.0,60.0,43.0,55.0,34.0,60.0,45.0,76.0,44.0,33.0,41.0,29.0,66.0,35.0,61.0,41.0,37.0,19.0,28.0,48.0,56.253850893407275
2020-10-18,45.0,37.0,71.0,44.0,64.0,62.0,78.0,79.0,59.0,54.0,50.0,89.0,62.0,44.0,50.0,79.0,32.0,32.0,42.0,66.0,70.17868145409734
2020-10-19,45.0,49.0,39.0,62.0,42.0,48.0,47.0,57.0,45.0,40.0,60.0,10.0,41.0,56.0,48.0,61.0,49.0,45.0,24.0,78.0,58.287122612446076
2020-10-20,74.0,60.0,42.0,49.0,51.0,50.0,52.0,64.0,53.0,66.0,86.0,54.0,44.0,29.0,51.0,40.0,31.0,47.0,30.0,27.0,61.61429451632778
2020-10-21,51.0,36.0,44.0,43.0,54.0,58.0,46.0,43.0,55.0,57.0,30.0,15.0,29.0,73.0,47.0,60.0,48.0,44.0,36.0,70.0,57.85582255083178
2020-10-22,70.0,69.0,44.0,80.0,54.0,40.0,73.0,56.0,55.0,51.0,53.0,40.0,41.0,61.0,71.0,79.0,50.0,54.0,35.0,49.0,69.31608133086876
2020-10-23,51.0,31.0,43.0,81.0,36.0,52.0,87.0,43.0,39.0,79.0,30.0,31.0,47.0,95.0,54.0,60.0,55.0,67.0,37.0,51.0,65.8656808379544
2020-10-24,100.0,59.0,51.0,64.0,37.0,53.0,41.0,70.0,34.0,53.0,74.0,41.0,60.0,52.0,39.0,96.0,69.0,52.0,42.0,79.0,71.84226740603819
2020-10-25,87.0,100.0,85.0,81.0,80.0,100.0,82.0,77.0,71.0,76.0,74.0,88.0,100.0,72.0,82.0,94.0,58.0,42.0,100.0,74.0,100.0
2020-10-26,85.0,50.0,57.0,45.0,62.0,61.0,70.0,59.0,80.0,70.0,69.0,44.0,44.0,82.0,51.0,64.0,93.0,68.0,38.0,92.0,79.11275415896488
2020-10-27,69.0,37.0,100.0,71.0,80.0,58.0,100.0,61.0,84.0,86.0,80.0,59.0,63.0,84.0,72.0,100.0,100.0,100.0,57.0,94.0,95.8102279728897
2020-10-28,86.0,70.0,63.0,78.0,41.0,72.0,58.0,58.0,54.0,82.0,34.0,40.0,85.0,100.0,77.0,60.0,72.0,72.0,34.0,41.0,78.68145409735058
2020-10-29,41.0,64.0,62.0,65.0,34.0,44.0,81.0,63.0,21.0,48.0,22.0,33.0,59.0,63.0,59.0,67.0,50.0,70.0,37.0,66.0,64.63339494762785
2020-10-30,72.0,31.0,48.0,43.0,46.0,39.0,56.0,48.0,43.0,74.0,52.0,39.0,60.0,42.0,54.0,51.0,43.0,47.0,45.0,66.0,61.55268022181146
2020-10-31,47.0,38.0,74.0,74.0,55.0,37.0,92.0,66.0,56.0,64.0,61.0,75.0,75.0,94.0,79.0,57.0,61.0,71.0,33.0,70.0,78.80468268638323
2020-11-01,70.0,77.0,61.0,71.0,70.0,70.0,67.0,74.0,71.0,98.0,72.0,60.0,86.0,50.0,68.0,50.0,66.0,56.0,58.0,97.0,85.76709796672827
2020-11-02,76.0,86.0,71.0,100.0,64.0,43.0,54.0,100.0,30.0,62.0,33.0,79.0,75.0,77.0,53.0,60.0,54.0,56.0,32.0,100.0,80.40665434380776
2020-11-03,75.0,52.0,74.0,70.0,87.0,53.0,71.0,50.0,60.0,71.0,96.0,41.0,37.0,78.0,67.0,83.0,59.0,54.0,50.0,64.0,79.60566851509549
2020-11-04,37.0,30.0,36.0,56.0,35.0,34.0,54.0,41.0,45.0,42.0,35.0,29.0,43.0,36.0,40.0,40.0,18.0,42.0,42.0,52.0,48.490449784349956
2020-11-05,92.0,71.0,60.0,58.0,91.0,54.0,73.0,63.0,100.0,66.0,100.0,55.0,79.0,70.0,59.0,92.0,62.0,58.0,68.0,77.0,89.21749845964264
2020-11-06,63.0,42.0,48.0,56.0,63.0,46.0,53.0,38.0,54.0,60.0,63.0,44.0,78.0,22.0,56.0,53.0,38.0,44.0,35.0,88.0,64.3253234750462
2020-11-07,59.0,27.0,28.0,60.0,40.0,15.0,51.0,42.0,29.0,45.0,31.0,40.0,30.0,43.0,47.0,26.0,67.0,62.0,24.0,30.0,49.044978434996914
2020-11-08,65.0,87.0,51.0,67.0,71.0,49.0,66.0,69.0,62.0,63.0,66.0,46.0,59.0,46.0,49.0,63.0,36.0,57.0,56.0,65.0,73.50585335797905
2020-11-09,34.0,46.0,53.0,53.0,32.0,31.0,35.0,50.0,30.0,66.0,47.0,27.0,48.0,49.0,33.0,38.0,53.0,39.0,32.0,43.0,51.69439309919901
2020-11-10,34.0,97.0,44.0,50.0,36.0,35.0,81.0,32.0,44.0,59.0,58.0,31.0,51.0,16.0,51.0,73.0,43.0,24.0,60.0,72.0,61.05976586568083
2020-11-11,39.0,36.0,29.0,49.0,47.0,46.0,41.0,37.0,48.0,49.0,21.0,27.0,50.0,75.0,14.0,32.0,24.0,57.0,24.0,48.0,48.860135551447925
2020-11-12,68.0,47.0,24.0,80.0,37.0,61.0,70.0,49.0,39.0,35.0,42.0,27.0,36.0,76.0,42.0,27.0,38.0,29.0,42.0,55.0,56.93160813308688
2020-11-13,29.0,42.0,30.0,70.0,27.0,31.0,30.0,27.0,35.0,25.0,42.0,28.0,51.0,62.0,38.0,55.0,68.0,65.0,25.0,18.0,49.16820702402957
2020-11-14,42.0,24.0,25.0,43.0,27.0,32.0,30.0,51.0,30.0,43.0,27.0,42.0,48.0,40.0,30.0,50.0,41.0,35.0,11.0,83.0,46.457178065311155
2020-11-15,68.0,33.0,54.0,39.0,59.0,26.0,29.0,45.0,50.0,46.0,48.0,50.0,36.0,6.0,44.0,38.0,25.0,25.0,18.0,83.0,50.646950092421434
2020-11-16,34.0,51.0,30.0,63.0,69.0,46.0,82.0,67.0,44.0,40.0,27.0,26.0,46.0,60.0,33.0,49.0,53.0,39.0,32.0,13.0,55.699322242760324
2020-11-17,40.0,14.0,25.0,30.0,22.0,37.0,36.0,22.0,26.0,5.0,16.0,37.0,32.0,23.0,19.0,11.0,20.0,30.0,28.0,25.0,30.683918669131238
2020-11-18,63.0,29.0,35.0,55.0,59.0,63.0,66.0,56.0,50.0,41.0,53.0,50.0,38.0,23.0,48.0,61.0,24.0,61.0,36.0,38.0,58.471965495995065
2020-11-19,72.0,54.0,40.0,63.0,33.0,43.0,37.0,58.0,57.0,43.0,39.0,28.0,38.0,35.0,70.0,45.0,41.0,46.0,26.0,66.0,57.54775107825015
2020-11-20,67.0,45.0,31.0,35.0,28.0,39.0,37.0,11.0,48.0,37.0,34.0,34.0,11.0,42.0,40.0,29.0,16.0,42.0,30.0,40.0,42.883548983364136
2020-11-21,44.0,15.0,11.0,19.0,40.0,17.0,26.0,24.0,21.0,28.0,29.0,10.0,11.0,18.0,5.0,41.0,16.0,5.0,16.0,27.0,26.062846580406646
2020-11-22,24.0,20.0,5.0,22.0,17.0,28.0,32.0,29.0,37.0,27.0,28.0,24.0,33.0,41.0,26.0,29.0,10.0,32.0,19.0,40.0,32.224276032039434
2020-11-23,30.0,30.0,15.0,29.0,17.0,16.0,43.0,17.0,26.0,32.0,11.0,43.0,16.0,12.0,25.0,17.0,26.0,16.0,15.0,39.0,29.266789895255695
2020-11-24,23.0,19.0,5.0,34.0,22.0,32.0,18.0,22.0,41.0,37.0,22.0,23.0,16.0,34.0,20.0,17.0,36.0,35.0,4.0,19.0,29.513247073321015
2020-11-25,22.0,27.0,39.0,30.0,37.0,25.0,41.0,22.0,25.0,35.0,21.0,22.0,30.0,43.0,19.0,26.0,39.0,43.0,14.0,6.0,34.873690696241525
2020-11-26,29.0,33.0,30.0,25.0,17.0,37.0,24.0,22.0,31.0,16.0,22.0,23.0,22.0,35.0,15.0,28.0,30.0,26.0,26.0,33.0,32.285890326555766
2020-11-27,29.0,19.0,15.0,21.0,16.0,11.0,24.0,23.0,20.0,31.0,27.0,14.0,16.0,34.0,10.0,22.0,15.0,20.0,22.0,13.0,24.76894639556377
2020-11-28,29.0,38.0,35.0,45.0,44.0,59.0,42.0,29.0,35.0,42.0,22.0,28.0,37.0,17.0,29.0,33.0,40.0,25.0,36.0,26.0,42.57547751078249
2020-11-29,48.0,19.0,10.0,28.0,6.0,16.0,25.0,11.0,26.0,21.0,11.0,19.0,16.0,23.0,20.0,28.0,20.0,30.0,15.0,13.0,24.953789279112748
2020-11-30,11.0,14.0,40.0,21.0,27.0,21.0,12.0,33.0,25.0,46.0,21.0,23.0,21.0,22.0,29.0,33.0,19.0,15.0,7.0,13.0,27.911275415896487
2020-12-01,28.0,18.0,10.0,21.0,11.0,15.0,12.0,11.0,15.0,30.0,21.0,18.0,21.0,17.0,5.0,16.0,20.0,30.0,7.0,25.0,21.626617375231053
2020-12-02,17.0,33.0,29.0,39.0,38.0,26.0,36.0,22.0,30.0,46.0,42.0,14.0,27.0,17.0,19.0,38.0,10.0,15.0,18.0,56.0,35.243376463339494
2020-12-03,22.0,42.0,20.0,15.0,27.0,41.0,47.0,16.0,19.0,20.0,43.0,22.0,25.0,22.0,9.0,43.0,24.0,20.0,7.0,25.0,31.361675908810838
2020-12-04,23.0,32.0,24.0,33.0,21.0,15.0,29.0,16.0,30.0,20.0,21.0,54.0,26.0,56.0,24.0,48.0,53.0,20.0,18.0,18.0,35.797905113986445
2020-12-05,24.0,19.0,40.0,16.0,27.0,11.0,19.0,22.0,10.0,31.0,27.0,5.0,16.0,29.0,25.0,34.0,21.0,10.0,8.0,6.0,24.645717806531113
2020-12-06,42.0,24.0,16.0,19.0,39.0,22.0,56.0,6.0,31.0,48.0,33.0,24.0,33.0,23.0,40.0,34.0,25.0,10.0,22.0,53.0,36.96857670979667
2020-12-07,34.0,14.0,29.0,24.0,16.0,31.0,29.0,28.0,10.0,25.0,21.0,18.0,25.0,27.0,14.0,27.0,24.0,30.0,17.0,12.0,28.034504004929143
2020-12-08,24.0,30.0,36.0,32.0,28.0,28.0,44.0,41.0,37.0,43.0,50.0,38.0,28.0,18.0,20.0,23.0,20.0,37.0,15.0,66.0,40.542205791743676
2020-12-09,24.0,25.0,26.0,35.0,11.0,22.0,37.0,17.0,21.0,32.0,6.0,14.0,16.0,34.0,20.0,17.0,36.0,36.0,23.0,33.0,29.882932840418967
2020-12-10,61.0,46.0,58.0,45.0,53.0,57.0,51.0,42.0,27.0,72.0,46.0,24.0,29.0,6.0,47.0,76.0,26.0,32.0,31.0,68.0,55.26802218114602
2020-12-11,0.0,20.0,16.0,23.0,0.0,22.0,13.0,18.0,0.0,16.0,6.0,20.0,17.0,30.0,5.0,18.0,26.0,27.0,20.0,27.0,19.9630314232902
2020-12-12,44.0,21.0,21.0,23.0,30.0,40.0,33.0,61.0,38.0,40.0,41.0,31.0,40.0,6.0,37.0,30.0,11.0,33.0,28.0,42.0,40.049291435613064
2020-12-13,24.0,25.0,48.0,22.0,29.0,17.0,25.0,18.0,32.0,16.0,40.0,19.0,34.0,29.0,26.0,35.0,58.0,36.0,19.0,40.0,36.475662353666046
2020-12-14,18.0,20.0,26.0,22.0,17.0,32.0,31.0,23.0,21.0,16.0,22.0,19.0,33.0,24.0,30.0,35.0,42.0,27.0,8.0,26.0,30.31423290203327
2020-12-15,38.0,10.0,11.0,36.0,30.0,34.0,26.0,18.0,21.0,34.0,47.0,15.0,35.0,12.0,37.0,49.0,33.0,22.0,24.0,35.0,34.935304990757864
2020-12-16,25.0,10.0,32.0,27.0,17.0,39.0,33.0,30.0,33.0,39.0,6.0,15.0,17.0,24.0,16.0,42.0,42.0,32.0,4.0,42.0,32.347504621072076
2020-12-17,33.0,22.0,34.0,18.0,37.0,30.0,34.0,39.0,12.0,23.0,31.0,5.0,30.0,20.0,22.0,32.0,0.0,6.0,8.0,30.0,28.71226124460875
2020-12-18,49.0,22.0,29.0,36.0,13.0,25.0,50.0,26.0,42.0,37.0,32.0,27.0,44.0,13.0,41.0,19.0,6.0,18.0,22.0,23.0,35.36660505237215
2020-12-19,61.0,39.0,47.0,46.0,51.0,44.0,64.0,79.0,48.0,30.0,37.0,43.0,62.0,13.0,57.0,65.0,23.0,12.0,25.0,37.0,54.405422057917434
2020-12-20,48.0,57.0,41.0,84.0,39.0,37.0,64.0,40.0,37.0,49.0,25.0,44.0,31.0,87.0,41.0,47.0,83.0,90.0,26.0,61.0,63.524337646333954
2020-12-21,38.0,37.0,54.0,34.0,36.0,29.0,53.0,49.0,50.0,28.0,53.0,35.0,29.0,31.0,26.0,48.0,16.0,50.0,32.0,41.0,47.38139248305607
2020-12-22,51.0,48.0,17.0,37.0,42.0,23.0,33.0,37.0,23.0,40.0,47.0,30.0,35.0,6.0,27.0,43.0,22.0,28.0,28.0,56.0,41.466420209488604
